No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
69,Jared Allen,23,DE,16,15,270,6-6,Idaho St.,4/3/1982,1,8,Kansas City Chiefs / 4th / 126th pick / 2004,AlleJa22
59,Shawn Barber,30,ROLB,3,0,240,6-2,Richmond,1/14/1975,7,0,Washington Redskins / 4th / 113th pick / 1998,BarbSh20
24,William Bartee,28,DB,16,0,200,6-1,Butler (KS)Oklahoma,6/25/1977,5,1,Kansas City Chiefs / 2nd / 54th pick / 2000,BartWi20
99,Kendrell Bell,27,RILB,16,14,254,6-1,Georgia,7/2/1978,4,6,Pittsburgh Steelers / 2nd / 39th pick / 2001,BellKe20
65,Jordan Black,25,T,16,10,305,6-5,Notre Dame,1/28/1980,1,6,Kansas City Chiefs / 5th / 153rd pick / 2003,BlacJo20
67,Chris Bober,29,C,16,2,310,6-5,Nebraska-Omaha,12/24/1976,4,2,,BobeCh20
85,Marc Boerigter,27,WR,10,0,220,6-3,Hastings,5/4/1978,3,1,,BoerMa00
39,Dee Brown,27,RB,8,0,215,5-10,Syracuse,5/12/1978,3,0,Carolina Panthers / 6th / 175th pick / 2001,BrowDe02
93,John Browning,32,DT,16,12,297,6-4,West Virginia,9/30/1973,9,6,Kansas City Chiefs / 3rd / 68th pick / 1996,BrowJo24
15,Todd Collins,34,QB,1,0,223,6-4,Michigan,11/5/1971,10,0,Buffalo Bills / 2nd / 45th pick / 1995,CollTo00
2,Dustin Colquitt,23,P,16,0,210,6-3,Tennessee,5/6/1982,Rook,1,Kansas City Chiefs / 3rd / 99th pick / 2005,ColqDu20
42,Ronnie Cruz,24,RB,14,0,237,6-0,Northern State Univ.,6/11/1981,Rook,0,,CruzRo00
75,Lional Dalton,30,DT,16,14,315,6-1,East. Michigan,2/21/1975,7,6,,DaltLi20
89,Jason Dunn,32,TE,16,1,276,6-6,East. Kentucky,11/15/1973,9,1,Philadelphia Eagles / 2nd / 54th pick / 1996,DunnJa00
97,Keyaron Fox,23,LOLB,2,0,235,6-3,Georgia Tech,1/24/1982,1,0,Kansas City Chiefs / 3rd / 93rd pick / 2004,FoxxKe20
83,Kendall Gammon,37,C,10,0,255,6-4,Pittsburg St.,10/23/1968,13,1,Pittsburgh Steelers / 11th / 291st pick / 1992,GammKe00
88,Tony Gonzalez,29,TE,16,16,247,6-5,California,2/27/1976,8,9,Kansas City Chiefs / 1st / 13th pick / 1997,GonzTo00
10,Trent Green,35,QB,16,16,217,6-3,Indiana,7/9/1970,8,15,San Diego Chargers / 8th / 222nd pick / 1993,GreeTr00
53,Kris Griffin,24,LB,8,0,245,6-3,GenevaIndiana (PA),5/27/1981,Rook,1,,GrifKr20
51,Boomer Grigsby,24,LB,16,0,249,5-11,Illinois St.,11/15/1981,Rook,1,Kansas City Chiefs / 5th / 138th pick / 2005,GrigBo20
92,Carlos Hall,26,DE,14,2,261,6-4,Arkansas,1/16/1979,3,2,Tennessee Titans / 7th / 240th pick / 2002,HallCa20
82,Dante Hall,27,WR,16,2,187,5-8,Texas A&M,9/20/1978,5,5,Kansas City Chiefs / 5th / 153rd pick / 2000,HallDa00
98,Eric Hicks,29,DE,16,14,280,6-6,Maryland,6/17/1976,7,7,,HickEr20
31,Priest Holmes,32,RB,7,7,213,5-9,Texas,10/7/1973,8,5,,HolmPr00
81,Chris Horn,28,WR,14,3,195,5-11,Rocky Mountain,7/13/1977,1,2,,HornCh00
66,Johnathan Ingram,25,C,4,0,300,6-2,San Diego St.,9/20/1980,Rook,0,,IngrJo20
56,Derrick Johnson,23,LOLB,16,16,242,6-3,Texas,11/22/1982,Rook,7,Kansas City Chiefs / 1st / 15th pick / 2005,JohnDe25
27,Larry Johnson,26,RB,16,9,235,6-1,Penn St.,11/19/1979,2,16,Kansas City Chiefs / 1st / 27th pick / 2003,JohnLa00
87,Eddie Kennison,32,WR,16,16,201,6-1,LSU,1/20/1973,9,11,St. Louis Rams / 1st / 18th pick / 1996,KennEd00
29,Sammy Knight,30,DB,16,16,205,6-0,USC,9/10/1975,8,7,,KnigSa00
95,Khari Long,23,DE,1,0,265,6-4,Baylor,5/23/1982,Rook,0,Kansas City Chiefs / 6th / 199th pick / 2005,LongKh20
22,Dexter McCleon,32,DB,12,5,195,5-10,Clemson,10/9/1973,8,3,St. Louis Rams / 2nd / 40th pick / 1997,McClDe21
50,Kawika Mitchell,26,LB,16,16,253,6-1,GeorgiaSouth Florida,10/10/1979,2,8,Kansas City Chiefs / 2nd / 47th pick / 2003,MitcKa20
18,Samie Parker,24,WR,12,9,180,5-11,Oregon,3/25/1981,1,5,Kansas City Chiefs / 4th / 105th pick / 2004,ParkSa00
48,Ed Perry,31,TE,6,0,265,6-4,James Madison,9/1/1974,8,0,Miami Dolphins / 6th / 177th pick / 1997,PerrEd00
49,Tony Richardson,34,FB,16,16,238,6-1,Auburn,12/17/1971,10,1,,RichTo00
77,Willie Roaf,35,T,10,10,320,6-5,Louisiana Tech,4/18/1970,12,8,New Orleans Saints / 1st / 8th pick / 1993,RoafWi00
79,Kevin Sampson,24,T,4,1,312,6-4,Syracuse,6/19/1981,1,1,Kansas City Chiefs / 7th / 231st pick / 2004,SampKe20
20,Benny Sapp,24,DB,16,3,190,5-9,IowaNorthern Iowa,1/20/1981,1,2,,SappBe20
91,Rich Scanlon,25,LB,16,0,250,6-2,Syracuse,12/23/1980,1,1,,ScanRi20
68,Will Shields,34,G,16,16,315,6-3,Nebraska,9/15/1971,12,13,Kansas City Chiefs / 3rd / 74th pick / 1993,ShieWi00
94,Junior Siavii,27,DT,14,0,315,6-5,Oregon,11/14/1978,1,1,Kansas City Chiefs / 2nd / 36th pick / 2004,SiavJu20
90,Ryan Sims,25,DT,6,5,315,6-4,North Carolina,5/4/1980,3,2,Kansas City Chiefs / 1st / 6th pick / 2002,SimsRy20
55,Gary Stills,31,DE,16,0,250,6-2,West Virginia,7/11/1974,6,2,Kansas City Chiefs / 3rd / 75th pick / 1999,StilGa00
23,Patrick Surtain,29,DB,15,15,192,5-11,Southern Miss,6/19/1976,7,7,Miami Dolphins / 2nd / 44th pick / 1998,SurtPa00
71,Will Svitek,23,T,1,0,305,6-6,Stanford,1/8/1982,Rook,0,Kansas City Chiefs / 6th / 187th pick / 2005,SvitWi20
1,Lawrence Tynes,27,K,16,0,194,6-1,Troy,5/3/1978,1,3,,tyneslaw01
44,Eric Warfield,29,DB,11,10,200,6-0,Nebraska,3/3/1976,7,5,Kansas City Chiefs / 7th / 216th pick / 1998,WarfEr20
30,Dewayne Washington,33,DB,16,1,195,5-11,North Carolina St.,12/27/1972,11,2,Minnesota Vikings / 1st / 18th pick / 1994,WashDe20
54,Brian Waters,28,G,16,16,320,6-3,North Texas,2/18/1977,5,15,,WateBr55
76,John Welbourn,29,G,12,9,318,6-5,California,3/30/1976,6,5,Philadelphia Eagles / 4th / 97th pick / 1999,WelbJo20
25,Greg Wesley,27,DB,16,16,206,6-2,Ark-Pine Bluff,3/19/1978,5,7,Kansas City Chiefs / 3rd / 85th pick / 2000,WeslGr20
62,Casey Wiegmann,32,C,16,16,285,6-2,Iowa,7/20/1973,8,8,,WiegCa20
96,Jimmy Wilkerson,24,DE,16,2,270,6-2,Oklahoma,1/4/1981,2,2,Kansas City Chiefs / 6th / 189th pick / 2003,WilkJi20
84,Kris Wilson,24,TE,14,1,245,6-2,Pittsburgh,8/22/1981,1,0,Kansas City Chiefs / 2nd / 61st pick / 2004,WilsKr00
21,Jerome Woods,32,DB,7,0,205,6-3,Memphis,3/17/1973,9,0,Kansas City Chiefs / 1st / 28th pick / 1996,WoodJe00
,Team Total,28.1,,16,,248.9,6-2.1,,,4.7,,,-9999
