No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
22,C.J. Anderson,26,RB,16,16,225,5-8,LaneyCalifornia,2/10/1991,4,7,,AndeC.00
50,Zaire Anderson,25,LB,16,2,220,5-11,Nebraska,8/18/1992,1,3,,AndeZa01
73,Allen Barbre,33,T,16,4,310,6-4,Missouri Southern,6/22/1984,10,3,Green Bay Packers / 4th / 119th pick / 2007,BarbAl20
48,Shaquil Barrett,25,OLB,16,9,250,6-2,Colorado St.,11/17/1992,3,5,,BarrSh00
72,Garett Bolles,25,OT,16,16,300,6-5,Snow College (UT)Utah,5/27/1992,Rook,6,Denver Broncos / 1st / 20th pick / 2017,BollGa00
23,Devontae Booker,25,RB,13,0,219,5-11,Utah,5/27/1992,1,3,Denver Broncos / 4th / 136th pick / 2016,BookDe00
20,Jamal Carter,23,S,16,0,215,6-1,Miami (FL),4/12/1994,Rook,1,,CartJa02
28,Jamaal Charles,31,RB,14,0,199,5-11,Texas,12/27/1986,9,2,Kansas City Chiefs / 3rd / 73rd pick / 2008,CharJa00
51,Todd Davis,25,LB,14,14,230,6-1,Sacramento St.,5/17/1992,3,6,,DaviTo01
83,A.J. Derby,26,TE,9,1,240,6-5,Arkansas,9/20/1991,1,2,New England Patriots / 6th / 202nd pick / 2015,DerbA.00
9,Riley Dixon,24,P,16,0,221,6-4,Syracuse,8/24/1993,1,2,Denver Broncos / 7th / 228th pick / 2016,DixoRi00
37,Lorenzo Doss,23,CB,3,0,185,5-11,Tulane,4/20/1994,2,0,Denver Broncos / 5th / 164th pick / 2015,DossLo00
91,Kasim Edebali,28,OLB,9,0,253,6-2,Boston Col.,8/17/1989,3,1,,EdebKa00
16,Bennie Fowler,26,WR,16,4,212,6-1,Michigan St.,6/10/1991,3,2,,FowlBe00
76,Max Garcia,26,C,16,16,309,6-4,Florida,11/9/1991,2,6,Denver Broncos / 4th / 133rd pick / 2015,GarcMa00
41,Jerrol Garcia-Williams,24,MLB,11,0,235,6-2,Hawaii,12/24/1993,Rook,1,,GarcJe01
99,Adam Gotsis,25,DT,16,13,287,6-4,Georgia Tech,9/23/1992,1,6,Denver Broncos / 2nd / 63rd pick / 2016,GotsAd00
85,Virgil Green,29,,16,16,255,6-5,Nevada,8/3/1988,6,1,Denver Broncos / 7th / 204th pick / 2011,GreeVi00
25,Chris Harris Jr.,28,CB,16,15,199,5-10,Kansas,6/18/1989,6,6,,HarrCh01
96,Shelby Harris,26,DE,16,6,290,6-2,Illinois St.,8/11/1991,3,4,Oakland Raiders / 7th / 235th pick / 2014,HarrSh00
33,De'Angelo Henderson,25,RB,5,0,208,5-7,Coastal Carolina,11/24/1992,Rook,0,Denver Broncos / 6th / 203rd pick / 2017,HendDe01
82,Jeff Heuerman,25,TE,14,6,255,6-5,Ohio St.,11/24/1992,1,1,Denver Broncos / 3rd / 92nd pick / 2015,HeueJe00
32,Andy Janovich,24,FB,16,4,238,6-1,Nebraska,5/23/1993,1,0,Denver Broncos / 6th / 176th pick / 2016,JanoAn00
98,Tyrique Jarrett,23,DT,1,0,335,6-3,Pittsburgh,2/16/1994,Rook,0,,JarrTy00
43,Joseph Jones,23,OLB,7,0,231,6-0,Northwestern,2/21/1994,Rook,1,,JoneJo05
92,Zach Kerr,27,NT,11,1,334,6-2,Delaware,8/29/1990,3,1,,KerrZa00
79,Cyrus Kouandjio,24,OT,3,1,322,6-7,Alabama,7/21/1993,3,1,Buffalo Bills / 2nd / 44th pick / 2014,KouaCy00
42,Casey Kreiter,27,LS,16,0,250,6-1,Iowa,8/13/1990,1,1,,KreiCa00
83,Matt LaCosse,25,TE,2,0,255,6-6,Illinois,9/21/1992,2,0,,LaCoMa00
27,Brendan Langley,23,CB,11,0,199,6-0,Lamar,10/16/1994,Rook,1,Denver Broncos / 3rd / 101st pick / 2017,LangBr00
14,Cody Latimer,25,WR,11,1,215,6-2,Indiana,10/10/1992,3,2,Denver Broncos / 2nd / 56th pick / 2014,LatiCo00
65,Ronald Leary,28,G,11,11,320,6-3,Memphis,4/29/1989,5,4,,LearRo00
12,Paxton Lynch,23,QB,2,2,244,6-7,Memphis,2/12/1994,1,1,Denver Broncos / 1st / 26th pick / 2016,LyncPa00
54,Brandon Marshall,28,OLB,16,16,245,6-1,Nevada,9/10/1989,5,8,Jacksonville Jaguars / 5th / 142nd pick / 2012,MarsBr01
60,Connor McGovern,24,OG,15,5,306,6-4,Missouri,4/27/1993,Rook,3,Denver Broncos / 5th / 144th pick / 2016,McGoCo00
84,Isaiah McKenzie,22,WR,11,0,173,5-8,Georgia,4/9/1995,Rook,0,Denver Broncos / 5th / 172nd pick / 2017,McKeIs00
