No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
97,Ryon Bingham,25,DT,16,0,303,6-3,Nebraska,6/6/1981,1,1,San Diego Chargers / 7th / 204th pick / 2004,BingRy20
50,David Binn,34,C,16,0,228,6-3,California,2/6/1972,12,5,,BinnDa20
82,Greg Camarillo,24,WR,4,0,200,6-2,Stanford,4/18/1982,Rook,0,,CamaGr00
93,Luis Castillo,23,DE,10,9,290,6-3,Northwestern,8/4/1983,1,5,San Diego Chargers / 1st / 28th pick / 2005,CastLu20
74,Jacques Cesaire,26,DE,16,10,295,6-2,Southern Connecticut St.,8/30/1980,3,5,,CesaJa20
54,Stephen Cooper,27,LILB,16,4,235,6-1,Maine,6/19/1979,3,3,,CoopSt20
25,Antonio Cromartie,22,DB,16,0,210,6-2,Florida St.,4/15/1984,Rook,1,San Diego Chargers / 1st / 19th pick / 2006,CromAn20
36,Markus Curry,25,DB,2,0,181,5-11,Michigan,4/7/1981,Rook,0,,CurrMa20
68,Kris Dielman,25,G,15,15,320,6-4,Indiana,2/3/1981,3,9,,DielKr20
51,Tim Dobbins,24,MLB,16,0,234,6-1,Iowa St.,12/10/1982,Rook,2,San Diego Chargers / 5th / 151st pick / 2006,DobbTi20
59,Donnie Edwards,33,LB,16,16,227,6-2,UCLA,4/6/1973,10,8,Kansas City Chiefs / 4th / 98th pick / 1996,EdwaDo20
29,Drayton Florence,26,DB,16,16,200,6-0,ChattanoogaTuskegee,12/19/1980,3,6,San Diego Chargers / 2nd / 46th pick / 2003,FlorDr20
80,Malcom Floyd,25,WR,12,0,225,6-5,Wyoming,9/8/1981,2,3,,FloyMa00
85,Antonio Gates,26,TE,16,16,255,6-4,Kent St.,6/18/1980,3,14,,GateAn00
94,Akbar Gbaja-Biamila,27,DE,3,0,270,6-5,San Diego St.,5/6/1979,3,0,,GbajAk20
58,Randall Godfrey,33,LB,13,13,245,6-2,Georgia,4/6/1973,10,6,Dallas Cowboys / 2nd / 49th pick / 1996,GodfRa20
79,Mike Goff,30,G,16,16,311,6-5,Iowa,1/6/1976,8,10,Cincinnati Bengals / 3rd / 78th pick / 1998,GoffMi20
24,Cletis Gordon,23,DB,2,0,212,6-1,Jackson St.,4/23/1983,Rook,0,,GordCl20
28,Steve Gregory,23,DB,14,0,200,5-11,Syracuse,1/8/1983,Rook,1,,GregSt20
61,Nick Hardwick,25,C,16,16,305,6-4,Purdue,9/2/1981,2,13,San Diego Chargers / 3rd / 66th pick / 2004,HardNi55
92,Marques Harris,25,LOLB,15,1,245,6-1,ColoradoSouthern Utah,9/20/1981,1,2,,HarrMa20
42,Clinton Hart,29,DB,16,1,208,6-0,Central Florida CC,7/20/1977,3,2,,HartCl20
83,Vincent Jackson,23,WR,16,7,230,6-5,Northern Colorado,1/14/1983,1,7,San Diego Chargers / 2nd / 61st pick / 2005,JackVi00
23,Quentin Jammer,27,DB,16,16,204,6-0,Texas,6/19/1979,4,6,San Diego Chargers / 1st / 5th pick / 2002,JammQu20
27,Bhawoh Jue,27,DB,12,2,200,6-0,Penn St.,5/24/1979,5,1,Green Bay Packers / 3rd / 71st pick / 2001,JuexBh20
10,Nate Kaeding,24,K,16,0,187,6-0,Iowa,3/26/1982,2,4,San Diego Chargers / 3rd / 65th pick / 2004,kaedinat01
48,Terrence Kiel,26,DB,15,15,207,5-11,Texas A&M,11/24/1980,3,5,San Diego Chargers / 2nd / 62nd pick / 2003,KielTe20
71,Cory Lekkerkerker,25,T,15,0,323,6-7,UC Davis,7/25/1981,1,2,,LekkCo20
30,Andre Lott,27,DB,1,0,195,5-10,Tennessee,5/31/1979,4,0,Washington Redskins / 5th / 159th pick / 2002,LottAn20
86,Brandon Manumaleuna,26,TE,16,7,295,6-2,Arizona,1/4/1980,5,1,St. Louis Rams / 4th / 129th pick / 2001,ManuBr00
87,Keenan McCardell,36,WR,14,11,191,6-1,UNLV,1/6/1970,14,6,Washington Redskins / 12th / 326th pick / 1991,McCaKe00
20,Marlon McCree,29,DB,14,14,202,5-11,Kentucky,3/17/1977,5,5,Jacksonville Jaguars / 7th / 233rd pick / 2001,McCrMa20
91,Brandon McKinney,23,DT,6,0,345,6-2,Michigan St.,8/24/1983,Rook,0,,McKiBr20
