No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
97,Mario Addison,34,DE,17,0,260,6-3,Troy,9/6/1987,10,2,,AddiMa00
17,Josh Allen,25,QB,17,17,237,6-5,Wyoming,5/21/1996,3,19,Buffalo Bills / 1st / 7th pick / 2018,AlleJo02
51,Eli Ankou,27,DT,5,0,325,6-3,UCLA,6/8/1994,4,1,,AnkoEl00
96,Boogie Basham,24,DL,8,0,281,6-3,Wake Forest,12/16/1997,Rook,1,Buffalo Bills / 2nd / 61st pick / 2021,BashCa00
2,Tyler Bass,24,K,17,0,183,5-10,Georgia Southern,2/14/1997,1,3,Buffalo Bills / 6th / 188th pick / 2020,BassTy00
71,Ryan Bates,24,OL,17,4,302,6-4,Penn St.,2/14/1997,2,3,,BateRy02
11,Cole Beasley,32,WR,16,8,174,5-8,SMU,4/26/1989,9,7,,BeasCo00
65,Ike Boettger,27,G,15,10,313,6-6,Iowa,10/5/1994,3,5,,BoetIk00
22,Matt Breida,26,RB,9,0,195,5-10,Georgia Southern,2/28/1995,4,2,,BreiMa00
79,Spencer Brown,23,OT,13,10,311,6-9,Northern Iowa,2/28/1998,Rook,6,Buffalo Bills / 3rd / 93rd pick / 2021,BrowSp00
90,Brandin Bryant,28,DL,2,0,294,6-3,Florida Atlantic,9/16/1993,2,0,,BryaBr00
94,Vernon Butler,27,DT,10,1,330,6-4,Louisiana Tech,6/14/1994,5,1,Carolina Panthers / 1st / 30th pick / 2016,ButlVe00
13,Gabriel Davis,22,WR,16,4,210,6-2,Central Florida,4/1/1999,1,5,Buffalo Bills / 4th / 128th pick / 2020,DaviGa01
73,Dion Dawkins,27,OG,16,15,320,6-5,Temple,4/26/1994,4,12,Buffalo Bills / 2nd / 63rd pick / 2017,DawkDi00
14,Stefon Diggs,28,WR,17,17,191,6-0,Maryland,11/29/1993,6,12,Minnesota Vikings / 5th / 146th pick / 2015,DiggSt00
53,Tyrel Dodson,23,LB,16,0,237,6-0,Texas A&M,6/25/1998,1,2,,DodsTy01
77,Jamil Douglas,29,OG,1,0,309,6-4,Arizona St.,2/28/1992,6,0,Miami Dolphins / 4th / 114th pick / 2015,DougJa00
72,Tommy Doyle,23,OL,11,0,320,6-8,Miami (OH),5/6/1998,Rook,1,Buffalo Bills / 5th / 161st pick / 2021,DoylTo00
49,Tremaine Edmunds,23,ILB,15,15,250,6-5,Virginia Tech,5/2/1998,3,9,Buffalo Bills / 1st / 16th pick / 2018,EdmuTr01
57,A.J. Epenesa,23,DL,14,0,260,6-6,Iowa,9/15/1998,1,1,Buffalo Bills / 2nd / 54th pick / 2020,EpenAJ00
76,Jon Feliciano,29,OG,9,6,325,6-4,Miami (FL),2/10/1992,6,3,Oakland Raiders / 4th / 128th pick / 2015,FeliJo00
69,Reid Ferguson,27,LS,17,0,235,6-2,LSU,3/24/1994,4,1,,FergRe00
74,Cody Ford,25,OL,15,7,329,6-3,Oklahoma,12/28/1996,2,4,Buffalo Bills / 2nd / 38th pick / 2019,FordCo00
42,Joe Giles-Harris,24,LB,2,0,234,6-2,Duke,4/1/1997,2,0,,GileJo01
41,Reggie Gilliam,24,TE,16,5,244,6-0,Toledo,8/20/1997,1,0,,GillRe00
3,Matt Haack,27,P,17,0,205,6-0,Arizona St.,7/25/1994,4,1,,HaacMa00
31,Damar Hamlin,23,S,14,0,200,6-0,Pittsburgh,3/24/1998,Rook,1,Buffalo Bills / 6th / 212th pick / 2021,HamlDa00
68,Bobby Hart,27,OG,1,0,310,6-5,Florida St.,8/21/1994,6,0,New York Giants / 7th / 226th pick / 2015,HartBo00
16,Isaiah Hodgins,23,WR,1,0,210,6-4,Oregon St.,10/21/1998,Rook,0,Buffalo Bills / 6th / 207th pick / 2020,HodgIs00
55,Jerry Hughes,33,DE,17,16,254,6-2,TCU,8/13/1988,11,9,Indianapolis Colts / 1st / 31st pick / 2010,HughJe99
23,Micah Hyde,31,S,17,17,197,6-0,Iowa,12/31/1990,8,12,Green Bay Packers / 5th / 159th pick / 2013,HydeMi00
30,Dane Jackson,25,CB,17,6,180,5-11,Pittsburgh,11/29/1996,1,3,Buffalo Bills / 7th / 239th pick / 2020,JackDa02
46,Jaquan Johnson,26,CB,17,1,191,5-10,Miami (FL),11/6/1995,2,1,Buffalo Bills / 6th / 181st pick / 2019,JohnJa11
24,Taron Johnson,25,CB,16,15,192,5-11,Weber St.,7/27/1996,3,6,Buffalo Bills / 4th / 121st pick / 2018,JohnTa01
25,Taiwan Jones,33,RB,17,0,195,6-0,East. Washington,7/26/1988,10,0,Oakland Raiders / 4th / 125th pick / 2011,JoneTa00
54,A.J. Klein,30,ILB,15,4,240,6-1,Iowa St.,7/30/1991,8,4,Carolina Panthers / 5th / 148th pick / 2013,KleiAJ00
88,Dawson Knox,25,TE,15,14,254,6-4,Mississippi,11/14/1996,2,6,Buffalo Bills / 3rd / 96th pick / 2019,KnoxDa00
15,Jake Kumerow,29,WR,15,2,209,6-4,Wisconsin–Whitewater,2/17/1992,3,0,,KumeJa00
47,Cameron Lewis,24,DB,7,1,185,5-9,Buffalo,4/13/1997,1,1,,LewiCa00
98,Star Lotulelei,32,DT,11,8,315,6-2,Snow College (UT)Utah,12/20/1989,8,5,Carolina Panthers / 1st / 14th pick / 2013,LotuSt00
44,Tyler Matakevich,29,ILB,17,0,235,6-1,Temple,12/22/1992,5,2,Pittsburgh Steelers / 7th / 246th pick / 2016,MataTy00
19,Isaiah McKenzie,26,WR,15,2,173,5-8,Georgia,4/9/1995,4,2,Denver Broncos / 5th / 172nd pick / 2017,McKeIs00
