No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
39,Husain Abdullah,26,DB,9,9,204,6-0,Washington St.,7/27/1985,3,2,,AbduHu99
57,Xavier Adibi,27,MLB,4,0,220,6-2,Virginia Tech,10/18/1984,3,0,Houston Texans / 4th / 118th pick / 2008,AdibXa99
21,Asher Allen,23,DB,12,9,190,5-10,Georgia,1/22/1988,2,2,Minnesota Vikings / 3rd / 86th pick / 2009,AlleAs99
69,Jared Allen,29,DE,16,16,270,6-6,Idaho St.,4/3/1982,7,14,Kansas City Chiefs / 4th / 126th pick / 2004,AlleJa22
16,Emmanuel Arceneaux,24,WR,3,0,215,6-2,Alcorn St.,9/17/1987,Rook,0,,ArceEm00
19,Devin Aromashodu,27,WR,16,6,201,6-2,Auburn,5/23/1984,4,4,Miami Dolphins / 7th / 233rd pick / 2006,AromDe00
67,Adrian Awasom,28,DE,1,0,280,6-5,North Texas,10/25/1983,6,0,,AwasAd20
92,Remi Ayodele,28,DT,16,13,318,6-2,Oklahoma,4/22/1983,4,4,,AyodRe99
99,Christian Ballard,22,DL,16,2,298,6-4,Iowa,1/3/1989,Rook,1,Minnesota Vikings / 4th / 106th pick / 2011,BallCh00
61,Joe Berger,29,T,13,7,305,6-5,Michigan Tech,5/25/1982,6,4,Carolina Panthers / 6th / 207th pick / 2005,BergJo20
87,Bernard Berrian,31,WR,5,1,185,6-1,Fresno St.,12/27/1980,7,1,Chicago Bears / 3rd / 78th pick / 2004,BerrBe00
27,Lorenzo Booker,27,RB,15,0,191,5-11,Florida St.,6/14/1984,4,1,Miami Dolphins / 3rd / 71st pick / 2007,BookLo00
79,Patrick Brown,25,T,16,0,292,6-5,Central Florida,12/25/1986,Rook,1,,BrowPa00
36,Brandon Burton,22,DB,10,1,185,6-0,Utah,7/31/1989,Rook,1,Minnesota Vikings / 5th / 139th pick / 2011,BurtBr00
86,Stephen Burton,22,WR,3,0,221,6-2,Long Beach CCWest Texas A&M,12/11/1989,Rook,0,Minnesota Vikings / 7th / 236th pick / 2011,BurtSt00
85,Greg Camarillo,29,WR,13,0,200,6-2,Stanford,4/18/1982,5,1,,CamaGr00
31,Chris Cook,24,DB,6,3,200,6-2,Virginia,2/15/1987,1,1,Minnesota Vikings / 2nd / 34th pick / 2010,CookCh99
44,Ryan D'Imperio,24,FB,12,1,241,6-2,Rutgers,8/15/1987,Rook,0,Minnesota Vikings / 7th / 237th pick / 2010,DImpRy00
51,Larry Dean,23,LB,16,0,216,6-0,Valdosta St.,8/7/1988,Rook,1,,DeanLa00
