No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
24,Johnathan Abram,25,S,14,14,205,6-0,Mississippi St.,10/25/1996,2,4,Oakland Raiders / 1st / 27th pick / 2019,AbraJo01
20,Damon Arnette,25,CB,4,0,195,6-0,Ohio St.,9/2/1996,1,0,Las Vegas Raiders / 1st / 19th pick / 2020,ArneDa00
88,Marcell Ateman,27,WR,1,0,215,6-4,Oklahoma St.,9/16/1994,3,0,Oakland Raiders / 7th / 228th pick / 2018,AtemMa00
31,Peyton Barber,27,RB,10,1,225,5-11,Auburn,6/27/1994,5,2,,BarbPe01
78,Jackson Barton,26,OL,2,0,302,6-7,Utah,8/8/1995,Rook,0,Indianapolis Colts / 7th / 240th pick / 2019,BartJa00
82,Nick Bowers,25,TE,5,0,265,6-4,Penn St.,5/26/1996,Rook,0,,BoweNi00
84,Matt Bushman,26,TE,2,0,240,6-5,BYU,11/3/1995,Rook,0,,BushMa00
2,Daniel Carlson,26,K,17,0,215,6-5,Auburn,1/23/1995,3,5,Minnesota Vikings / 5th / 167th pick / 2018,CarlDa00
4,Derek Carr,30,QB,17,17,210,6-3,Fresno St.,3/28/1991,7,12,Oakland Raiders / 2nd / 36th pick / 2014,CarrDe02
85,Derek Carrier,31,TE,5,1,240,6-3,Beloit,7/25/1990,9,0,,CarrDe00
26,Ha Ha Clinton-Dix,29,FS,2,0,211,6-1,Alabama,12/21/1992,7,0,Green Bay Packers / 1st / 21st pick / 2014,ClinHa00
6,AJ Cole III,26,P,17,0,220,6-4,North Carolina St.,11/27/1995,2,4,,ColeAJ01
57,William Compton,32,MLB,2,0,235,6-1,Nebraska,9/19/1989,8,0,,CompWi00
67,Lester Cotton,25,G,4,0,335,6-4,Alabama,2/20/1996,2,0,,CottLe00
98,Maxx Crosby,24,EDGE,17,17,255,6-5,East. Michigan,8/22/1997,2,13,Oakland Raiders / 4th / 106th pick / 2019,CrosMa00
5,Divine Deablo,23,LB,17,5,226,6-3,Virginia Tech,8/17/1998,Rook,5,Las Vegas Raiders / 3rd / 80th pick / 2021,DeabDi00
23,Kenyan Drake,27,RB,12,2,211,6-1,Alabama,1/26/1994,5,4,Miami Dolphins / 3rd / 73rd pick / 2016,DrakKe00
89,Bryan Edwards,23,WR,16,12,212,6-3,South Carolina,11/13/1998,1,4,Las Vegas Raiders / 3rd / 81st pick / 2020,EdwaBr01
72,Jermaine Eluemunor,27,OG,14,3,245,6-4,LackawannaTexas A&M,12/13/1994,4,2,Baltimore Ravens / 5th / 159th pick / 2017,ElueJe00
35,Brandon Facyson,27,CB,12,9,197,6-2,Virginia Tech,9/8/1994,3,3,,FacyBr00
99,Clelin Ferrell,24,EDGE,16,0,265,6-4,Clemson,5/17/1997,2,1,Oakland Raiders / 1st / 4th pick / 2019,FerrCl00
43,Kavon Frazier,27,FS,1,0,220,6-0,Central Michigan,8/11/1994,5,0,Dallas Cowboys / 6th / 212th pick / 2016,FrazKa00
37,Tyree Gillespie,23,S,11,0,207,6-0,Missouri,9/5/1998,Rook,1,Las Vegas Raiders / 4th / 143rd pick / 2021,GillTy00
71,Denzelle Good,30,OT,1,1,340,6-5,Mars Hill,3/8/1991,6,0,Indianapolis Colts / 7th / 255th pick / 2015,GoodDe01
90,Johnathan Hankins,29,DT,14,14,340,6-3,Ohio St.,3/30/1992,8,5,New York Giants / 2nd / 49th pick / 2013,HankJo00
29,Casey Hayward,32,DB,17,17,192,5-11,Vanderbilt,9/9/1989,9,5,Green Bay Packers / 2nd / 62nd pick / 2012,HaywCa00
86,Daniel Helm,26,TE,9,1,248,6-4,Duke,4/20/1995,1,0,,HelmDa01
39,Nate Hobbs,22,CB,16,9,195,6-0,Illinois,6/24/1999,Rook,3,Las Vegas Raiders / 5th / 167th pick / 2021,HobbNa00
45,Alec Ingold,25,FB,9,3,240,6-1,Wisconsin,7/9/1996,2,1,,IngoAl01
1,DeSean Jackson,35,WR,9,4,175,5-10,California,12/1/1986,13,2,Philadelphia Eagles / 2nd / 49th pick / 2008,JackDe00
28,Josh Jacobs,23,RB,15,14,220,5-10,Alabama,2/11/1998,2,7,Oakland Raiders / 1st / 24th pick / 2019,JacoJo01
68,Andre James,24,OL,17,17,300,6-4,UCLA,5/2/1997,2,8,,JameAn01
77,Quinton Jefferson,28,DT,17,17,291,6-4,Maryland,3/31/1993,5,7,Seattle Seahawks / 5th / 147th pick / 2016,JeffQu00
17,Tyron Johnson,25,WR,5,0,193,6-1,LSUOklahoma St.,1/8/1996,1,0,,JohnTy03
7,Zay Jones,26,WR,17,9,200,6-2,East Carolina,3/30/1995,4,4,Buffalo Bills / 2nd / 37th pick / 2017,JoneZa00
51,Malcolm Koonce,23,DE,5,0,250,6-2,Buffalo,6/6/1998,Rook,0,Las Vegas Raiders / 3rd / 79th pick / 2021,KoonMa00
44,Nick Kwiatkoski,28,ILB,8,0,242,6-2,West Virginia,5/26/1993,5,1,Chicago Bears / 4th / 113th pick / 2016,KwiaNi00
70,Alex Leatherwood,22,T,17,17,312,6-5,Alabama,1/5/1999,Rook,8,Las Vegas Raiders / 1st / 17th pick / 2021,LeatAl00
32,Dallin Leavitt,27,S,16,1,195,5-10,Utah St.,8/8/1994,3,1,,LeavDa00
55,Marquel Lee,26,ILB,11,0,235,6-3,Wake Forest,10/21/1995,4,1,Oakland Raiders / 5th / 168th pick / 2017,LeexMa01
42,Cory Littleton,28,LB,17,13,228,6-3,Washington,11/18/1993,5,6,,LittCo01
8,Marcus Mariota,28,QB,10,0,222,6-4,Oregon,10/30/1993,6,0,Tennessee Titans / 1st / 2nd pick / 2015,MariMa01
66,Nick Martin,28,C,17,0,295,6-4,Notre Dame,4/29/1993,4,1,Houston Texans / 2nd / 50th pick / 2016,MartNi00
93,Gerald McCoy,33,DT,1,0,295,6-4,Oklahoma,2/25/1988,11,0,Tampa Bay Buccaneers / 1st / 3rd pick / 2010,McCoGe99
74,Kolton Miller,26,OT,17,17,325,6-8,UCLA,10/9/1995,3,8,Oakland Raiders / 1st / 15th pick / 2018,MillKo00
25,Trevon Moehrig,22,S,17,17,202,6-2,TCU,6/16/1999,Rook,5,Las Vegas Raiders / 2nd / 43rd pick / 2021,MoehTr00
87,Foster Moreau,24,TE,17,11,250,6-4,LSU,5/6/1997,2,3,Oakland Raiders / 4th / 137th pick / 2019,MoreFo00
27,Trayvon Mullen,24,CB,5,5,200,6-2,Clemson,9/20/1997,2,2,Oakland Raiders / 2nd / 40th pick / 2019,MullTr00
94,Carl Nassib,28,DE,13,0,275,6-7,Penn St.,4/12/1993,5,1,Cleveland Browns / 3rd / 65th pick / 2016,NassCa00
91,Yannick Ngakoue,26,DE,17,17,246,6-2,Maryland,3/31/1995,5,7,Jacksonville Jaguars / 3rd / 69th pick / 2016,NgakYa00
22,Keisean Nixon,24,CB,11,1,200,5-10,South Carolina,6/22/1997,2,1,,NixoKe00
48,Patrick Onwuasor,29,LB,6,0,227,6-0,ArizonaPortland St.,8/22/1992,5,0,,OnwuPa00
75,Brandon Parker,26,OT,17,13,320,6-8,North Carolina A&T,10/21/1995,3,6,Oakland Raiders / 3rd / 65th pick / 2018,ParkBr01
52,Denzel Perryman,29,ILB,15,15,240,5-11,Miami (FL),12/5/1992,6,9,San Diego Chargers / 2nd / 48th pick / 2015,PerrDe00
3,Nathan Peterman,27,QB,1,0,225,6-2,TennesseePittsburgh,5/4/1994,4,0,Buffalo Bills / 5th / 171st pick / 2017,PeteNa00
96,Darius Philon,27,DT,11,2,286,6-1,Arkansas,1/22/1994,6,2,San Diego Chargers / 6th / 192nd pick / 2015,PhilDa01
36,Trey Ragas,25,RB,1,0,214,5-10,Louisiana,11/7/1996,Rook,0,,RagaTr00
13,Hunter Renfrow,26,WR,17,9,185,5-10,Clemson,12/21/1995,2,8,Oakland Raiders / 5th / 149th pick / 2019,RenfHu00
30,Jalen Richard,28,RB,10,0,207,5-8,Southern Miss,10/15/1993,5,1,,RichJa01
21,Amik Robertson,23,CB,10,2,187,5-8,Louisiana Tech,7/6/1998,1,1,Las Vegas Raiders / 4th / 139th pick / 2020,RobeAm00
11,Henry Ruggs III,22,WR,7,7,190,6-0,Alabama,1/24/1999,1,4,Las Vegas Raiders / 1st / 12th pick / 2020,RuggHe00
