No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
21,Donnie Abraham,25,DB,13,13,190,5-10,East Tennessee St.,10/8/1973,2,6,Tampa Bay Buccaneers / 3rd / 71st pick / 1996,AbraDo00
72,Chidi Ahanotu,28,DE,4,4,283,6-2,California,10/11/1970,5,2,Tampa Bay Buccaneers / 6th / 145th pick / 1993,AhanCh20
40,Mike Alstott,25,FB,16,16,248,6-1,Purdue,12/21/1973,2,7,Tampa Bay Buccaneers / 2nd / 35th pick / 1996,AlstMi00
85,Reidel Anthony,22,WR,15,13,178,5-11,Florida,10/20/1976,1,8,Tampa Bay Buccaneers / 1st / 16th pick / 1997,AnthRe00
20,Ronde Barber,23,DB,16,9,184,5-10,Virginia,4/7/1975,1,6,Tampa Bay Buccaneers / 3rd / 66th pick / 1997,BarbRo00
6,Tommy Barnhardt,35,P,16,0,228,6-2,East CarolinaNorth Carolina,6/11/1963,11,1,Tampa Bay Buccaneers / 9th / 223rd pick / 1986,BarnTo22
52,Greg Bellisari,23,LB,2,0,236,6-0,Ohio St.,6/21/1975,1,0,,BellGr20
23,Tony Bouie,26,DB,16,0,188,5-10,Arizona,8/7/1972,3,1,,BouiTo20
55,Derrick Brooks,25,LB,16,16,235,6-0,Florida St.,4/18/1973,3,14,Tampa Bay Buccaneers / 1st / 28th pick / 1995,BrooDe00
98,James Cannida,23,DT,10,0,275,6-2,Nevada,1/3/1975,Rook,1,Tampa Bay Buccaneers / 6th / 175th pick / 1998,CannJa20
77,Brad Culpepper,29,DT,16,16,275,6-1,Florida,5/8/1969,6,9,Minnesota Vikings / 10th / 264th pick / 1992,CulpBr20
58,Don Davis,26,LB,5,0,235,6-1,Kansas,12/17/1972,2,0,,DaviDo22
80,John Davis,25,TE,16,0,257,6-4,Cisco (TX)Emporia St.,5/14/1973,1,0,Dallas Cowboys / 5th / 2nd pick / 1994 Supp,DaviJo00
64,Jorge Diaz,25,G,12,12,308,6-4,Texas A&M-Kingsville,11/15/1973,2,5,,DiazJo20
12,Trent Dilfer,26,QB,16,16,225,6-4,Fresno St.,3/13/1972,4,10,Tampa Bay Buccaneers / 1st / 6th pick / 1994,DilfTr00
65,Kevin Dogins,26,G,6,4,295,6-1,Texas A&M-Kingsville,12/7/1972,2,2,,DogiKe20
59,Jamie Duncan,23,LB,14,6,238,6-1,Vanderbilt,7/20/1975,Rook,4,Tampa Bay Buccaneers / 3rd / 84th pick / 1998,DuncJa20
