No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
55,Allen Aldridge,29,LB,16,16,254,6-1,Houston,5/30/1972,7,5,Denver Broncos / 2nd / 51st pick / 1994,AldrAl21
88,Scotty Anderson,22,WR,9,4,191,6-2,Grambling St.,11/24/1979,Rook,2,Detroit Lions / 5th / 148th pick / 2001,AndeSc00
2,Leo Araguz,31,P,3,0,190,5-11,S.F. Austin,1/18/1970,5,1,,AragLe20
76,Jeff Backus,24,T,16,16,305,6-5,Michigan,9/21/1977,Rook,7,Detroit Lions / 1st / 18th pick / 2001,BackJe20
35,Robert Bailey,33,DB,9,0,176,5-9,Miami (FL),9/3/1968,10,1,Los Angeles Rams / 4th / 107th pick / 1991,BailRo20
89,Bradford Banta,31,TE,16,0,253,6-6,USC,12/14/1970,7,0,Indianapolis Colts / 4th / 106th pick / 1994,BantBr00
10,Charlie Batch,27,QB,10,9,216,6-2,East. Michigan,12/5/1974,3,6,Detroit Lions / 2nd / 60th pick / 1998,BatcCh00
42,Tommy Bennett,28,DB,8,1,219,6-2,UCLA,2/19/1973,5,1,,BennTo20
79,Eric Beverly,27,C,16,16,300,6-3,Miami (OH),3/28/1974,3,7,,BeveEr00
65,Kerlin Blaise,27,G,6,0,315,6-5,Miami (FL),12/25/1974,2,0,,BlaiKe20
57,Stephen Boyd,29,LB,4,4,247,6-0,Boston Col.,8/22/1972,6,1,Detroit Lions / 5th / 141st pick / 1995,BoydSt00
39,Lamar Campbell,25,DB,12,12,182,5-11,Wisconsin,8/29/1976,3,4,,CampLa20
38,Marty Carter,32,DB,4,1,209,6-1,Middle Tenn. St.,12/17/1969,10,1,Tampa Bay Buccaneers / 8th / 207th pick / 1991,CartMa20
31,Aveion Cason,22,RB,5,0,204,5-10,Illinois St.,7/12/1979,Rook,0,,CasoAv00
50,Chris Claiborne,23,LB,16,16,258,6-3,USC,7/26/1978,2,6,Detroit Lions / 1st / 9th pick / 1999,ClaiCh20
82,Germane Crowell,25,WR,5,4,213,6-3,Virginia,9/13/1976,3,2,Detroit Lions / 2nd / 50th pick / 1998,CrowGe00
14,Ty Detmer,34,QB,4,4,189,6-0,BYU,10/30/1967,8,-2,Green Bay Packers / 9th / 230th pick / 1992,DetmTy00
95,Jared DeVries,25,DE,11,0,275,6-4,Iowa,6/11/1976,2,1,Detroit Lions / 3rd / 70th pick / 1999,DeVrJa20
