No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
20,Mike Adams,32,DB,16,7,205,5-11,Delaware,3/24/1981,9,4,,AdamMi21
22,C.J. Anderson,22,RB,5,0,225,5-8,LaneyCalifornia,2/10/1991,Rook,0,,AndeC.00
91,Robert Ayers,28,DE,15,3,275,6-3,Tennessee,9/6/1985,4,3,Denver Broncos / 1st / 18th pick / 2009,AyerRo99
24,Champ Bailey,35,DB,5,3,192,6-0,Georgia,6/22/1978,14,1,Washington Redskins / 1st / 7th pick / 1999,BailCh00
28,Montee Ball,23,RB,16,0,214,5-11,Wisconsin,12/5/1990,Rook,5,Denver Broncos / 2nd / 58th pick / 2013,BallMo00
68,Zane Beadles,27,T,16,16,305,6-4,Utah,11/19/1986,3,11,Denver Broncos / 2nd / 45th pick / 2010,BeadZa20
31,Omar Bolden,25,CB,16,1,198,5-10,Arizona St.,12/20/1988,1,1,Denver Broncos / 4th / 101st pick / 2012,BoldOm00
46,Aaron Brewer,23,LS,16,0,232,6-5,San Diego St.,7/5/1990,1,1,,BrewAa00
30,David Bruton,26,DB,16,0,210,6-2,Notre Dame,7/23/1987,4,1,Denver Broncos / 4th / 114th pick / 2009,BrutDa99
12,Andre Caldwell,28,WR,16,2,207,6-1,Florida,4/15/1985,5,2,Cincinnati Bengals / 3rd / 97th pick / 2008,CaldAn00
32,Tony Carter,27,DB,12,2,177,5-9,Florida St.,5/24/1986,4,2,,CartTo99
78,Ryan Clady,27,T,2,2,315,6-6,Boise St.,9/6/1986,5,1,Denver Broncos / 1st / 12th pick / 2008,CladRy20
75,Chris Clark,28,T,16,14,305,6-5,Southern Miss,10/1/1985,3,10,,ClarCh21
4,Britton Colquitt,28,P,16,0,210,6-3,Tennessee,3/20/1985,3,2,,ColqBr00
87,Eric Decker,26,WR,16,16,214,6-3,Minnesota,3/15/1987,3,12,Denver Broncos / 3rd / 87th pick / 2010,DeckEr00
81,Joel Dreessen,31,TE,13,0,245,6-4,Colorado St.,7/26/1982,8,0,New York Jets / 6th / 198th pick / 2005,DreeJo00
74,Orlando Franklin,26,RT,15,15,315,6-6,Miami (FL),12/16/1987,2,10,Denver Broncos / 2nd / 46th pick / 2011,FranOr00
98,Sione Fua,25,DL,2,0,307,6-1,Stanford,6/15/1988,2,0,Carolina Panthers / 3rd / 97th pick / 2011,FuaxSi00
85,Virgil Green,25,,16,3,255,6-5,Nevada,8/3/1988,2,0,Denver Broncos / 7th / 204th pick / 2011,GreeVi00
25,Chris Harris Jr.,24,CB,16,15,199,5-10,Kansas,6/18/1989,2,6,,HarrCh01
21,Ronnie Hillman,22,RB,10,0,200,5-9,San Diego St.,9/14/1991,1,3,Denver Broncos / 3rd / 67th pick / 2012,HillRo00
11,Trindon Holliday,27,WR,15,0,162,5-5,LSU,4/27/1986,2,2,Houston Texans / 6th / 197th pick / 2010,HollTr00
29,Michael Huff,30,DB,3,0,211,6-0,Texas,3/6/1983,7,0,Oakland Raiders / 1st / 7th pick / 2006,HuffMi20
33,Duke Ihenacho,24,S,15,14,212,6-0,San Jose St.,6/16/1989,1,6,,IhenDu00
56,Nate Irving,25,MLB,15,4,242,6-1,North Carolina St.,7/12/1988,2,3,Denver Broncos / 3rd / 67th pick / 2011,IrviNa00
97,Malik Jackson,23,DT,16,5,285,6-5,Tennessee,1/11/1990,1,4,Denver Broncos / 5th / 137th pick / 2012,JackMa02
23,Quentin Jammer,34,DB,11,1,204,6-0,Texas,6/19/1979,11,1,San Diego Chargers / 1st / 5th pick / 2002,JammQu20
53,Steven Johnson,25,MLB,16,0,237,6-1,Kansas,3/28/1988,1,1,,JohnSt02
77,Winston Justice,29,T,4,0,317,6-6,USC,9/14/1984,6,0,Philadelphia Eagles / 2nd / 39th pick / 2006,JustWi20
94,Terrance Knighton,27,DT,16,16,295,6-2,Temple,7/4/1986,4,7,Jacksonville Jaguars / 3rd / 72nd pick / 2009,KnigTe99
73,Chris Kuper,31,G,4,1,303,6-4,North Dakota,12/19/1982,7,1,Denver Broncos / 5th / 161st pick / 2006,KupeCh20
51,Paris Lenon,36,MLB,14,6,240,6-2,Richmond,11/26/1977,11,3,,LenoPa20
18,Peyton Manning,37,QB,16,16,230,6-5,Tennessee,3/24/1976,15,19,Indianapolis Colts / 1st / 1st pick / 1998,MannPe00
54,Brandon Marshall,24,OLB,1,0,245,6-1,Nevada,9/10/1989,1,0,Jacksonville Jaguars / 5th / 142nd pick / 2012,MarsBr01
58,Von Miller,24,OLB,9,9,250,6-3,Texas A&M,3/26/1989,2,5,Denver Broncos / 1st / 2nd pick / 2011,MillVo00
57,Jeremy Mincey,30,DE,2,0,280,6-4,Florida,12/14/1983,6,0,New England Patriots / 6th / 191st pick / 2006,MincJe99
72,John Moffitt,27,G,2,0,314,6-4,Wisconsin,10/28/1986,2,0,Seattle Seahawks / 3rd / 75th pick / 2011,MoffJo00
26,Rahim Moore,23,FS,10,10,195,6-1,UCLA,2/11/1990,2,4,Denver Broncos / 2nd / 45th pick / 2011,MoorRa00
27,Knowshon Moreno,26,RB,16,15,215,5-10,Georgia,7/16/1987,4,13,Denver Broncos / 1st / 12th pick / 2009,MoreKn00
17,Brock Osweiler,23,QB,4,0,240,6-7,Arizona St.,11/22/1990,1,0,Denver Broncos / 2nd / 57th pick / 2012,OsweBr00
90,Shaun Phillips,32,DE,16,12,255,6-3,Purdue,5/13/1981,9,7,San Diego Chargers / 4th / 98th pick / 2004,PhilSh20
5,Matt Prater,29,K,16,0,201,5-10,Central Florida,8/10/1984,6,5,,PratMa20
66,Manuel Ramirez,30,G,16,16,326,6-3,Texas Tech,2/19/1983,6,11,Detroit Lions / 4th / 117th pick / 2007,RamiMa20
57,Adrian Robinson,24,LB,6,0,250,6-1,Temple,11/21/1989,1,0,,RobiAd01
45,Dominique Rodgers-Cromartie,27,DB,15,13,205,6-2,Tennessee St.,4/7/1986,5,6,Arizona Cardinals / 1st / 16th pick / 2008,RodgDo99
84,Jacob Tamme,28,TE,16,1,234,6-4,Kentucky,3/15/1985,5,2,Indianapolis Colts / 4th / 127th pick / 2008,TammJa00
88,Demaryius Thomas,26,WR,16,16,225,6-3,Georgia Tech,12/25/1987,3,14,Denver Broncos / 1st / 22nd pick / 2010,ThomDe03
80,Julius Thomas,25,TE,14,14,256,6-5,Portland St.,6/27/1988,2,8,Denver Broncos / 4th / 129th pick / 2011,ThomJu00
59,Danny Trevathan,23,OLB,16,16,239,6-0,Kentucky,3/24/1990,1,9,Denver Broncos / 6th / 188th pick / 2012,TrevDa00
96,Mitch Unrein,26,DT,16,1,301,6-4,Wyoming,3/25/1987,2,2,,UnreMi00
60,Steve Vallos,30,G,15,0,297,6-3,Wake Forest,12/28/1983,5,2,Seattle Seahawks / 7th / 232nd pick / 2007,VallSt00
