No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
72,Chidi Ahanotu,31,DE,16,16,283,6-2,California,10/11/1970,8,7,Tampa Bay Buccaneers / 6th / 145th pick / 1993,AhanCh20
51,Brian Allen,23,MLB,3,0,232,6-0,Florida St.,4/1/1978,Rook,0,St. Louis Rams / 3rd / 83rd pick / 2001,AlleBr21
31,Adam Archuleta,24,DB,13,12,223,6-0,Arizona St.,11/27/1977,Rook,5,St. Louis Rams / 1st / 20th pick / 2001,ArchAd20
54,Kole Ayi,23,LB,6,0,231,6-1,Massachusetts,9/27/1978,Rook,1,,AyixKo20
4,John Baker,24,P,16,0,223,6-3,North Texas,4/22/1977,1,2,,BakeJo21
32,Dre' Bly,24,DB,16,4,188,5-10,North Carolina,5/22/1977,2,5,St. Louis Rams / 2nd / 41st pick / 1999,BlyxDr00
27,Matt Bowen,25,DB,1,0,203,6-1,Iowa,11/12/1976,1,0,St. Louis Rams / 6th / 198th pick / 2000,BoweMa20
57,O.J. Brigance,32,LB,8,0,236,6-0,Rice,9/29/1969,5,1,,BrigO.20
93,Jonathan Brown,26,DE,3,0,270,6-3,Tennessee,11/28/1975,3,0,Green Bay Packers / 3rd / 90th pick / 1998,BrowJo23
80,Isaac Bruce,29,WR,16,16,188,6-0,Memphis,11/10/1972,7,13,Los Angeles Rams / 2nd / 33rd pick / 1994,BrucIs00
23,Jerametrius Butler,23,DB,16,0,181,5-10,Kansas St.,11/28/1978,Rook,1,St. Louis Rams / 5th / 145th pick / 2001,ButlJe20
24,Trung Canidate,24,RB,16,2,205,5-11,Arizona,3/3/1977,1,6,St. Louis Rams / 1st / 31st pick / 2000,CaniTr00
82,Aveion Cason,22,RB,1,0,204,5-10,Illinois St.,7/12/1979,Rook,0,,CasoAv00
38,Rich Coady,25,DB,12,2,210,6-1,Texas A&M,1/26/1976,2,1,St. Louis Rams / 3rd / 68th pick / 1999,CoadRi21
56,Dustin Cohen,25,LB,4,0,236,6-3,Miami (OH),12/22/1976,1,0,,CoheDu20
84,Ernie Conwell,29,TE,16,14,255,6-2,Washington,8/17/1972,5,5,St. Louis Rams / 2nd / 59th pick / 1996,ConwEr00
58,Don Davis,29,LB,12,8,235,6-1,Kansas,12/17/1972,5,4,,DaviDo22
28,Marshall Faulk,28,RB,14,14,211,5-10,San Diego St.,2/26/1973,7,22,Indianapolis Colts / 1st / 2nd pick / 1994,FaulMa00
55,Mark Fields,29,LB,14,12,244,6-2,Washington St.,11/9/1972,6,6,New Orleans Saints / 1st / 13th pick / 1995,FielMa99
59,London Fletcher,26,LB,16,16,242,5-10,John Carroll,5/19/1975,3,9,,FletLo20
65,Frank Garcia,29,C,13,2,302,6-2,Washington,1/28/1972,6,2,Carolina Panthers / 4th / 132nd pick / 1995,GarcFr21
30,Willie Gary,23,DB,7,0,195,5-10,Kentucky,11/1/1978,Rook,0,,GaryWi20
81,Az-Zahir Hakim,24,WR,16,1,189,5-10,San Diego St.,6/3/1977,3,5,St. Louis Rams / 4th / 96th pick / 1998,HakiAz00
20,Kim Herring,26,DB,16,15,212,6-0,Penn St.,9/10/1975,4,6,Baltimore Ravens / 2nd / 58th pick / 1997,HerrKi20
42,James Hodgins,24,FB,16,11,275,6-1,San Jose St.,4/30/1977,2,0,,HodgJa00
25,Robert Holcombe,26,RB,16,0,208,5-11,Illinois,12/11/1975,3,1,St. Louis Rams / 2nd / 37th pick / 1998,HolcRo00
88,Torry Holt,25,WR,16,14,200,6-0,North Carolina St.,6/5/1976,2,16,St. Louis Rams / 1st / 6th pick / 1999,HoltTo00
97,Tyoka Jackson,30,DE,16,0,280,6-2,Penn St.,11/22/1971,7,2,,JackTy20
60,Rod Jones,27,T,6,1,325,6-4,Kansas,1/11/1974,5,1,Cincinnati Bengals / 7th / 219th pick / 1996,JoneRo23
92,Damione Lewis,23,DT,9,3,301,6-2,Miami (FL),3/1/1978,Rook,2,St. Louis Rams / 1st / 12th pick / 2001,LewiDa20
91,Leonard Little,27,DE,13,0,267,6-3,Tennessee,10/19/1974,3,3,St. Louis Rams / 3rd / 65th pick / 1998,LittLe00
86,Brandon Manumaleuna,21,TE,16,0,295,6-2,Arizona,1/4/1980,Rook,0,St. Louis Rams / 4th / 129th pick / 2001,ManuBr00
12,Jamie Martin,31,QB,5,0,205,6-2,Weber St.,2/8/1970,5,0,,MartJa00
21,Dexter McCleon,28,DB,16,16,195,5-10,Clemson,10/9/1973,4,8,St. Louis Rams / 2nd / 40th pick / 1997,McClDe21
67,Andy McCollum,31,C,16,16,300,6-4,Toledo,6/2/1970,6,10,,McCoAn20
77,Sean Moran,28,LB,16,1,275,6-4,Colorado St.,6/5/1973,5,2,Buffalo Bills / 4th / 120th pick / 1996,MoraSe20
83,Yo Murphy,28,WR,16,0,187,5-10,Idaho,5/11/1973,2,0,,MurpYo00
61,Tom Nutten,30,G,15,14,280,6-5,Western Michigan,6/8/1971,6,9,Buffalo Bills / 7th / 221st pick / 1995,NuttTo20
76,Orlando Pace,26,T,16,16,325,6-7,Ohio St.,11/4/1975,4,18,St. Louis Rams / 1st / 1st pick / 1997,PaceOr00
79,Ryan Pickett,22,DT,11,0,338,6-2,Ohio St.,10/8/1979,Rook,1,St. Louis Rams / 1st / 29th pick / 2001,PickRy20
