No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
92,Cliff Avril,24,DE,13,13,260,6-3,Purdue,4/8/1986,2,6,Detroit Lions / 3rd / 92nd pick / 2008,AvriCl99
76,Jeff Backus,33,T,16,16,305,6-5,Michigan,9/21/1977,9,7,Detroit Lions / 1st / 18th pick / 2001,BackJe20
32,Aaron Berry,22,DB,1,1,180,5-11,Pittsburgh,6/25/1988,Rook,1,,BerrAa00
44,Jahvid Best,21,RB,16,9,190,5-9,California,1/30/1989,Rook,8,Detroit Lions / 1st / 30th pick / 2010,BestJa00
21,Aaron Brown,25,RB,6,0,196,6-0,TCU,10/10/1985,1,1,Detroit Lions / 6th / 192nd pick / 2009,BrowAa00
39,C.C. Brown,27,DB,15,8,208,6-0,Louisiana,1/27/1983,5,3,Houston Texans / 6th / 188th pick / 2005,BrowC.20
13,Nate Burleson,29,WR,14,14,198,6-0,Nevada,8/19/1981,7,6,Minnesota Vikings / 3rd / 71st pick / 2003,BurlNa00
53,Caleb Campbell,26,DB,2,0,229,6-2,Army,9/14/1984,Rook,0,Detroit Lions / 7th / 218th pick / 2008,CampCa00
59,Bobby Carpenter,27,LB,10,2,249,6-2,Ohio St.,8/1/1983,4,2,Dallas Cowboys / 1st / 18th pick / 2006,CarpBo20
77,Gosder Cherilus,26,T,12,12,315,6-7,Boston Col.,6/28/1984,2,5,Detroit Lions / 1st / 17th pick / 2008,CherGo20
52,Vinny Ciurciu,30,MLB,10,0,240,6-0,ClemsonBoston Col.,5/2/1980,7,1,,CiurVi20
87,Brian Clark,27,WR,4,0,204,6-2,North Carolina St.,12/26/1983,4,0,,ClarBr00
26,Louis Delmas,23,DB,15,15,197,5-11,Western Michigan,4/12/1987,1,5,Detroit Lions / 2nd / 33rd pick / 2009,DelmLo99
50,Isaiah Ekejiuba,29,LB,9,0,240,6-4,Virginia,10/5/1981,5,1,,EkejIs20
45,Jerome Felton,24,RB,16,2,246,6-0,Furman,7/3/1986,2,1,Detroit Lions / 5th / 146th pick / 2008,FeltJe00
96,Andre Fluellen,25,DT,16,0,285,6-2,Florida St.,3/7/1985,2,1,Detroit Lions / 3rd / 87th pick / 2008,FlueAn99
49,Zack Follett,23,LB,5,2,231,6-2,California,7/3/1987,1,1,Detroit Lions / 7th / 235th pick / 2009,FollZa99
70,Jason Fox,22,T,4,0,299,6-6,Miami (FL),5/2/1988,Rook,0,Detroit Lions / 4th / 128th pick / 2010,FoxxJa20
65,Dylan Gandy,28,G,16,0,295,6-3,Texas Tech,3/8/1982,5,1,Indianapolis Colts / 4th / 129th pick / 2005,GandDy20
4,Jason Hanson,40,K,8,0,190,6-0,Washington St.,6/17/1970,18,3,Detroit Lions / 2nd / 56th pick / 1992,hansojas01
2,Nick Harris,32,P,16,0,218,6-2,California,7/23/1978,9,3,Denver Broncos / 4th / 120th pick / 2001,HarrNi20
41,Spencer Havner,27,LB,5,0,250,6-3,UCLA,2/2/1983,2,0,,HavnSp00
89,Will Heller,29,TE,16,5,275,6-6,Georgia Tech,2/28/1981,7,0,,HellWi00
91,Sammie Lee Hill,24,DT,15,0,331,6-4,Stillman,11/8/1986,1,2,Detroit Lions / 4th / 115th pick / 2009,HillSa99
