No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
77,Hakeem Adeniji,25,OL,,,300,6-5,Kansas,12/8/1997,2,,Cincinnati Bengals / 6th / 180th pick / 2020,AdenHa00
8,Brandon Allen,30,QB,,,209,6-2,Arkansas,9/5/1992,4,,Jacksonville Jaguars / 6th / 201st pick / 2016,AlleBr00
20,Eli Apple,27,CB,,,199,6-1,Ohio St.,8/9/1995,6,,New York Giants / 1st / 10th pick / 2016,ApplEl00
86,Devin Asiasi,25,TE,,,257,6-3,MichiganUCLA,8/14/1997,2,,New England Patriots / 3rd / 91st pick / 2020,AsiaDe00
22,Chidobe Awuzie,27,CB,,,202,6-0,Colorado,5/24/1995,5,,Dallas Cowboys / 2nd / 60th pick / 2017,AwuzCh00
51,Markus Bailey,25,LB,,,235,6-0,Purdue,3/7/1997,2,,Cincinnati Bengals / 7th / 215th pick / 2020,BailMa01
30,Jessie Bates III,25,FS,,,200,6-1,Wake Forest,2/26/1997,4,,Cincinnati Bengals / 2nd / 54th pick / 2018,BateJe00
24,Vonn Bell,28,SS,,,205,5-11,Ohio St.,12/12/1994,6,,New Orleans Saints / 2nd / 61st pick / 2016,BellVo00
83,Tyler Boyd,28,WR,,,203,6-2,Pittsburgh,11/15/1994,6,,Cincinnati Bengals / 2nd / 55th pick / 2016,BoydTy00
9,Joe Burrow,26,QB,,,221,6-4,Ohio St.LSU,12/10/1996,2,,Cincinnati Bengals / 1st / 1st pick / 2020,BurrJo01
66,Alex Cappa,27,OT,,,305,6-6,Humboldt St.,1/27/1995,4,,Tampa Bay Buccaneers / 3rd / 94th pick / 2018,CappAl00
79,Jackson Carman,22,G,,,330,6-5,Clemson,1/22/2000,1,,Cincinnati Bengals / 2nd / 46th pick / 2021,CarmJa00
95,Zachary Carter,23,DE,,,277,6-4,Florida,4/7/1999,Rook,,Cincinnati Bengals / 3rd / 95th pick / 2022,CartZa00
