No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Mike Adams,23,OT,15,10,323,6-7,Ohio St.,3/10/1990,1,5,Pittsburgh Steelers / 2nd / 56th pick / 2012,AdamMi02
28,Cortez Allen,25,DB,14,8,196,6-1,The Citadel,10/29/1988,2,4,Pittsburgh Steelers / 4th / 128th pick / 2011,AlleCo00
20,Will Allen,31,DB,12,0,202,6-1,Ohio St.,6/17/1982,9,1,Tampa Bay Buccaneers / 4th / 111th pick / 2004,AlleWi21
69,Brian Arnfelt,24,DE,2,0,298,6-4,Northwestern,10/11/1989,Rook,0,,ArnfBr00
68,Kelvin Beachum,24,T,15,12,308,6-3,SMU,6/8/1989,1,6,Pittsburgh Steelers / 7th / 248th pick / 2012,BeacKe00
26,Le'Veon Bell,21,RB,13,13,225,6-1,Michigan St.,2/18/1992,Rook,8,Pittsburgh Steelers / 2nd / 48th pick / 2013,BellLe00
41,Antwon Blake,23,CB,14,0,198,5-9,Texas-El Paso,8/9/1990,1,1,,BlakAn00
84,Antonio Brown,25,WR,16,14,185,5-10,Central Michigan,7/10/1988,3,14,Pittsburgh Steelers / 6th / 195th pick / 2010,BrowAn04
31,Curtis Brown,25,DB,7,0,180,6-0,Texas,9/24/1988,2,0,Pittsburgh Steelers / 3rd / 95th pick / 2011,BrowCu01
,Levi Brown,29,T,1,,323,6-6,Penn St.,3/16/1984,6,0,Arizona Cardinals / 1st / 5th pick / 2007,BrowLe20
54,Chris Carter,24,ROLB,13,1,245,6-1,Fresno St.,4/6/1989,2,1,Pittsburgh Steelers / 5th / 162nd pick / 2011,CartCh00
25,Ryan Clark,34,DB,16,16,205,5-11,LSU,10/12/1979,11,6,,ClarRy20
89,Jerricho Cotchery,31,WR,16,6,205,6-1,North Carolina St.,6/16/1982,9,5,New York Jets / 4th / 108th pick / 2004,CotcJe00
42,Da'Mon Cromartie-Smith,26,S,4,0,210,6-2,Texas-El Paso,2/17/1987,2,0,,CromDa00
66,David DeCastro,23,G,15,15,316,6-5,Stanford,1/11/1990,1,7,Pittsburgh Steelers / 1st / 24th pick / 2012,DeCaDa00
