No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
92,Roy Barker,27,DE,16,16,287,6-5,North Carolina,2/14/1969,4,9,Minnesota Vikings / 4th / 98th pick / 1992,BarkRo20
79,Harris Barton,32,T,13,13,286,6-4,North Carolina,4/19/1964,9,7,San Francisco 49ers / 1st / 22nd pick / 1987,BartHa00
99,Daved Benefield,28,LB,15,0,231,6-4,Cal State-Northridge,2/16/1968,Rook,1,,BeneDa20
78,Michael Brandon,28,DE,4,0,290,6-4,Florida,7/30/1968,3,0,Indianapolis Colts / 12th / 309th pick / 1992,BranMi20
11,Jeff Brohm,25,QB,3,0,205,6-1,Louisville,4/24/1971,Rook,1,,BrohJe00
96,Dennis Brown,29,DE,15,0,290,6-4,Washington,11/6/1967,6,2,San Francisco 49ers / 2nd / 47th pick / 1990,BrowDe23
65,Ray Brown,34,G,16,16,318,6-5,MemphisArkansas St.,12/12/1962,10,9,St. Louis Cardinals / 8th / 201st pick / 1986,BrowRa00
90,Junior Bryant,25,DT,16,1,278,6-4,Notre Dame,1/16/1971,1,2,,BryaJu20
28,Curtis Buckley,26,DB,15,0,186,6-0,Texas A&M-Commerce,9/25/1970,3,2,,BuckCu21
17,Mike Caldwell,25,WR,1,0,200,6-2,California,3/28/1971,1,0,,CaldMi21
35,Dexter Carter,29,RB,16,0,170,5-9,Florida St.,9/15/1967,6,1,San Francisco 49ers / 1st / 25th pick / 1990,CartDe00
49,Adrian Cooper,28,TE,6,0,255,6-5,Oklahoma,4/27/1968,5,0,Pittsburgh Steelers / 4th / 103rd pick / 1991,CoopAd00
67,Chris Dalman,26,C,16,16,287,6-3,Stanford,3/15/1970,3,9,San Francisco 49ers / 6th / 166th pick / 1993,DalmCh20
63,Derrick Deese,26,T,16,0,289,6-3,USC,5/17/1970,2,2,,DeesDe20
33,Dedrick Dodge,29,DB,16,3,184,6-2,Florida St.,6/14/1967,5,3,,DodgDe20
56,Chris Doleman,35,DE,16,16,289,6-5,Pittsburgh,10/16/1961,11,11,Minnesota Vikings / 1st / 4th pick / 1985,DoleCh00
22,Tyronne Drakeford,25,DB,16,16,185,5-11,Virginia Tech,6/21/1971,2,7,San Francisco 49ers / 2nd / 62nd pick / 1994,DrakTy20
40,William Floyd,24,FB,9,8,242,6-1,Florida St.,2/17/1972,2,4,San Francisco 49ers / 1st / 28th pick / 1994,FloyWi00
18,Elvis Grbac,26,QB,15,4,232,6-5,Michigan,8/13/1970,2,3,San Francisco 49ers / 8th / 219th pick / 1993,GrbaEl00
36,Merton Hanks,28,DB,16,16,185,6-2,Iowa,3/12/1968,5,12,San Francisco 49ers / 5th / 122nd pick / 1991,HankMe00
77,Tim Hanshaw,26,G,1,0,300,6-5,BYU,4/27/1970,Rook,0,San Francisco 49ers / 4th / 127th pick / 1995,HansTi20
19,Mark Harris,26,WR,1,0,201,6-4,Southern UtahStanford,4/28/1970,Rook,0,,HarrMa01
95,Israel Ifeanyi,26,DE,3,0,246,6-3,USC,11/21/1970,Rook,0,San Francisco 49ers / 2nd / 46th pick / 1996,IfeaIs20
31,Steve Israel,27,DB,14,2,194,5-11,Pittsburgh,3/16/1969,4,2,Los Angeles Rams / 2nd / 30th pick / 1992,IsraSt20
84,Brent Jones,33,TE,11,10,230,6-4,Santa Clara,2/12/1963,9,5,Pittsburgh Steelers / 5th / 135th pick / 1986,JoneBr00
41,Terry Kirby,26,RB,14,10,221,6-1,Virginia,1/20/1970,3,9,Miami Dolphins / 3rd / 78th pick / 1993,KirbTe00
57,Randy Kirk,32,LB,16,0,232,6-2,San Diego St.,12/27/1964,9,1,,KirkRa20
