No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
91,Robert Ayers,26,DE,16,13,275,6-3,Tennessee,9/6/1985,2,6,Denver Broncos / 1st / 18th pick / 2009,AyerRo99
24,Champ Bailey,33,DB,13,13,192,6-0,Georgia,6/22/1978,12,8,Washington Redskins / 1st / 7th pick / 1999,BailCh00
35,Lance Ball,26,RB,16,0,223,5-9,Maryland,6/19/1985,3,3,,BallLa00
68,Zane Beadles,25,T,16,16,305,6-4,Utah,11/19/1986,1,6,Denver Broncos / 2nd / 45th pick / 2010,BeadZa20
30,David Bruton,24,DB,15,1,210,6-2,Notre Dame,7/23/1987,2,1,Denver Broncos / 4th / 114th pick / 2009,BrutDa99
77,Brodrick Bunkley,28,DT,16,13,306,6-2,Florida St.,11/23/1983,5,6,Philadelphia Eagles / 1st / 14th pick / 2006,BunkBr20
36,Rafael Bush,24,S,6,0,203,5-11,South Carolina St.,5/12/1987,Rook,0,,BushRa00
28,Quinton Carter,23,DB,16,10,211,6-1,Oklahoma,7/20/1988,Rook,4,Denver Broncos / 4th / 108th pick / 2011,CartQu01
32,Tony Carter,25,DB,3,0,177,5-9,Florida St.,5/24/1986,2,0,,CartTo99
78,Ryan Clady,25,T,16,16,315,6-6,Boise St.,9/6/1986,3,7,Denver Broncos / 1st / 12th pick / 2008,CladRy20
75,Chris Clark,26,T,16,6,305,6-5,Southern Miss,10/1/1985,1,3,,ClarCh21
4,Britton Colquitt,26,P,16,0,210,6-3,Tennessee,3/20/1985,1,3,,ColqBr00
17,Quan Cosby,29,WR,10,0,191,5-9,Texas,12/23/1982,2,0,,CosbQu00
20,Brian Dawkins,38,DB,14,12,210,6-0,Clemson,10/13/1973,15,6,Philadelphia Eagles / 2nd / 61st pick / 1996,DawkBr00
87,Eric Decker,24,WR,16,13,214,6-3,Minnesota,3/15/1987,1,6,Denver Broncos / 3rd / 87th pick / 2010,DeckEr00
92,Elvis Dumervil,27,DE,14,14,250,5-11,Louisville,1/19/1984,5,9,Denver Broncos / 4th / 126th pick / 2006,DumeEl20
