No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
81,Stephen Alexander,27,TE,14,14,250,6-4,Oklahoma,11/7/1975,4,5,Washington Redskins / 2nd / 48th pick / 1998,AlexSt00
60,Jason Ball,23,C,16,13,301,6-2,New Hampshire,3/21/1979,Rook,6,,BallJa20
42,Rogers Beckett,25,DB,16,10,207,6-2,Marshall,1/31/1977,2,4,San Diego Chargers / 2nd / 43rd pick / 2000,BeckRo20
2,Darren Bennett,37,P,16,0,235,6-5,None,1/9/1965,7,2,,BennDa20
50,David Binn,30,C,16,0,228,6-3,California,2/6/1972,8,2,,BinnDa20
9,Drew Brees,23,QB,16,16,209,6-0,Purdue,1/15/1979,1,10,San Diego Chargers / 2nd / 32nd pick / 2001,BreeDr00
82,Reche Caldwell,23,WR,16,2,210,6-0,Florida,3/28/1979,Rook,2,San Diego Chargers / 2nd / 48th pick / 2002,CaldRe00
96,Leonardo Carson,25,DT,16,7,305,6-2,Auburn,2/11/1977,2,4,San Diego Chargers / 4th / 113th pick / 2000,CarsLe20
30,Robert Carswell,24,DB,2,0,215,5-11,Clemson,10/26/1978,1,0,San Diego Chargers / 7th / 244th pick / 2001,CarsRo20
24,Jesse Chatman,23,RB,10,0,215,5-8,East. Washington,9/22/1979,Rook,1,,ChatJe00
8,Steve Christie,35,K,16,0,195,6-0,William & Mary,11/13/1967,12,2,,chrisste01
27,Tay Cody,25,DB,4,0,180,5-9,Florida St.,10/6/1977,1,0,San Diego Chargers / 3rd / 67th pick / 2001,CodyTa20
80,Curtis Conway,31,WR,13,13,196,6-1,USC,1/13/1971,9,8,Chicago Bears / 1st / 7th pick / 1993,ConwCu00
93,Chris Demaree,22,DT,2,0,315,6-2,Kentucky,3/12/1980,Rook,0,,DemaCh20
90,Adrian Dingle,25,DE,16,3,272,6-3,Clemson,6/25/1977,2,3,San Diego Chargers / 5th / 139th pick / 1999,DingAd20
85,Tim Dwight,27,WR,16,14,180,5-8,Iowa,7/13/1975,4,6,Atlanta Falcons / 4th / 114th pick / 1998,DwigTi00
59,Donnie Edwards,29,LB,16,16,227,6-2,UCLA,4/6/1973,6,14,Kansas City Chiefs / 4th / 98th pick / 1996,EdwaDo20
69,Ed Ellis,27,T,15,3,325,6-5,Buffalo,10/13/1975,5,2,New England Patriots / 4th / 125th pick / 1997,ElliEd20
92,Jason Fisk,30,DT,16,13,295,6-3,Stanford,9/4/1972,7,6,Minnesota Vikings / 7th / 243rd pick / 1995,FiskJa20
41,Terrell Fletcher,29,RB,10,0,196,5-8,Wisconsin,9/14/1973,7,1,San Diego Chargers / 2nd / 51st pick / 1995,FletTe00
7,Doug Flutie,40,QB,1,0,180,5-10,Boston Col.,10/23/1962,16,0,Los Angeles Rams / 11th / 285th pick / 1985,FlutDo00
71,Toniu Fonoti,21,G,15,14,349,6-4,Nebraska,11/26/1981,Rook,6,San Diego Chargers / 2nd / 39th pick / 2002,FonoTo20
36,Vernon Fox,23,DB,16,3,200,5-10,Fresno St.,10/9/1979,Rook,2,,FoxxVe20
63,Kelvin Garmon,26,G,7,5,350,6-2,Baylor,10/26/1976,1,2,Dallas Cowboys / 7th / 243rd pick / 1999,GarmKe20
86,Dondre Gilliam,25,WR,2,0,185,6-0,CheyneyMillersville,2/9/1977,Rook,0,,GillDo00
45,Joey Goodspeed,24,FB,12,0,247,6-1,Notre Dame,2/22/1978,Rook,0,,GoodJo00
62,Bob Hallen,27,G,13,11,305,6-3,Kent St.,3/9/1975,4,5,Atlanta Falcons / 2nd / 53rd pick / 1998,HallBo20
37,Rodney Harrison,30,DB,13,13,220,6-1,Western Illinois,12/15/1972,8,5,San Diego Chargers / 5th / 145th pick / 1994,HarrRo01
32,Kevin House,23,DB,1,0,185,6-0,South Carolina,1/9/1979,Rook,0,,HousKe20
23,Quentin Jammer,23,DB,14,4,204,6-0,Texas,6/19/1979,Rook,2,San Diego Chargers / 1st / 5th pick / 2002,JammQu20
28,Ronney Jenkins,25,RB,13,0,185,5-11,BYUNorthern Arizona,5/25/1977,2,0,,JenkRo00
99,Raylee Johnson,32,DE,16,16,272,6-3,Arkansas,6/1/1970,9,8,San Diego Chargers / 4th / 95th pick / 1993,JohnRa22
61,Michael Keathley,24,G,12,2,296,6-4,TCU,3/9/1978,1,2,,KeatMi20
51,Ben Leber,24,LB,16,14,244,6-3,Kansas St.,12/7/1978,Rook,6,San Diego Chargers / 3rd / 71st pick / 2002,LebeBe20
35,Keith Lyle,30,DB,15,6,210,6-2,Virginia,4/17/1972,8,3,Los Angeles Rams / 3rd / 71st pick / 1994,LyleKe20
44,Fred McCrary,30,FB,16,16,247,6-0,Mississippi St.,9/19/1972,7,1,Philadelphia Eagles / 6th / 208th pick / 1995,McCrFr00
77,Damion McIntosh,25,T,10,10,320,6-4,Kansas St.,3/25/1977,2,4,San Diego Chargers / 3rd / 83rd pick / 2000,McInDa20
47,Ryan McNeil,32,DB,15,15,210,6-2,Miami (FL),10/4/1970,9,7,Detroit Lions / 2nd / 33rd pick / 1993,McNeRy20
25,Alex Molden,29,DB,16,16,190,5-10,Oregon,8/4/1973,6,7,New Orleans Saints / 1st / 11th pick / 1996,MoldAl20
57,Zeke Moreno,24,MLB,16,3,235,6-2,USC,10/10/1978,1,3,San Diego Chargers / 5th / 139th pick / 2001,MoreZe20
83,Josh Norman,22,TE,11,1,236,6-2,Oklahoma,7/27/1980,Rook,2,,NormJo00
88,Eric Parker,23,WR,9,2,180,6-0,Tennessee,4/14/1979,Rook,2,,ParkEr00
70,Vaughn Parker,31,T,12,12,300,6-3,UCLA,6/5/1971,8,5,San Diego Chargers / 2nd / 63rd pick / 1994,ParkVa20
84,Justin Peelle,23,TE,15,2,251,6-4,Oregon,3/15/1979,Rook,0,San Diego Chargers / 4th / 103rd pick / 2002,PeelJu00
52,Carlos Polk,25,ROLB,15,0,262,6-2,Nebraska,2/22/1977,1,1,San Diego Chargers / 4th / 112th pick / 2001,PolkCa20
91,Shawn Price,32,DE,2,0,290,6-4,Pacific,3/28/1970,9,0,,PricSh20
66,Cory Raymer,29,C,3,3,300,6-3,Wisconsin,3/3/1973,7,1,Washington Redskins / 2nd / 37th pick / 1995,RaymCo20
5,Wade Richey,26,K,12,0,205,6-3,LSU,5/19/1976,4,0,,richewad01
56,Orlando Ruff,26,LB,16,0,250,6-3,Furman,9/28/1976,3,1,,RuffOr20
33,Davis Sanchez,28,DB,10,0,190,5-10,Oregon,8/7/1974,1,1,,SancDa20
78,DeQuincy Scott,24,DT,10,0,280,6-1,Southern Miss,3/5/1978,Rook,1,,ScotDe20
55,Junior Seau,33,LB,13,13,250,6-3,USC,1/19/1969,12,8,San Diego Chargers / 1st / 5th pick / 1990,SeauJu00
21,LaDainian Tomlinson,23,RB,16,16,215,5-10,TCU,6/23/1979,1,15,San Diego Chargers / 1st / 5th pick / 2001,TomlLa00
17,James Tuthill,26,K,1,0,250,6-2,Cal Poly-San Luis Obispo,3/25/1976,Rook,0,,tuthijam01
87,Tamarick Vanover,28,WR,7,0,220,6-0,Florida St.,2/25/1974,7,0,Kansas City Chiefs / 3rd / 81st pick / 1995,VanoTa00
75,Marcellus Wiley,28,DE,14,14,275,6-4,Columbia,11/30/1974,5,7,Buffalo Bills / 2nd / 52nd pick / 1997,WileMa00
76,Jamal Williams,26,DT,12,10,348,6-3,Oklahoma St.,4/28/1976,4,5,San Diego Chargers / 2nd / 2nd pick / 1998 Supp,WillJa99
79,Sammy Williams,28,T,12,7,318,6-5,Oklahoma,12/14/1974,3,3,Baltimore Ravens / 6th / 164th pick / 1998,WillSa23
20,Jerry Wilson,29,DB,5,0,190,5-11,Southern,7/17/1973,6,0,Tampa Bay Buccaneers / 4th / 105th pick / 1995,WilsJe22
,Team Total,26.9,,16,,244.1,6-1.3,,,3.8,,,-9999
