No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
25,Jamar Adams,24,DB,6,0,209,6-2,Michigan,11/29/1985,1,0,,AdamJa20
27,Jordan Babineaux,27,DB,16,16,210,6-0,Southern Arkansas,8/31/1982,5,6,,BabiJo21
83,Deion Branch,30,WR,14,5,195,5-9,Louisville,7/18/1979,7,3,New England Patriots / 2nd / 65th pick / 2002,BranDe00
79,Red Bryant,25,DT,6,1,326,6-5,Texas A&M,4/18/1984,1,1,Seattle Seahawks / 4th / 121st pick / 2008,BryaRe99
81,Nate Burleson,28,WR,13,12,198,6-0,Nevada,8/19/1981,6,6,Minnesota Vikings / 3rd / 71st pick / 2003,BurlNa00
11,Deon Butler,23,WR,16,0,170,5-10,Penn St.,1/4/1986,Rook,1,Seattle Seahawks / 3rd / 91st pick / 2009,ButlDe00
89,John Carlson,25,TE,16,16,256,6-5,Notre Dame,5/12/1984,1,4,Seattle Seahawks / 2nd / 38th pick / 2008,CarlJo00
90,Colin Cole,29,DT,16,15,325,6-2,Iowa,6/24/1980,5,6,,ColeCo20
59,Aaron Curry,23,LB,14,12,250,6-2,Wake Forest,4/6/1986,Rook,5,Seattle Seahawks / 1st / 4th pick / 2009,CurrAa99
28,Travis Fisher,30,DB,4,0,194,5-10,Central Florida,9/12/1979,7,0,St. Louis Rams / 2nd / 64th pick / 2002,FishTr20
20,Justin Forsett,24,RB,16,2,195,5-8,California,10/14/1985,1,6,Seattle Seahawks / 7th / 233rd pick / 2008,ForsJu00
77,Brandon Frye,26,T,4,3,302,6-4,Virginia Tech,1/23/1983,1,1,Houston Texans / 5th / 163rd pick / 2007,FryeBr21
64,Mike Gibson,24,T,3,0,302,6-3,California,11/18/1985,1,0,Philadelphia Eagles / 6th / 184th pick / 2008,GibsMi20
24,Deon Grant,30,DB,16,16,215,6-2,Tennessee,3/14/1979,8,7,Carolina Panthers / 2nd / 57th pick / 2000,GranDe21
33,Justin Griffith,29,FB,13,11,230,6-0,Mississippi St.,7/21/1980,6,1,Atlanta Falcons / 4th / 121st pick / 2003,GrifJu00
18,Mike Hass,26,WR,1,0,210,6-1,Oregon St.,1/2/1983,2,0,New Orleans Saints / 6th / 171st pick / 2006,HassMi00
