No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
42,Isa Abdul-Quddus,23,S,15,3,200,6-1,Fordham,8/3/1989,1,2,,AbduIs00
9,Drew Brees,33,QB,16,16,209,6-0,Purdue,1/15/1979,11,15,San Diego Chargers / 2nd / 32nd pick / 2001,BreeDr00
71,Charles Brown,25,T,10,3,284,6-5,USC,4/10/1987,2,3,New Orleans Saints / 2nd / 64th pick / 2010,BrowCh28
77,Brodrick Bunkley,29,DT,15,15,306,6-2,Florida St.,11/23/1983,6,5,Philadelphia Eagles / 1st / 14th pick / 2006,BunkBr20
25,Rafael Bush,25,S,16,0,203,5-11,South Carolina St.,5/12/1987,1,1,,BushRa00
74,Jermon Bushrod,28,T,16,16,318,6-5,Towson,8/19/1984,5,11,New Orleans Saints / 4th / 125th pick / 2007,BushJe20
39,Travaris Cadet,23,RB,13,0,210,6-1,Appalachian St.,2/1/1989,Rook,0,,CadeTr00
17,Greg Camarillo,30,WR,5,0,200,6-2,Stanford,4/18/1982,6,0,,CamaGr00
52,Jonathan Casillas,25,MLB,14,1,225,6-0,Wisconsin,6/3/1987,3,2,,CasiJo99
45,Jed Collins,26,FB,15,7,255,6-1,Washington St.,3/3/1986,1,1,,CollJe01
12,Marques Colston,29,WR,16,13,225,6-4,Hofstra,6/5/1983,6,9,New Orleans Saints / 7th / 252nd pick / 2006,ColsMa00
10,Chase Daniel,26,QB,16,0,218,6-0,Missouri,10/7/1986,3,0,,DaniCh00
20,A.J. Davis,23,CB,1,0,183,6-0,Jacksonville St.,7/6/1989,Rook,0,,DaviA.00
60,Brian De La Puente,27,G,16,16,306,6-3,California,5/13/1985,1,9,,DeLaBr00
47,Justin Drescher,24,C,16,0,230,6-1,Colorado,1/1/1988,2,1,,DresJu20
98,Sedrick Ellis,27,DT,16,16,308,6-1,USC,7/9/1985,4,5,New Orleans Saints / 1st / 7th pick / 2008,ElliSe99
73,Jahri Evans,29,G,16,16,318,6-4,Bloomsburg,8/22/1983,6,16,New Orleans Saints / 4th / 108th pick / 2006,EvanJa21
93,Junior Galette,24,DE,12,1,257,6-2,TempleStillman,3/27/1988,2,2,,GaleJu00
89,Daniel Graham,34,TE,6,0,257,6-3,Colorado,11/16/1978,10,0,New England Patriots / 1st / 21st pick / 2002,GrahDa00
80,Jimmy Graham,26,TE,15,9,259,6-7,Miami (FL),11/24/1986,2,8,New Orleans Saints / 3rd / 95th pick / 2010,GrahJi00
33,Jabari Greer,30,DB,14,13,180,5-11,Tennessee,2/11/1982,8,5,,GreeJa22
66,Ben Grubbs,28,G,16,16,311,6-3,Auburn,3/10/1984,5,9,Baltimore Ravens / 1st / 29th pick / 2007,GrubBe20
41,Roman Harper,30,DB,16,16,205,6-1,Alabama,12/11/1982,6,5,New Orleans Saints / 2nd / 43rd pick / 2006,HarpRo21
79,Bryce Harris,23,T,2,1,300,6-6,Fresno St.,1/16/1989,Rook,1,,HarrBr01
5,Garrett Hartley,26,K,16,0,204,5-8,Oklahoma,5/16/1986,4,3,,HartGa00
57,David Hawthorne,27,MLB,11,10,230,6-0,TCU,5/14/1985,4,3,,HawtDa20
19,Devery Henderson,30,WR,15,9,200,5-11,LSU,3/26/1982,8,3,New Orleans Saints / 2nd / 50th pick / 2004,HendDe00
65,Ricky Henry,25,G,1,0,310,6-2,Nebraska,7/27/1987,1,0,,HenrRi00
54,Will Herring,29,LB,16,1,215,6-3,Auburn,8/28/1983,5,1,Seattle Seahawks / 5th / 161st pick / 2007,HerrWi99
76,Akiem Hicks,23,DE,14,0,335,6-4,Regina,11/16/1989,Rook,1,New Orleans Saints / 3rd / 89th pick / 2012,HickAk00
81,Michael Higgins,25,TE,2,1,242,6-5,Nebraska-Omaha,12/7/1987,1,0,,HiggMi00
53,Ramon Humber,25,MLB,13,0,232,5-11,North Dakota St.,8/10/1987,3,1,,HumbRa00
28,Mark Ingram,23,RB,16,5,215,5-9,Alabama,12/21/1989,1,4,New Orleans Saints / 1st / 28th pick / 2011,IngrMa01
29,Chris Ivory,24,RB,6,2,223,6-0,Washington St.Tiffin,3/22/1988,2,1,,IvorCh00
27,Malcolm Jenkins,25,DB,13,13,204,6-0,Ohio St.,12/20/1987,3,5,New Orleans Saints / 1st / 14th pick / 2009,JenkMa99
96,Tom Johnson,28,DT,15,0,285,6-3,Mississippi Gulf Coast CCSouthern Miss,8/30/1984,1,1,,JohnTo01
94,Cameron Jordan,23,DE,16,16,287,6-4,California,7/10/1989,1,7,New Orleans Saints / 1st / 24th pick / 2011,JordCa00
50,Curtis Lofton,26,LB,16,16,238,6-2,Oklahoma,6/2/1986,4,6,Atlanta Falcons / 2nd / 37th pick / 2008,LoftCu99
44,Elbert Mack,26,CB,7,2,175,5-10,Butler (KS)Troy,7/14/1986,4,1,,MackEl20
90,Turk McBride,27,DT,7,0,285,6-4,Tennessee,5/30/1985,5,1,Kansas City Chiefs / 2nd / 54th pick / 2007,McBrTu99
16,Lance Moore,29,WR,15,7,187,5-9,Toledo,8/31/1983,6,8,,MoorLa00
13,Joe Morgan,24,WR,14,5,184,6-1,Illinois,3/28/1988,1,3,,MorgJo01
6,Thomas Morstead,26,P,16,0,235,6-4,SMU,3/8/1986,3,4,New Orleans Saints / 5th / 164th pick / 2009,MorsTh00
31,Jerome Murphy,25,DB,2,0,191,6-1,South Florida,1/13/1987,2,0,St. Louis Rams / 3rd / 65th pick / 2010,MurpJe99
37,Jerico Nelson,23,S,3,0,216,5-10,Arkansas,9/19/1989,Rook,0,,NelsJe00
69,Eric Olsen,24,G,16,4,301,6-3,Notre Dame,6/16/1988,2,3,Denver Broncos / 6th / 183rd pick / 2010,OlseEr20
32,Johnny Patrick,24,DB,15,1,185,5-11,Louisville,8/17/1988,1,1,New Orleans Saints / 3rd / 88th pick / 2011,PatrJo00
21,Patrick Robinson,25,DB,16,16,191,5-11,Florida St.,9/7/1987,2,6,New Orleans Saints / 1st / 32nd pick / 2010,RobiPa99
68,William Robinson,28,T,6,1,297,6-5,San Diego St.,12/20/1984,3,1,,RobiWi20
15,Courtney Roby,29,WR,13,0,189,6-0,Indiana,1/10/1983,7,0,Tennessee Titans / 3rd / 68th pick / 2005,RobyCo00
55,Barrett Ruud,29,LB,3,0,241,6-2,Nebraska,5/20/1983,7,0,Tampa Bay Buccaneers / 2nd / 36th pick / 2005,RuudBa20
58,Scott Shanle,33,LB,7,6,245,6-2,Nebraska,11/23/1979,9,2,St. Louis Rams / 7th / 251st pick / 2003,ShanSc20
91,Will Smith,31,DE,16,16,282,6-3,Ohio St.,7/4/1981,8,6,New Orleans Saints / 1st / 18th pick / 2004,SmitWi99
43,Darren Sproles,29,RB,13,6,190,5-6,Kansas St.,6/20/1983,7,7,San Diego Chargers / 4th / 130th pick / 2005,SproDa00
64,Zach Strief,29,G,12,12,320,6-7,Northwestern,9/22/1983,6,6,New Orleans Saints / 7th / 210th pick / 2006,StriZa20
85,David Thomas,29,TE,15,7,248,6-3,Texas,7/5/1983,6,1,New England Patriots / 3rd / 86th pick / 2006,ThomDa02
23,Pierre Thomas,28,RB,15,4,210,5-11,Illinois,12/18/1984,5,6,,ThomPi00
