No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
86,Kyle Adams,25,TE,5,1,250,6-4,Purdue,1/19/1988,2,0,,AdamKy00
21,Michael Adams,28,DB,6,0,178,5-8,Louisiana,6/17/1985,6,0,,AdamMi98
27,Johnthan Banks,24,CB,16,16,185,6-2,Mississippi St.,10/3/1989,Rook,4,Tampa Bay Buccaneers / 2nd / 43rd pick / 2013,BankJo00
23,Mark Barron,24,LB,14,14,230,6-2,Alabama,10/27/1989,1,4,Tampa Bay Buccaneers / 1st / 7th pick / 2012,BarrMa00
43,Ahmad Black,24,SS,4,2,183,5-9,Florida,12/12/1989,2,1,Tampa Bay Buccaneers / 5th / 151st pick / 2011,BlacAh00
91,Da'Quan Bowers,23,DE,13,2,275,6-4,Clemson,2/23/1990,2,1,Tampa Bay Buccaneers / 2nd / 51st pick / 2011,BoweDa00
82,Nate Byham,25,TE,4,3,268,6-4,Pittsburgh,6/27/1988,3,0,San Francisco 49ers / 6th / 182nd pick / 2010,ByhaNa00
72,Gabe Carimi,25,OL,14,3,315,6-7,Wisconsin,6/13/1988,2,2,Chicago Bears / 1st / 29th pick / 2011,CariGa00
33,Deveron Carr,23,CB,9,0,190,5-11,Arizona St.,8/10/1990,Rook,0,,CarrDe01
52,Jonathan Casillas,26,MLB,12,4,225,6-0,Wisconsin,6/3/1987,4,2,,CasiJo99
94,Adrian Clayborn,25,DL,16,16,280,6-3,Iowa,7/6/1988,2,7,Tampa Bay Buccaneers / 1st / 20th pick / 2011,ClayAd00
84,Tom Crabtree,28,TE,7,5,244,6-5,Miami (OH),11/4/1985,3,0,,CrabTo00
54,Lavonte David,23,OLB,16,16,233,6-1,Fort Scott (KS)Nebraska,1/23/1990,1,15,Tampa Bay Buccaneers / 2nd / 58th pick / 2012,DaviLa00
18,Skye Dawson,23,WR,7,0,183,5-9,TCU,12/2/1990,Rook,0,,DawsSk00
32,Jeff Demps,23,RB,2,0,175,5-7,Florida,1/8/1990,1,0,,DempJe00
69,Demar Dotson,28,T,16,16,315,6-9,Southern Miss,10/11/1985,4,6,,DotsDe00
48,Andrew Economos,31,C,16,0,250,6-1,Georgia Tech,6/24/1982,7,2,,EconAn20
59,Mason Foster,24,MLB,15,13,240,6-1,Washington,3/1/1989,2,7,Tampa Bay Buccaneers / 3rd / 84th pick / 2011,FostMa00
5,Josh Freeman,25,QB,3,3,240,6-6,Kansas St.,1/13/1988,4,2,Tampa Bay Buccaneers / 1st / 17th pick / 2009,FreeJo00
92,William Gholston,22,DE,12,2,281,6-6,Michigan St.,7/31/1991,Rook,2,Tampa Bay Buccaneers / 4th / 126th pick / 2013,GholWi00
95,Gary Gibson,31,DT,13,1,285,6-3,Rutgers,5/5/1982,6,1,,GibsGa99
58,Ka'lial Glaud,23,LB,7,0,230,6-2,Rutgers,11/9/1990,Rook,0,,GlauKa00
8,Mike Glennon,24,QB,13,13,225,6-7,North Carolina St.,12/12/1989,Rook,7,Tampa Bay Buccaneers / 3rd / 73rd pick / 2013,GlenMi00
38,Dashon Goldson,29,DB,13,13,205,6-2,Washington,9/18/1984,6,3,San Francisco 49ers / 4th / 126th pick / 2007,GoldDa99
36,Danny Gorrer,27,DB,7,0,173,6-0,Texas A&M,6/1/1986,4,0,,GorrDa00
57,Adam Hayward,29,MLB,16,2,235,6-0,Portland St.,6/23/1984,6,2,Tampa Bay Buccaneers / 6th / 182nd pick / 2007,HaywAd98
