No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
95,Sam Adams,29,DT,15,14,350,6-3,Texas A&M,6/13/1973,8,6,Seattle Seahawks / 1st / 8th pick / 1994,AdamSa00
93,Trace Armstrong,37,DE,15,8,275,6-4,Arizona St.Florida,10/5/1965,13,5,Chicago Bears / 1st / 12th pick / 1989,ArmsTr00
70,Brad Badger,27,G,7,0,320,6-4,Stanford,1/11/1975,5,1,Washington Redskins / 5th / 162nd pick / 1997,BadgBr20
50,Eric Barton,25,LILB,16,16,245,6-3,Maryland,9/29/1977,3,8,Oakland Raiders / 5th / 146th pick / 1999,BartEr20
81,Tim Brown,36,WR,16,16,195,6-0,Notre Dame,7/22/1966,14,9,Los Angeles Raiders / 1st / 6th pick / 1988,BrowTi00
94,Tony Bryant,26,DE,8,8,275,6-6,Florida St.,9/3/1976,3,4,Oakland Raiders / 2nd / 40th pick / 1999,BryaTo20
31,Phillip Buchanon,22,DB,6,2,190,5-11,Miami (FL),9/19/1980,Rook,3,Oakland Raiders / 1st / 17th pick / 2002,BuchPh20
90,Kenyon Coleman,23,DE,1,0,293,6-5,UCLA,4/10/1979,Rook,0,Oakland Raiders / 5th / 147th pick / 2002,ColeKe20
57,Roderick Coleman,26,DT,14,2,285,6-2,East Carolina,8/16/1976,3,3,Oakland Raiders / 5th / 153rd pick / 1999,ColeRo99
79,Mo Collins,26,G,10,10,325,6-4,Florida,9/22/1976,4,5,Oakland Raiders / 1st / 23rd pick / 1998,CollMo20
43,Derek Combs,23,DB,4,0,185,6-0,Ohio St.,2/28/1979,Rook,0,Oakland Raiders / 7th / 228th pick / 2001,CombDe20
75,Chris Cooper,25,DT,16,1,285,6-5,Nebraska-Omaha,2/27/1977,1,2,Oakland Raiders / 6th / 184th pick / 2001,CoopCh20
32,Zack Crockett,30,FB,16,0,240,6-2,Florida St.,12/2/1972,7,1,Indianapolis Colts / 3rd / 79th pick / 1995,CrocZa00
1,Ronald Curry,23,WR,1,0,220,6-2,North Carolina,5/28/1979,Rook,0,Oakland Raiders / 7th / 235th pick / 2002,CurrRo01
33,Anthony Dorsett,29,DB,16,7,205,5-11,Pittsburgh,9/14/1973,6,3,Houston Oilers / 6th / 177th pick / 1996,DorsAn20
89,Mondriel Fulcher,26,TE,2,0,250,6-3,Miami (FL),10/15/1976,2,0,Oakland Raiders / 7th / 227th pick / 2000,FulcMo20
12,Rich Gannon,37,QB,16,16,210,6-3,Delaware,12/20/1965,15,17,New England Patriots / 4th / 98th pick / 1987,GannRi00
25,Charlie Garner,30,RB,16,15,190,5-10,Tennessee,2/13/1972,8,16,Philadelphia Eagles / 2nd / 42nd pick / 1994,GarnCh00
36,Derrick Gibson,23,DB,16,11,215,6-2,Florida St.,3/22/1979,1,5,Oakland Raiders / 1st / 28th pick / 2001,GibsDe21
99,DeLawrence Grant,23,DE,16,14,280,6-3,Oregon St.,11/18/1979,1,6,Oakland Raiders / 3rd / 89th pick / 2001,GranDe20
58,Napoleon Harris,23,LB,15,13,255,6-2,Northwestern,2/25/1979,Rook,6,Oakland Raiders / 1st / 23rd pick / 2002,HarrNa20
23,Madre Hill,26,RB,2,0,199,5-11,Arkansas,1/2/1976,3,0,Cleveland Browns / 7th / 207th pick / 1999,HillMa20
92,Junior Ioane,25,DT,6,0,320,6-4,Arizona St.,7/21/1977,1,0,Oakland Raiders / 4th / 107th pick / 2000,IoanJu20
20,Tory James,29,DB,14,13,192,6-2,LSU,5/18/1973,6,6,Denver Broncos / 2nd / 44th pick / 1996,JameTo99
11,Sebastian Janikowski,24,K,16,0,260,6-1,Florida St.,3/2/1978,2,3,Oakland Raiders / 1st / 17th pick / 2000,janikseb01
39,Brandon Jennings,24,DB,10,0,195,6-0,Texas A&M,7/15/1978,2,1,,JennBr20
82,James Jett,32,WR,1,1,165,5-10,West Virginia,12/28/1970,9,0,,JettJa00
41,Eric Johnson,26,DB,16,0,210,6-0,Nebraska,4/30/1976,2,1,,JohnEr21
51,Tim Johnson,24,LB,6,0,240,6-0,East Mississippi CCYoungstown St.,2/7/1978,1,0,,JohnTi21
88,Doug Jolley,23,TE,16,3,250,6-4,BYU,1/2/1979,Rook,4,Oakland Raiders / 2nd / 55th pick / 2002,JollDo00
52,Mike Jones,33,LLB,3,0,240,6-1,Missouri,4/15/1969,11,0,,JoneMi21
28,Randy Jordan,32,RB,14,0,207,5-10,North Carolina,6/6/1970,9,0,,JordRa00
72,Lincoln Kennedy,31,T,15,15,335,6-6,Washington,2/12/1971,9,16,Atlanta Falcons / 1st / 9th pick / 1993,KennLi00
42,Terry Kirby,32,RB,6,0,221,6-1,Virginia,1/20/1970,9,3,Miami Dolphins / 3rd / 78th pick / 1993,KirbTe00
83,Marcus Knight,24,WR,16,1,180,6-1,Michigan,6/19/1978,1,0,,KnigMa00
9,Shane Lechler,26,P,14,0,230,6-2,Texas A&M,8/7/1976,2,2,Oakland Raiders / 5th / 142nd pick / 2000,LechSh20
38,Clarence Love,26,DB,11,3,180,5-10,Toledo,6/16/1976,4,2,Philadelphia Eagles / 4th / 116th pick / 1998,LoveCl20
73,Frank Middleton,28,G,16,16,330,6-4,Arizona,10/25/1974,5,9,Tampa Bay Buccaneers / 3rd / 63rd pick / 1997,MiddFr20
97,John Parrella,33,DT,16,15,300,6-3,Nebraska,11/22/1969,9,7,Buffalo Bills / 2nd / 55th pick / 1993,ParrJo20
84,Jerry Porter,24,WR,16,14,220,6-2,West Virginia,7/14/1978,2,7,Oakland Raiders / 2nd / 47th pick / 2000,PortJe00
