No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
25,Deonte Banks,22,CB,1,1,205,,Maryland,3/3/2001,Rook,,New York Giants / 1st / 24th pick / 2023,BankDe00
26,Saquon Barkley,26,RB,1,1,232,6-0,Penn St.,2/9/1997,5,,New York Giants / 1st / 2nd pick / 2018,BarkSa00
45,Boogie Basham,26,OLB,1,0,281,6-3,Wake Forest,12/16/1997,2,,Buffalo Bills / 2nd / 61st pick / 2021,BashCa00
82,Daniel Bellinger,23,TE,1,1,255,6-6,San Diego St.,9/22/2000,1,,New York Giants / 4th / 112th pick / 2022,BellDa00
24,Dane Belton,23,S,1,0,205,6-1,Iowa,12/7/2000,1,,New York Giants / 4th / 114th pick / 2022,BeltDa00
68,Ben Bredeson,25,G,1,1,315,6-5,Michigan,2/20/1998,3,,Baltimore Ravens / 4th / 143rd pick / 2020,BredBe00
31,Matt Breida,28,RB,1,0,195,5-10,Georgia Southern,2/28/1995,6,,,BreiMa00
23,Gary Brightwell,24,RB,1,0,215,5-11,Arizona,2/28/1999,2,,New York Giants / 6th / 196th pick / 2021,BrigGa00
47,Cam Brown,25,LB,0,0,233,6-5,Penn St.,4/1/1998,3,,New York Giants / 6th / 183rd pick / 2020,BrowCa01
83,Lawrence Cager,26,TE,1,0,220,6-5,Georgia,8/20/1997,3,,,CageLa01
,Parris Campbell,26,WR,1,1,208,6-0,Ohio St.,7/16/1997,4,,Indianapolis Colts / 2nd / 59th pick / 2019,CampPa00
52,Carter Coughlin,26,LB,1,0,236,6-3,Minnesota,7/21/1997,3,,New York Giants / 7th / 218th pick / 2020,CougCa00
98,D.J. Davidson,26,DL,0,0,325,6-5,Arizona St.,9/19/1997,1,,New York Giants / 5th / 147th pick / 2022,DaviDJ00
75,Joshua Ezeudu,24,OL,1,0,325,6-4,North Carolina,9/19/1999,1,,New York Giants / 3rd / 67th pick / 2022,EzeuJo00
28,Cordale Flott,22,CB,0,0,165,6-1,LSU,8/24/2001,1,,New York Giants / 3rd / 81st pick / 2022,FlotCo00
9,Graham Gano,36,K,1,0,202,6-2,Florida St.,4/9/1987,14,,,GanoGr44
6,Jamie Gillan,26,P,1,0,207,6-1,Ark-Pine Bluff,7/4/1997,4,,,GillJa00
64,Mark Glowinski,31,G,1,1,310,6-4,LackawannaWest Virginia,5/3/1992,8,,Seattle Seahawks / 4th / 134th pick / 2015,GlowMa00
20,Eric Gray,24,RB,1,0,210,,TennesseeOklahoma,11/4/1999,Rook,,New York Giants / 5th / 172nd pick / 2023,GrayEr01
37,Tre Hawkins,23,CB,1,1,195,6-3,Trinity Valley CC (TX)Old Dominion,8/1/2000,Rook,,New York Giants / 6th / 209th pick / 2023,HawkTr00
18,Isaiah Hodgins,25,WR,1,1,210,6-4,Oregon St.,10/21/1998,2,,Buffalo Bills / 6th / 207th pick / 2020,HodgIs00
30,Darnay Holmes,25,CB,1,0,195,5-10,UCLA,6/23/1998,3,,New York Giants / 4th / 110th pick / 2020,HolmDa01
13,Jalin Hyatt,22,WR,1,0,185,,Tennessee,9/25/2001,Rook,,New York Giants / 3rd / 73rd pick / 2023,HyatJa00
22,Adoree' Jackson,28,CB,1,1,185,5-11,USC,9/18/1995,6,,Tennessee Titans / 1st / 18th pick / 2017,JackAd00
8,Daniel Jones,26,QB,1,1,221,6-5,Duke,5/27/1997,4,,New York Giants / 1st / 6th pick / 2019,JoneDa05
59,Casey Kreiter,33,LS,1,0,250,6-1,Iowa,8/13/1990,7,,,KreiCa00
97,Dexter Lawrence,26,DL,1,1,342,6-4,Clemson,11/12/1997,4,,New York Giants / 1st / 17th pick / 2019,LawrDe03
66,Shane Lemieux,26,G,0,0,310,6-4,Oregon,5/12/1997,3,,New York Giants / 5th / 150th pick / 2020,LemiSh00
21,Bobby McCain,30,S,1,0,196,5-9,Memphis,8/18/1993,8,,Miami Dolphins / 5th / 145th pick / 2015,McCaBo01
44,Nick McCloud,25,CB,1,0,193,6-0,North Carolina St.Notre Dame,7/9/1998,2,,,McClNi00
41,Micah McFadden,23,LB,1,1,232,6-2,Indiana,1/3/2000,1,,New York Giants / 5th / 146th pick / 2022,McFaMi01
60,Marcus McKethan,24,OL,1,0,335,6-7,North Carolina,5/19/1999,Rook,,New York Giants / 5th / 173rd pick / 2022,McKeMa01
29,Xavier McKinney,24,S,1,1,201,6-0,Alabama,8/9/1999,3,,New York Giants / 2nd / 36th pick / 2020,McKiXa00
73,Evan Neal,23,T,1,1,360,6-7,Alabama,9/19/2000,1,,New York Giants / 1st / 7th pick / 2022,NealEv00
93,Rakeem Nunez-Roches,30,DL,1,0,307,6-2,Southern Miss,7/3/1993,8,,Kansas City Chiefs / 6th / 217th pick / 2015,NuneRa00
51,Azeez Ojulari,23,OLB,1,1,249,6-2,Georgia,6/16/2000,2,,New York Giants / 2nd / 50th pick / 2021,OjulAz00
58,Bobby Okereke,27,LB,1,1,235,6-1,Stanford,7/29/1996,4,,Indianapolis Colts / 3rd / 89th pick / 2019,OkerBo00
39,Gervarrius Owens,24,S,0,0,200,,NE Oklahoma A&MHouston,10/14/1999,Rook,,New York Giants / 7th / 254th pick / 2023,OwenGe00
74,Matt Peart,26,T,1,0,318,6-7,Connecticut,6/11/1997,3,,New York Giants / 3rd / 99th pick / 2020,PearMa00
27,Jason Pinnock,24,S,1,1,205,6-0,Pittsburgh,6/30/1999,2,,New York Jets / 5th / 175th pick / 2021,PinnJa01
95,Jordon Riley,25,DL,1,0,325,6-6,North CarolinaGarden City (KS)NebraskaOregon,5/19/1998,Rook,,New York Giants / 7th / 243rd pick / 2023,RileJo00
91,A'Shawn Robinson,28,DL,1,0,330,6-4,Alabama,3/21/1995,7,,Detroit Lions / 2nd / 46th pick / 2016,RobiAS00
17,Wan'Dale Robinson,22,WR,0,0,185,5-8,NebraskaKentucky,1/5/2001,1,,New York Giants / 2nd / 43rd pick / 2022,RobiWa01
61,John Michael Schmitz,24,C,1,1,320,,Minnesota,3/19/1999,Rook,,New York Giants / 2nd / 57th pick / 2023,MichJo00
3,Sterling Shepard,30,WR,1,0,201,5-10,Oklahoma,2/10/1993,7,,New York Giants / 2nd / 40th pick / 2016,ShepSt00
