No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
26,Waine Bacon,25,DB,11,0,191,5-10,Alabama,4/11/1979,Rook,1,Atlanta Falcons / 6th / 202nd pick / 2003,BacoWa20
9,Jason Baker,26,P,4,0,205,6-2,Iowa,5/17/1978,3,0,,BakeJa20
28,Idrees Bashir,26,DB,13,13,198,6-2,Memphis,12/7/1978,3,4,Indianapolis Colts / 2nd / 37th pick / 2001,BashId20
41,Cory Bird,26,DB,13,4,213,5-10,Virginia Tech,8/10/1978,3,2,Indianapolis Colts / 3rd / 91st pick / 2001,BirdCo20
58,Gary Brackett,24,LB,15,1,235,5-11,Rutgers,5/23/1980,1,2,,BracGa20
79,Raheem Brock,26,DE,16,16,274,6-4,Temple,6/10/1978,2,6,Philadelphia Eagles / 7th / 238th pick / 2002,BrocRa20
1,Matt Bryant,29,K,1,0,203,5-9,Baylor,5/29/1975,2,0,,bryanmat01
44,Dallas Clark,25,TE,15,13,252,6-3,Iowa,6/12/1979,1,5,Indianapolis Colts / 1st / 24th pick / 2003,ClarDa00
42,Jason David,22,DB,16,11,180,5-8,Washington St.,6/12/1982,Rook,4,Indianapolis Colts / 4th / 125th pick / 2004,DaviJa20
45,Carey Davis,23,RB,1,0,225,5-10,Illinois,3/27/1981,-3,0,,DaviCa00
64,Rick DeMulling,27,G,11,11,304,6-4,Idaho,7/21/1977,3,8,Indianapolis Colts / 7th / 220th pick / 2001,DeMuRi20
71,Ryan Diem,25,T,16,16,320,6-6,Northern Illinois,7/1/1979,3,12,Indianapolis Colts / 4th / 118th pick / 2001,DiemRy20
20,Mike Doss,23,DB,10,9,207,5-10,Ohio St.,3/24/1981,1,3,Indianapolis Colts / 2nd / 58th pick / 2003,DossMi20
39,Anthony Floyd,23,DB,11,2,202,5-10,Louisville,2/1/1981,1,1,,FloyAn20
93,Dwight Freeney,24,DE,16,16,268,6-1,Syracuse,2/19/1980,2,12,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
76,Makoa Freitas,25,T,16,0,307,6-4,Arizona,11/23/1979,1,2,Indianapolis Colts / 6th / 208th pick / 2003,FreiMa20
51,Gilbert Gardner,22,LB,11,0,228,6-1,Purdue,5/9/1982,Rook,1,Indianapolis Colts / 3rd / 69th pick / 2004,GardGi20
78,Tarik Glenn,28,T,16,16,332,6-5,California,5/25/1976,7,16,Indianapolis Colts / 1st / 19th pick / 1997,GlenTa99
10,Martin Gramatica,29,K,4,0,170,5-8,Kansas St.,11/27/1975,5,0,Tampa Bay Buccaneers / 3rd / 80th pick / 1999,gramamar01
25,Nick Harper,30,DB,14,14,182,5-10,Fort Valley St.,9/10/1974,3,5,,HarpNi20
88,Marvin Harrison,32,WR,16,16,185,6-0,Syracuse,8/25/1972,8,14,Indianapolis Colts / 1st / 19th pick / 1996,HarrMa00
80,Ben Hartsock,24,TE,16,3,265,6-4,Ohio St.,7/5/1980,Rook,0,Indianapolis Colts / 3rd / 68th pick / 2004,HartBe00
27,Von Hutchins,23,DB,16,1,181,5-9,Mississippi,2/14/1981,Rook,1,Indianapolis Colts / 6th / 173rd pick / 2004,HutcVo20
61,Trevor Hutton,24,G,4,0,308,6-2,Utah St.,2/28/1980,Rook,1,,HuttTr20
32,Edgerrin James,26,RB,16,16,219,6-0,Miami (FL),8/1/1978,5,21,Indianapolis Colts / 1st / 4th pick / 1999,JameEd00
29,Joe Jefferson,24,DB,9,3,202,6-1,Western Kentucky,2/15/1980,2,1,Indianapolis Colts / 3rd / 74th pick / 2002,JeffJo20
59,Cato June,25,LB,16,16,227,6-0,Michigan,11/18/1979,1,7,Indianapolis Colts / 6th / 198th pick / 2003,JuneCa99
65,Ryan Lilja,23,G,7,6,290,6-2,Kansas St.,10/15/1981,Rook,5,,LiljRy20
36,Tom Lopienski,25,FB,2,0,246,6-0,Notre Dame,6/12/1979,1,0,,LopiTo20
18,Peyton Manning,28,QB,16,16,230,6-5,Tennessee,3/24/1976,6,21,Indianapolis Colts / 1st / 1st pick / 1998,MannPe00
98,Robert Mathis,23,DE,16,1,245,6-2,Alabama A&M,2/26/1981,1,3,Indianapolis Colts / 5th / 138th pick / 2003,MathRo20
85,Aaron Moorehead,24,WR,7,0,200,6-3,Illinois,11/5/1980,1,0,,MoorAa00
94,Rob Morris,29,LB,15,14,243,6-2,BYU,1/18/1975,4,5,Indianapolis Colts / 1st / 28th pick / 2000,MorrRo20
23,James Mungro,26,RB,15,0,214,5-9,Syracuse,2/13/1978,2,1,,MungJa00
57,Jim Nelson,29,LB,15,1,234,6-1,Penn St.,4/16/1975,6,2,,NelsJi20
56,Tupe Peko,26,G,11,8,305,6-4,Cerritos (CA)Michigan St.,9/19/1978,1,7,New York Jets / 7th / 217th pick / 2001,PekoTu20
81,Marcus Pollard,32,TE,13,13,248,6-3,Bradley,2/8/1972,9,4,,PollMa00
55,Kendyll Pope,23,LB,2,0,220,6-1,Florida St.,5/9/1981,Rook,0,Indianapolis Colts / 4th / 107th pick / 2004,PopeKe20
84,Brad Pyatt,24,WR,8,0,195,5-11,KentuckyNorthern Colorado,4/16/1980,1,0,,PyatBr00
90,Montae Reagor,27,DT,16,16,285,6-3,Texas Tech,6/29/1977,5,6,Denver Broncos / 2nd / 58th pick / 1999,ReagMo20
33,Dominic Rhodes,25,RB,16,0,205,5-9,Midwestern St.,1/17/1979,3,4,,RhodDo00
97,Nick Rogers,25,LB,1,0,250,6-2,Georgia Tech,5/31/1979,2,0,Minnesota Vikings / 6th / 177th pick / 2002,RogeNi20
21,Bob Sanders,23,DB,6,4,206,5-8,Iowa,2/24/1981,Rook,2,Indianapolis Colts / 2nd / 44th pick / 2004,SandBo99
38,Gerome Sapp,23,DB,13,0,216,6-1,Notre Dame,2/8/1981,1,1,Baltimore Ravens / 6th / 182nd pick / 2003,SappGe20
63,Jeff Saturday,29,C,14,14,295,6-2,North Carolina,6/18/1975,5,11,,SatuJe55
99,Brad Scioli,28,DE,9,0,280,6-3,Penn St.,9/6/1976,5,1,Indianapolis Colts / 5th / 138th pick / 1999,ScioBr20
73,Jake Scott,23,G,12,9,292,6-5,Idaho,4/16/1981,Rook,7,Indianapolis Colts / 5th / 141st pick / 2004,ScotJa21
17,Hunter Smith,27,P,16,0,209,6-2,Notre Dame,8/9/1977,5,3,Indianapolis Colts / 7th / 210th pick / 1999,SmitHu21
48,Justin Snow,28,TE,16,0,245,6-3,Baylor,12/21/1976,4,0,,SnowJu00
12,Jim Sorgi,24,QB,4,0,196,6-5,Wisconsin,12/3/1980,Rook,1,Indianapolis Colts / 6th / 193rd pick / 2004,SorgJi00
83,Brandon Stokley,28,WR,16,3,194,6-0,Louisiana,6/23/1976,5,13,Baltimore Ravens / 4th / 105th pick / 1999,StokBr00
30,Donald Strickland,24,DB,4,4,185,5-10,Colorado,11/24/1980,1,1,Indianapolis Colts / 3rd / 90th pick / 2003,StriDo20
91,Josh Thomas,23,DE,11,0,271,6-5,Syracuse,6/26/1981,Rook,1,,ThomJo25
50,David Thornton,26,LB,16,15,233,6-2,North Carolina,11/1/1978,2,6,Indianapolis Colts / 4th / 106th pick / 2002,ThorDa20
75,Larry Tripplett,25,DT,16,0,295,6-2,Washington,1/18/1979,2,2,Indianapolis Colts / 2nd / 42nd pick / 2002,TripLa20
13,Mike Vanderjagt,34,K,15,0,211,6-5,West Virginia,3/24/1970,6,3,,vandemik01
86,Troy Walters,28,WR,5,0,173,5-7,Stanford,12/15/1976,4,0,Minnesota Vikings / 5th / 165th pick / 2000,WaltTr00
87,Reggie Wayne,26,WR,16,16,203,6-0,Miami (FL),11/17/1978,3,15,Indianapolis Colts / 1st / 30th pick / 2001,WaynRe00
52,Keyon Whiteside,24,LB,7,0,229,6-0,Tennessee,1/31/1980,1,0,Indianapolis Colts / 5th / 162nd pick / 2003,WhitKe20
96,Josh Williams,28,DT,16,15,285,6-3,Michigan,8/9/1976,4,6,Indianapolis Colts / 4th / 122nd pick / 2000,WillJo30
,Team Total,25.7,,16,,236.0,6-1.0,,,2.4,,,-9999
