No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Ethan Albright,27,G,16,0,265,6-5,North Carolina,5/1/1971,3,1,,AlbrEt20
96,Dan Brandenburg,25,LB,16,1,240,6-2,Indiana St.,2/16/1973,1,1,Buffalo Bills / 7th / 237th pick / 1996,BranDa20
79,Ruben Brown,26,G,13,13,300,6-3,Pittsburgh,2/13/1972,3,10,Buffalo Bills / 1st / 14th pick / 1995,BrowRu00
2,Steve Christie,31,K,16,0,195,6-0,William & Mary,11/13/1967,8,3,,chrisste01
63,Bill Conaty,25,C,15,1,306,6-2,Virginia Tech,3/8/1973,1,2,,ConaBi20
56,Sam Cowart,23,LB,16,11,245,6-2,Florida St.,2/26/1975,Rook,5,Buffalo Bills / 2nd / 39th pick / 1998,CowaSa00
51,Joe Cummings,24,LB,9,2,242,6-2,Wyoming,6/8/1974,2,1,,CummJo20
88,Quinn Early,33,WR,16,2,190,6-0,Iowa,4/13/1965,10,3,San Diego Chargers / 3rd / 60th pick / 1988,EarlQu00
70,John Fina,29,T,14,14,300,6-5,Arizona,3/11/1969,6,7,Buffalo Bills / 1st / 27th pick / 1992,FinaJo20
7,Doug Flutie,36,QB,13,10,180,5-10,Boston Col.,10/23/1962,12,14,Los Angeles Rams / 11th / 285th pick / 1985,FlutDo00
5,Cole Ford,26,K,1,0,210,6-2,USC,12/31/1972,3,0,Pittsburgh Steelers / 7th / 247th pick / 1995,fordxcol01
33,Sam Gash,29,FB,16,13,242,6-0,Penn St.,3/7/1969,6,2,New England Patriots / 8th / 205th pick / 1992,GashSa00
25,Donovan Greer,24,DB,11,2,178,5-9,Texas A&M,9/11/1974,1,1,,GreeDo25
90,Phil Hansen,30,DE,15,15,278,6-5,North Dakota St.,5/20/1968,7,8,Buffalo Bills / 2nd / 54th pick / 1991,HansPh20
77,Robert Hicks,24,T,9,2,338,6-7,Mississippi St.,11/17/1974,Rook,2,Buffalo Bills / 3rd / 68th pick / 1998,HickRo20
38,Ray Hill,23,DB,4,0,182,6-0,Michigan St.,8/7/1975,Rook,0,,HillRa22
52,John Holecek,26,LB,13,13,240,6-2,Illinois,5/7/1972,3,5,Buffalo Bills / 5th / 144th pick / 1995,HoleJo20
44,Darick Holmes,27,RB,3,0,226,6-0,Portland St.,7/1/1971,3,0,Buffalo Bills / 7th / 244th pick / 1995,HolmDa00
27,Ken Irvin,26,DB,16,16,182,5-11,Memphis,7/11/1972,3,6,Buffalo Bills / 4th / 109th pick / 1995,IrviKe20
31,Raymond Jackson,25,DB,14,0,189,5-10,Colorado St.,2/17/1973,2,1,Buffalo Bills / 5th / 156th pick / 1996,JackRa22
84,Lonnie Johnson,27,TE,16,16,240,6-3,Florida St.,2/14/1971,4,2,Buffalo Bills / 2nd / 61st pick / 1994,JohnLo00
11,Rob Johnson,25,QB,8,6,204,6-4,USC,3/18/1973,3,5,Jacksonville Jaguars / 4th / 99th pick / 1995,JohnRo00
20,Henry Jones,31,DB,16,16,197,5-11,Illinois,12/29/1967,7,6,Buffalo Bills / 1st / 26th pick / 1991,JoneHe00
46,Marlon Kerner,25,DB,1,0,187,5-10,Ohio St.,3/18/1973,3,0,Buffalo Bills / 3rd / 76th pick / 1995,KernMa20
35,Jonathan Linton,24,RB,14,0,234,6-1,North Carolina,11/7/1974,Rook,2,Buffalo Bills / 5th / 131st pick / 1998,LintJo00
89,Kamil Loud,22,WR,5,0,190,6-0,Cal Poly-San Luis Obispo,6/25/1976,Rook,0,Buffalo Bills / 7th / 238th pick / 1998,LoudKa00
21,Emanuel Martin,29,DB,14,4,184,5-11,Alabama St.,7/31/1969,5,2,,MartEm20
9,Chris Mohr,32,P,16,0,215,6-5,Alabama,5/11/1966,9,2,Tampa Bay Buccaneers / 6th / 146th pick / 1989,MohrCh20
98,Sean Moran,25,LB,9,2,275,6-4,Colorado St.,6/5/1973,2,1,Buffalo Bills / 4th / 120th pick / 1996,MoraSe20
80,Eric Moulds,25,WR,16,15,210,6-2,Mississippi St.,7/17/1973,2,17,Buffalo Bills / 1st / 24th pick / 1996,MoulEr00
74,Jamie Nails,23,G,15,3,335,6-6,Florida A&M,6/3/1975,1,2,Buffalo Bills / 4th / 120th pick / 1997,NailJa20
99,Gabe Northern,24,ROLB,16,16,240,6-2,LSU,6/8/1974,2,6,Buffalo Bills / 2nd / 53rd pick / 1996,NortGa20
60,Jerry Ostroski,28,G,16,16,320,6-3,Tulsa,7/12/1970,4,8,Kansas City Chiefs / 10th / 271st pick / 1992,OstrJe20
72,Joe Panos,27,G,16,16,300,6-3,Wisconsin–WhitewaterWisconsin,1/24/1971,4,8,Philadelphia Eagles / 3rd / 77th pick / 1994,PanoJo20
58,Marlo Perry,26,LILB,16,1,250,6-4,Jackson St.,8/25/1972,4,2,Buffalo Bills / 3rd / 81st pick / 1994,PerrMa21
94,Mark Pike,35,DE,13,0,272,6-4,Georgia Tech,12/27/1963,11,1,Buffalo Bills / 7th / 178th pick / 1986,PikeMa20
22,Daryl Porter,24,DB,2,0,188,5-9,Boston Col.,1/16/1974,1,0,Pittsburgh Steelers / 6th / 186th pick / 1997,PortDa20
91,Shawn Price,28,DE,14,2,290,6-4,Pacific,3/28/1970,5,2,,PricSh20
83,Andre Reed,34,WR,15,13,190,6-2,Kutztown (PA),1/29/1964,13,10,Buffalo Bills / 4th / 86th pick / 1985,ReedAn00
85,Jay Riemersma,25,TE,16,3,255,6-5,Michigan,5/17/1973,1,3,Buffalo Bills / 7th / 244th pick / 1996,RiemJa00
59,Sam Rogers,28,LB,15,15,245,6-3,Colorado,5/30/1970,4,6,Buffalo Bills / 2nd / 64th pick / 1994,RogeSa20
24,Kurt Schulz,30,DB,12,12,208,6-1,East. Washington,12/12/1968,6,6,Buffalo Bills / 7th / 195th pick / 1992,SchuKu20
55,Wayne Simmons,29,LB,6,0,245,6-2,Clemson,12/15/1969,5,1,Green Bay Packers / 1st / 15th pick / 1993,SimmWa20
40,Eric Smedley,25,DB,16,0,199,5-11,Indiana,7/23/1973,2,1,Buffalo Bills / 7th / 249th pick / 1996,SmedEr20
23,Antowain Smith,26,RB,16,14,232,6-2,East Mississippi CCHouston,3/14/1972,1,9,Buffalo Bills / 1st / 23rd pick / 1997,SmitAn00
78,Bruce Smith,35,DE,15,15,262,6-4,Virginia Tech,6/18/1963,13,12,Buffalo Bills / 1st / 1st pick / 1985,SmitBr00
28,Thomas Smith,28,DB,14,14,188,5-11,North Carolina,12/5/1970,5,5,Buffalo Bills / 1st / 28th pick / 1993,SmitTh21
69,Marcus Spriggs,24,T,1,0,310,6-3,Houston,5/30/1974,1,0,Buffalo Bills / 6th / 185th pick / 1997,SpriMa20
34,Thurman Thomas,32,RB,14,3,200,5-10,Oklahoma St.,5/16/1966,10,6,Buffalo Bills / 2nd / 40th pick / 1988,ThomTh00
10,Alex Van Pelt,28,QB,1,0,220,6-1,Pittsburgh,5/1/1970,3,0,Pittsburgh Steelers / 8th / 216th pick / 1993,VanPAl00
92,Ted Washington,30,NT,16,16,365,6-5,Louisville,4/13/1968,7,9,San Francisco 49ers / 1st / 25th pick / 1991,WashTe01
75,Marcellus Wiley,24,DE,16,3,275,6-4,Columbia,11/30/1974,1,3,Buffalo Bills / 2nd / 52nd pick / 1997,WileMa00
82,Kevin Williams,27,WR,16,0,195,5-9,Miami (FL),1/25/1971,5,5,Dallas Cowboys / 2nd / 46th pick / 1993,WillKe00
93,Pat Williams,26,DT,13,0,317,6-3,NE State (OK)Texas A&M,10/24/1972,1,1,,WillPa20
39,Pooh Bear Williams,23,RB,3,0,265,6-1,Florida St.,1/20/1975,Rook,0,,WillPo00
87,Duane Young,30,TE,4,0,270,6-3,Michigan St.,5/29/1968,7,0,San Diego Chargers / 5th / 123rd pick / 1991,YounDu00
61,Dusty Zeigler,25,C,16,16,298,6-5,Notre Dame,9/27/1973,2,8,Buffalo Bills / 6th / 202nd pick / 1996,ZeigDu20
,Team Total,27.2,,16,,242.1,6-1.8,,,4.0,,,-9999
