No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
24,Isa Abdul-Quddus,27,S,15,15,200,6-1,Fordham,8/3/1989,5,5,,AbduIs00
35,Walt Aikens,25,CB,15,0,200,6-1,Liberty,6/19/1991,2,1,Miami Dolphins / 4th / 125th pick / 2014,AikeWa00
23,Jay Ajayi,23,RB,15,12,223,6-0,Boise St.,6/15/1993,1,10,Miami Dolphins / 5th / 149th pick / 2015,AjayJa00
76,Branden Albert,32,G,12,12,314,6-5,Virginia,11/4/1984,8,5,Kansas City Chiefs / 1st / 15th pick / 2008,AlbeBr20
47,Kiko Alonso,26,ILB,15,15,239,6-3,Oregon,8/14/1990,3,8,Buffalo Bills / 2nd / 46th pick / 2013,AlonKi00
50,Andre Branch,27,DE,16,11,263,6-5,Clemson,7/14/1989,4,6,Jacksonville Jaguars / 2nd / 38th pick / 2012,BranAn00
64,Jake Brendel,24,C,1,0,299,6-4,UCLA,9/10/1992,Rook,0,,BrenJa01
74,Jermon Bushrod,32,T,16,16,318,6-5,Towson,8/19/1984,9,7,New Orleans Saints / 4th / 125th pick / 2007,BushJe20
56,Donald Butler,28,LB,14,5,244,6-1,Washington,10/17/1988,5,3,San Diego Chargers / 3rd / 79th pick / 2010,ButlDo99
84,Jordan Cameron,28,TE,3,3,265,6-5,USC,8/7/1988,5,1,Cleveland Browns / 4th / 102nd pick / 2011,CameJo00
88,Leonte Carroo,22,WR,14,2,215,6-1,Rutgers,1/24/1994,Rook,0,Miami Dolphins / 3rd / 86th pick / 2016,CarrLe00
38,Chimdi Chekwa,28,DB,3,0,190,5-11,Ohio St.,9/7/1988,5,0,Oakland Raiders / 4th / 113th pick / 2011,ChekCh00
4,Matt Darr,24,P,16,0,217,6-1,Tennessee,7/2/1992,1,2,,DarrMa00
92,John Denney,38,DE,16,0,242,6-5,BYU,12/13/1978,11,2,,DennJo20
75,Jamil Douglas,24,OG,1,0,309,6-4,Arizona St.,2/28/1992,1,0,Miami Dolphins / 4th / 114th pick / 2015,DougJa00
32,Kenyan Drake,22,RB,16,1,211,6-1,Alabama,1/26/1994,Rook,2,Miami Dolphins / 3rd / 73rd pick / 2016,DrakKe00
83,Thomas Duarte,21,WR,1,0,241,6-2,UCLA,3/30/1995,Rook,0,Miami Dolphins / 7th / 231st pick / 2016,DuarTh00
78,Terrence Fede,25,DE,9,0,267,6-4,Marist,11/19/1991,2,1,Miami Dolphins / 7th / 234th pick / 2014,FedeTe00
29,Arian Foster,30,RB,4,2,227,6-1,Tennessee,8/24/1986,7,1,,FostAr00
3,Andrew Franks,23,K,16,0,205,6-1,Rensselaer Polytechnic Institute,1/11/1993,1,2,,FranAn01
19,Jakeem Grant,24,WR,16,0,171,5-7,Texas Tech,10/30/1992,Rook,1,Miami Dolphins / 6th / 186th pick / 2016,GranJa00
48,MarQueis Gray,27,TE,16,7,263,6-4,Minnesota,11/7/1989,3,1,,GrayMa00
37,A.J. Hendy,23,S,1,0,206,6-0,Maryland,4/8/1993,Rook,0,,HendA.00
46,Neville Hewitt,23,LB,16,5,234,6-2,Marshall,4/6/1993,1,3,,HewiNe00
