No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
55,John Abraham,32,DE,15,13,263,6-4,South Carolina,5/6/1978,10,16,New York Jets / 1st / 13th pick / 2000,AbraJo00
59,Spencer Adkins,23,LB,9,0,246,5-11,Miami (FL),5/16/1987,1,1,Atlanta Falcons / 6th / 176th pick / 2009,AdkiSp99
98,Jamaal Anderson,24,DE,16,3,288,6-5,Arkansas,2/6/1986,3,3,Atlanta Falcons / 1st / 8th pick / 2007,AndeJa98
95,Jonathan Babineaux,29,DE,15,15,300,6-2,Iowa,10/12/1981,5,8,Atlanta Falcons / 2nd / 59th pick / 2005,BabiJo20
72,Sam Baker,25,T,16,16,308,6-5,USC,5/30/1985,2,8,Atlanta Falcons / 1st / 21st pick / 2008,BakeSa21
71,Kroy Biermann,25,LB,16,14,242,6-3,Montana,9/12/1985,2,8,Atlanta Falcons / 5th / 154th pick / 2008,BierKr99
63,Justin Blalock,27,G,16,16,320,6-3,Texas,12/20/1983,3,8,Atlanta Falcons / 2nd / 39th pick / 2007,BlalJu20
67,Rob Bruggeman,24,C,1,0,290,6-4,Iowa,3/21/1986,Rook,0,,BrugRo20
3,Matt Bryant,35,K,16,0,203,5-9,Baylor,5/29/1975,8,4,,bryanmat01
77,Tyson Clabo,29,T,16,16,315,6-6,Wake Forest,10/17/1981,4,10,,ClabTy20
26,Erik Coleman,28,DB,12,1,207,5-10,Washington St.,5/6/1982,6,1,New York Jets / 5th / 143rd pick / 2004,ColeEr21
73,Harvey Dahl,29,T,16,16,308,6-5,Nevada,6/24/1981,4,8,,DahlHa20
92,Chauncey Davis,27,DE,16,2,262,6-2,Florida St.,1/27/1983,5,3,Atlanta Falcons / 4th / 128th pick / 2005,DaviCh22
28,Thomas DeCoud,25,DB,16,16,196,6-1,California,3/19/1985,2,6,Atlanta Falcons / 3rd / 98th pick / 2008,DeCoTh99
83,Harry Douglas,26,WR,16,4,183,6-0,Louisville,9/16/1984,2,3,Atlanta Falcons / 3rd / 84th pick / 2008,DougHa00
86,Brian Finneran,34,WR,16,1,210,6-5,Villanova,1/31/1976,11,2,,FinnBr00
24,Dominique Franks,23,DB,2,0,180,6-0,Oklahoma,10/8/1987,Rook,0,Atlanta Falcons / 5th / 135th pick / 2010,FranDo99
88,Tony Gonzalez,34,TE,16,16,247,6-5,California,2/27/1976,13,8,Kansas City Chiefs / 1st / 13th pick / 1997,GonzTo00
20,Brent Grimes,27,DB,16,16,185,5-10,Shippensburg,7/19/1983,3,10,,GrimBr20
61,Joe Hawley,22,G,15,0,302,6-3,UNLV,10/22/1988,Rook,1,Atlanta Falcons / 4th / 117th pick / 2010,HawlJo20
12,Michael Jenkins,28,WR,11,9,214,6-4,Ohio St.,6/18/1982,6,6,Atlanta Falcons / 1st / 29th pick / 2004,JenkMi00
94,Peria Jerry,26,DT,16,0,290,6-1,Mississippi,8/23/1984,1,1,Atlanta Falcons / 1st / 24th pick / 2009,JerrPe99
27,Gartrell Johnson,24,RB,9,0,222,5-10,Colorado St.,6/21/1986,1,0,San Diego Chargers / 4th / 134th pick / 2009,JohnGa01
9,Michael Koenen,28,P,16,0,198,5-11,Western Washington,7/13/1982,5,1,,koenemic01
97,Trey Lewis,25,DT,1,1,294,6-3,Washburn,5/23/1985,3,0,Atlanta Falcons / 6th / 185th pick / 2007,LewiTr99
50,Curtis Lofton,24,LB,16,16,238,6-2,Oklahoma,6/2/1986,2,8,Atlanta Falcons / 2nd / 37th pick / 2008,LoftCu99
62,Todd McClure,33,C,16,16,296,6-1,LSU,2/16/1977,10,8,Atlanta Falcons / 7th / 237th pick / 1999,McClTo20
25,William Moore,25,DB,16,15,223,6-0,Missouri,5/18/1985,1,7,Atlanta Falcons / 2nd / 55th pick / 2009,MoorWi99
34,Ovie Mughelli,30,FB,16,6,250,6-1,Wake Forest,6/10/1980,7,2,Baltimore Ravens / 4th / 134th pick / 2003,MughOv00
54,Stephen Nicholas,27,LB,16,11,225,6-2,South Florida,5/1/1983,3,6,Atlanta Falcons / 4th / 109th pick / 2007,NichSt99
32,Jerious Norwood,27,RB,2,0,209,5-11,Mississippi St.,7/29/1983,4,0,Atlanta Falcons / 3rd / 79th pick / 2006,NorwJe00
21,Chris Owens,24,DB,16,3,182,5-10,San Jose St.,12/1/1986,1,2,Atlanta Falcons / 3rd / 90th pick / 2009,OwenCh99
81,Michael Palmer,22,TE,14,1,260,6-5,Clemson,1/18/1988,Rook,0,,PalmMi00
87,Justin Peelle,31,TE,13,8,251,6-4,Oregon,3/15/1979,8,1,San Diego Chargers / 4th / 103rd pick / 2002,PeelJu00
91,Corey Peters,22,DT,16,15,335,6-3,Kentucky,6/8/1988,Rook,7,Atlanta Falcons / 3rd / 83rd pick / 2010,PeteCo00
53,Mike Peterson,34,LB,16,13,233,6-1,Florida,6/17/1976,11,7,Indianapolis Colts / 2nd / 36th pick / 1999,PeteMi20
8,Chris Redman,33,QB,2,0,223,6-3,Louisville,7/7/1977,10,0,Baltimore Ravens / 3rd / 75th pick / 2000,RedmCh00
23,Dunta Robinson,28,DB,15,15,183,5-10,South Carolina,4/11/1982,6,6,Houston Texans / 1st / 10th pick / 2004,RobiDu20
2,Matt Ryan,25,QB,16,16,217,6-4,Boston Col.,5/17/1985,2,16,Atlanta Falcons / 1st / 3rd pick / 2008,RyanMa00
39,Shann Schillinger,24,DB,15,0,199,6-1,Montana,5/22/1986,Rook,1,Atlanta Falcons / 6th / 171st pick / 2010,SchiSh99
90,Lawrence Sidbury,24,DE,6,0,267,6-2,Richmond,2/6/1986,1,0,Atlanta Falcons / 4th / 125th pick / 2009,SidbLa99
35,Antone Smith,25,RB,9,0,190,5-9,Florida St.,9/17/1985,Rook,0,,SmitAn01
44,Jason Snelling,27,RB,14,0,235,5-11,Virginia,12/29/1983,3,6,Atlanta Falcons / 7th / 244th pick / 2007,SnelJa00
74,Will Svitek,28,T,16,0,305,6-6,Stanford,1/8/1982,5,1,Kansas City Chiefs / 6th / 187th pick / 2005,SvitWi20
33,Michael Turner,28,RB,16,15,244,5-10,Northern Illinois,2/13/1982,6,13,San Diego Chargers / 5th / 154th pick / 2004,TurnMi00
99,Vance Walker,23,DT,16,1,295,6-2,Georgia Tech,4/26/1987,1,2,Atlanta Falcons / 7th / 210th pick / 2009,WalkVa99
56,Sean Weatherspoon,23,LB,11,5,241,6-1,Missouri,12/29/1987,Rook,3,Atlanta Falcons / 1st / 19th pick / 2010,WeatSe99
14,Eric Weems,25,WR,16,4,195,5-9,Bethune-Cookman,7/4/1985,3,3,,WeemEr00
84,Roddy White,29,WR,16,16,211,6-0,Ala-Birmingham,11/2/1981,5,16,Atlanta Falcons / 1st / 27th pick / 2005,WhitRo00
29,Brian Williams,31,DB,16,1,202,5-11,North Carolina St.,7/2/1979,8,2,Minnesota Vikings / 4th / 105th pick / 2002,WillBr22
52,Coy Wire,32,DB,15,0,225,6-0,Stanford,11/7/1978,8,3,Buffalo Bills / 3rd / 97th pick / 2002,WireCo20
82,Joe Zelenka,34,TE,16,0,260,6-3,Wake Forest,3/9/1976,11,1,,ZeleJo00
,Team Total,27.2,,16,,243.6,6-1.5,,,4.2,,,-9999
