No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
42,Gerald Alexander,25,DB,15,10,210,6-0,Boise St.,6/28/1984,2,4,Detroit Lions / 2nd / 61st pick / 2007,AlexGe99
50,Russell Allen,23,MLB,16,5,230,6-3,San Diego St.,5/5/1986,Rook,3,,AlleRu00
78,Jordan Black,29,T,9,2,305,6-5,Notre Dame,1/28/1980,5,2,Kansas City Chiefs / 5th / 153rd pick / 2003,BlacJo20
44,Brock Bolen,24,RB,3,0,238,6-0,Louisville,3/24/1985,Rook,0,,BoleBr00
41,Tyron Brackenridge,25,DB,16,5,189,5-11,Washington St.,6/30/1984,2,2,,BracTy99
73,Eben Britton,22,T,15,15,310,6-6,Arizona,10/14/1987,Rook,7,Jacksonville Jaguars / 2nd / 39th pick / 2009,BritEb20
48,Jeremy Cain,29,LB,16,0,245,6-1,Massachusetts,3/24/1980,5,2,,CainJe20
26,Michael Coe,26,DB,5,0,190,6-1,Alabama St.,12/17/1983,2,0,Indianapolis Colts / 5th / 173rd pick / 2007,CoexMi99
37,Sean Considine,27,DB,11,6,212,6-0,Iowa,12/17/1982,4,3,Philadelphia Eagles / 4th / 102nd pick / 2005,ConsSe20
21,Derek Cox,23,DB,16,16,180,6-1,William & Mary,9/22/1986,Rook,6,Jacksonville Jaguars / 3rd / 73rd pick / 2009,CoxxDe99
30,Kennard Cox,24,DB,4,0,195,6-1,Pittsburgh,8/17/1985,1,0,Buffalo Bills / 7th / 251st pick / 2008,CoxxKe20
57,Torrance Daniels,28,LB,1,0,248,6-3,Harding,12/27/1981,3,0,,DaniTo20
87,Jarett Dillard,24,WR,7,0,185,5-10,Rice,12/21/1985,Rook,1,Jacksonville Jaguars / 5th / 144th pick / 2009,DillJa00
56,Justin Durant,24,LB,13,13,230,6-4,Hampton,9/20/1985,2,6,Jacksonville Jaguars / 2nd / 48th pick / 2007,DuraJu99
99,Atiyyah Ellison,28,DT,15,6,315,6-3,Missouri,9/29/1981,Rook,0,Carolina Panthers / 3rd / 89th pick / 2005,ElliAt00
83,Greg Estandia,27,TE,2,1,265,6-8,UNLV,11/18/1982,2,0,,EstaGr01
65,Kynan Forney,31,G,3,0,302,6-3,Hawaii,9/8/1978,8,0,Atlanta Falcons / 7th / 219th pick / 2001,FornKy20
9,David Garrard,31,QB,16,16,235,6-1,East Carolina,2/14/1978,7,13,Jacksonville Jaguars / 4th / 108th pick / 2002,GarrDa00
36,Courtney Greene,23,DB,9,0,211,6-0,Rutgers,11/23/1986,Rook,0,Seattle Seahawks / 7th / 245th pick / 2009,GreeCo99
54,Quentin Groves,25,LB,16,7,250,6-3,Auburn,7/5/1984,1,4,Jacksonville Jaguars / 2nd / 52nd pick / 2008,GrovQu99
55,Chris Harrington,24,DE,3,0,264,6-5,Texas A&M,1/19/1985,1,0,Arizona Cardinals / 6th / 185th pick / 2008,HarrCh97
91,Derrick Harvey,23,DE,16,16,252,6-5,Florida,11/9/1986,1,7,Jacksonville Jaguars / 1st / 8th pick / 2008,HarvDe99
97,Reggie Hayward,30,DE,1,1,275,6-5,Iowa St.,3/14/1979,8,0,Denver Broncos / 3rd / 87th pick / 2001,HaywRe20
98,John Henderson,30,DT,15,15,335,6-7,Tennessee,1/9/1979,7,6,Jacksonville Jaguars / 1st / 9th pick / 2002,HendJo99
81,Torry Holt,33,WR,15,12,200,6-0,North Carolina St.,6/5/1976,10,7,St. Louis Rams / 1st / 6th pick / 1999,HoltTo00
16,Nate Hughes,24,WR,8,0,186,6-0,Alcorn St.,1/18/1985,Rook,1,,HughNa00
51,Clint Ingram,26,LB,13,12,240,6-2,Oklahoma,3/21/1983,3,5,Jacksonville Jaguars / 3rd / 80th pick / 2006,IngrCl20
59,Brian Iwuh,25,MLB,15,2,239,6-0,Colorado,3/8/1984,3,2,,IwuhBr20
23,Rashad Jennings,24,RB,15,0,234,6-1,Liberty,3/26/1985,Rook,2,Jacksonville Jaguars / 7th / 250th pick / 2009,JennRa00
