No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
31,Ameer Abdullah,28,RB,6,0,196,5-9,Nebraska,6/13/1993,6,0,Detroit Lions / 2nd / 54th pick / 2015,AbduAm00
24,Mackensie Alexander,28,CB,16,5,192,5-10,Clemson,11/12/1993,5,2,Minnesota Vikings / 2nd / 54th pick / 2016,AlexMa01
34,Jake Bargas,25,RB,1,0,250,6-2,North Carolina,11/28/1996,1,0,,BargJa00
55,Anthony Barr,29,OLB,11,11,257,6-5,UCLA,3/18/1992,7,6,Minnesota Vikings / 1st / 9th pick / 2014,BarrAn00
3,Jordan Berry,30,P,17,0,195,6-5,East. Kentucky,3/18/1991,6,3,,BerrJo00
47,Tuf Borland,23,LB,2,0,234,6-1,Ohio St.,3/23/1998,Rook,0,,BorlTu00
73,Tashawn Bower,26,OLB,4,0,250,6-5,LSU,2/18/1995,4,0,,BoweTa00
29,Kris Boyd,25,CB,15,1,195,5-11,Texas,9/12/1996,2,2,Minnesota Vikings / 7th / 217th pick / 2019,BoydKr00
56,Garrett Bradbury,26,OL,13,13,300,6-3,North Carolina St.,6/20/1995,2,5,Minnesota Vikings / 1st / 18th pick / 2019,BradGa00
64,Blake Brandel,24,T,13,0,315,6-7,Oregon St.,1/23/1997,Rook,1,Minnesota Vikings / 6th / 203rd pick / 2020,BranBl00
21,Bashaud Breeland,29,CB,13,13,195,5-11,Clemson,1/30/1992,7,5,Washington Redskins / 4th / 102nd pick / 2014,BreeBa00
43,Camryn Bynum,23,S,14,3,200,6-0,California,7/19/1998,Rook,2,Minnesota Vikings / 4th / 125th pick / 2021,BynuCa00
85,Dan Chisena,24,WR,11,0,202,6-3,Penn St.,2/25/1997,1,0,,ChisDa00
72,Ezra Cleveland,23,OL,17,17,312,6-6,Boise St.,5/8/1998,1,6,Minnesota Vikings / 2nd / 58th pick / 2020,ClevEz00
52,Mason Cole,25,C,14,7,298,6-5,Michigan,3/28/1996,3,3,Arizona Cardinals / 3rd / 97th pick / 2018,ColeMa02
83,Tyler Conklin,26,TE,17,15,248,6-3,Central Michigan,7/30/1995,3,5,Minnesota Vikings / 5th / 157th pick / 2018,ConkTy00
57,Ryan Connelly,26,LB,12,0,234,6-2,Wisconsin,10/23/1995,2,1,New York Giants / 5th / 143rd pick / 2019,ConnRy00
33,Dalvin Cook,26,RB,13,13,210,5-10,Florida St.,8/10/1995,4,9,Minnesota Vikings / 2nd / 41st pick / 2017,CookDa01
8,Kirk Cousins,33,QB,16,16,205,6-3,Michigan St.,8/19/1988,9,13,Washington Redskins / 4th / 102nd pick / 2012,CousKi00
27,Cameron Dantzler,23,CB,14,7,190,6-2,Mississippi St.,9/3/1998,1,3,Minnesota Vikings / 3rd / 89th pick / 2020,DantCa00
71,Christian Darrisaw,22,OL,12,10,315,6-5,Virginia Tech,6/2/1999,Rook,5,Minnesota Vikings / 1st / 23rd pick / 2021,DarrCh00
51,Wyatt Davis,22,G,6,0,315,6-4,Ohio St.,2/17/1999,Rook,0,Minnesota Vikings / 3rd / 86th pick / 2021,DaviWy00
42,Andrew DePaola,34,LS,17,0,229,6-1,Rutgers,7/28/1987,7,1,,DePaAn00
86,Brandon Dillon,24,TE,1,0,250,6-5,Marian,4/30/1997,2,0,,DillBr00
46,Myles Dorn,23,DB,9,0,210,6-2,North Carolina,6/25/1998,Rook,1,,DornMy01
78,Dakota Dozier,30,OT,6,0,312,6-4,Furman,4/30/1991,7,0,New York Jets / 4th / 137th pick / 2014,DoziDa00
45,Troy Dye,25,LB,17,1,225,6-3,Oregon,9/18/1996,1,2,Minnesota Vikings / 4th / 132nd pick / 2020,DyexTr00
82,Ben Ellefson,25,TE,5,0,250,6-3,North Dakota St.,9/1/1996,1,0,,ElleBe00
31,Wayne Gallman,27,RB,2,0,210,6-0,Clemson,10/1/1994,4,0,New York Giants / 4th / 140th pick / 2017,GallWa00
97,Everson Griffen,34,DE,9,6,273,6-3,USC,12/22/1987,11,3,Minnesota Vikings / 4th / 100th pick / 2010,GrifEv99
30,C.J. Ham,28,RB,17,8,250,5-11,Augustana (SD),7/22/1993,4,1,,HamxC.00
20,Harrison Hand,23,CB,9,0,185,5-11,BaylorTemple,11/12/1998,1,1,Minnesota Vikings / 5th / 169th pick / 2020,HandHa00
89,Chris Herndon,25,TE,16,5,253,6-4,Miami (FL),2/23/1996,3,0,New York Jets / 4th / 107th pick / 2018,HernCh00
69,Rashod Hill,29,T,15,5,310,6-6,Southern Miss,1/12/1992,5,3,,HillRa01
99,Danielle Hunter,27,DE,7,7,263,6-5,LSU,10/29/1994,6,3,Minnesota Vikings / 3rd / 88th pick / 2015,HuntDa01
18,Justin Jefferson,22,WR,17,17,195,6-1,LSU,6/16/1999,1,13,Minnesota Vikings / 1st / 22nd pick / 2020,JeffJu00
93,Patrick Jones II,23,DL,9,0,264,6-4,Pittsburgh,9/29/1998,Rook,1,Minnesota Vikings / 3rd / 90th pick / 2021,JonePa00
1,Greg Joseph,27,K,17,0,206,6-0,Florida Atlantic,8/4/1994,3,3,,JoseGr00
54,Eric Kendricks,29,ILB,15,15,232,6-0,UCLA,2/29/1992,6,7,Minnesota Vikings / 2nd / 45th pick / 2015,KendEr00
48,Blake Lynch,24,LB,16,6,233,6-3,Baylor,2/14/1997,1,4,,LyncBl00
92,James Lynch,22,DL,13,1,295,6-4,Baylor,1/20/1999,1,2,Minnesota Vikings / 4th / 130th pick / 2020,LyncJa00
14,Sean Mannion,29,QB,1,1,230,6-6,Oregon St.,4/25/1992,6,1,St. Louis Rams / 3rd / 89th pick / 2015,MannSe00
25,Alexander Mattison,23,RB,16,4,215,5-11,Boise St.,6/19/1998,2,5,Minnesota Vikings / 3rd / 102nd pick / 2019,MattAl01
91,T.Y. McGill,29,DT,2,0,299,6-0,North Carolina St.,11/23/1992,6,0,,McGiT.00
44,Josh Metellus,23,S,16,0,207,5-11,Michigan,1/21/1998,1,1,Minnesota Vikings / 6th / 205th pick / 2020,MeteJo00
,Bryan Mills,22,DB,1,0,170,6-2,College of the Canyons (CA)North Carolina Central,4/3/1999,Rook,0,,MillBr05
87,Myron Mitchell,23,WR,1,0,180,6-1,Butler (KS)Ala-Birmingham,6/17/1998,Rook,0,,MitcMy00
11,Kellen Mond,22,QB,1,0,212,6-3,Texas A&M,6/22/1999,Rook,0,Minnesota Vikings / 3rd / 66th pick / 2021,MondKe00
39,Parry Nickerson,27,CB,4,0,182,5-10,Tulane,10/11/1994,3,0,New York Jets / 6th / 179th pick / 2018,NickPa00
26,Kene Nwangwu,23,RB,11,0,210,6-1,Iowa St.,2/9/1998,Rook,2,Minnesota Vikings / 4th / 119th pick / 2021,NwanKe00
75,Brian O'Neill,26,OT,17,17,310,6-7,Pittsburgh,9/15/1995,3,10,Minnesota Vikings / 2nd / 62nd pick / 2018,ONeiBr00
17,K.J. Osborn,24,WR,17,9,203,5-11,BuffaloMiami (FL),6/10/1997,1,5,Minnesota Vikings / 5th / 176th pick / 2020,OsboKJ00
7,Patrick Peterson,31,CB,13,13,198,6-1,LSU,7/11/1990,10,5,Arizona Cardinals / 1st / 5th pick / 2011,PetePa00
58,Michael Pierce,29,DT,8,8,340,6-0,Samford,11/6/1992,5,3,,PierMi00
90,Sheldon Richardson,31,DT,17,7,290,6-3,Missouri,11/29/1990,8,4,New York Jets / 1st / 13th pick / 2013,RichSh00
22,Harrison Smith,32,FS,15,15,211,6-2,Notre Dame,2/2/1989,9,8,Minnesota Vikings / 1st / 29th pick / 2012,SmitHa00
50,T.J. Smith,24,DT,1,0,290,6-3,Arkansas,4/19/1997,Rook,0,,SmitTJ00
5,Tye Smith,28,CB,5,0,195,6-0,Towson,5/3/1993,6,0,Seattle Seahawks / 5th / 170th pick / 2015,SmitTy01
15,Ihmir Smith-Marsette,22,WR,8,1,185,6-1,Iowa,8/29/1999,Rook,1,Minnesota Vikings / 5th / 157th pick / 2021,SmitIh00
35,Luke Stocker,33,TE,12,0,253,6-5,Tennessee,7/17/1988,10,0,Tampa Bay Buccaneers / 4th / 104th pick / 2011,StocLu00
41,Chazz Surratt,24,LB,9,0,233,6-2,North Carolina,2/16/1997,Rook,1,Minnesota Vikings / 3rd / 78th pick / 2021,SurrCh00
19,Adam Thielen,31,WR,13,13,200,6-2,Minnesota St.,8/22/1990,8,6,,ThieAd00
94,Dalvin Tomlinson,27,DT,16,16,325,6-3,Alabama,2/28/1994,4,7,New York Giants / 2nd / 55th pick / 2017,TomlDa00
74,Oli Udoh,24,T,17,16,320,6-6,Elon,2/14/1997,2,7,Minnesota Vikings / 6th / 193rd pick / 2019,UdohOl01
59,Nick Vigil,28,ILB,16,12,230,6-2,Utah St.,8/20/1993,5,6,Cincinnati Bengals / 3rd / 87th pick / 2016,VigiNi00
96,Armon Watts,25,DL,17,9,307,6-5,Arkansas,7/22/1996,2,5,Minnesota Vikings / 6th / 190th pick / 2019,WattAr01
91,Stephen Weatherly,27,OLB,6,0,262,6-5,Vanderbilt,3/19/1994,5,0,Minnesota Vikings / 7th / 227th pick / 2016,WeatSt00
12,Dede Westbrook,28,WR,15,0,178,6-0,Blinn College (TX)Oklahoma,11/21/1993,4,1,Jacksonville Jaguars / 4th / 110th pick / 2017,WestDe00
79,Kenny Willekes,24,DL,6,0,264,6-3,Michigan St.,7/22/1997,Rook,1,Minnesota Vikings / 7th / 225th pick / 2020,WillKe06
98,D.J. Wonnum,24,DL,17,14,258,6-5,South Carolina,10/31/1997,1,7,Minnesota Vikings / 4th / 117th pick / 2020,WonnDJ00
23,Xavier Woods,26,SS,17,17,204,5-11,Louisiana Tech,7/26/1995,4,6,Dallas Cowboys / 6th / 191st pick / 2017,WoodXa00
66,Eddie Yarbrough,28,DE,4,0,259,6-3,Wyoming,4/24/1993,4,0,,YarbEd01
,Team Total,26.2,,17,,241.3,6-2.3,,,3.3,,,-9999
