No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
15,Nelson Agholor,30,WR,1,1,198,6-0,USC,5/24/1993,8,,Philadelphia Eagles / 1st / 20th pick / 2015,AghoNe00
89,Mark Andrews,28,TE,0,0,256,6-5,Oklahoma,9/6/1995,5,,Baltimore Ravens / 3rd / 86th pick / 2018,AndrMa00
5,Jalyn Armour-Davis,24,CB,0,0,192,6-1,Alabama,9/3/1999,1,,Baltimore Ravens / 4th / 119th pick / 2022,ArmoJa00
71,Malaesala Aumavae-Laulu,24,OL,0,0,330,,NavarroOregon,5/25/1999,Rook,,Baltimore Ravens / 6th / 199th pick / 2023,AumaMa00
7,Rashod Bateman,24,WR,1,0,210,6-2,Minnesota,11/29/1999,2,,Baltimore Ravens / 1st / 27th pick / 2021,BateRa00
3,Odell Beckham Jr.,31,WR,1,1,198,5-11,LSU,11/5/1992,9,,New York Giants / 1st / 12th pick / 2014,BeckOd00
66,Ben Cleveland,25,G,0,0,357,6-6,Georgia,8/25/1998,2,,Baltimore Ravens / 3rd / 94th pick / 2021,ClevBe00
24,Jadeveon Clowney,30,OLB,1,0,255,6-5,South Carolina,2/14/1993,9,,Houston Texans / 1st / 1st pick / 2014,ClowJa00
28,Ronald Darby,29,CB,1,1,193,5-11,Florida St.,1/2/1994,8,,Buffalo Bills / 2nd / 50th pick / 2015,DarbRo00
13,Devin Duvernay,26,WR,1,0,210,5-11,Texas,9/12/1997,3,,Baltimore Ravens / 3rd / 92nd pick / 2020,DuveDe00
35,Gus Edwards,28,RB,1,0,238,6-1,Miami (FL)Rutgers,4/13/1995,5,,,EdwaGu00
77,Daniel Faalele,24,T,1,0,380,6-9,Minnesota,11/9/1999,1,,Baltimore Ravens / 4th / 110th pick / 2022,FaalDa00
4,Zay Flowers,23,WR,1,1,172,,Boston Col.,9/11/2000,Rook,,Baltimore Ravens / 1st / 22nd pick / 2023,FlowZa00
14,Kyle Hamilton,22,S,1,1,219,6-4,Notre Dame,3/16/2001,1,,Baltimore Ravens / 1st / 14th pick / 2022,HamiKy00
40,Malik Harrison,25,LB,1,1,247,6-3,Ohio St.,3/5/1998,3,,Baltimore Ravens / 3rd / 98th pick / 2020,HarrMa06
43,Justice Hill,26,RB,1,0,200,5-10,Oklahoma St.,11/14/1997,4,,Baltimore Ravens / 4th / 113th pick / 2019,HillJu00
44,Marlon Humphrey,27,CB,0,0,197,6-0,Alabama,7/8/1996,6,,Baltimore Ravens / 1st / 16th pick / 2017,HumpMa00
2,Tyler Huntley,25,QB,0,0,196,6-1,Utah,2/3/1998,3,,,HuntTy01
8,Lamar Jackson,26,QB,1,1,212,6-2,Louisville,1/7/1997,5,,Baltimore Ravens / 1st / 32nd pick / 2018,JackLa00
17,Josh Johnson,37,QB,0,0,219,6-3,San Diego,5/15/1986,14,,Tampa Bay Buccaneers / 5th / 160th pick / 2008,JohnJo05
98,Travis Jones,24,DT,1,0,333,6-5,Connecticut,10/15/1999,1,,Baltimore Ravens / 3rd / 76th pick / 2022,JoneTr00
88,Charlie Kolar,24,TE,1,0,260,6-6,Iowa St.,2/10/1999,1,,Baltimore Ravens / 4th / 128th pick / 2022,KolaCh00
80,Isaiah Likely,23,TE,1,1,240,6-4,Coastal Carolina,4/18/2000,1,,Baltimore Ravens / 4th / 139th pick / 2022,LikeIs00
64,Tyler Linderbaum,23,C,1,1,290,6-3,Iowa,4/7/2000,1,,Baltimore Ravens / 1st / 25th pick / 2022,LindTy00
92,Justin Madubuike,26,DT,1,1,293,6-3,Texas A&M,11/17/1997,3,,Baltimore Ravens / 3rd / 71st pick / 2020,MaduJu00
10,Arthur Maulet,30,CB,0,0,190,5-10,Memphis,7/13/1993,6,,,MaulAr00
65,Patrick Mekari,26,OL,1,0,308,6-4,California,8/13/1997,4,,,MekaPa00
78,Morgan Moses,32,T,1,1,318,6-6,Virginia,3/3/1991,9,,Washington Redskins / 3rd / 66th pick / 2014,MoseMo00
90,David Ojabo,23,OLB,1,0,250,6-5,Michigan,5/17/2000,1,,Baltimore Ravens / 2nd / 45th pick / 2022,OjabDa00
49,Tyler Ott,31,LS,1,0,253,6-3,Harvard,2/28/1992,8,,,OttxTy00
99,Odafe Oweh,25,OLB,1,1,251,6-5,Penn St.,12/15/1998,2,,Baltimore Ravens / 1st / 31st pick / 2021,OwehJa00
53,Del'Shawn Phillips,27,LB,1,0,230,6-2,Illinois,10/9/1996,3,,,PhilDe00
58,Michael Pierce,31,NT,1,1,340,6-0,Samford,11/6/1992,7,,,PierMi00
6,Patrick Queen,24,LB,1,1,232,6-0,LSU,8/13/1999,3,,Baltimore Ravens / 1st / 28th pick / 2020,QueePa00
42,Patrick Ricard,29,FB,1,0,311,6-3,Maine,5/27/1994,6,,,RicaPa00
95,Tavius Robinson,24,OLB,1,0,265,6-6,GuelphMississippi,1/3/1999,Rook,,Baltimore Ravens / 4th / 124th pick / 2023,RobiTa00
25,Kevon Seymour,30,CB,1,0,185,6-0,USC,11/30/1993,7,,Buffalo Bills / 6th / 218th pick / 2016,SeymKe00
76,John Simpson,26,G,1,1,321,6-4,Clemson,8/19/1997,3,,Las Vegas Raiders / 4th / 109th pick / 2020,SimpJo00
30,Trenton Simpson,22,LB,1,0,240,,Clemson,6/14/2001,Rook,,Baltimore Ravens / 3rd / 86th pick / 2023,SimpTr00
,Roquan Smith,26,LB,1,1,232,6-1,Georgia,4/8/1997,5,,Chicago Bears / 1st / 8th pick / 2018,SmitRo07
79,Ronnie Stanley,29,T,1,1,315,6-6,Notre Dame,3/18/1994,7,,Baltimore Ravens / 1st / 6th pick / 2016,StanRo00
21,Brandon Stephens,26,DB,1,1,215,6-1,UCLASMU,12/29/1997,2,,Baltimore Ravens / 3rd / 104th pick / 2021,StepBr01
26,Geno Stone,24,S,1,0,209,5-10,Iowa,4/19/1999,3,,Baltimore Ravens / 7th / 219th pick / 2020,StonGe00
11,Jordan Stout,25,P,1,0,209,6-3,Virginia TechPenn St.,8/4/1998,1,,Baltimore Ravens / 4th / 130th pick / 2022,StouJo00
9,Justin Tucker,34,K,1,0,183,6-1,Texas,11/21/1989,11,,,TuckJu00
97,Brent Urban,32,DE,1,0,295,6-7,Virginia,5/5/1991,8,,Baltimore Ravens / 4th / 134th pick / 2014,UrbaBr00
16,Tylan Wallace,24,WR,1,0,195,5-11,Oklahoma St.,5/13/1999,2,,Baltimore Ravens / 4th / 131st pick / 2021,WallTy00
29,Ar'Darius Washington,24,S,1,0,176,5-8,TCU,11/2/1999,2,,,WashAr00
96,Broderick Washington Jr.,27,DT,1,1,304,6-3,Texas Tech,12/4/1996,3,,Baltimore Ravens / 5th / 170th pick / 2020,WashBr01
32,Marcus Williams,27,S,1,1,195,6-1,Utah,9/8/1996,6,,New Orleans Saints / 2nd / 42nd pick / 2017,WillMa06
41,Daryl Worley,28,CB,1,0,215,6-1,West Virginia,2/22/1995,7,,Carolina Panthers / 3rd / 77th pick / 2016,WorlDa00
23,Rock Ya-Sin,27,CB,1,0,190,6-0,Temple,5/23/1996,4,,Indianapolis Colts / 2nd / 34th pick / 2019,Ya-SRo00
70,Kevin Zeitler,33,G,1,1,315,6-4,Wisconsin,3/8/1990,11,,Cincinnati Bengals / 1st / 27th pick / 2012,ZeitKe00
54,Tyus Bowser (NON),28,OLB,0,0,242,6-3,Houston,5/23/1995,6,,Baltimore Ravens / 2nd / 47th pick / 2017,BowsTy00
46,Nick Moore (NON),31,LS,0,0,248,6-2,Georgia,12/9/1992,3,,,MoorNi00
28,Trayvon Mullen (NON),26,CB,0,0,200,6-2,Clemson,9/20/1997,4,,Oakland Raiders / 2nd / 40th pick / 2019,MullTr00
72,Andrew Vorhees (NON),24,OL,0,0,325,,USC,1/21/1999,Rook,,Baltimore Ravens / 7th / 229th pick / 2023,VorhAn00
27,J.K. Dobbins (IR),25,RB,1,1,214,5-10,Ohio St.,12/17/1998,3,,Baltimore Ravens / 2nd / 55th pick / 2020,DobbJK00
59,Malik Hamm (IR),23,OLB,0,0,250,6-3,Lafayette,8/26/2000,Rook,,,HammMa01
34,Keaton Mitchell (IR),21,RB,0,0,184,,East Carolina,1/17/2002,Rook,,,MitcKe01
33,Jordan Swann (IR),24,CB,0,0,194,5-10,James Madison,2/25/1999,Rook,,,SwanJo00
22,Damarion Williams (IR),25,CB,0,0,178,5-10,Highland (KS)Houston,7/15/1998,1,,Baltimore Ravens / 4th / 141st pick / 2022,WillDa15
