No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
32,David Allen,26,RB,5,0,195,5-9,Kansas St.,2/9/1978,1,0,,AlleDa00
51,Akin Ayodele,25,LB,16,16,245,6-2,Purdue,9/17/1979,2,9,Jacksonville Jaguars / 3rd / 89th pick / 2002,AyodAk20
94,Lionel Barnes,28,DE,3,3,260,6-5,La-Monroe,4/19/1976,5,2,St. Louis Rams / 6th / 176th pick / 1999,BarnLi20
96,Willie Blade,25,DT,5,1,315,6-3,Northwest Mississippi CCButler (KS)Mississippi St.,2/7/1979,1,1,Dallas Cowboys / 3rd / 93rd pick / 2001,BladWi20
21,Juran Bolden,30,DB,13,0,207,6-2,Mississippi Delta CC,6/27/1974,8,1,Atlanta Falcons / 4th / 127th pick / 1996,BoldJu20
80,Kyle Brady,32,TE,11,8,278,6-6,Penn St.,1/14/1972,9,1,New York Jets / 1st / 9th pick / 1995,BradKy00
77,Mike Compton,34,G,13,0,310,6-6,West Virginia,9/18/1970,11,1,Detroit Lions / 3rd / 68th pick / 1993,CompMi20
35,Deke Cooper,27,DB,16,0,215,6-3,Notre Dame,10/18/1977,2,2,,CoopDe20
20,Donovin Darius,29,DB,16,16,225,6-1,Syracuse,8/12/1975,6,10,Jacksonville Jaguars / 1st / 25th pick / 1998,DariDo20
44,Marc Edwards,30,FB,13,5,249,6-0,Notre Dame,11/17/1974,7,0,San Francisco 49ers / 2nd / 55th pick / 1997,EdwaMa00
16,Troy Edwards,27,WR,16,4,195,5-10,Louisiana Tech,4/7/1977,5,4,Pittsburgh Steelers / 1st / 13th pick / 1999,EdwaTr00
55,Greg Favors,30,LB,15,11,242,6-1,Mississippi St.,9/30/1974,6,7,Kansas City Chiefs / 4th / 120th pick / 1998,FavoGr20
45,Chris Fuamatu-Ma'afala,27,RB,7,1,252,6-0,Utah,3/4/1977,6,1,Pittsburgh Steelers / 6th / 178th pick / 1998,FuamCh00
9,David Garrard,26,QB,4,2,235,6-1,East Carolina,2/14/1978,2,1,Jacksonville Jaguars / 4th / 108th pick / 2002,GarrDa00
50,Tony Gilbert,25,LB,16,0,245,6-0,Georgia,10/16/1979,1,1,Arizona Cardinals / 6th / 210th pick / 2003,GilbTo20
56,Jason Gildon,32,LB,9,0,255,6-4,Oklahoma St.,7/31/1972,10,1,Pittsburgh Steelers / 3rd / 88th pick / 1994,GildJa00
37,Deon Grant,25,DB,16,16,215,6-2,Tennessee,3/14/1979,3,8,Carolina Panthers / 2nd / 57th pick / 2000,GranDe21
97,Brandon Green,24,DE,3,0,264,6-3,Rice,9/5/1980,Rook,0,Jacksonville Jaguars / 6th / 176th pick / 2003,GreeBr20
85,Cortez Hankton,23,WR,12,0,200,6-0,Texas Southern,1/20/1981,1,1,,HankCo00
