No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
29,Joseph Addai,23,RB,16,0,214,5-11,LSU,5/3/1983,Rook,15,Indianapolis Colts / 1st / 30th pick / 2006,AddaJo00
41,Antoine Bethea,22,DB,14,14,206,5-11,Howard,7/27/1984,Rook,5,Indianapolis Colts / 6th / 207th pick / 2006,BethAn20
50,Rocky Boiman,26,ROLB,16,1,236,6-4,Notre Dame,1/24/1980,4,1,Tennessee Titans / 4th / 133rd pick / 2002,BoimRo20
58,Gary Brackett,26,LB,14,14,235,5-11,Rutgers,5/23/1980,3,5,,BracGa20
79,Raheem Brock,28,DE,16,16,274,6-4,Temple,6/10/1978,4,6,Philadelphia Eagles / 7th / 238th pick / 2002,BrocRa20
35,Ran Carthon,25,RB,3,0,218,6-0,Florida,2/10/1981,1,0,,CartRa00
44,Dallas Clark,27,TE,12,12,252,6-3,Iowa,6/12/1979,3,5,Indianapolis Colts / 1st / 24th pick / 2003,ClarDa00
42,Jason David,24,DB,16,16,180,5-8,Washington St.,6/12/1982,2,6,Indianapolis Colts / 4th / 125th pick / 2004,DaviJa20
71,Ryan Diem,27,T,15,15,320,6-6,Northern Illinois,7/1/1979,5,10,Indianapolis Colts / 4th / 118th pick / 2001,DiemRy20
30,De Dorsey,22,RB,13,0,193,6-0,Lindenwood,8/1/1984,Rook,0,,DorsDe00
20,Mike Doss,25,DB,6,4,207,5-10,Ohio St.,3/24/1981,3,2,Indianapolis Colts / 2nd / 58th pick / 2003,DossMi20
76,Daniel Federkeil,23,T,2,0,290,6-6,Calgary,11/9/1983,Rook,0,,FedeDa20
81,Bryan Fletcher,27,TE,15,3,230,6-5,UCLA,3/23/1979,1,3,Chicago Bears / 6th / 210th pick / 2002,FletBr00
93,Dwight Freeney,26,DE,16,16,268,6-1,Syracuse,2/19/1980,4,5,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
57,Dylan Gandy,24,G,16,11,295,6-3,Texas Tech,3/8/1982,1,8,Indianapolis Colts / 4th / 129th pick / 2005,GandDy20
51,Gilbert Gardner,24,LB,15,12,228,6-1,Purdue,5/9/1982,2,4,Indianapolis Colts / 3rd / 69th pick / 2004,GardGi20
43,Matt Giordano,24,DB,12,1,204,5-11,California,10/16/1982,1,1,Indianapolis Colts / 4th / 135th pick / 2005,GiorMa20
78,Tarik Glenn,30,T,16,16,332,6-5,California,5/25/1976,9,14,Indianapolis Colts / 1st / 19th pick / 1997,GlenTa99
7,Martin Gramatica,31,K,3,0,170,5-8,Kansas St.,11/27/1975,7,0,Tampa Bay Buccaneers / 3rd / 80th pick / 1999,gramamar01
56,Tyjuan Hagler,25,LB,9,0,236,6-0,Cincinnati,12/3/1981,Rook,0,Indianapolis Colts / 5th / 173rd pick / 2005,HaglTy20
25,Nick Harper,32,DB,15,15,182,5-10,Fort Valley St.,9/10/1974,5,6,,HarpNi20
88,Marvin Harrison,34,WR,16,16,185,6-0,Syracuse,8/25/1972,10,17,Indianapolis Colts / 1st / 19th pick / 1996,HarrMa00
26,Kelvin Hayden,23,DB,15,1,195,6-0,Illinois,7/23/1983,1,2,Indianapolis Colts / 2nd / 60th pick / 2005,HaydKe20
28,Marlin Jackson,23,DB,14,8,196,6-0,Michigan,6/30/1983,1,3,Indianapolis Colts / 1st / 29th pick / 2005,JackMa22
27,Tim Jennings,23,DB,11,0,185,5-8,Georgia,12/24/1983,Rook,1,Indianapolis Colts / 2nd / 62nd pick / 2006,JennTi20
74,Charlie Johnson,22,T,16,1,305,6-4,Oklahoma St.,5/2/1984,Rook,2,Indianapolis Colts / 6th / 199th pick / 2006,JohnCh23
59,Cato June,27,LB,16,16,227,6-0,Michigan,11/18/1979,3,7,Indianapolis Colts / 6th / 198th pick / 2003,JuneCa99
54,Freddy Keiaho,24,MLB,14,0,226,5-11,San Diego St.,12/18/1982,Rook,1,Indianapolis Colts / 3rd / 94th pick / 2006,KeiaFr20
92,Dan Klecko,25,DT,10,0,275,5-11,Temple,1/12/1981,3,1,New England Patriots / 4th / 117th pick / 2003,KlecDa20
99,Ryan LaCasse,23,LB,12,0,257,6-2,Syracuse,2/6/1983,Rook,1,Baltimore Ravens / 7th / 219th pick / 2006,LaCaRy20
65,Ryan Lilja,25,G,11,5,290,6-2,Kansas St.,10/15/1981,2,4,,LiljRy20
18,Peyton Manning,30,QB,16,16,230,6-5,Tennessee,3/24/1976,8,20,Indianapolis Colts / 1st / 1st pick / 1998,MannPe00
98,Robert Mathis,25,DE,16,16,245,6-2,Alabama A&M,2/26/1981,3,7,Indianapolis Colts / 5th / 138th pick / 2003,MathRo20
92,Anthony McFarland,29,DT,11,11,300,6-0,LSU,12/18/1977,7,4,Tampa Bay Buccaneers / 1st / 15th pick / 1999,McFaAn20
85,Aaron Moorehead,26,WR,12,0,200,6-3,Illinois,11/5/1980,3,1,,MoorAa00
94,Rob Morris,31,LB,15,5,243,6-2,BYU,1/18/1975,6,2,Indianapolis Colts / 1st / 28th pick / 2000,MorrRo20
53,Keith O'Neil,26,LB,10,0,240,6-0,Northern Arizona,8/26/1980,3,1,,ONeiKe20
11,Ricky Proehl,38,WR,2,1,190,6-0,Wake Forest,3/7/1968,16,0,Phoenix Cardinals / 3rd / 58th pick / 1990,ProeRi00
90,Montae Reagor,29,DT,5,5,285,6-3,Texas Tech,6/29/1977,7,2,Denver Broncos / 2nd / 58th pick / 1999,ReagMo20
95,Darrell Reid,24,DE,15,0,270,6-2,Minnesota,6/20/1982,1,1,,ReidDa20
36,Dexter Reid,25,DB,10,1,203,5-11,North Carolina,3/18/1981,2,1,New England Patriots / 4th / 113th pick / 2004,ReidDe20
33,Dominic Rhodes,27,RB,16,16,205,5-9,Midwestern St.,1/17/1979,5,9,,RhodDo00
34,T.J. Rushing,23,DB,6,0,186,5-9,Stanford,6/8/1983,Rook,0,Indianapolis Colts / 7th / 238th pick / 2006,RushT.20
21,Bob Sanders,25,DB,4,4,206,5-8,Iowa,2/24/1981,2,2,Indianapolis Colts / 2nd / 44th pick / 2004,SandBo99
63,Jeff Saturday,31,C,16,16,295,6-2,North Carolina,6/18/1975,7,17,,SatuJe55
64,Bo Schobel,25,DE,14,0,264,6-5,TCU,3/24/1981,2,1,Tennessee Titans / 4th / 103rd pick / 2004,SchoBo20
73,Jake Scott,25,G,16,16,292,6-5,Idaho,4/16/1981,2,11,Indianapolis Colts / 5th / 141st pick / 2004,ScotJa21
17,Hunter Smith,29,P,16,0,209,6-2,Notre Dame,8/9/1977,7,2,Indianapolis Colts / 7th / 210th pick / 1999,SmitHu21
48,Justin Snow,30,TE,16,0,245,6-3,Baylor,12/21/1976,6,0,,SnowJu00
12,Jim Sorgi,26,QB,1,0,196,6-5,Wisconsin,12/3/1980,2,0,Indianapolis Colts / 6th / 193rd pick / 2004,SorgJi00
83,Brandon Stokley,30,WR,4,1,194,6-0,Louisiana,6/23/1976,7,1,Baltimore Ravens / 4th / 105th pick / 1999,StokBr00
91,Josh Thomas,25,DE,14,0,271,6-5,Syracuse,6/26/1981,2,1,,ThomJo25
69,Matt Ulrich,25,G,5,0,309,6-2,Northwestern,12/30/1981,1,1,,UlriMa20
86,Ben Utecht,25,TE,15,15,251,6-6,Minnesota,6/30/1981,1,5,,UtecBe00
4,Adam Vinatieri,34,K,13,0,212,6-0,South Dakota St.,12/28/1972,10,4,,vinatada01
87,Reggie Wayne,28,WR,16,16,203,6-0,Miami (FL),11/17/1978,5,16,Indianapolis Colts / 1st / 30th pick / 2001,WaynRe00
10,Terrence Wilkins,31,WR,15,0,180,5-10,Virginia,7/29/1975,7,1,,WilkTe00
,Team Total,26.5,,16,,235.7,6-1.1,,,3.5,,,-9999
