No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
86,Justin Armour,24,WR,1,0,210,6-4,Stanford,1/1/1973,2,0,Buffalo Bills / 4th / 113th pick / 1995,ArmoJu00
62,Ian Beckles,30,G,9,8,300,6-1,Indiana,7/20/1967,7,4,Tampa Bay Buccaneers / 5th / 114th pick / 1990,BeckIa20
18,Chris Boniol,26,K,16,0,169,5-11,Louisiana Tech,12/9/1971,3,2,,boniochr01
76,Barrett Brooks,25,T,16,14,325,6-4,Kansas St.,5/5/1972,2,6,Philadelphia Eagles / 2nd / 58th pick / 1995,BrooBa20
35,DeAuntae Brown,23,DB,1,0,195,5-11,Central State (OH),4/28/1974,Rook,0,Philadelphia Eagles / 7th / 227th pick / 1997,BrowDe21
17,Lonny Calicchio,25,P,2,0,249,6-3,Northwest Mississippi CCMississippi,10/24/1972,Rook,0,,CaliLo20
25,Willie Clark,25,DB,16,2,186,5-10,Notre Dame,1/6/1972,3,3,San Diego Chargers / 3rd / 82nd pick / 1994,ClarWi20
93,Darion Conner,30,LB,14,0,250,6-2,Jackson St.,9/28/1967,7,1,Atlanta Falcons / 2nd / 27th pick / 1990,ConnDa20
73,Jerry Crafts,29,T,15,6,343,6-5,OklahomaLouisville,1/6/1968,5,3,Indianapolis Colts / 11th / 292nd pick / 1991,CrafJe20
57,James Darling,23,LLB,16,6,247,6-1,Washington St.,12/29/1974,Rook,3,Philadelphia Eagles / 2nd / 57th pick / 1997,DarlJa20
20,Brian Dawkins,24,DB,15,15,210,6-0,Clemson,10/13/1973,1,7,Philadelphia Eagles / 2nd / 61st pick / 1996,DawkBr00
95,Richard Dent,37,DE,15,0,265,6-5,Tennessee St.,12/13/1960,14,2,Chicago Bears / 8th / 203rd pick / 1983,DentRi00
14,Ty Detmer,30,QB,8,7,189,6-0,BYU,10/30/1967,4,5,Green Bay Packers / 9th / 230th pick / 1992,DetmTy00
38,Charles Dimry,31,DB,15,9,176,6-0,UNLV,1/31/1966,9,5,Atlanta Falcons / 5th / 110th pick / 1988,DimrCh20
75,Troy Drake,25,T,9,2,294,6-6,Indiana,5/15/1972,2,2,,DrakTr20
87,Jason Dunn,24,TE,15,4,276,6-6,East. Kentucky,11/15/1973,1,1,Philadelphia Eagles / 2nd / 54th pick / 1996,DunnJa00
47,Charles Emanuel,24,DB,5,1,196,6-0,West Virginia,6/3/1973,Rook,1,,EmanCh20
61,Steve Everitt,27,C,16,16,300,6-5,Michigan,8/21/1970,4,7,Cleveland Browns / 1st / 14th pick / 1993,EverSt20
55,Ray Farmer,23,LB,14,5,225,6-3,Duke,7/1/1974,1,3,Philadelphia Eagles / 4th / 121st pick / 1996,FarmRa20
54,DeShawn Fogle,22,LB,5,0,220,6-1,Kansas St.,4/1/1975,Rook,0,,FoglDe20
80,Irving Fryar,35,WR,16,16,200,6-0,Nebraska,9/28/1962,13,10,New England Patriots / 1st / 1st pick / 1984,FryaIr00
30,Charlie Garner,25,RB,16,2,190,5-10,Tennessee,2/13/1972,3,5,Philadelphia Eagles / 2nd / 42nd pick / 1994,GarnCh00
28,Mel Gray,36,RB,3,0,167,5-9,Purdue,3/16/1961,11,0,New Orleans Saints / 2nd / 42nd pick / 1984 Supp,GrayMe00
97,Rhett Hall,29,DT,15,15,270,6-2,California,12/5/1968,6,8,Tampa Bay Buccaneers / 6th / 147th pick / 1991,HallRh20
91,Andy Harmon,28,DT,5,0,272,6-4,Kent St.,4/6/1969,6,0,Philadelphia Eagles / 6th / 156th pick / 1991,HarmAn20
90,Jon Harris,23,DE,8,4,300,6-7,Virginia,6/9/1974,Rook,2,Philadelphia Eagles / 1st / 25th pick / 1997,HarrJo26
54,Jeff Herrod,31,LB,10,2,249,6-0,Mississippi,7/29/1966,9,1,Indianapolis Colts / 9th / 243rd pick / 1988,HerrJe20
7,Bobby Hoying,25,QB,7,6,221,6-3,Ohio St.,9/20/1972,1,5,Philadelphia Eagles / 3rd / 85th pick / 1996,HoyiBo00
4,Tom Hutton,25,P,16,0,193,6-1,Tennessee,7/8/1972,2,2,,HuttTo20
74,Ed Jasper,24,DT,10,1,293,6-2,Texas A&M,1/18/1973,Rook,1,Philadelphia Eagles / 6th / 198th pick / 1997,JaspEd20
79,Greg Jefferson,26,DE,12,11,280,6-3,Central Florida,8/31/1971,2,6,Philadelphia Eagles / 3rd / 72nd pick / 1995,JeffGr20
88,Jimmie Johnson,31,TE,16,11,252,6-2,Howard,10/6/1966,8,1,Washington Redskins / 12th / 316th pick / 1989,JohnJi00
82,Chris Jones,26,WR,4,1,209,6-3,Miami (FL),8/7/1971,2,1,Philadelphia Eagles / 3rd / 78th pick / 1995,JoneCh01
98,Jimmie Jones,31,DT,14,0,285,6-4,Miami (FL),1/9/1966,7,1,Dallas Cowboys / 3rd / 64th pick / 1990,JoneJi22
53,N.D. Kalu,22,DE,3,0,265,6-3,Rice,8/3/1975,Rook,0,Philadelphia Eagles / 5th / 152nd pick / 1997,KaluN.20
43,Randy Kinder,22,RB,6,0,213,6-1,Notre Dame,4/4/1975,Rook,0,,KindRa20
89,Chad Lewis,26,TE,16,3,252,6-6,BYU,10/5/1971,Rook,1,,LewiCh00
59,Mike Mamula,24,DE,16,16,252,6-4,Boston Col.,8/14/1973,2,7,Philadelphia Eagles / 1st / 7th pick / 1995,MamuMi20
71,Jermane Mayberry,24,G,16,16,325,6-4,Texas A&M-Kingsville,8/29/1973,1,7,Philadelphia Eagles / 1st / 25th pick / 1996,MaybJe00
24,Tim McTyer,22,DB,10,0,181,5-11,BYU,12/14/1975,Rook,1,,McTyTi20
65,Bubba Miller,24,C,13,3,305,6-1,Tennessee,1/24/1973,Rook,2,,MillBu20
72,Joe Panos,26,G,13,13,300,6-3,Wisconsin–WhitewaterWisconsin,1/24/1971,3,6,Philadelphia Eagles / 3rd / 77th pick / 1994,PanoJo20
9,Rodney Peete,31,QB,5,3,230,6-0,USC,3/16/1966,8,2,Detroit Lions / 6th / 141st pick / 1989,PeetRo00
81,Mark Seay,30,WR,12,2,175,6-0,Long Beach St.,4/11/1967,4,1,,SeayMa00
56,Darrin Smith,27,LB,7,7,236,6-1,Miami (FL),4/15/1970,4,3,Dallas Cowboys / 2nd / 54th pick / 1993,SmitDa22
84,Freddie Solomon,25,WR,15,5,180,5-10,South Carolina St.,8/15/1972,1,4,,SoloFr00
22,Duce Staley,22,RB,16,0,242,5-11,South Carolina,2/27/1975,Rook,0,Philadelphia Eagles / 3rd / 71st pick / 1997,StalDu00
45,Matt Stevens,24,DB,11,0,205,6-0,Appalachian St.,6/14/1973,1,1,Buffalo Bills / 3rd / 87th pick / 1996,StevMa22
21,Bobby Taylor,24,DB,6,5,216,6-3,Notre Dame,12/28/1973,2,2,Philadelphia Eagles / 2nd / 50th pick / 1995,TaylBo00
78,Hollis Thomas,23,DT,16,16,306,6-0,Northern Illinois,1/10/1974,1,8,,ThomHo20
51,William Thomas,29,LB,14,14,223,6-2,Texas A&M,8/13/1968,6,8,Philadelphia Eagles / 4th / 104th pick / 1991,ThomWi00
83,Michael Timpson,30,WR,15,10,178,5-10,Penn St.,6/6/1967,8,4,New England Patriots / 4th / 100th pick / 1989,TimpMi00
34,Kevin Turner,28,FB,16,10,231,6-1,Alabama,6/12/1969,5,4,New England Patriots / 3rd / 71st pick / 1992,TurnKe00
68,Morris Unutoa,26,C,16,0,284,6-1,BYU,3/10/1971,1,1,,UnutMo20
23,Troy Vincent,27,DB,16,16,200,6-1,Wisconsin,6/8/1970,5,8,Miami Dolphins / 1st / 7th pick / 1992,VincTr00
