No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
69,Jared Allen,31,DE,16,16,270,6-6,Idaho St.,4/3/1982,9,6,Kansas City Chiefs / 4th / 126th pick / 2004,AlleJa22
44,Matt Asiata,26,FB,11,1,229,5-11,Snow College (UT)Utah,7/24/1987,1,1,,AsiaMa00
60,Jeff Baca,23,OG,4,0,302,6-4,UCLA,1/10/1990,Rook,0,Minnesota Vikings / 6th / 196th pick / 2013,BacaJe00
91,Chase Baker,25,DT,5,0,298,6-1,Boise St.,5/21/1988,1,0,,BakeCh01
23,Joe Banyard,25,RB,3,0,213,5-11,Texas-El Paso,11/12/1988,1,0,,BanyJo00
61,Joe Berger,31,T,16,2,305,6-5,Michigan Tech,5/25/1982,8,2,Carolina Panthers / 6th / 207th pick / 2005,BergJo20
59,Desmond Bishop,29,MLB,4,1,241,6-2,California,7/24/1984,6,1,Green Bay Packers / 6th / 192nd pick / 2007,BishDe99
36,Robert Blanton,24,CB,16,3,208,6-1,Notre Dame,9/7/1989,1,2,Minnesota Vikings / 5th / 139th pick / 2012,BlanRo00
89,John Carlson,29,TE,13,8,256,6-5,Notre Dame,5/12/1984,5,3,Seattle Seahawks / 2nd / 38th pick / 2008,CarlJo00
16,Matt Cassel,31,QB,9,6,225,6-4,USC,5/17/1982,8,6,New England Patriots / 7th / 230th pick / 2005,CassMa00
57,Audie Cole,24,ILB,13,5,246,6-4,North Carolina St.,6/1/1989,1,2,Minnesota Vikings / 7th / 210th pick / 2012,ColeAu00
20,Chris Cook,26,DB,12,11,200,6-2,Virginia,2/15/1987,3,4,Minnesota Vikings / 2nd / 34th pick / 2010,CookCh99
51,Larry Dean,25,LB,16,0,216,6-0,Valdosta St.,8/7/1988,2,1,,DeanLa00
40,Rhett Ellison,25,FB,11,6,255,6-5,USC,10/3/1988,1,1,Minnesota Vikings / 4th / 128th pick / 2012,ElliRh00
90,Fred Evans,30,DT,14,3,305,6-4,Texas St.,11/6/1983,7,2,Miami Dolphins / 7th / 212th pick / 2006,EvanFr21
42,Jerome Felton,27,RB,13,9,246,6-0,Furman,7/3/1986,5,0,Detroit Lions / 5th / 146th pick / 2008,FeltJe00
95,Sharrif Floyd,21,DT,16,1,297,6-3,Florida,5/28/1992,Rook,1,Minnesota Vikings / 1st / 23rd pick / 2013,FloySh00
86,Chase Ford,23,TE,9,0,245,6-6,Miami (FL),7/19/1990,1,1,,FordCh00
12,Josh Freeman,25,QB,1,1,240,6-6,Kansas St.,1/13/1988,4,1,Tampa Bay Buccaneers / 1st / 17th pick / 2009,FreeJo00
63,Brandon Fusco,25,C,15,15,306,6-4,Slippery Rock,7/26/1988,2,7,Minnesota Vikings / 6th / 172nd pick / 2011,FuscBr00
32,Toby Gerhart,26,RB,14,0,234,6-0,Stanford,3/28/1987,3,3,Minnesota Vikings / 2nd / 51st pick / 2010,GerhTo00
52,Chad Greenway,30,LB,16,16,237,6-3,Iowa,1/12/1983,6,7,Minnesota Vikings / 1st / 17th pick / 2006,GreeCh99
97,Everson Griffen,26,DE,16,0,273,6-3,USC,12/22/1987,3,2,Minnesota Vikings / 4th / 100th pick / 2010,GrifEv99
98,Letroy Guion,26,DT,13,13,295,6-4,Florida St.,6/21/1987,5,5,Minnesota Vikings / 5th / 152nd pick / 2008,GuioLe99
50,Erin Henderson,27,MLB,14,12,242,6-3,Maryland,7/1/1986,5,5,,HendEr99
54,Gerald Hodges,22,OLB,11,0,236,6-2,Penn St.,1/17/1991,Rook,1,Minnesota Vikings / 4th / 120th pick / 2013,HodgGe00
24,A.J. Jefferson,25,DB,10,0,190,6-0,Fresno St.,4/4/1988,3,1,,JeffA.00
