No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
67,Ethan Albright,36,G,16,0,265,6-5,North Carolina,5/1/1971,12,5,,AlbrEt20
79,Lorenzo Alexander,24,DT/LB,13,1,245,6-1,California,5/31/1983,Rook,1,,AlexLo99
46,Ladell Betts,28,RB,16,0,224,5-11,Iowa,8/27/1979,5,3,Washington Redskins / 2nd / 56th pick / 2002,BettLa00
54,H.B. Blades,23,LB,16,0,236,5-11,Pittsburgh,9/30/1984,Rook,1,Washington Redskins / 6th / 179th pick / 2007,BladH.99
73,Ryan Boschetti,26,DT,1,0,300,6-4,UCLA,10/7/1981,3,0,,BoscRy20
86,Reche Caldwell,28,WR,8,1,210,6-0,Florida,3/28/1979,5,1,San Diego Chargers / 2nd / 48th pick / 2002,CaldRe00
17,Jason Campbell,26,QB,13,13,235,6-5,Auburn,12/31/1981,1,9,Washington Redskins / 1st / 25th pick / 2005,CampJa00
50,Khary Campbell,28,MLB,16,0,224,6-2,Bowling Green,4/4/1979,5,2,,CampKh20
99,Andre Carter,28,DE,16,16,260,6-4,California,5/12/1979,6,9,San Francisco 49ers / 1st / 7th pick / 2001,CartAn20
31,Rock Cartwright,28,FB,15,0,215,5-8,Kansas St.,12/3/1979,5,0,Washington Redskins / 7th / 257th pick / 2002,CartRo01
15,Todd Collins,36,QB,4,3,223,6-4,Michigan,11/5/1971,12,2,Buffalo Bills / 2nd / 45th pick / 1995,CollTo00
47,Chris Cooley,25,TE,16,16,255,6-3,Utah St.,7/11/1982,3,7,Washington Redskins / 3rd / 81st pick / 2004,CoolCh00
93,Phillip Daniels,34,DE,15,15,310,6-6,Georgia,3/4/1973,11,8,Seattle Seahawks / 4th / 99th pick / 1996,DaniPh20
75,Rick DeMulling,30,G,5,0,304,6-4,Idaho,7/21/1977,6,0,Indianapolis Colts / 7th / 220th pick / 2001,DeMuRi20
37,Reed Doughty,25,DB,16,6,206,6-1,Northern Colorado,11/4/1982,1,3,Washington Redskins / 6th / 173rd pick / 2006,DougRe20
25,John Eubanks,24,DB,6,0,173,5-10,Southern Miss,7/13/1983,1,0,,EubaJo20
92,Demetric Evans,28,DE,16,1,275,6-4,Georgia,9/3/1979,6,2,,EvanDe20
69,Jason Fabini,33,T,16,13,309,6-7,Cincinnati,8/25/1974,9,7,New York Jets / 4th / 111th pick / 1998,FabiJa20
16,Jimmy Farris,29,WR,2,0,200,6-0,Montana,4/13/1978,4,0,,FarrJi00
59,London Fletcher,32,LB,16,16,242,5-10,John Carroll,5/19/1975,9,10,,FletLo20
39,Vernon Fox,28,DB,14,0,200,5-10,Fresno St.,10/9/1979,5,1,,FoxxVe20
4,Derrick Frost,27,P,16,0,208,6-4,Northern Iowa,11/25/1980,3,1,,FrosDe20
57,Randall Godfrey,34,LB,11,4,245,6-2,Georgia,4/6/1973,11,2,Dallas Cowboys / 2nd / 49th pick / 1996,GodfRa20
64,Kedric Golston,24,DT,15,0,330,6-4,Georgia,5/30/1983,1,2,Washington Redskins / 6th / 196th pick / 2006,GolsKe20
