No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Flozell Adams,29,T,16,16,338,6-7,Michigan St.,5/18/1975,6,9,Dallas Cowboys / 2nd / 38th pick / 1998,AdamFl00
73,Larry Allen,33,G,16,16,335,6-3,Butte JC (CA)Sonoma St.,11/27/1971,10,9,Dallas Cowboys / 2nd / 46th pick / 1994,AlleLa00
20,Richie Anderson,33,FB,12,4,230,6-2,Penn St.,9/13/1971,11,3,New York Jets / 6th / 144th pick / 1993,AndeRi00
36,Darian Barnes,24,FB,16,10,240,6-2,RutgersHampton,2/28/1980,2,1,,BarnDa00
88,Antonio Bryant,23,WR,5,1,211,6-1,Pittsburgh,3/9/1981,2,2,Dallas Cowboys / 2nd / 63rd pick / 2002,BryaAn00
86,Dan Campbell,28,TE,3,2,265,6-5,Texas A&M,4/13/1976,5,0,New York Giants / 3rd / 79th pick / 1999,CampDa00
91,Leonardo Carson,27,DT,15,15,305,6-2,Auburn,2/11/1977,4,5,San Diego Chargers / 4th / 113th pick / 2000,CarsLe20
95,DeVone Claybrooks,27,DT,8,0,292,6-3,East Carolina,9/15/1977,2,0,,ClayDe20
52,Dexter Coakley,32,LB,16,16,236,5-10,Appalachian St.,10/20/1972,7,6,Dallas Cowboys / 3rd / 65th pick / 1997,CoakDe00
93,Kenyon Coleman,25,DE,12,0,293,6-5,UCLA,4/10/1979,2,1,Oakland Raiders / 5th / 147th pick / 2002,ColeKe20
94,Chris Cooper,27,DT,2,0,285,6-5,Nebraska-Omaha,2/27/1977,3,0,Oakland Raiders / 6th / 184th pick / 2001,CoopCh20
18,Terrance Copper,22,WR,10,0,207,6-0,East Carolina,3/12/1982,Rook,1,,CoppTe00
84,Patrick Crayton,25,WR,8,0,205,6-0,NW Oklahoma St.,4/7/1979,Rook,1,Dallas Cowboys / 7th / 216th pick / 2004,CrayPa00
3,Billy Cundiff,24,K,16,0,212,6-1,Drake,3/30/1980,2,3,,cundibil01
29,Keith Davis,26,DB,15,0,205,5-11,Sam Houston St.,12/30/1978,2,1,,DaviKe21
24,Tony Dixon,25,DB,16,7,213,6-1,Alabama,6/18/1979,3,3,Dallas Cowboys / 2nd / 56th pick / 2001,DixoTo20
99,Chad Eaton,32,DT,6,1,303,6-5,Washington St.,4/6/1972,8,1,Arizona Cardinals / 7th / 241st pick / 1995,EatoCh20
98,Greg Ellis,29,DE,16,16,265,6-6,North Carolina,8/14/1975,6,6,Dallas Cowboys / 1st / 8th pick / 1998,ElliGr20
55,Ryan Fowler,22,MLB,2,0,250,6-3,Duke,5/20/1982,Rook,0,,FowlRy20
30,Lance Frazier,23,DB,12,8,183,5-10,West Virginia,5/23/1981,Rook,4,,FrazLa20
27,Eddie George,31,RB,13,8,235,6-3,Ohio St.,9/24/1973,8,3,Houston Oilers / 1st / 14th pick / 1996,GeorEd00
83,Terry Glenn,30,WR,6,6,195,5-11,Ohio St.,7/23/1974,8,3,New England Patriots / 1st / 7th pick / 1996,GlenTe00
97,La'Roi Glover,30,DT,16,16,285,6-2,San Diego St.,7/4/1974,8,8,Oakland Raiders / 5th / 166th pick / 1996,GlovLa00
65,Andre Gurode,26,G,14,13,334,6-4,Colorado,3/6/1978,2,6,Dallas Cowboys / 2nd / 37th pick / 2002,GuroAn20
7,Drew Henson,24,QB,7,1,230,6-4,Michigan,2/13/1980,Rook,0,Houston Texans / 6th / 192nd pick / 2003,HensDr00
47,Pete Hunter,24,DB,3,3,208,6-2,Virginia Union,5/25/1980,2,1,Dallas Cowboys / 5th / 168th pick / 2002,HuntPe20
56,Bradie James,23,LB,16,2,240,6-2,LSU,1/17/1981,1,2,Dallas Cowboys / 4th / 103rd pick / 2003,JameBr20
62,Al Johnson,25,C,16,15,311,6-5,Wisconsin,1/27/1979,Rook,7,Dallas Cowboys / 2nd / 38th pick / 2003,JohnAl22
19,Keyshawn Johnson,32,WR,16,16,211,6-4,West Los Angeles CollegeUSC,7/22/1972,8,8,New York Jets / 1st / 1st pick / 1996,JohnKe00
21,Julius Jones,23,RB,8,7,208,5-10,Notre Dame,8/14/1981,Rook,6,Dallas Cowboys / 2nd / 43rd pick / 2004,JoneJu01
33,Nate Jones,22,DB,16,1,185,5-10,Rutgers,6/15/1982,Rook,1,Dallas Cowboys / 7th / 205th pick / 2004,JoneNa20
32,ReShard Lee,24,RB,14,0,220,5-10,Middle Tenn. St.,10/12/1980,Rook,1,,LeexRe00
68,Matt Lehr,25,C,7,2,304,6-2,Virginia Tech,4/25/1979,3,1,Dallas Cowboys / 5th / 137th pick / 2001,LehrMa20
1,Mat McBriar,25,P,16,0,223,6-0,Hawaii,7/8/1979,Rook,2,,McBrMa20
81,Quincy Morgan,27,WR,9,7,215,6-1,Blinn College (TX)Kansas St.,9/23/1977,3,2,Cleveland Browns / 2nd / 33rd pick / 2001,MorgQu00
41,Terence Newman,26,DB,16,16,197,5-10,Kansas St.,9/4/1978,1,6,Dallas Cowboys / 1st / 5th pick / 2003,NewmTe20
59,Dat Nguyen,29,LB,16,16,238,5-11,Texas A&M,9/25/1975,5,6,Dallas Cowboys / 3rd / 85th pick / 1999,NguyDa20
60,Ben Noll,23,G,1,1,300,6-4,Pennsylvania,11/14/1981,Rook,0,,NollBe20
54,Keith O'Neil,24,LB,16,0,240,6-0,Northern Arizona,8/26/1980,1,1,,ONeiKe20
90,Eric Ogbogu,29,DE,15,1,270,6-4,Maryland,7/18/1975,6,2,New York Jets / 6th / 163rd pick / 1998,OgboEr20
49,Brett Pierce,23,TE,8,1,263,6-5,Stanford,1/7/1981,Rook,0,,PierBr00
39,Lousaka Polite,23,RB,1,0,245,6-0,Pittsburgh,9/14/1981,Rook,0,,PoliLo00
35,Jacques Reeves,22,DB,15,1,188,5-11,Purdue,10/8/1982,Rook,1,Dallas Cowboys / 7th / 223rd pick / 2004,ReevJa20
85,Jeff Robinson,34,TE,16,0,264,6-4,Idaho,2/20/1970,11,0,Denver Broncos / 4th / 98th pick / 1993,RobiJe00
79,Jacob Rogers,23,T,2,0,305,6-6,USC,8/17/1981,Rook,0,Dallas Cowboys / 2nd / 52nd pick / 2004,RogeJa20
9,Tony Romo,24,QB,6,0,230,6-2,Eastern Illinois,4/21/1980,Rook,0,,RomoTo00
80,Sean Ryan,24,TE,6,1,260,6-5,Boston Col.,3/27/1980,Rook,0,Dallas Cowboys / 5th / 144th pick / 2004,RyanSe00
38,Lynn Scott,27,DB,16,9,211,6-0,NW Oklahoma St.,6/23/1977,3,4,,ScotLy20
58,Scott Shanle,25,LB,16,3,245,6-2,Nebraska,11/23/1979,1,2,St. Louis Rams / 7th / 251st pick / 2003,ShanSc20
51,Alshermond Singleton,29,LB,13,12,250,6-2,Temple,8/7/1975,7,4,Tampa Bay Buccaneers / 4th / 128th pick / 1997,SingAl20
64,Daleroy Stewart,26,DT,1,0,327,6-4,Southern Miss,11/1/1978,1,0,Dallas Cowboys / 6th / 171st pick / 2001,StewDa20
16,Vinny Testaverde,41,QB,16,15,235,6-5,Miami (FL),11/13/1963,17,9,Tampa Bay Buccaneers / 1st / 1st pick / 1987,TestVi00
25,Bruce Thornton,24,DB,1,0,192,5-10,Georgia,1/31/1980,Rook,0,Dallas Cowboys / 4th / 121st pick / 2004,ThorBr21
53,Kalen Thornton,22,LB,16,0,245,6-3,Texas,5/12/1982,Rook,1,,ThorKa20
77,Torrin Tucker,25,T,13,13,315,6-6,Southern Miss,12/25/1979,1,6,,TuckTo20
78,Kurt Vollers,25,T,13,3,300,6-7,Notre Dame,4/4/1979,2,2,,VollKu20
71,Tyson Walter,26,C,13,1,303,6-4,Ohio St.,3/17/1978,2,1,Dallas Cowboys / 6th / 179th pick / 2002,WaltTy20
87,Dedric Ward,30,WR,8,0,187,5-9,Northern Iowa,9/29/1974,7,0,New York Jets / 3rd / 88th pick / 1997,WardDe00
75,Marcellus Wiley,30,DE,16,15,275,6-4,Columbia,11/30/1974,7,5,Buffalo Bills / 2nd / 52nd pick / 1997,WileMa00
89,Randal Williams,26,WR,2,2,220,6-3,New Hampshire,5/21/1978,3,1,,WillRa01
31,Roy Williams,24,DB,16,16,222,6-0,Oklahoma,8/14/1980,2,8,Dallas Cowboys / 1st / 8th pick / 2002,WillRo03
37,Tyrone Williams,31,DB,3,2,193,5-11,Nebraska,5/31/1973,8,1,Green Bay Packers / 3rd / 93rd pick / 1996,WillTy20
82,Jason Witten,22,TE,16,15,263,6-6,Tennessee,5/6/1982,1,8,Dallas Cowboys / 3rd / 69th pick / 2003,WittJa00
,Team Total,26.4,,16,,248.6,6-2.1,,,3.2,,,-9999
