No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
92,Olasunkanmi Adeniyi,21,DE,1,0,248,6-1,Toledo,9/12/1997,Rook,0,,AdenOl00
29,Brian Allen,25,CB,6,0,215,6-3,Utah,10/21/1993,1,0,Pittsburgh Steelers / 5th / 173rd pick / 2017,AlleBr01
27,Marcus Allen,22,S,2,0,215,6-2,Penn St.,8/7/1996,Rook,0,Pittsburgh Steelers / 5th / 148th pick / 2018,AlleMa03
94,Tyson Alualu,31,DT,15,2,304,6-3,California,5/12/1987,8,2,Jacksonville Jaguars / 1st / 10th pick / 2010,AluaTy99
31,Nat Berhe,27,SS,4,0,195,5-11,San Diego St.,7/6/1991,4,0,New York Giants / 5th / 152nd pick / 2014,BerhNa00
4,Jordan Berry,27,P,16,0,195,6-5,East. Kentucky,3/18/1991,3,2,,BerrJo00
51,Jonathan Bostic,27,LILB,16,14,245,6-1,Florida,5/5/1991,5,7,Chicago Bears / 2nd / 50th pick / 2013,BostJo00
9,Chris Boswell,27,K,15,0,185,6-2,Rice,3/16/1991,3,0,,BoswCh00
84,Antonio Brown,30,WR,15,15,185,5-10,Central Michigan,7/10/1988,8,10,Pittsburgh Steelers / 6th / 195th pick / 2010,BrowAn04
42,Morgan Burnett,29,DB,11,2,210,6-1,Georgia Tech,1/13/1989,8,1,Green Bay Packers / 3rd / 71st pick / 2010,BurnMo99
25,Artie Burns,23,CB,16,6,197,6-0,Miami (FL),5/1/1995,2,3,Pittsburgh Steelers / 1st / 25th pick / 2016,BurnAr00
57,Kameron Canaday,25,LS,16,0,245,6-4,Portland St.,8/20/1993,2,1,,CanaKa00
56,Anthony Chickillo,26,DE,16,0,255,6-3,Miami (FL),12/10/1992,3,2,Pittsburgh Steelers / 6th / 212th pick / 2015,ChicAn00
30,James Conner,23,RB,13,12,233,6-1,Pittsburgh,5/5/1995,1,10,Pittsburgh Steelers / 3rd / 105th pick / 2017,ConnJa00
37,Jordan Dangerfield,28,FS,16,1,199,5-11,Towson,12/25/1990,4,2,,DangJo00
21,Sean Davis,25,FS,15,15,202,6-1,Maryland,10/23/1993,2,6,Pittsburgh Steelers / 2nd / 58th pick / 2016,DaviSe00
66,David DeCastro,28,G,14,14,316,6-5,Stanford,1/11/1990,6,9,Pittsburgh Steelers / 1st / 24th pick / 2012,DeCaDa00
5,Joshua Dobbs,23,QB,5,0,216,6-3,Tennessee,1/26/1995,Rook,0,Pittsburgh Steelers / 4th / 135th pick / 2017,DobbJo00
48,Bud Dupree,25,DE,16,15,269,6-4,Kentucky,2/12/1993,3,8,Pittsburgh Steelers / 1st / 22nd pick / 2015,DuprAl00
34,Terrell Edmunds,21,S,16,15,217,6-1,Virginia Tech,1/20/1997,Rook,6,Pittsburgh Steelers / 1st / 28th pick / 2018,EdmuTe00
33,Trey Edmunds,24,RB,4,0,223,6-2,Maryland,12/30/1994,1,0,,EdmuTr00
71,Matt Feiler,26,T,11,10,330,6-6,Bloomsburg,7/7/1992,4,5,,FeilMa00
67,B.J. Finney,27,C,16,2,318,6-4,Kansas St.,10/26/1991,2,2,,FinnB.01
54,L.J. Fort,28,LILB,15,2,232,6-0,Northern Iowa,1/3/1990,6,3,,FortL.00
73,Ramon Foster,32,G,16,16,328,6-5,Tennessee,1/7/1986,9,8,,FostRa21
77,Marcus Gilbert,30,RT,5,5,330,6-6,Florida,2/15/1988,7,2,Pittsburgh Steelers / 2nd / 63rd pick / 2011,GilbMa00
85,Xavier Grimble,26,TE,16,2,261,6-4,USC,9/22/1992,4,1,,GrimXa00
23,Joe Haden,29,DB,15,15,195,5-11,Florida,4/14/1989,8,6,Cleveland Browns / 1st / 7th pick / 2010,HadeJo99
79,Javon Hargrave,25,DT,16,14,305,6-2,South Carolina St.,2/7/1993,2,8,Pittsburgh Steelers / 3rd / 89th pick / 2016,HargJa00
97,Cameron Heyward,29,DT,16,16,295,6-5,Ohio St.,5/6/1989,7,11,Pittsburgh Steelers / 1st / 31st pick / 2011,HeywCa01
88,Darrius Heyward-Bey,31,WR,14,2,210,6-2,Maryland,2/26/1987,9,0,Oakland Raiders / 1st / 7th pick / 2009,HeywDa00
28,Mike Hilton,24,CB,15,2,184,5-9,Mississippi,3/9/1994,1,2,,HiltMi01
11,Justin Hunter,27,WR,5,0,203,6-4,Tennessee,5/20/1991,5,0,Tennessee Titans / 2nd / 34th pick / 2013,HuntJu00
81,Jesse James,24,TE,16,7,251,6-7,Penn St.,6/4/1994,3,3,Pittsburgh Steelers / 5th / 160th pick / 2015,JameJe00
44,Tyler Matakevich,26,ILB,16,1,235,6-1,Temple,12/22/1992,2,2,Pittsburgh Steelers / 7th / 246th pick / 2016,MataTy00
3,Matthew McCrane,24,K,1,0,165,5-10,Kansas St.,9/8/1994,Rook,0,,McCrMa00
93,Daniel McCullers,26,DT,15,1,352,6-7,Tennessee,8/11/1992,4,2,Pittsburgh Steelers / 6th / 215th pick / 2014,McCuDa00
89,Vance McDonald,28,TE,15,14,267,6-4,Rice,6/13/1990,5,5,San Francisco 49ers / 2nd / 55th pick / 2013,McDoVa00
45,Roosevelt Nix,26,FB,16,0,248,5-11,Kent St.Kent St.,3/30/1992,3,0,,NixxRo01
76,Chukwuma Okorafor,21,OT,13,3,320,6-6,Western Michigan,8/8/1997,Rook,2,Pittsburgh Steelers / 3rd / 92nd pick / 2018,OkorCh00
53,Maurkice Pouncey,29,C,16,16,304,6-4,Florida,7/24/1989,8,12,Pittsburgh Steelers / 1st / 18th pick / 2010,PounMa20
22,Stevan Ridley,29,RB,10,0,220,5-11,LSU,1/27/1989,7,1,New England Patriots / 3rd / 73rd pick / 2011,RidlSt00
7,Ben Roethlisberger,36,QB,16,16,240,6-5,Miami (OH),3/2/1982,14,14,Pittsburgh Steelers / 1st / 11th pick / 2004,RoetBe00
17,Eli Rogers,26,WR,3,3,187,5-10,Louisville,12/23/1992,2,1,,RogeEl00
38,Jaylen Samuels,22,RB,14,3,225,6-0,North Carolina St.,7/20/1996,Rook,3,Pittsburgh Steelers / 5th / 165th pick / 2018,SamuJa00
24,Coty Sensabaugh,30,CB,15,10,187,5-11,Clemson,11/15/1988,6,4,Tennessee Titans / 4th / 115th pick / 2012,SensCo00
