No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
49,Sam Acho,28,ROLB,16,6,259,6-3,Texas,9/6/1988,5,3,Arizona Cardinals / 4th / 103rd pick / 2011,AchoSa00
76,Mike Adams,26,OT,12,1,323,6-7,Ohio St.,3/10/1990,4,1,Pittsburgh Steelers / 2nd / 56th pick / 2012,AdamMi02
45,Bralon Addison,23,RB,2,0,197,5-9,Oregon,10/12/1993,Rook,0,,AddiBr01
38,Adrian Amos,23,FS,15,14,214,6-0,Penn St.,4/29/1993,1,5,Chicago Bears / 5th / 142nd pick / 2015,AmosAd00
58,Jonathan Anderson,25,LB,8,0,237,6-1,TCU,10/27/1991,1,1,,AndeJo01
35,Johnthan Banks,27,CB,2,2,185,6-2,Mississippi St.,10/3/1989,3,1,Tampa Bay Buccaneers / 2nd / 43rd pick / 2013,BankJo00
12,Matt Barkley,26,QB,7,6,234,6-2,USC,9/8/1990,3,1,Philadelphia Eagles / 4th / 98th pick / 2013,BarkMa00
4,Connor Barth,30,K,16,0,193,5-11,North Carolina,4/11/1986,8,2,,barthco01
20,De'Vante Bausby,23,DB,4,0,190,6-2,Pittsburg St.,1/15/1993,Rook,0,,BausDe00
43,Joique Bell,30,RB,4,0,220,5-11,Wayne State (MI),8/4/1986,6,0,,BellJo01
11,Josh Bellamy,27,WR,16,2,208,6-0,Louisville,5/18/1989,4,2,,BellJo02
84,Ben Braunecker,22,TE,13,2,247,6-3,Harvard,2/7/1994,Rook,0,,BrauBe00
83,Daniel Braverman,23,WR,3,0,185,5-10,Western Michigan,9/28/1993,Rook,0,Chicago Bears / 7th / 230th pick / 2016,BravDa00
85,Daniel Brown,24,TE,6,3,247,6-5,James Madison,5/26/1992,1,1,,BrowDa04
74,Jonathan Bullard,23,DE,14,1,290,6-3,Florida,10/22/1993,Rook,2,Chicago Bears / 3rd / 72nd pick / 2016,BullJo00
26,Deon Bush,23,FS,11,6,187,6-0,Miami (FL),8/14/1993,Rook,2,Chicago Bears / 4th / 124th pick / 2016,BushDe00
37,Bryce Callahan,25,CB,11,10,188,5-9,Rice,10/23/1991,1,3,,CallBr00
25,Ka'Deem Carey,24,RB,12,0,207,5-9,Arizona,10/30/1992,2,1,Chicago Bears / 4th / 117th pick / 2014,CareKa00
6,Jay Cutler,33,QB,5,5,231,6-3,Vanderbilt,4/29/1983,10,2,Denver Broncos / 1st / 11th pick / 2006,CutlJa00
60,Cornelius Edison,23,OL,6,0,312,6-3,Portland St.,7/10/1993,Rook,0,,EdisCo00
9,David Fales,26,QB,1,0,210,6-2,San Jose St.,10/4/1990,2,0,Chicago Bears / 6th / 183rd pick / 2014,FaleDa00
94,Leonard Floyd,24,OLB,12,12,240,6-5,Georgia,9/8/1992,Rook,6,Chicago Bears / 1st / 9th pick / 2016,FloyLe00
50,Jerrell Freeman,30,ROLB,12,12,235,6-0,Mary Hardin-Baylor,5/1/1986,4,6,,FreeJe00
39,Jacoby Glenn,23,DB,7,3,180,6-0,Central Florida,8/4/1993,1,1,,GlenJa01
91,Eddie Goldman,22,DT,6,5,325,6-3,Florida St.,1/6/1994,1,2,Chicago Bears / 2nd / 39th pick / 2015,GoldEd00
32,Deiondre' Hall,22,CB,8,0,206,6-2,Northern Iowa,5/31/1994,Rook,1,Chicago Bears / 4th / 127th pick / 2016,HallDe02
96,Akiem Hicks,27,DE,16,16,335,6-4,Regina,11/16/1989,4,7,New Orleans Saints / 3rd / 89th pick / 2012,HickAk00
99,Lamarr Houston,29,DT,2,0,274,6-3,Texas,6/24/1987,6,0,Oakland Raiders / 2nd / 44th pick / 2010,HousLa99
36,DeAndre Houston-Carson,23,FS,8,0,202,6-0,William & Mary,4/13/1993,Rook,0,Chicago Bears / 6th / 185th pick / 2016,HousDe00
24,Jordan Howard,22,RB,15,13,224,6-0,Indiana,11/2/1994,Rook,9,Chicago Bears / 5th / 150th pick / 2016,HowaJo00
2,Brian Hoyer,31,QB,6,5,216,6-2,Michigan St.,10/13/1985,7,4,,HoyeBr00
30,Demontre Hurst,25,CB,10,1,191,5-10,Oklahoma,3/24/1991,3,1,,HursDe00
17,Alshon Jeffery,26,WR,12,12,218,6-3,South Carolina,2/14/1990,4,5,Chicago Bears / 2nd / 45th pick / 2012,JeffAl00
52,Christian Jones,25,ILB,16,2,245,6-3,Florida St.,2/18/1991,2,2,,JoneCh05
29,Harold Jones-Quartey,23,DB,16,12,210,5-11,Findlay,8/6/1993,1,4,,JoneHa02
64,Eric Kush,27,C,8,4,317,6-4,California (PA),9/9/1989,3,2,Kansas City Chiefs / 6th / 170th pick / 2013,KushEr00
44,Nick Kwiatkoski,23,ILB,14,7,242,6-2,West Virginia,5/26/1993,Rook,3,Chicago Bears / 4th / 113th pick / 2016,KwiaNi00
33,Jeremy Langford,25,RB,12,3,211,6-0,Michigan St.,12/6/1991,1,2,Chicago Bears / 4th / 106th pick / 2015,LangJe00
62,Ted Larsen,29,C,16,8,323,6-3,North Carolina St.,6/13/1987,6,4,New England Patriots / 6th / 205th pick / 2010,LarsTe20
47,Paul Lasike,26,FB,10,3,258,5-11,BYU,6/18/1990,Rook,0,,LasiPa00
22,Cre'von LeBlanc,22,DB,13,9,190,5-10,Florida Atlantic,7/25/1994,Rook,4,,LeBlCr01
72,Charles Leno Jr.,25,LT,16,16,302,6-3,Boise St.,10/9/1991,2,7,Chicago Bears / 7th / 246th pick / 2014,LenoCh00
75,Kyle Long,28,OT,8,8,332,6-6,Oregon,12/5/1988,3,3,Chicago Bears / 1st / 20th pick / 2013,LongKy00
70,Bobby Massie,27,T,15,15,316,6-6,Mississippi,8/1/1989,4,6,Arizona Cardinals / 4th / 112th pick / 2012,MassBo00
68,Matt McCants,27,T,2,0,309,6-5,Ala-Birmingham,8/18/1989,4,0,New York Giants / 6th / 201st pick / 2012,McCaMa00
27,Sherrick McManis,29,DB,16,0,203,5-11,Northwestern,12/19/1987,6,1,Houston Texans / 5th / 144th pick / 2010,McMaSh99
92,Pernell McPhee,28,DL,9,0,265,6-3,Mississippi St.,12/17/1988,5,1,Baltimore Ravens / 5th / 165th pick / 2011,McPhPe00
81,Cameron Meredith,24,WR,14,10,207,6-3,Illinois St.,9/21/1992,1,6,,MereCa00
86,Zach Miller,32,TE,10,8,245,6-5,Nebraska-Omaha,10/4/1984,7,3,Jacksonville Jaguars / 6th / 180th pick / 2009,MillZa02
35,Raheem Mostert,24,RB,2,0,205,5-10,Purdue,4/9/1992,1,0,,MostRa00
16,Pat O'Donnell,25,P,16,0,223,6-4,Miami (FL),2/22/1991,2,2,Chicago Bears / 6th / 191st pick / 2014,ODonPa00
82,Logan Paulsen,29,TE,16,12,268,6-5,UCLA,2/26/1987,6,0,,PaulLo00
21,Tracy Porter,30,DB,16,15,185,5-11,Indiana,8/11/1986,8,5,New Orleans Saints / 2nd / 40th pick / 2008,PortTr99
31,Chris Prosinski,29,DB,16,1,201,6-1,Wyoming,4/28/1987,5,1,Jacksonville Jaguars / 4th / 121st pick / 2011,ProsCh00
80,MyCole Pruitt,24,TE,2,0,245,6-2,Southern Illinois,3/24/1992,1,0,Minnesota Vikings / 5th / 143rd pick / 2015,PruiMy00
19,Eddie Royal,30,WR,9,1,182,5-10,Virginia Tech,5/21/1986,8,3,Denver Broncos / 2nd / 42nd pick / 2008,RoyaEd00
48,Patrick Scales,28,LS,16,0,226,6-3,Utah St.,2/11/1988,2,1,,ScalPa00
87,Greg Scruggs,26,DE,3,0,284,6-3,Louisville,8/17/1990,4,0,Seattle Seahawks / 7th / 232nd pick / 2012,ScruGr00
46,Josh Shirley,24,DE,1,0,235,6-2,WashingtonUNLV,1/4/1992,1,0,,ShirJo00
71,Josh Sitton,30,G,13,12,318,6-3,Central Florida,6/16/1986,8,7,Green Bay Packers / 4th / 135th pick / 2008,SittJo20
93,Will Sutton,25,DT,8,6,290,6-1,Arizona St.,10/3/1991,2,2,Chicago Bears / 3rd / 82nd pick / 2014,SuttWi00
14,Deonte Thompson,27,WR,16,6,204,6-0,Florida,2/14/1989,4,2,,ThomDe04
