No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Jeff Backus,28,T,16,16,305,6-5,Michigan,9/21/1977,4,6,Detroit Lions / 1st / 18th pick / 2001,BackJe20
97,Boss Bailey,26,LB,11,11,233,6-3,Georgia,10/14/1979,2,5,Detroit Lions / 2nd / 34th pick / 2003,BailBo20
94,Marcus Bell,26,DT,15,0,339,6-2,Memphis,6/1/1979,4,2,Arizona Cardinals / 4th / 123rd pick / 2001,BellMa20
32,Dre' Bly,28,DB,12,11,188,5-10,North Carolina,5/22/1977,6,5,St. Louis Rams / 2nd / 41st pick / 1999,BlyxDr00
25,Fernando Bryant,28,DB,2,2,174,5-10,Alabama,3/26/1977,6,1,Jacksonville Jaguars / 1st / 26th pick / 1999,BryaFe20
24,Shawn Bryson,29,RB,16,2,228,6-1,Tennessee,11/20/1976,5,4,Buffalo Bills / 3rd / 86th pick / 1999,BrysSh00
79,Kelly Butler,23,T,16,16,330,6-8,Purdue,6/24/1982,Rook,6,Detroit Lions / 6th / 172nd pick / 2004,ButlKe21
75,Shaun Cody,22,DT,16,2,307,6-4,USC,1/22/1983,Rook,2,Detroit Lions / 2nd / 37th pick / 2005,CodySh20
55,Donte Curry,27,MLB,13,2,233,6-1,Morris Brown,7/22/1978,4,2,,CurrDo21
52,James Davis,26,MLB,16,14,221,6-1,West Virginia,4/26/1979,2,6,Detroit Lions / 5th / 144th pick / 2003,DaviJa24
64,Rick DeMulling,28,G,14,5,304,6-4,Idaho,7/21/1977,4,3,Indianapolis Colts / 7th / 220th pick / 2001,DeMuRi20
95,Jared DeVries,29,DE,16,0,275,6-4,Iowa,6/11/1976,6,2,Detroit Lions / 3rd / 70th pick / 1999,DeVrJa20
18,Eddie Drummond,25,WR,12,0,185,5-9,Penn St.,4/12/1980,3,0,,DrumEd00
98,Kalimba Edwards,26,DE,16,2,264,6-5,South Carolina,12/26/1979,3,4,Detroit Lions / 2nd / 35th pick / 2002,EdwaKa20
