No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
57,Danny Aiken,27,LS,3,0,250,6-4,Virginia,8/28/1988,4,0,,AikeDa00
20,Prince Amukamara,26,CB,11,10,206,6-0,Nebraska,6/6/1989,4,4,New York Giants / 1st / 19th pick / 2011,AmukPr00
91,Robert Ayers,30,DE,12,11,275,6-3,Tennessee,9/6/1985,6,5,Denver Broncos / 1st / 18th pick / 2009,AyerRo99
66,Brad Bars,23,DE,2,0,251,6-3,Penn St.,4/24/1992,Rook,0,,BarsBr00
52,Jon Beason,30,LB,5,4,237,6-0,Miami (FL),1/14/1985,8,1,Carolina Panthers / 1st / 25th pick / 2007,BeasJo99
13,Odell Beckham Jr.,23,WR,15,15,198,5-11,LSU,11/5/1992,1,13,New York Giants / 1st / 12th pick / 2014,BeckOd00
53,Jasper Brinkley,30,MLB,15,9,275,6-2,South Carolina,7/12/1985,6,4,Minnesota Vikings / 5th / 150th pick / 2009,BrinJa99
96,Jay Bromley,23,DT,16,4,314,6-3,Syracuse,5/28/1992,1,2,New York Giants / 3rd / 74th pick / 2014,BromJa00
3,Josh Brown,36,K,16,0,202,6-0,Nebraska,4/29/1979,12,5,Seattle Seahawks / 7th / 222nd pick / 2003,brownjos01
54,Jonathan Casillas,28,MLB,15,7,225,6-0,Wisconsin,6/3/1987,6,4,,CasiJo99
98,Barry Cofield,31,DT,3,0,303,6-4,Northwestern,3/19/1984,9,0,New York Giants / 4th / 124th pick / 2006,CofiBa20
21,Landon Collins,21,SS,16,16,218,6-0,Alabama,1/10/1994,Rook,5,New York Giants / 2nd / 33rd pick / 2015,CollLa00
86,Jerome Cunningham,24,TE,9,3,254,6-4,Southern Connecticut St.,5/25/1991,1,1,,CunnJe00
43,Craig Dahl,30,DB,15,4,207,6-1,North Dakota St.,6/17/1985,8,2,,DahlCr99
26,Orleans Darkwa,23,RB,16,0,210,6-0,Tulane,2/28/1992,1,1,,DarkOr00
18,Geremy Davis,23,WR,10,0,211,6-3,Connecticut,1/10/1992,Rook,0,New York Giants / 6th / 186th pick / 2015,DaviGe00
51,Zak DeOssie,31,LB,12,0,250,6-5,Brown,5/25/1984,8,1,New York Giants / 4th / 116th pick / 2007,DeOsZa99
84,Larry Donnell,27,TE,8,8,269,6-5,Grambling St.,11/1/1988,3,2,,DonnLa00
83,Ben Edwards,23,WR,2,0,195,5-11,Richmond,4/11/1992,Rook,0,,EdwaBe00
85,Daniel Fells,32,TE,2,1,260,6-4,UC Davis,9/23/1983,7,1,,FellDa00
76,Ereck Flowers,21,OT,15,15,330,6-6,Miami (FL),4/25/1994,Rook,8,New York Giants / 1st / 9th pick / 2015,FlowEr00
60,Adam Gettis,27,G,1,0,315,6-3,Iowa,12/9/1988,3,0,Washington Redskins / 5th / 141st pick / 2012,GettAd00
95,Johnathan Hankins,23,DT,9,9,340,6-3,Ohio St.,3/30/1992,2,3,New York Giants / 2nd / 49th pick / 2013,HankJo00
17,Dwayne Harris,28,WR,15,6,215,5-10,East Carolina,9/16/1987,4,6,Dallas Cowboys / 6th / 176th pick / 2011,HarrDw00
68,Bobby Hart,21,OG,9,1,310,6-5,Florida St.,8/21/1994,Rook,1,New York Giants / 7th / 226th pick / 2015,HartBo00
94,Mark Herzlich,28,MLB,16,3,236,6-5,Boston Col.,9/1/1987,4,2,,HerzMa00
28,Jayron Hosley,25,CB,14,6,178,5-10,Virginia Tech,9/18/1990,3,3,New York Giants / 3rd / 94th pick / 2012,HoslJa00
79,Montori Hughes,25,DT,7,0,350,6-4,UT Martin,8/25/1990,2,0,Indianapolis Colts / 5th / 139th pick / 2013,HughMo00
25,Tramain Jacobs,23,DB,5,0,182,5-11,Mississippi Gulf Coast CCTexas A&M,5/20/1992,1,0,,JacoTr00
99,Cullen Jenkins,34,DT,16,13,305,6-2,Central Michigan,1/20/1981,11,5,,JenkCu20
23,Rashad Jennings,30,RB,16,16,234,6-1,Liberty,3/26/1985,6,8,Jacksonville Jaguars / 7th / 250th pick / 2009,JennRa00
77,John Jerry,29,G,16,8,340,6-5,Mississippi,6/14/1986,5,5,Miami Dolphins / 3rd / 73rd pick / 2010,JerrJo20
48,Nico Johnson,25,ILB,1,0,248,6-2,Alabama,6/19/1990,2,0,Kansas City Chiefs / 4th / 99th pick / 2013,JohnNi00
59,Devon Kennard,24,OLB,9,9,256,6-3,USC,6/24/1991,1,3,New York Giants / 5th / 174th pick / 2014,KennDe00
78,Markus Kuhn,29,DT,10,9,299,6-4,North Carolina St.,5/6/1986,3,3,New York Giants / 7th / 239th pick / 2012,KuhnMa00
81,Matt LaCosse,23,TE,2,0,255,6-6,Illinois,9/21/1992,Rook,0,,LaCoMa00
10,Eli Manning,34,QB,16,16,220,6-5,Mississippi,1/3/1981,11,14,San Diego Chargers / 1st / 1st pick / 2004,MannEl00
71,Stansly Maponga,24,DE,2,0,257,6-2,TCU,3/5/1991,2,0,Atlanta Falcons / 5th / 153rd pick / 2013,MapoSt00
38,Trumaine McBride,30,DB,15,0,185,5-9,Mississippi,9/24/1985,8,2,Chicago Bears / 7th / 221st pick / 2007,McBrTr99
37,Leon McFadden,25,CB,2,0,190,5-10,San Diego St.,10/26/1990,2,0,Cleveland Browns / 3rd / 68th pick / 2013,McFaLe00
33,Brandon McGee,25,CB,1,0,193,5-11,Miami (FL),12/11/1990,2,0,St. Louis Rams / 5th / 149th pick / 2013,McGeBr00
22,Brandon Meriweather,31,DB,13,12,195,5-11,Miami (FL),1/14/1984,8,4,New England Patriots / 1st / 24th pick / 2007,MeriBr99
98,Damontre Moore,23,DE,11,0,260,6-4,Texas A&M,9/11/1992,2,1,New York Giants / 3rd / 81st pick / 2013,MoorDa01
46,James Morris,24,ILB,6,0,241,6-1,Iowa,11/20/1991,1,0,,MorrJa01
12,Ryan Nassib,25,QB,1,0,227,6-2,Syracuse,3/10/1990,2,0,New York Giants / 4th / 110th pick / 2013,NassRy00
73,Marshall Newhouse,27,GT,14,14,330,6-4,TCU,9/29/1988,4,7,Green Bay Packers / 5th / 169th pick / 2010,NewhMa20
88,Hakeem Nicks,27,WR,6,2,210,6-0,North Carolina,1/14/1988,6,0,New York Giants / 1st / 29th pick / 2009,NickHa01
97,Louis Nix,24,DT,4,0,331,6-2,Notre Dame,7/31/1991,1,0,Houston Texans / 3rd / 83rd pick / 2014,NixILo00
58,Owamagbe Odighizuwa,23,DE,4,0,264,6-4,UCLA,4/1/1992,Rook,0,New York Giants / 3rd / 74th pick / 2015,OdigOw00
69,Tyler Ott,23,LS,1,0,253,6-3,Harvard,2/28/1992,Rook,0,,OttxTy00
15,Preston Parker,28,WR,2,1,200,6-0,Florida St.North Alabama,2/13/1987,5,0,,ParkPr00
90,Jason Pierre-Paul,26,DE,8,8,275,6-5,College of the Canyons (CA)South Florida,1/1/1989,5,3,New York Giants / 1st / 15th pick / 2010,PierJa99
67,Justin Pugh,25,OG,14,14,311,6-5,Syracuse,8/15/1990,2,7,New York Giants / 1st / 19th pick / 2013,PughJu00
82,Rueben Randle,24,WR,16,16,208,6-2,LSU,5/7/1991,3,7,New York Giants / 2nd / 63rd pick / 2012,RandRu00
61,Dallas Reynolds,31,G,16,2,314,6-4,BYU,4/23/1984,4,2,,ReynDa01
70,Weston Richburg,24,C,15,15,290,6-4,Colorado St.,7/9/1991,1,8,New York Giants / 2nd / 43rd pick / 2014,RichWe00
41,Dominique Rodgers-Cromartie,29,DB,15,15,205,6-2,Tennessee St.,4/7/1986,7,9,Arizona Cardinals / 1st / 16th pick / 2008,RodgDo99
74,Geoff Schwartz,29,T,11,11,332,6-6,Oregon,7/11/1986,7,6,Carolina Panthers / 7th / 241st pick / 2008,SchwGe20
93,George Selvie,28,DE,12,3,247,6-4,South Florida,3/6/1987,5,2,St. Louis Rams / 7th / 226th pick / 2010,SelvGe99
30,Cooper Taylor,25,SS,6,0,229,6-4,Richmond,4/4/1990,2,0,New York Giants / 5th / 152nd pick / 2013,TaylCo01
55,J.T. Thomas,27,LB,12,11,241,6-1,West Virginia,8/15/1988,4,4,Chicago Bears / 6th / 195th pick / 2011,ThomJ.02
45,Will Tye,24,TE,13,7,260,6-2,Florida St.Stony Brook,11/4/1991,Rook,4,,TyexWi00
47,Uani Unga,28,MLB,13,3,231,6-1,BYU,12/28/1987,1,2,,UngaUa00
34,Shane Vereen,26,RB,16,0,205,5-10,California,5/2/1989,4,6,New England Patriots / 2nd / 56th pick / 2011,VereSh00
31,Trevin Wade,26,CB,16,3,192,5-10,Arizona,8/1/1989,3,2,Cleveland Browns / 7th / 245th pick / 2012,WadeTr00
19,Myles White,25,WR,12,0,182,6-0,Louisiana Tech,3/3/1990,2,1,,WhitMy00
49,Nikita Whitlock,24,FB,14,5,251,5-10,Wake Forest,5/16/1991,1,0,,WhitNi01
44,Andre Williams,23,RB,16,0,220,6-0,Boston Col.,8/28/1992,1,2,New York Giants / 4th / 113th pick / 2014,WillAn00
9,Brad Wing,24,P,16,0,205,6-2,LSU,1/27/1991,1,2,,WingBr00
72,Kerry Wynn,24,DE,15,7,261,6-5,Richmond,2/12/1991,1,4,,WynnKe00
,Team Total,26.3,,16,,248.8,6-2.1,,,3.4,,,-9999
