No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
54,Joplo Bartu,26,LB,7,0,230,6-2,Texas St.,10/3/1990,3,0,,BartJo01
28,Justin Bethel,26,CB,16,3,200,6-0,Presbyterian,6/17/1990,4,3,Arizona Cardinals / 6th / 177th pick / 2012,BethJu00
70,Evan Boehm,23,C,16,1,321,6-3,Missouri,8/19/1993,Rook,2,Arizona Cardinals / 4th / 128th pick / 2016,BoehEv00
65,Taylor Boggs,29,C,5,2,285,6-3,Humboldt St.,2/20/1987,5,1,,BoggTa00
27,Tyvon Branch,30,DB,6,5,197,5-11,Connecticut,12/11/1986,8,2,Oakland Raiders / 4th / 100th pick / 2008,BranTy99
46,Aaron Brewer,26,LS,13,0,232,6-5,San Diego St.,7/5/1990,4,1,,BrewAa00
13,Jaron Brown,26,WR,7,2,204,6-3,Clemson,1/8/1990,3,2,,BrowJa03
12,John Brown,26,WR,15,6,178,5-11,Pittsburg St.,4/3/1990,2,4,Arizona Cardinals / 3rd / 91st pick / 2014,BrowJo02
25,C.B. Bryant,24,FS,3,0,198,5-9,Ohio St.,3/21/1992,2,0,St. Louis Rams / 7th / 241st pick / 2014,BryaC.00
20,Deone Bucannon,24,SS,13,13,211,6-1,Washington St.,8/30/1992,2,7,Arizona Cardinals / 1st / 27th pick / 2014,BucaDe00
2,Drew Butler,27,P,7,0,199,6-1,Georgia,5/10/1989,4,0,,ButlDr00
93,Calais Campbell,30,DE,16,16,300,6-8,Miami (FL),9/1/1986,8,16,Arizona Cardinals / 2nd / 50th pick / 2008,CampCa99
86,Kameron Canaday,23,LS,3,0,245,6-4,Portland St.,8/20/1993,Rook,0,,CanaKa00
7,Chandler Catanzaro,25,K,16,0,200,6-3,Clemson,2/26/1991,2,2,,CataCh00
41,Marcus Cooper,26,CB,15,13,197,6-2,Rutgers,2/1/1990,3,6,San Francisco 49ers / 7th / 252nd pick / 2013,CoopMa00
38,Andre Ellington,27,RB,16,0,200,5-9,Clemson,2/3/1989,3,1,Arizona Cardinals / 6th / 187th pick / 2013,ElliAn00
85,Darren Fells,30,TE,14,7,270,6-7,UC Irvine,4/22/1986,3,1,,FellDa01
11,Larry Fitzgerald,33,WR,16,16,218,6-3,Pittsburgh,8/31/1983,12,9,Arizona Cardinals / 1st / 3rd pick / 2004,FitzLa00
15,Michael Floyd,27,WR,13,7,220,6-3,Notre Dame,11/27/1989,4,4,Arizona Cardinals / 1st / 13th pick / 2012,FloyMi00
59,Alani Fua,24,OLB,3,0,228,6-5,BYU,1/1/1992,1,0,,FuaxAl00
10,Brittan Golden,28,WR,12,1,186,5-11,West Texas A&M,7/20/1988,4,1,,GoldBr00
44,Markus Golden,25,OLB,16,3,260,6-3,Missouri,3/13/1991,1,4,Arizona Cardinals / 2nd / 58th pick / 2015,GoldMa00
52,Zaviar Gooden,26,OLB,7,0,234,6-2,Missouri,8/31/1990,3,1,Tennessee Titans / 3rd / 97th pick / 2013,GoodZa00
84,Jermaine Gresham,28,TE,16,14,260,6-5,Oklahoma,6/16/1988,6,3,Cincinnati Bengals / 1st / 21st pick / 2010,GresJe00
95,Rodney Gunter,24,DT,16,1,305,6-5,Delaware St.,1/19/1992,1,2,Arizona Cardinals / 4th / 116th pick / 2015,GuntRo00
45,Trevon Hartfield,25,DB,2,0,195,6-2,SW Oklahoma St.,11/17/1991,Rook,0,,HartTr00
74,D.J. Humphries,23,OT,13,13,307,6-5,Florida,12/28/1993,Rook,6,Arizona Cardinals / 1st / 24th pick / 2015,HumpD.00
76,Mike Iupati,29,G,15,15,331,6-5,Idaho,5/12/1987,6,7,San Francisco 49ers / 1st / 17th pick / 2010,IupaMi20
22,Tony Jefferson,24,FS,15,14,211,5-11,Oklahoma,1/27/1992,3,6,,JeffTo00
75,Ulrick John,24,OT,3,3,312,6-5,Georgia St.,5/20/1992,2,2,Indianapolis Colts / 7th / 232nd pick / 2014,JohnUl00
23,Chris Johnson,31,RB,4,0,195,5-11,East Carolina,9/23/1985,8,1,Tennessee Titans / 1st / 24th pick / 2008,JohnCh04
31,David Johnson,25,RB,16,16,224,6-1,Northern Iowa,12/16/1991,1,15,Arizona Cardinals / 3rd / 86th pick / 2015,JohnDa08
55,Chandler Jones,26,DE,16,16,265,6-5,Syracuse,2/27/1990,4,9,New England Patriots / 1st / 21st pick / 2012,JoneCh03
52,Lamar Louis,23,LB,1,0,231,6-0,LSU,10/2/1993,Rook,0,,LouiLa00
50,Gabe Martin,24,LB,8,0,236,6-2,Bowling Green,6/5/1992,1,1,,MartGa00
96,Kareem Martin,24,DE,13,0,272,6-6,North Carolina,2/19/1992,2,1,Arizona Cardinals / 3rd / 84th pick / 2014,MartKa00
32,Tyrann Mathieu,24,CB,10,10,190,5-9,LSU,5/13/1992,3,4,Arizona Cardinals / 3rd / 69th pick / 2013,MathTy00
69,Evan Mathis,35,G,4,4,301,6-5,Alabama,11/1/1981,11,2,Carolina Panthers / 3rd / 79th pick / 2005,MathEv20
97,Josh Mauro,25,DE,15,13,290,6-6,Stanford,2/17/1991,2,7,,MaurJo00
34,Harlan Miller,22,CB,2,2,182,6-0,Southeastern Louisiana,6/20/1994,Rook,1,Arizona Cardinals / 6th / 205th pick / 2016,MillHa00
51,Kevin Minter,26,ILB,16,16,246,6-0,LSU,12/3/1990,3,8,Arizona Cardinals / 2nd / 45th pick / 2013,MintKe00
80,Ifeanyi Momah,27,WR,5,1,239,6-7,Boston Col.,10/23/1989,2,0,,MomaIf00
54,Sio Moore,26,OLB,4,3,245,6-1,Connecticut,5/2/1990,3,2,Oakland Raiders / 3rd / 66th pick / 2013,MoorSi00
14,JJ Nelson,24,WR,15,6,160,5-10,Ala-Birmingham,4/24/1992,1,5,Arizona Cardinals / 5th / 159th pick / 2015,NelsJJ00
87,Troy Niklas,24,TE,3,2,270,6-6,Notre Dame,9/18/1992,2,0,Arizona Cardinals / 2nd / 52nd pick / 2014,NiklTr00
90,Robert Nkemdiche,22,DT,5,0,296,6-3,Mississippi,9/19/1994,Rook,0,Arizona Cardinals / 1st / 29th pick / 2016,NkemRo00
57,Alex Okafor,25,DE,15,0,261,6-4,Texas,2/8/1991,3,2,Arizona Cardinals / 4th / 103rd pick / 2013,OkafAl00
3,Carson Palmer,37,QB,15,15,235,6-5,USC,12/27/1979,12,12,Cincinnati Bengals / 1st / 1st pick / 2003,PalmCa00
98,Corey Peters,28,DT,15,14,335,6-3,Kentucky,6/8/1988,6,6,Atlanta Falcons / 3rd / 83rd pick / 2010,PeteCo00
21,Patrick Peterson,26,CB,16,16,198,6-1,LSU,7/11/1990,5,10,Arizona Cardinals / 1st / 5th pick / 2011,PetePa00
63,Givens Price,22,T,1,0,310,6-4,Nebraska,10/31/1994,Rook,0,,PricGi00
9,Ryan Quigley,26,P,6,0,205,6-2,Boston Col.,1/26/1990,3,0,,QuigRy00
16,Jeremy Ross,28,WR,2,1,213,5-11,California,3/16/1988,5,0,,RossJe01
92,Frostee Rucker,33,DE,13,1,261,6-3,USC,9/14/1983,9,2,Cincinnati Bengals / 3rd / 91st pick / 2006,RuckFr99
53,A.Q. Shipley,30,C,16,16,307,6-1,Penn St.,5/22/1986,7,8,Pittsburgh Steelers / 7th / 226th pick / 2009,ShipA.20
29,Tharold Simon,25,CB,9,0,202,6-2,LSU,3/6/1991,3,1,Seattle Seahawks / 5th / 138th pick / 2013,SimoTh00
5,Drew Stanton,32,QB,5,1,226,6-3,Michigan St.,5/7/1984,8,1,Detroit Lions / 2nd / 43rd pick / 2007,StanDr00
91,Ed Stinson,26,DE,4,1,287,6-4,Alabama,2/15/1990,2,1,Arizona Cardinals / 5th / 160th pick / 2014,StinEd00
36,D.J. Swearinger,25,FS,16,12,205,5-10,South Carolina,9/1/1991,3,5,Houston Texans / 2nd / 57th pick / 2013,SweaDJ00
30,Stepfan Taylor,25,RB,15,0,214,5-9,Stanford,6/9/1991,3,0,Arizona Cardinals / 5th / 140th pick / 2013,TaylSt00
61,Cole Toner,22,OT,2,0,310,6-5,Harvard,3/13/1994,Rook,0,Arizona Cardinals / 5th / 170th pick / 2016,ToneCo00
89,Hakeem Valles,24,TE,11,1,250,6-3,Monmouth,11/23/1992,Rook,0,,VallHa00
68,Jared Veldheer,29,T,8,8,321,6-8,Hillsdale,6/14/1987,6,4,Oakland Raiders / 3rd / 69th pick / 2010,VeldJa20
78,Earl Watford,26,OG,15,10,300,6-3,James Madison,6/24/1990,3,5,Arizona Cardinals / 4th / 116th pick / 2013,WatfEa00
73,John Wetzel,25,T,16,8,328,6-7,Boston Col.,7/18/1991,3,4,,WetzJo00
6,Matt Wile,24,P,3,0,225,6-2,Michigan,6/20/1992,Rook,0,,WileMa01
26,Brandon Williams,24,CB,13,3,200,6-0,Texas A&M,9/9/1992,Rook,2,Arizona Cardinals / 3rd / 92nd pick / 2016,WillBr07
33,Kerwynn Williams,25,RB,10,0,198,5-8,Utah St.,6/9/1991,3,1,Indianapolis Colts / 7th / 230th pick / 2013,WillKe05
94,Xavier Williams,24,DT,8,1,309,6-2,Northern Iowa,1/18/1992,1,1,,WillXa00
