No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
23,Jaire Alexander,25,CB,,,196,5-10,Louisville,2/9/1997,4,,Green Bay Packers / 1st / 18th pick / 2018,AlexJa00
31,Adrian Amos,29,FS,,,214,6-0,Penn St.,4/29/1993,7,,Chicago Bears / 5th / 142nd pick / 2015,AmosAd00
69,David Bakhtiari,31,OT,,,310,6-4,Colorado,9/30/1991,9,,Green Bay Packers / 4th / 109th pick / 2013,BakhDa00
51,Krys Barnes,24,LB,,,229,6-2,UCLA,4/2/1998,2,,,BarnKr00
59,De'Vondre Campbell,29,OLB,,,232,6-3,Minnesota,7/1/1993,6,,Atlanta Falcons / 4th / 115th pick / 2016,CampDe00
24,Tariq Carpenter,24,DB,,,225,6-4,Georgia Tech,12/28/1998,Rook,,Green Bay Packers / 7th / 228th pick / 2022,CarpTa00
97,Kenny Clark,27,DT,,,314,6-3,UCLA,10/4/1995,6,,Green Bay Packers / 1st / 27th pick / 2016,ClarKe01
18,Randall Cobb,32,WR,,,195,5-10,Kentucky,8/22/1990,11,,Green Bay Packers / 2nd / 64th pick / 2011,CobbRa00
56,Jack Coco,,LS,,,248,6-2,Georgia Tech,,Rook,,,CocoJa00
2,Mason Crosby,38,K,,,207,6-1,Colorado,9/3/1984,15,,Green Bay Packers / 6th / 193rd pick / 2007,CrosMa20
84,Tyler Davis,25,TE,,,,,ConnecticutGeorgia Tech,4/2/1997,2,,Jacksonville Jaguars / 6th / 206th pick / 2020,DaviTy02
81,Josiah Deguara,25,TE,,,238,6-2,Cincinnati,2/14/1997,2,,Green Bay Packers / 3rd / 94th pick / 2020,DeguJo00
28,AJ Dillon,24,RB,,,247,6-0,Boston Col.,5/2/1998,2,,Green Bay Packers / 2nd / 62nd pick / 2020,DillAJ00
87,Romeo Doubs,22,WR,,,200,6-2,Nevada,4/13/2000,Rook,,Green Bay Packers / 4th / 132nd pick / 2022,DoubRo00
29,Rasul Douglas,28,CB,,,209,6-2,West Virginia,8/29/1994,5,,Philadelphia Eagles / 3rd / 99th pick / 2017,DougRa00
55,Kingsley Enagbare,22,DE,,,265,6-4,South Carolina,1/18/2000,Rook,,Green Bay Packers / 5th / 179th pick / 2022,EnagKi00
99,Jonathan Ford,24,DT,,,315,6-5,Auburn,9/29/1998,Rook,,Green Bay Packers / 7th / 234th pick / 2022,FordJo00
20,Rudy Ford,28,FS,,,204,6-0,Auburn,11/1/1994,5,,Arizona Cardinals / 6th / 208th pick / 2017,FordRu00
40,Tipa Galeai,25,DE,,,235,6-5,Utah St.,2/26/1997,2,,,GaleTi01
53,Jonathan Garvin,23,DL,,,257,6-4,Miami (FL),7/28/1999,2,,Green Bay Packers / 7th / 242nd pick / 2020,GarvJo00
52,Rashan Gary,25,DL,,,277,6-5,Michigan,12/3/1997,3,,Green Bay Packers / 1st / 12th pick / 2019,GaryRa00
67,Jake Hanson,25,OL,,,296,6-4,Oregon,4/29/1997,1,,Green Bay Packers / 6th / 208th pick / 2020,HansJa00
22,Shemar Jean-Charles,24,CB,,,184,5-10,Appalachian St.,6/20/1998,1,,Green Bay Packers / 5th / 178th pick / 2021,JeanSh00
74,Elgton Jenkins,27,OL,,,311,6-5,Mississippi St.,12/26/1995,3,,Green Bay Packers / 2nd / 44th pick / 2019,JenkEl00
33,Aaron Jones,28,RB,,,208,5-9,Texas-El Paso,12/2/1994,5,,Green Bay Packers / 5th / 182nd pick / 2017,JoneAa00
13,Allen Lazard,27,WR,,,227,6-5,Iowa St.,12/11/1995,4,,,LazaAl00
6,Dallin Leavitt,28,S,,,195,5-10,Utah St.,8/8/1994,4,,,LeavDa00
89,Marcedes Lewis,38,TE,,,267,6-6,UCLA,5/19/1984,16,,Jacksonville Jaguars / 1st / 28th pick / 2006,LewiMa00
10,Jordan Love,24,QB,,,219,6-4,Utah St.,11/2/1998,1,,Green Bay Packers / 1st / 26th pick / 2020,LoveJo03
94,Dean Lowry,28,DE,,,296,6-6,Northwestern,6/9/1994,6,,Green Bay Packers / 4th / 137th pick / 2016,LowrDe00
58,Isaiah McDuffie,23,LB,,,227,6-1,Boston Col.,7/21/1999,1,,Green Bay Packers / 6th / 220th pick / 2021,McDuIs00
71,Josh Myers,24,OL,,,310,6-5,Ohio St.,7/16/1998,1,,Green Bay Packers / 2nd / 62nd pick / 2021,MyerJo00
70,Royce Newman,25,OL,,,310,6-5,Mississippi,8/17/1997,1,,Green Bay Packers / 4th / 142nd pick / 2021,NewmRo00
73,Yosuah Nijman,26,OL,,,314,6-7,Virginia Tech,1/2/1996,2,,,NijmYo01
25,Keisean Nixon,25,CB,,,200,5-10,South Carolina,6/22/1997,3,,,NixoKe00
16,Pat O'Donnell,31,P,,,223,6-4,Miami (FL),2/22/1991,8,,Chicago Bears / 6th / 191st pick / 2014,ODonPa00
90,Jarran Reed,30,DT,,,313,6-3,East Mississippi CCAlabama,12/16/1992,6,,Seattle Seahawks / 2nd / 49th pick / 2016,ReedJa02
75,Sean Rhyan,24,OL,,,320,6-5,UCLA,9/20/1998,Rook,,Green Bay Packers / 3rd / 92nd pick / 2022,RhyaSe00
12,Aaron Rodgers,39,QB,,,225,6-2,Butte JC (CA)California,12/2/1983,17,,Green Bay Packers / 1st / 24th pick / 2005,RodgAa00
8,Amari Rodgers,23,WR,,,212,5-9,Clemson,9/23/1999,1,,Green Bay Packers / 3rd / 85th pick / 2021,RodgAm00
76,Jon Runyan,25,OL,,,307,6-4,Michigan,8/8/1997,2,,Green Bay Packers / 6th / 192nd pick / 2020,RunyJo00
26,Darnell Savage Jr.,25,S,,,198,5-11,Maryland,7/30/1997,3,,Green Bay Packers / 1st / 21st pick / 2019,SavaDa00
93,Tedarrell Slaton,25,DT,,,330,6-4,Florida,10/3/1997,1,,Green Bay Packers / 5th / 173rd pick / 2021,SlatTe00
91,Preston Smith,30,DE,,,265,6-5,Mississippi St.,11/17/1992,7,,Washington Redskins / 2nd / 38th pick / 2015,SmitPr00
21,Eric Stokes,23,CB,,,194,6-0,Georgia,3/1/1999,1,,Green Bay Packers / 1st / 29th pick / 2021,StokEr00
50,Zach Tom,23,OL,,,305,6-5,Wake Forest,3/26/1999,Rook,,Green Bay Packers / 4th / 140th pick / 2022,TomxZa00
85,Robert Tonyan,28,TE,,,237,6-5,Indiana St.,4/30/1994,4,,,TonyRo00
83,Samori Toure,24,WR,,,190,6-3,MontanaNebraska,3/24/1998,Rook,,Green Bay Packers / 7th / 258th pick / 2022,TourSa00
7,Quay Walker,22,LB,,,240,6-4,Georgia,5/8/2000,Rook,,Green Bay Packers / 1st / 22nd pick / 2022,WalkQu00
63,Rasheed Walker,22,OL,,,320,6-6,Penn St.,2/13/2000,Rook,,Green Bay Packers / 7th / 249th pick / 2022,WalkRa00
11,Sammy Watkins,29,WR,,,211,6-1,Clemson,6/14/1993,8,,Buffalo Bills / 1st / 4th pick / 2014,WatkSa00
9,Christian Watson,23,WR,,,200,6-5,North Dakota St.,5/12/1999,Rook,,Green Bay Packers / 2nd / 34th pick / 2022,WatsCh00
95,Devonte Wyatt,24,DT,,,315,6-3,Hutchinson (KS)Georgia,3/31/1998,Rook,,Green Bay Packers / 1st / 28th pick / 2022,WyatDe00
32,Kylin Hill (PUP),24,RB,,,214,5-10,Mississippi St.,8/18/1998,1,,Green Bay Packers / 7th / 256th pick / 2021,HillKy00
98,Akial Byers (IR),24,DT,,,308,6-3,Missouri,10/9/1998,Rook,,,ByerAk00
30,Shawn Davis (IR),24,DB,,,206,6-0,Florida,12/24/1998,1,,Indianapolis Colts / 5th / 165th pick / 2021,DaviSh02
38,Innis Gaines (IR),24,DB,,,207,6-2,TCU,8/29/1998,1,,,GainIn00
5,Ishmael Hyman (IR),27,WR,,,196,6-0,James Madison,8/23/1995,3,,,HymaIs00
