No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
24,Nasir Adderley,25,S,,,206,6-0,Delaware,5/31/1997,3,,Los Angeles Chargers / 2nd / 60th pick / 2019,AddeNa00
13,Keenan Allen,30,WR,,,211,6-2,California,4/27/1992,9,,San Diego Chargers / 3rd / 76th pick / 2013,AlleKe00
97,Joey Bosa,27,DE,,,280,6-5,Ohio St.,7/11/1995,6,,San Diego Chargers / 1st / 3rd pick / 2016,BosaJo00
23,Bryce Callahan,31,CB,,,188,5-9,Rice,10/23/1991,7,,,CallBr00
82,DeAndre Carter,29,WR,,,188,5-8,Sacramento St.,4/10/1993,4,,,CartDe02
76,Will Clapp,27,C,,,311,6-5,LSU,12/10/1995,4,,New Orleans Saints / 7th / 245th pick / 2018,ClapWi00
4,Chase Daniel,36,QB,,,218,6-0,Missouri,10/7/1986,13,,,DaniCh00
43,Michael Davis,27,,,,196,6-2,BYU,1/6/1995,5,,,DaviMi03
30,Austin Ekeler,27,RB,,,200,5-10,Western St. (CO),5/17/1995,5,,,EkelAu00
7,Gerald Everett,28,TE,,,240,6-3,South Alabama,6/25/1994,5,,Los Angeles Rams / 2nd / 44th pick / 2017,EverGe00
96,Breiden Fehoko,26,NT,,,295,6-2,LSU,10/15/1996,2,,,FehoBr01
71,Matt Feiler,30,T,,,330,6-6,Bloomsburg,7/7/1992,8,,,FeilMa00
56,Morgan Fox,28,DL,,,260,6-3,Colorado State-Pueblo,9/12/1994,6,,,FoxxMo00
32,Alohi Gilman,25,S,,,201,5-10,NavyNotre Dame,9/17/1997,2,,Los Angeles Chargers / 6th / 186th pick / 2020,GilmAl00
15,Jalen Guyton,25,WR,,,212,6-1,North Texas,6/7/1997,3,,,GuytJa01
47,Josh Harris,33,LS,,,224,6-1,Auburn,4/27/1989,10,,,HarrJo02
10,Justin Herbert,24,QB,,,237,6-6,Oregon,3/10/1998,2,,Los Angeles Chargers / 1st / 6th pick / 2020,HerbJu00
6,Dustin Hopkins,32,K,,,205,6-2,Florida St.,10/1/1990,9,,Buffalo Bills / 6th / 177th pick / 2013,HopkDu00
45,Zander Horvath,24,RB,,,230,6-3,Purdue,12/10/1998,Rook,,Los Angeles Chargers / 7th / 260th pick / 2022,HorvZa00
27,J.C. Jackson,27,DB,,,198,6-1,FloridaRiverside CCMaryland,11/17/1995,4,,,JackJ.00
64,Brenden Jaimes,23,OL,,,298,6-5,Nebraska,5/28/1999,1,,Los Angeles Chargers / 5th / 159th pick / 2021,JaimBr00
3,Derwin James,26,SS,,,215,6-2,Florida St.,8/3/1996,4,,Los Angeles Chargers / 1st / 17th pick / 2018,JameDe00
98,Austin Johnson,28,DT,,,314,6-4,Penn St.,5/8/1994,6,,Tennessee Titans / 2nd / 43rd pick / 2016,JohnAu01
77,Zion Johnson,23,G,,,316,6-3,DavidsonBoston Col.,11/18/1999,Rook,,Los Angeles Chargers / 1st / 17th pick / 2022,JohnZi00
69,Sebastian Joseph-Day,27,DT,,,310,6-4,Rutgers,3/21/1995,4,,Los Angeles Rams / 6th / 195th pick / 2018,JoseSe00
25,Joshua Kelley,25,RB,,,212,5-11,UC DavisUCLA,11/20/1997,2,,Los Angeles Chargers / 4th / 112th pick / 2020,KellJo01
33,Deane Leonard,23,DB,,,195,6-2,CalgaryMississippi,11/20/1999,Rook,,Los Angeles Chargers / 7th / 236th pick / 2022,LeonDe00
63,Corey Linsley,31,C,,,301,6-3,Ohio St.,7/27/1991,8,,Green Bay Packers / 5th / 161st pick / 2014,LinsCo00
52,Khalil Mack,31,OLB,,,267,6-3,Buffalo,2/22/1991,8,,Oakland Raiders / 1st / 5th pick / 2014,MackKh00
88,Tre' McKitty,23,TE,,,246,6-4,Florida St.Georgia,1/12/1999,1,,Los Angeles Chargers / 3rd / 97th pick / 2021,McKiTr00
20,Sony Michel,27,RB,,,215,5-11,Georgia,2/17/1995,4,,New England Patriots / 1st / 31st pick / 2018,MichSo00
9,Kenneth Murray,24,LB,,,241,6-2,Oklahoma,11/16/1998,2,,Los Angeles Chargers / 1st / 23rd pick / 2020,MurrKe00
31,Nick Niemann,25,LB,,,244,6-3,Iowa,12/2/1997,1,,Los Angeles Chargers / 6th / 185th pick / 2021,NiemNi00
74,Storm Norton,28,OT,,,317,6-7,Toledo,5/16/1994,4,,,NortSt00
57,Amen Ogbongbemiga,24,LB,,,231,6-0,Oklahoma St.,9/4/1998,1,,,OgboAm00
93,Otito Ogbonnia,21,DT,,,320,6-4,UCLA,12/3/2001,Rook,,Los Angeles Chargers / 5th / 160th pick / 2022,OgboOt00
5,Josh Palmer,24,WR,,,210,6-1,Tennessee,9/22/1998,1,,Los Angeles Chargers / 3rd / 77th pick / 2021,PalmJo00
89,Donald Parham,25,TE,,,237,6-8,Stetson,8/16/1997,2,,,ParhDo00
79,Trey Pipkins,26,OT,,,307,6-6,Sioux Falls,9/5/1996,3,,Los Angeles Chargers / 3rd / 91st pick / 2019,PipkTr00
42,Troy Reeder,28,LB,,,245,6-3,Penn St.Delaware,9/13/1994,3,,,ReedTr01
94,Chris Rumph,24,OLB,,,244,6-2,Duke,10/19/1998,1,,Los Angeles Chargers / 4th / 118th pick / 2021,RumpCh00
68,Jamaree Salyer,22,OL,,,325,6-4,Georgia,7/13/2000,Rook,,Los Angeles Chargers / 6th / 195th pick / 2022,SalyJa00
