No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
46,Brent Alexander,28,DB,16,16,189,5-11,Tennessee St.,7/10/1971,5,6,,AlexBr20
56,Micheal Barrow,29,LB,16,16,245,6-2,Miami (FL),4/19/1970,6,7,Houston Oilers / 2nd / 47th pick / 1993,BarrMi20
24,Michael Bates,30,RB,16,0,189,5-10,Arizona,12/19/1969,6,2,Seattle Seahawks / 6th / 150th pick / 1992,BateMi00
7,Steve Beuerlein,34,QB,16,16,220,6-3,Notre Dame,3/7/1965,11,19,Los Angeles Raiders / 4th / 110th pick / 1987,BeueSt00
21,Tim Biakabutuka,25,RB,11,11,215,6-0,Michigan,1/24/1974,3,9,Carolina Panthers / 1st / 8th pick / 1996,BiakTi00
12,Steve Bono,37,QB,2,0,215,6-4,UCLA,5/11/1962,14,0,Minnesota Vikings / 6th / 142nd pick / 1985,BonoSt00
66,Matt Campbell,27,G,10,10,284,6-4,South Carolina,7/14/1972,4,6,,CampMa21
89,Rae Carruth,25,WR,5,5,194,5-11,Colorado,1/20/1974,2,2,Carolina Panthers / 1st / 27th pick / 1997,CarrRa00
3,Richie Cunningham,29,K,3,0,167,5-10,Louisiana,8/18/1970,2,1,,cunniric01
76,Norbert Davidds-Garrido,27,T,16,0,315,6-6,USC,10/4/1972,3,2,Carolina Panthers / 4th / 106th pick / 1996,DaviNo20
25,Eric Davis,31,DB,16,16,185,5-11,Jacksonville St.,1/26/1968,9,7,San Francisco 49ers / 2nd / 53rd pick / 1990,DaviEr00
74,Antonio Dingle,23,DT,3,0,315,6-2,Virginia,10/7/1976,Rook,0,Pittsburgh Steelers / 7th / 214th pick / 1999,DingAn20
96,Antonio Edwards,29,DE,14,7,271,6-3,Valdosta St.,3/10/1970,6,3,Seattle Seahawks / 8th / 204th pick / 1993,EdwaAn20
33,Doug Evans,29,DB,16,16,188,6-1,Louisiana Tech,5/13/1970,6,6,Green Bay Packers / 6th / 141st pick / 1993,EvanDo21
40,William Floyd,27,FB,16,16,242,6-1,Florida St.,2/17/1972,5,3,San Francisco 49ers / 1st / 28th pick / 1994,FloyWi00
65,Frank Garcia,27,C,16,16,302,6-2,Washington,1/28/1972,4,10,Carolina Panthers / 4th / 132nd pick / 1995,GarcFr21
94,Sean Gilbert,29,DT,16,16,318,6-5,Pittsburgh,4/10/1970,7,7,Los Angeles Rams / 1st / 3rd pick / 1992,GilbSe00
91,Kevin Greene,37,LB,16,16,247,6-3,Auburn,7/31/1962,14,7,Los Angeles Rams / 5th / 113th pick / 1985,GreeKe00
81,Donald Hayes,24,WR,13,1,220,6-4,Wisconsin,7/13/1975,1,3,Carolina Panthers / 4th / 106th pick / 1998,HayeDo00
44,Chris Hetherington,27,FB,14,0,245,6-3,Yale,11/27/1972,3,0,,HethCh00
83,Patrick Jeffers,26,WR,15,10,217,6-3,Virginia,2/2/1973,3,13,Denver Broncos / 5th / 159th pick / 1996,JeffPa00
23,Anthony Johnson,32,RB,16,0,225,6-0,Notre Dame,10/25/1967,9,2,Indianapolis Colts / 2nd / 36th pick / 1990,JohnAn00
75,Clarence Jones,31,T,16,16,300,6-6,Maryland,5/6/1968,8,10,New York Giants / 4th / 111th pick / 1991,JoneCl20
54,Donta Jones,27,LB,16,0,235,6-2,Nebraska,8/27/1972,4,2,Pittsburgh Steelers / 4th / 125th pick / 1995,JoneDo22
59,Ernest Jones,28,DT,13,0,263,6-2,Oregon,4/1/1971,4,1,Los Angeles Rams / 3rd / 100th pick / 1994,JoneEr20
4,John Kasay,30,K,13,0,210,5-10,Georgia,10/27/1969,8,4,Seattle Seahawks / 4th / 98th pick / 1991,kasayjoh01
88,Brian Kinchen,34,TE,16,0,240,6-2,LSU,8/6/1965,11,1,Miami Dolphins / 12th / 320th pick / 1988,KincBr00
32,Fred Lane,24,RB,15,5,205,5-10,Lane,9/6/1975,2,6,,LaneFr00
8,Jeff Lewis,26,QB,2,0,211,6-2,Northern Arizona,4/17/1973,3,0,Denver Broncos / 4th / 100th pick / 1996,LewiJe01
29,Steve Lofton,31,DB,5,0,180,5-9,Texas A&M,11/26/1968,8,0,,LoftSt20
86,Kris Mangum,26,TE,11,0,252,6-4,AlabamaMississippi,8/15/1973,2,0,Carolina Panthers / 7th / 228th pick / 1997,MangKr00
79,Viliami Maumau,24,DT,1,0,302,6-2,Colorado,4/3/1975,Rook,0,Carolina Panthers / 7th / 196th pick / 1998,MaumVi20
82,Eric Metcalf,31,RB,16,1,188,5-10,Texas,1/23/1968,10,2,Cleveland Browns / 1st / 13th pick / 1989,MetcEr00
30,Mike Minter,25,DB,16,16,195,5-10,Nebraska,1/15/1974,2,7,Carolina Panthers / 2nd / 56th pick / 1997,MintMi21
90,Tim Morabito,26,DT,16,16,296,6-3,Boston Col.,10/12/1973,3,6,,MoraTi20
87,Muhsin Muhammad,26,WR,15,15,215,6-2,Michigan St.,5/5/1973,3,14,Carolina Panthers / 2nd / 43rd pick / 1996,MuhaMu00
28,Roderick Mullen,27,DB,15,0,202,6-1,Grambling St.,12/5/1972,4,1,New York Giants / 5th / 153rd pick / 1995,MullRo20
53,Hannibal Navies,22,MLB,9,0,247,6-3,Colorado,7/19/1977,Rook,1,Carolina Panthers / 4th / 100th pick / 1999,NaviHa20
63,Jamar Nesbit,23,G,7,0,328,6-4,South Carolina,12/17/1976,Rook,1,,NesbJa20
73,Nate Newton,38,G,7,0,318,6-3,Florida A&M,12/20/1961,13,1,,NewtNa00
97,Jason Peter,25,DE,9,9,295,6-4,Nebraska,9/13/1974,1,4,Carolina Panthers / 1st / 14th pick / 1998,PeteJa20
61,Anthony Redmon,28,G,15,15,308,6-5,Auburn,4/9/1971,5,9,Arizona Cardinals / 5th / 139th pick / 1994,RedmAn20
