No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
37,Jahleel Addae,27,S,16,16,195,5-10,Central Michigan,1/24/1990,4,6,,AddaJa00
13,Keenan Allen,25,WR,16,15,211,6-2,California,4/27/1992,4,11,San Diego Chargers / 3rd / 76th pick / 2013,AlleKe00
97,Jeremiah Attaochu,24,OLB,4,0,262,6-3,Georgia Tech,1/17/1993,3,0,San Diego Chargers / 2nd / 50th pick / 2014,AttaJe00
72,Joe Barksdale,29,T,11,11,326,6-5,LSU,1/1/1988,6,6,Oakland Raiders / 3rd / 92nd pick / 2011,BarkJo00
12,Travis Benjamin,28,WR,16,3,175,5-10,Miami (FL),12/29/1989,5,6,Cleveland Browns / 4th / 100th pick / 2012,BenjTr00
99,Joey Bosa,22,DE,16,16,280,6-5,Ohio St.,7/11/1995,1,13,San Diego Chargers / 1st / 3rd pick / 2016,BosaJo00
33,Tre Boston,25,FS,16,15,205,6-1,North Carolina,6/25/1992,3,7,Carolina Panthers / 4th / 128th pick / 2014,BostTr00
,Brett Boyko,25,T,1,0,301,6-6,UNLV,8/4/1992,Rook,0,,BoykBr01
57,Jatavis Brown,23,OLB,16,5,221,5-11,Akron,2/18/1994,1,4,San Diego Chargers / 5th / 175th pick / 2016,BrowJa05
10,Kellen Clemens,34,QB,8,0,220,6-2,Oregon,6/7/1983,11,0,New York Jets / 2nd / 49th pick / 2006,ClemKe00
5,Travis Coons,25,K,3,0,199,6-2,Washington,2/6/1992,2,0,,CoonTr00
,Sean Culkin,24,TE,1,0,255,6-5,Missouri,6/11/1993,Rook,0,,CulkSe00
87,Jeff Cumberland,30,TE,7,3,249,6-4,Illinois,5/2/1987,7,0,,CumbJe00
11,Geremy Davis,25,WR,2,0,211,6-3,Connecticut,1/10/1992,2,0,New York Giants / 6th / 186th pick / 2015,DaviGe00
,Michael Davis,22,,15,0,196,6-2,BYU,1/6/1995,Rook,1,,DaviMi03
48,Nick Dzubnar,26,LB,13,0,240,6-1,Cal Poly-San Luis Obispo,8/15/1991,2,1,,DzubNi00
,Austin Ekeler,22,RB,16,0,200,5-10,Western St. (CO),5/17/1995,Rook,4,,EkelAu00
51,Kyle Emanuel,26,OLB,16,11,250,6-3,North Dakota St.,8/16/1991,2,6,San Diego Chargers / 5th / 153rd pick / 2015,EmanKy00
,Dan Feeney,23,OG,15,9,310,6-4,Indiana,5/29/1994,Rook,5,Los Angeles Chargers / 3rd / 71st pick / 2017,FeenDa00
85,Antonio Gates,37,TE,16,4,255,6-4,Kent St.,6/18/1980,14,3,,GateAn00
28,Melvin Gordon,24,RB,16,16,215,6-1,Wisconsin,4/13/1993,2,10,San Diego Chargers / 1st / 15th pick / 2015,GordMe00
75,Chris Hairston,28,T,2,0,323,6-6,Clemson,4/26/1989,6,0,Buffalo Bills / 4th / 122nd pick / 2011,HairCh00
,Nigel Harris,23,OLB,5,1,225,6-2,South Florida,12/7/1994,Rook,1,,HarrNi00
26,Casey Hayward,28,DB,16,16,192,5-11,Vanderbilt,9/9/1989,5,13,Green Bay Packers / 2nd / 62nd pick / 2012,HaywCa00
86,Hunter Henry,23,TE,14,13,250,6-5,Arkansas,12/7/1994,1,5,San Diego Chargers / 2nd / 35th pick / 2016,HenrHu00
54,Melvin Ingram,28,DE,16,16,247,6-2,South Carolina,4/26/1989,5,13,San Diego Chargers / 1st / 18th pick / 2012,IngrMe00
15,Dontrelle Inman,28,WR,4,0,205,6-3,Virginia,1/31/1989,3,0,,InmaDo00
,Rayshawn Jenkins,23,FS,15,0,220,6-1,Miami (FL),1/25/1994,Rook,1,Los Angeles Chargers / 4th / 113th pick / 2017,JenkRa00
8,Drew Kaser,24,P,16,0,206,6-2,Texas A&M,2/11/1993,1,3,San Diego Chargers / 6th / 179th pick / 2016,KaseDr00
53,Josh Keyes,24,LB,2,0,225,6-2,Boston Col.,1/23/1993,2,0,,KeyeJo00
,Desmond King,23,FS,16,4,200,5-10,Iowa,12/14/1994,Rook,3,Los Angeles Chargers / 5th / 151st pick / 2017,KingDe01
,Younghoe Koo,23,K,4,0,185,5-9,Georgia Southern,8/3/1994,Rook,-1,,KooxYo00
