No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
40,Matthew Adams,28,LB,1,0,229,6-0,Houston,12/12/1995,5,,Indianapolis Colts / 7th / 221st pick / 2018,AdamMa00
84,Jordan Akins,31,TE,1,0,243,6-4,Central Florida,4/19/1992,5,,Houston Texans / 3rd / 98th pick / 2018,AkinJo00
37,D'Anthony Bell,27,S,1,0,211,6-1,Iowa CentralButler (KS)West Florida,10/17/1996,1,,,BellDA03
18,David Bell,23,WR,1,0,205,6-2,Purdue,12/14/2000,1,,Cleveland Browns / 3rd / 99th pick / 2022,BellDa02
75,Joel Bitonio,32,G,1,1,320,6-4,Nevada,10/11/1991,9,,Cleveland Browns / 2nd / 35th pick / 2014,BitoJo00
13,Corey Bojorquez,27,P,1,0,217,6-0,Cerritos (CA)New Mexico,9/13/1996,5,,,BojoCo00
88,Harrison Bryant,25,TE,1,0,230,6-5,Florida Atlantic,4/23/1998,3,,Cleveland Browns / 4th / 115th pick / 2020,BryaHa00
24,Nick Chubb,28,RB,1,1,227,5-11,Georgia,12/27/1995,5,,Cleveland Browns / 2nd / 35th pick / 2018,ChubNi00
2,Amari Cooper,29,WR,1,1,210,6-1,Alabama,6/17/1994,8,,Oakland Raiders / 1st / 4th pick / 2015,CoopAm00
22,Grant Delpit,25,S,1,1,208,6-3,LSU,9/20/1998,2,,Cleveland Browns / 2nd / 44th pick / 2020,DelpGr00
43,Mohamoud Diabate,22,LB,1,0,222,,FloridaUtah,5/18/2001,Rook,,,DiabMo00
68,Michael Dunn,29,G,0,0,315,6-5,Maryland,8/28/1994,3,,,DunnMi01
96,Jordan Elliott,26,DT,1,1,303,6-4,TexasMissouri,11/23/1997,3,,Cleveland Browns / 3rd / 88th pick / 2020,ElliJo02
23,Martin Emerson,23,CB,1,1,195,6-2,Mississippi St.,9/27/2000,1,,Cleveland Browns / 3rd / 68th pick / 2022,EmerMa00
42,Tony Fields,24,LB,1,0,222,6-0,ArizonaWest Virginia,6/18/1999,2,,Cleveland Browns / 5th / 153rd pick / 2021,FielTo00
34,Jerome Ford,24,RB,1,0,220,5-11,AlabamaCincinnati,12/9/1999,1,,Cleveland Browns / 5th / 156th pick / 2022,FordJe00
28,Mike Ford,28,CB,1,0,194,6-0,SE Missouri St.,8/4/1995,5,,,FordMi01
95,Myles Garrett,28,DE,1,1,272,6-4,Texas A&M,12/29/1995,6,,Cleveland Browns / 1st / 1st pick / 2017,GarrMy00
3,Marquise Goodwin,33,WR,1,0,180,5-9,Texas,11/19/1990,10,,Buffalo Bills / 3rd / 78th pick / 2013,GoodMa00
25,Kahlef Hailassie,23,CB,0,0,200,,OregonIndependence (KS)Western Kentucky,11/9/2000,Rook,,,HailKa00
53,Nick Harris,25,C,1,0,293,6-1,Washington,11/13/1998,3,,Cleveland Browns / 5th / 160th pick / 2020,HarrNi01
93,Shelby Harris,32,DT,1,0,290,6-2,Illinois St.,8/11/1991,9,,Oakland Raiders / 7th / 235th pick / 2014,HarrSh00
33,Ronnie Hickman,22,S,1,0,205,,Ohio St.,10/11/2001,Rook,,,HickRo00
7,Dustin Hopkins,33,K,1,0,205,6-2,Florida St.,10/1/1990,8,,Buffalo Bills / 6th / 177th pick / 2013,HopkDu00
66,James Hudson,24,T,1,0,313,6-5,MichiganCincinnati,5/13/1999,2,,Cleveland Browns / 4th / 110th pick / 2021,HudsJa00
47,Charley Hughlett,33,LS,1,0,248,6-4,Central Florida,5/16/1990,8,,,HughCh01
90,Maurice Hurst Jr.,28,DT,1,0,291,6-2,Michigan,5/9/1995,5,,Oakland Raiders / 5th / 140th pick / 2018,HursMa00
62,Siaki Ika,23,DT,0,0,358,,LSUBaylor,11/8/2000,Rook,,Cleveland Browns / 3rd / 98th pick / 2023,IkaxSi00
79,Dawand Jones,22,T,1,0,350,,Ohio St.,8/6/2001,Rook,,Cleveland Browns / 4th / 111th pick / 2023,JoneDa07
57,Isaiah McGuire,22,DE,0,0,274,,Missouri,7/27/2001,Rook,,Cleveland Browns / 4th / 126th pick / 2023,McGuIs00
26,Rodney McLeod,33,S,1,1,195,5-10,Virginia,6/23/1990,11,,,McLeRo00
29,Cameron Mitchell,22,CB,1,0,195,,Northwestern,9/8/2001,Rook,,Cleveland Browns / 5th / 142nd pick / 2023,MitcCa01
8,Elijah Moore,23,WR,1,1,178,5-10,Mississippi,3/27/2000,2,,New York Jets / 2nd / 34th pick / 2021,MoorEl00
,Greg Newsome II,23,CB,1,1,192,6-0,Northwestern,5/18/2000,2,,Cleveland Browns / 1st / 26th pick / 2021,NewsGr00
85,David Njoku,27,TE,1,1,246,6-4,Miami (FL),7/10/1996,6,,Cleveland Browns / 1st / 29th pick / 2017,NjokDa00
54,Ogbonnia Okoronkwo,28,DE,1,0,253,6-1,Oklahoma,4/24/1995,4,,Los Angeles Rams / 5th / 160th pick / 2018,OkorOg00
6,Jeremiah Owusu-Koramoah,24,LB,1,1,221,6-2,Notre Dame,11/4/1999,2,,Cleveland Browns / 2nd / 52nd pick / 2021,OwusJe00
11,Donovan Peoples-Jones,24,WR,1,1,204,6-2,Michigan,2/19/1999,3,,Cleveland Browns / 6th / 187th pick / 2020,PeopDo00
55,Ethan Pocic,28,C,1,1,320,6-6,LSU,8/5/1995,6,,Seattle Seahawks / 2nd / 58th pick / 2017,PociEt00
99,Za'Darius Smith,31,DE,1,1,272,6-4,East Mississippi CCKentucky,9/8/1992,8,,Baltimore Ravens / 4th / 122nd pick / 2015,SmitZa00
20,Pierre Strong,25,RB,1,0,205,5-11,South Dakota St.,12/10/1998,1,,New England Patriots / 4th / 127th pick / 2022,StroPi00
44,Sione Takitaki,28,LB,1,0,238,6-1,BYU,6/8/1995,4,,Cleveland Browns / 3rd / 80th pick / 2019,TakiSi00
77,Wyatt Teller,29,G,1,1,314,6-4,Virginia Tech,11/21/1994,5,,Buffalo Bills / 5th / 166th pick / 2018,TellWy00
17,Dorian Thompson-Robinson,24,QB,0,0,205,,UCLA,11/14/1999,Rook,,Cleveland Browns / 5th / 140th pick / 2023,ThomDo02
1,Juan Thornhill,28,S,0,0,203,6-0,Virginia,10/19/1995,4,,Kansas City Chiefs / 2nd / 63rd pick / 2019,ThorJu00
19,Cedric Tillman,23,WR,1,0,215,,Tennessee,4/19/2000,Rook,,Cleveland Browns / 3rd / 74th pick / 2023,TillCe01
94,Dalvin Tomlinson,29,DT,1,1,325,6-3,Alabama,2/28/1994,6,,New York Giants / 2nd / 55th pick / 2017,TomlDa00
5,Anthony Walker,28,LB,1,1,235,6-1,Northwestern,8/8/1995,6,,Indianapolis Colts / 5th / 161st pick / 2017,WalkAn01
21,Denzel Ward,26,CB,1,1,190,5-11,Ohio St.,4/28/1997,5,,Cleveland Browns / 1st / 4th pick / 2018,WardDe02
4,Deshaun Watson,28,QB,1,1,215,6-2,Clemson,9/14/1995,6,,Houston Texans / 1st / 12th pick / 2017,WatsDe00
71,Jedrick Wills Jr.,24,T,1,1,307,6-4,Alabama,5/17/1999,3,,Cleveland Browns / 1st / 10th pick / 2020,WillJe04
91,Alex Wright,23,DE,1,0,270,6-7,Ala-Birmingham,9/5/2000,1,,Cleveland Browns / 3rd / 78th pick / 2022,WrigAl01
56,Luke Wypler,22,C,0,0,300,,Ohio St.,5/3/2001,Rook,,Cleveland Browns / 6th / 190th pick / 2023,WyplLu00
70,Drew Forbes (NON),26,G,0,0,305,6-5,SE Missouri St.,1/18/1997,4,,Cleveland Browns / 6th / 189th pick / 2019,ForbDr00
12,Michael Woods II (NON),23,WR,0,0,198,6-1,ArkansasOklahoma,3/19/2000,1,,Cleveland Browns / 6th / 202nd pick / 2022,WoodMi00
87,Daylen Baldwin (IR),24,WR,0,0,212,6-2,Morgan St.Jackson St.Michigan,11/24/1999,1,,,BaldDa01
78,Jack Conklin (IR),29,T,1,1,308,6-6,Michigan St.,8/17/1994,7,,Tennessee Titans / 1st / 8th pick / 2016,ConkJa00
52,Dawson Deaton (IR),24,G,0,0,310,6-6,Texas Tech,5/6/1999,Rook,,Cleveland Browns / 7th / 246th pick / 2022,DeatDa00
31,Thomas Graham (IR),24,CB,0,0,193,5-11,Oregon,6/26/1999,2,,Chicago Bears / 6th / 228th pick / 2021,GrahTh00
9,Jakeem Grant (IR),31,WR,0,0,171,5-7,Texas Tech,10/30/1992,7,,Miami Dolphins / 6th / 186th pick / 2016,GranJa00
30,Thakarius Keyes (IR),26,CB,0,0,202,6-1,Tulane,11/9/1997,3,,Kansas City Chiefs / 7th / 237th pick / 2020,KeyeTh00
51,Jordan Kunaszyk (IR),27,LB,0,0,235,6-3,California,10/15/1996,4,,,KunaJo00
50,Jacob Phillips (IR),24,LB,0,0,233,6-4,LSU,4/1/1999,3,,Cleveland Browns / 3rd / 97th pick / 2020,PhilJa01
