No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
33,Jamal Adams,23,SS,16,16,213,6-1,LSU,10/17/1995,1,10,New York Jets / 1st / 6th pick / 2017,AdamJa00
96,Henry Anderson,27,DE,16,3,300,6-6,Stanford,8/3/1991,3,3,Indianapolis Colts / 3rd / 93rd pick / 2015,AndeHe00
11,Robby Anderson,25,WR,14,9,190,6-3,Temple,5/9/1993,2,6,,AndeRo04
55,Jeremiah Attaochu,25,OLB,11,0,262,6-3,Georgia Tech,1/17/1993,4,1,San Diego Chargers / 2nd / 50th pick / 2014,AttaJe00
93,Tarell Basham,24,DE,10,1,266,6-4,Ohio,3/18/1994,1,1,Indianapolis Colts / 3rd / 80th pick / 2017,BashTa00
68,Kelvin Beachum,29,T,16,16,308,6-3,SMU,6/8/1989,6,6,Pittsburgh Steelers / 7th / 248th pick / 2012,BeacKe00
69,Ben Braden,24,OG,2,0,329,6-6,Michigan,3/9/1994,Rook,0,,BradBe00
23,Terrence Brooks,26,FS,16,0,205,5-11,Florida St.,3/2/1992,4,1,Baltimore Ravens / 3rd / 79th pick / 2014,BrooTe00
18,Deontay Burnett,21,WR,5,1,186,6-0,USC,10/4/1997,Rook,1,,BurnDe00
32,Juston Burris,25,CB,4,0,210,6-0,North Carolina St.,8/4/1993,2,0,New York Jets / 4th / 118th pick / 2016,BurrJu00
39,Ibraheim Campbell,26,SS,1,0,210,5-11,Northwestern,5/13/1992,3,0,Cleveland Browns / 4th / 115th pick / 2015,CampIb00
40,Trenton Cannon,24,RB,16,0,185,5-11,Virginia St.,7/23/1994,Rook,2,New York Jets / 6th / 204th pick / 2018,CannTr00
77,James Carpenter,29,LG,10,10,321,6-5,Alabama,3/22/1989,7,4,Seattle Seahawks / 1st / 25th pick / 2011,CarpJa00
21,Morris Claiborne,28,CB,15,15,192,5-11,LSU,2/7/1990,6,6,Dallas Cowboys / 1st / 6th pick / 2012,ClaiMo00
34,Jeremy Clark,24,CB,1,0,220,6-3,Michigan,6/29/1994,1,0,New York Jets / 6th / 197th pick / 2017,ClarJe04
51,Brandon Copeland,27,LB,16,10,263,6-3,Pennsylvania,7/2/1991,5,5,,CopeBr00
20,Isaiah Crowell,25,RB,13,6,225,5-11,Alabama St.,1/8/1993,4,5,,CrowIs00
14,Sam Darnold,21,QB,13,13,225,6-3,USC,6/5/1997,Rook,7,New York Jets / 1st / 3rd pick / 2018,DarnSa00
70,Dakota Dozier,27,OT,6,2,312,6-4,Furman,4/30/1991,4,1,New York Jets / 4th / 137th pick / 2014,DoziDa00
4,Lac Edwards,26,P,16,0,209,6-4,Sam Houston St.,4/27/1992,2,3,New York Jets / 7th / 235th pick / 2016,EdwaLa01
81,Quincy Enunwa,26,WR,11,10,225,6-2,Nebraska,5/31/1992,4,4,New York Jets / 6th / 209th pick / 2014,EnunQu00
94,Folorunso Fatukasi,23,DT,1,0,318,6-4,Connecticut,3/4/1995,Rook,0,New York Jets / 6th / 180th pick / 2018,FatuFo00
78,Jonotthan Harrison,27,C,16,8,300,6-4,Florida,8/25/1991,4,3,,HarrJo03
35,De'Angelo Henderson,26,RB,3,0,208,5-7,Coastal Carolina,11/24/1992,1,0,Denver Broncos / 6th / 203rd pick / 2017,HendDe01
42,Thomas Hennessy,24,LS,16,0,246,6-2,Duke,6/11/1994,1,1,,HennTh00
89,Chris Herndon,22,TE,16,12,253,6-4,Miami (FL),2/23/1996,Rook,4,New York Jets / 4th / 107th pick / 2018,HernCh00
46,Neville Hewitt,25,LB,16,4,234,6-2,Marshall,4/6/1993,3,3,,HewiNe00
48,Jordan Jenkins,24,OLB,16,11,260,6-3,Georgia,7/1/1994,2,6,New York Jets / 3rd / 83rd pick / 2016,JenkJo01
22,Trumaine Johnson,28,CB,10,10,213,6-2,Montana,1/1/1990,6,5,St. Louis Rams / 3rd / 65th pick / 2012,JohnTr05
31,Derrick Jones,24,CB,1,0,188,6-2,Mississippi,12/4/1994,1,0,New York Jets / 6th / 204th pick / 2017,JoneDe02
84,JJ Jones,26,WR,1,0,174,5-10,West Georgia,12/6/1992,Rook,0,,JoneJJ00
91,Bronson Kaufusi,27,DE,3,0,275,6-6,BYU,7/6/1991,1,0,Baltimore Ravens / 3rd / 70th pick / 2016,KaufBr01
