No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
51,Will Anderson,22,DE,1,1,243,,Alabama,9/2/2001,Rook,,Houston Texans / 1st / 3rd pick / 2023,AndeWi01
25,Grayland Arnold,26,S,1,0,190,5-10,Baylor,9/4/1997,3,,,ArnoGr01
27,Alex Austin,22,CB,0,0,191,,Oregon St.,5/22/2001,Rook,,Buffalo Bills / 7th / 252nd pick / 2023,AustAl00
47,Andrew Beck,27,FB,1,1,255,6-3,Texas,5/15/1996,4,,,BeckAn01
22,Mike Boone,28,RB,1,0,205,5-10,Cincinnati,7/30/1995,5,,,BoonMi00
64,Nick Broeker,23,G,0,0,315,,Mississippi,10/7/2000,Rook,,Buffalo Bills / 7th / 230th pick / 2023,BroeNi00
85,Noah Brown,27,WR,1,0,225,6-2,Ohio St.,1/6/1996,6,,Dallas Cowboys / 7th / 239th pick / 2017,BrowNo00
53,Blake Cashman,27,LB,0,0,237,6-1,Minnesota,5/10/1996,4,,New York Jets / 5th / 157th pick / 2019,CashBl00
96,Maliek Collins,28,DT,1,1,310,6-2,Nebraska,4/8/1995,7,,Dallas Cowboys / 3rd / 67th pick / 2016,CollMa00
12,Nico Collins,24,WR,1,1,215,6-4,Michigan,3/19/1999,2,,Houston Texans / 3rd / 89th pick / 2021,CollNi00
3,Tank Dell,24,WR,1,0,165,,Alabama A&MIndependence (KS)Houston,10/29/1999,Rook,,Houston Texans / 3rd / 69th pick / 2023,DellNa00
,Michael Dogbe,27,DL,0,0,295,6-3,Temple,5/5/1996,4,,Arizona Cardinals / 7th / 249th pick / 2019,DogbMi00
15,Ka'imi Fairbairn,29,K,1,0,183,6-0,UCLA,1/29/1994,6,,,FairKa01
77,George Fant,31,T,1,1,322,6-5,Western Kentucky,7/19/1992,7,,,FantGe00
50,Kendrick Green,25,OL,1,0,315,6-4,Illinois,12/22/1998,2,,Pittsburgh Steelers / 3rd / 87th pick / 2021,GreeKe02
52,Jonathan Greenard,26,DE,1,1,263,6-3,LouisvilleFlorida,5/25/1997,3,,Houston Texans / 3rd / 90th pick / 2020,GreeJo04
,Shaquill Griffin,28,CB,1,0,198,6-0,Central Florida,7/20/1995,6,,Seattle Seahawks / 3rd / 90th pick / 2017,GrifSh00
35,Jake Hansen,25,LB,1,0,230,6-1,Illinois,6/19/1998,1,,,HansJa01
48,Christian Harris,22,LB,1,1,226,6-1,Alabama,1/16/2001,1,,Houston Texans / 3rd / 75th pick / 2022,HarrCh06
43,Neville Hewitt,30,LB,1,0,234,6-2,Marshall,4/6/1993,8,,,HewiNe00
93,Kurt Hinish,24,DT,1,0,296,,Notre Dame,4/27/1999,1,,,HiniKu00
20,Ka'dar Hollman,29,CB,1,0,196,6-0,Toledo,9/18/1994,4,,Green Bay Packers / 6th / 185th pick / 2019,HollKa00
