No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
20,Marques Anderson,23,DB,14,11,212,5-11,UCLA,5/26/1979,Rook,7,Green Bay Packers / 3rd / 92nd pick / 2002,AndeMa22
85,Karsten Bailey,25,WR,7,0,205,6-0,Auburn,4/26/1977,3,0,Seattle Seahawks / 3rd / 82nd pick / 1999,BailKa00
71,Kevin Barry,23,T,14,3,332,6-4,Arizona,7/20/1979,Rook,2,,BarrKe20
9,Josh Bidwell,26,P,16,0,230,6-3,Oregon,3/13/1976,2,3,Green Bay Packers / 4th / 133rd pick / 1999,BidwJo20
69,Jeff Blackshear,33,G,1,0,323,6-6,Northwest Mississippi CCLa-Monroe,3/29/1969,9,0,Seattle Seahawks / 8th / 197th pick / 1993,BlacJe20
28,Matt Bowen,26,DB,16,6,203,6-1,Iowa,11/12/1976,2,3,St. Louis Rams / 6th / 198th pick / 2000,BoweMa20
77,Barrett Brooks,30,T,2,0,325,6-4,Kansas St.,5/5/1972,7,0,Philadelphia Eagles / 2nd / 58th pick / 1995,BrooBa20
93,Gilbert Brown,31,DT,12,11,340,6-2,Kansas,2/22/1971,9,5,Minnesota Vikings / 3rd / 79th pick / 1993,BrowGi20
39,Tony Carter,30,RB,12,0,230,6-0,Minnesota,8/23/1972,8,0,,CartTo00
76,Chad Clifton,26,T,10,9,320,6-5,Tennessee,6/26/1976,2,4,Green Bay Packers / 2nd / 44th pick / 2000,ClifCh20
44,Najeh Davenport,23,RB,8,0,247,6-1,Miami (FL),2/8/1979,Rook,2,Green Bay Packers / 4th / 135th pick / 2002,DaveNa00
60,Rob Davis,34,C,16,0,284,6-3,Shippensburg,12/10/1968,6,2,,DaviRo20
81,Tyrone Davis,30,TE,9,2,240,6-4,Virginia,6/30/1972,7,1,New York Jets / 4th / 107th pick / 1995,DaviTy00
59,Na'il Diggs,24,LB,16,16,240,6-4,Ohio St.,7/8/1978,2,8,Green Bay Packers / 4th / 98th pick / 2000,DiggNa20
72,Earl Dotson,32,T,14,11,315,6-4,Texas A&M-Kingsville,12/17/1970,9,5,Green Bay Packers / 3rd / 81st pick / 1993,DotsEa20
