No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
58,Tyrell Adams,24,LB,6,0,230,6-2,West Georgia,4/11/1992,Rook,0,,AdamTy00
74,Vadal Alexander,22,OG,9,5,325,6-5,LSU,3/23/1994,Rook,3,Oakland Raiders / 7th / 234th pick / 2016,AlexVa00
20,Nate Allen,29,DB,14,4,205,6-1,South Florida,11/30/1987,6,2,Philadelphia Eagles / 2nd / 37th pick / 2010,AlleNa99
29,David Amerson,25,CB,15,15,212,6-1,North Carolina St.,12/8/1991,3,5,Washington Redskins / 2nd / 51st pick / 2013,AmerDa00
96,Denico Autry,26,DE,16,7,285,6-5,East Mississippi CCMississippi St.,7/15/1990,2,4,,AutrDe00
56,Daren Bates,26,LB,16,0,225,5-11,Auburn,11/27/1990,3,1,,BateDa00
91,Shilique Calhoun,24,DE,10,0,260,6-4,Michigan St.,3/20/1992,Rook,1,Oakland Raiders / 3rd / 75th pick / 2016,CalhSh00
4,Derek Carr,25,QB,15,15,210,6-3,Fresno St.,3/28/1991,2,12,Oakland Raiders / 2nd / 36th pick / 2014,CarrDe02
38,T.J. Carrie,26,CB,16,3,204,6-0,Ohio,7/28/1990,2,2,Oakland Raiders / 7th / 219th pick / 2014,CarrTr00
59,Jon Condo,35,LB,16,0,240,6-3,Maryland,8/26/1981,11,2,,CondJo20
8,Connor Cook,23,QB,1,0,215,6-4,Michigan St.,1/29/1993,Rook,0,Oakland Raiders / 4th / 100th pick / 2016,CookCo00
89,Amari Cooper,22,WR,16,14,210,6-1,Alabama,6/17/1994,1,10,Oakland Raiders / 1st / 4th pick / 2015,CoopAm00
47,James Cowser,26,LB,6,0,231,6-3,Southern Utah,9/13/1990,Rook,1,,CowsJa00
15,Michael Crabtree,29,WR,16,16,215,6-1,Texas Tech,9/14/1987,7,8,San Francisco 49ers / 1st / 10th pick / 2009,CrabMi00
97,Mario Edwards,22,DE,2,0,280,6-3,Florida St.,1/25/1994,1,0,Oakland Raiders / 2nd / 35th pick / 2015,EdwaMa01
78,Justin Ellis,26,DT,16,4,350,6-2,Louisiana Tech,12/27/1990,2,3,Oakland Raiders / 4th / 107th pick / 2014,ElliJu01
76,Jon Feliciano,24,OG,16,0,325,6-4,Miami (FL),2/10/1992,1,1,Oakland Raiders / 4th / 128th pick / 2015,FeliJo00
32,Antonio Hamilton,23,CB,4,0,188,6-0,South Carolina St.,1/24/1993,Rook,0,,HamiAn01
25,D.J. Hayden,26,CB,11,2,190,5-11,Houston,6/27/1990,3,1,Oakland Raiders / 1st / 12th pick / 2013,HaydDJ00
50,Ben Heeney,24,ILB,4,2,230,6-0,Kansas,5/13/1992,1,1,Oakland Raiders / 5th / 140th pick / 2015,HeenBe00
18,Andre Holmes,28,WR,16,2,210,6-4,Hillsdale,6/16/1988,5,1,,HolmAn00
16,Johnny Holton,26,WR,15,0,190,6-3,Cincinnati,8/22/1990,Rook,1,,HoltJo00
77,Austin Howard,29,T,11,10,330,6-7,Northern Iowa,3/22/1987,6,5,,HowaAu20
61,Rodney Hudson,27,C,16,16,315,6-2,Florida St.,7/12/1989,5,9,Kansas City Chiefs / 2nd / 55th pick / 2011,HudsRo00
51,Bruce Irvin,29,DE,16,16,250,6-3,Butler (KS)West Virginia,11/1/1987,4,7,Seattle Seahawks / 1st / 15th pick / 2012,IrviBr00
98,Branden Jackson,24,DE,3,0,295,6-4,Texas Tech,11/11/1992,Rook,0,,JackBr04
