No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
29,Joseph Addai,27,RB,8,7,214,5-11,LSU,5/3/1983,4,5,Indianapolis Colts / 1st / 30th pick / 2006,AddaJo00
23,Al Afalava,23,DB,4,0,213,5-11,Oregon St.,1/20/1987,1,0,Chicago Bears / 6th / 190th pick / 2009,AfalAl99
51,Pat Angerer,23,LB,16,11,232,6-0,Iowa,1/31/1987,Rook,5,Indianapolis Colts / 2nd / 63rd pick / 2010,AngePa99
35,Joique Bell,24,RB,5,0,220,5-11,Wayne State (MI),8/4/1986,Rook,0,,BellJo01
41,Antoine Bethea,26,DB,16,16,206,5-11,Howard,7/27/1984,4,5,Indianapolis Colts / 6th / 207th pick / 2006,BethAn20
58,Gary Brackett,30,LB,12,12,235,5-11,Rutgers,5/23/1980,7,5,,BracGa20
83,Chris Brooks,23,WR,1,0,215,6-2,Nebraska,2/5/1987,Rook,0,,BrooCh21
35,Andre Brown,24,RB,1,0,224,6-0,North Carolina St.,12/15/1986,1,0,New York Giants / 4th / 129th pick / 2009,BrowAn03
39,Cornelius Brown,22,DB,10,0,198,5-11,Texas-El Paso,2/26/1988,Rook,1,,BrowCo00
31,Donald Brown,23,RB,13,8,210,5-11,Connecticut,4/11/1987,1,6,Indianapolis Colts / 1st / 27th pick / 2009,BrowDo00
33,Melvin Bullitt,26,DB,4,3,200,6-1,Texas A&M,11/13/1984,3,1,,BullMe99
44,Dallas Clark,31,TE,6,6,252,6-3,Iowa,6/12/1979,7,3,Indianapolis Colts / 1st / 24th pick / 2003,ClarDa00
17,Austin Collie,25,WR,9,6,200,6-1,BYU,11/11/1985,1,6,Indianapolis Colts / 4th / 127th pick / 2009,CollAu00
53,Kavell Conner,23,LB,12,9,225,6-1,Clemson,2/23/1987,Rook,4,Indianapolis Colts / 7th / 240th pick / 2010,ConnKa99
96,Keyunta Dawson,25,DE,16,0,268,6-0,Texas Tech,9/13/1985,3,2,Indianapolis Colts / 7th / 242nd pick / 2007,DawsKe99
66,Kyle DeVan,25,C,16,12,294,6-2,Oregon St.,2/10/1985,1,7,,DeVaKy00
71,Ryan Diem,31,T,16,16,320,6-6,Northern Illinois,7/1/1979,9,9,Indianapolis Colts / 4th / 118th pick / 2001,DiemRy20
81,Brody Eldridge,23,C,14,8,265,6-5,Oklahoma,3/31/1987,Rook,0,Indianapolis Colts / 5th / 162nd pick / 2010,EldrBr00
68,Eric Foster,25,DT,16,0,265,6-2,Rutgers,4/5/1985,2,2,,FostEr20
43,Aaron Francisco,27,DB,12,12,207,6-2,BYU,7/5/1983,5,4,,FranAa20
93,Dwight Freeney,30,DE,16,16,268,6-1,Syracuse,2/19/1980,8,9,Indianapolis Colts / 1st / 11th pick / 2002,FreeDw00
85,Pierre Garcon,24,WR,14,14,211,6-0,Mount Union,8/8/1986,2,8,Indianapolis Colts / 6th / 205th pick / 2008,GarcPi00
52,Cody Glenn,24,LB,10,0,240,6-0,Nebraska,10/6/1986,1,1,Washington Redskins / 5th / 158th pick / 2009,GlenCo99
11,Anthony Gonzalez,26,WR,2,0,193,6-0,Ohio St.,9/18/1984,3,1,Indianapolis Colts / 1st / 32nd pick / 2007,GonzAn00
56,Tyjuan Hagler,29,LB,13,2,236,6-0,Cincinnati,12/3/1981,4,4,Indianapolis Colts / 5th / 173rd pick / 2005,HaglTy20
35,Ken Hamlin,29,DB,2,0,209,6-2,Arkansas,1/20/1981,7,0,Seattle Seahawks / 2nd / 42nd pick / 2003,HamlKe20
32,Mike Hart,24,RB,7,1,195,5-9,Michigan,4/9/1986,2,2,Indianapolis Colts / 6th / 202nd pick / 2008,HartMi00
26,Kelvin Hayden,27,DB,11,11,195,6-0,Illinois,7/23/1983,5,4,Indianapolis Colts / 2nd / 60th pick / 2005,HaydKe20
92,Jerry Hughes,22,DE,12,0,254,6-2,TCU,8/13/1988,Rook,1,Indianapolis Colts / 1st / 31st pick / 2010,HughJe99
59,Ramon Humber,23,MLB,2,0,232,5-11,North Dakota St.,8/10/1987,1,0,,HumbRa00
12,Brandon James,23,WR,3,0,182,5-7,Florida,12/21/1987,Rook,0,,JameBr00
42,Javarris James,23,RB,10,0,213,6-0,Miami (FL),9/18/1987,Rook,1,,JameJa00
99,Antonio Johnson,26,DT,14,2,310,6-3,Mississippi St.,12/8/1984,2,2,Tennessee Titans / 5th / 152nd pick / 2007,JohnAn03
74,Charlie Johnson,26,T,15,15,305,6-4,Oklahoma St.,5/2/1984,4,8,Indianapolis Colts / 6th / 199th pick / 2006,JohnCh23
3,Jeremy Kapinos,26,P,1,0,235,6-1,Penn St.,8/23/1984,3,0,,KapiJe20
37,Brandon King,23,DB,4,0,194,5-10,Purdue,1/28/1987,Rook,0,,KingBr01
75,Mitch King,24,DT,4,0,275,6-1,Iowa,5/5/1986,1,0,,KingMi99
27,Jacob Lacey,23,DB,12,8,177,5-10,Oklahoma St.,5/28/1987,1,3,,LaceJa99
72,Jeff Linkenbach,23,T,16,4,303,6-6,Cincinnati,6/9/1987,Rook,4,,LinkJe20
18,Peyton Manning,34,QB,16,16,230,6-5,Tennessee,3/24/1976,12,16,Indianapolis Colts / 1st / 1st pick / 1998,MannPe00
91,Ricardo Mathews,23,DT,8,0,294,6-3,Cincinnati,7/30/1987,Rook,0,Indianapolis Colts / 7th / 238th pick / 2010,MathRi99
98,Robert Mathis,29,DE,16,16,245,6-2,Alabama A&M,2/26/1981,7,10,Indianapolis Colts / 5th / 138th pick / 2003,MathRo20
1,Pat McAfee,23,P,15,0,233,6-1,West Virginia,5/2/1987,1,2,Indianapolis Colts / 7th / 222nd pick / 2009,McAfPa44
80,Jacques McClendon,23,G,4,0,324,6-3,Tennessee,12/10/1987,Rook,0,Indianapolis Colts / 4th / 129th pick / 2010,McClJa20
95,Fili Moala,25,DT,16,16,303,6-4,USC,6/23/1985,1,7,Indianapolis Colts / 2nd / 56th pick / 2009,MoalFi99
45,Devin Moore,25,RB,4,0,191,5-10,Wyoming,11/6/1985,1,0,,MoorDe01
80,Kenny Moore,25,WR,2,0,199,5-11,Wake Forest,2/19/1985,2,0,Detroit Lions / 5th / 136th pick / 2008,MoorKe00
34,DaJuan Morgan,25,DB,2,0,200,6-1,North Carolina St.,10/21/1985,2,0,Kansas City Chiefs / 3rd / 82nd pick / 2008,MorgDa98
90,Daniel Muir,27,DT,14,14,298,6-2,Kent St.,9/12/1983,3,6,,MuirDa20
38,Mike Newton,23,DB,12,0,197,5-10,Buffalo,11/11/1987,Rook,1,,NewtMi00
34,David Pender,23,DB,3,0,174,6-0,Purdue,12/4/1987,Rook,0,,PendDa00
78,Mike Pollak,25,C,16,13,299,6-4,Arizona St.,2/16/1985,2,7,Indianapolis Colts / 2nd / 59th pick / 2008,PollMi20
25,Jerraud Powers,23,DB,10,10,190,5-9,Auburn,7/19/1987,1,4,Indianapolis Colts / 3rd / 92nd pick / 2009,PoweJe99
30,Dominic Rhodes,31,RB,3,0,205,5-9,Midwestern St.,1/17/1979,9,1,,RhodDo00
61,Jamey Richard,26,C,14,4,297,6-5,Buffalo,10/9/1984,2,4,Indianapolis Colts / 7th / 236th pick / 2008,RichJa20
37,Mike Richardson,26,DB,1,0,190,5-11,Notre Dame,2/18/1984,2,0,New England Patriots / 6th / 202nd pick / 2007,RichMi99
47,Gijon Robinson,26,TE,11,2,255,6-1,Missouri Western St.,10/12/1984,2,0,,RobiGi21
21,Bob Sanders,29,DB,1,1,206,5-8,Iowa,2/24/1981,6,0,Indianapolis Colts / 2nd / 44th pick / 2004,SandBo99
63,Jeff Saturday,35,C,16,16,295,6-2,North Carolina,6/18/1975,11,12,,SatuJe55
55,Clint Session,26,LB,5,5,222,5-10,Pittsburgh,9/22/1984,3,2,Indianapolis Colts / 4th / 136th pick / 2007,SessCl99
10,Taj Smith,27,WR,5,0,194,6-0,Syracuse,9/30/1983,Rook,0,,SmitTa00
48,Justin Snow,34,TE,16,0,245,6-3,Baylor,12/21/1976,10,0,,SnowJu00
84,Jacob Tamme,25,TE,16,8,234,6-4,Kentucky,3/15/1985,2,6,Indianapolis Colts / 4th / 127th pick / 2008,TammJa00
