No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
23,Vince Agnew,25,CB,4,0,192,5-10,Central Michigan,12/28/1987,Rook,0,,AgneVi00
55,Alex Albright,24,LB,14,2,251,6-5,Boston Col.,1/29/1988,1,2,,AlbrAl00
,David Arkin,25,OL,1,0,300,6-5,Missouri State,10/7/1987,1,0,Dallas Cowboys / 4th / 110th pick / 2011,ArkiDa00
13,Anthony Armstrong,29,WR,1,0,175,5-11,West Texas A&M,3/29/1983,2,0,,ArmsAn00
19,Miles Austin,28,WR,16,15,215,6-2,Monmouth,6/30/1984,6,7,,AustMi00
5,Dan Bailey,24,K,16,0,190,6-0,Oklahoma St.,1/26/1988,1,5,,BailDa00
79,Ben Bass,23,DE,2,0,288,6-4,Texas A&M,10/12/1989,Rook,0,,BassBe00
11,Cole Beasley,23,WR,10,0,174,5-8,SMU,4/26/1989,Rook,1,,BeasCo00
73,Mackenzy Bernadeau,26,G,16,16,292,6-4,Bentley College,1/3/1986,4,8,Carolina Panthers / 7th / 250th pick / 2008,BernMa20
92,Josh Brent,24,DT,12,5,321,6-2,Illinois,1/30/1988,2,3,Dallas Cowboys / 7th / 1st pick / 2010 Supp,BrenJo00
88,Dez Bryant,24,WR,16,14,220,6-2,Oklahoma St.,11/4/1988,2,11,Dallas Cowboys / 1st / 24th pick / 2010,BryaDe01
31,Mario Butler,24,CB,1,0,180,6-0,Georgia Tech,10/20/1988,1,0,,ButlMa00
57,Victor Butler,25,LB,16,1,231,6-2,Oregon St.,7/29/1987,3,2,Dallas Cowboys / 4th / 110th pick / 2009,ButlVi99
72,Rob Callaway,24,DT,2,0,312,6-5,Saginaw Valley St.,2/14/1988,1,0,,CallRo00
39,Brandon Carr,26,DB,16,16,210,6-0,Grand Valley St.,5/19/1986,4,6,Kansas City Chiefs / 5th / 140th pick / 2008,CarrBr99
54,Bruce Carter,24,MLB,11,11,240,6-2,North Carolina,2/19/1988,1,5,Dallas Cowboys / 2nd / 40th pick / 2011,CartBr00
42,Barry Church,24,DB,3,3,218,6-2,Toledo,2/11/1988,2,1,,ChurBa99
24,Morris Claiborne,22,CB,15,15,192,5-11,LSU,2/7/1990,Rook,5,Dallas Cowboys / 1st / 6th pick / 2012,ClaiMo00
20,Michael Coe,29,DB,3,0,190,6-1,Alabama St.,12/17/1983,5,0,Indianapolis Colts / 5th / 173rd pick / 2007,CoexMi99
99,Kenyon Coleman,33,DE,7,5,293,6-5,UCLA,4/10/1979,10,2,Oakland Raiders / 5th / 147th pick / 2002,ColeKe20
52,Dan Connor,27,MLB,14,8,233,6-3,Penn St.,11/2/1985,4,4,Carolina Panthers / 3rd / 74th pick / 2008,ConnDa99
63,Ryan Cook,29,C,13,11,325,6-6,New Mexico,5/8/1983,6,6,Minnesota Vikings / 2nd / 51st pick / 2006,CookRy20
67,Phil Costa,25,G/C,3,3,307,6-3,Maryland,7/11/1987,2,2,,CostPh00
70,Tyrone Crawford,23,DE,16,0,290,6-4,Boise St.,11/22/1989,Rook,1,Dallas Cowboys / 3rd / 81st pick / 2012,CrawTy00
76,Derrick Dockery,32,G,15,2,325,6-6,Texas,9/7/1980,9,2,Washington Redskins / 3rd / 81st pick / 2003,DockDe20
25,Lance Dunbar,22,RB,12,0,191,5-8,North Texas,1/25/1990,Rook,1,,DunbLa00
27,Eric Frampton,28,DB,13,2,204,5-11,Washington St.,2/6/1984,5,1,Oakland Raiders / 5th / 165th pick / 2007,FramEr99
68,Doug Free,28,T,16,16,324,6-6,Northern Illinois,1/6/1984,5,8,Dallas Cowboys / 4th / 122nd pick / 2007,FreeDo20
84,James Hanna,23,TE,16,2,252,6-4,Oklahoma,7/14/1989,Rook,1,Dallas Cowboys / 6th / 186th pick / 2012,HannJa00
17,Dwayne Harris,25,WR,16,0,215,5-10,East Carolina,9/16/1987,1,3,Dallas Cowboys / 6th / 176th pick / 2011,HarrDw00
97,Jason Hatcher,30,DE,16,16,299,6-6,Grambling St.,7/13/1982,6,7,Dallas Cowboys / 3rd / 92nd pick / 2006,HatcJa20
15,Andre Holmes,24,WR,7,0,210,6-4,Hillsdale,6/16/1988,1,0,,HolmAn00
21,Mike Jenkins,27,DB,13,2,200,6-0,South Florida,3/22/1985,4,1,Dallas Cowboys / 1st / 25th pick / 2008,JenkMi99
6,Chris Jones,23,P,4,0,205,6-0,Carson-Newman,7/21/1989,1,0,,JoneCh02
28,Felix Jones,25,RB,16,7,200,6-0,Arkansas,5/8/1987,4,5,Dallas Cowboys / 1st / 22nd pick / 2008,JoneFe00
,Kevin Kowalski,23,C,1,0,299,6-3,Toledo,1/2/1989,1,0,,KowaKe00
