No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
47,Alex Anzalone,24,OLB,16,7,237,6-3,Florida,9/22/1994,1,4,New Orleans Saints / 3rd / 76th pick / 2017,AnzaAl00
25,Eli Apple,23,CB,10,10,199,6-1,Ohio St.,8/9/1995,2,4,New York Giants / 1st / 10th pick / 2016,ApplEl00
72,Terron Armstead,27,OT,10,10,304,6-5,Ark-Pine Bluff,7/23/1991,5,10,New Orleans Saints / 3rd / 75th pick / 2013,ArmsTe00
85,Dan Arnold,23,WR,10,1,240,6-6,Wisconsin–Platteville,3/15/1995,Rook,2,,ArnoDa00
31,Chris Banjo,28,S,16,0,207,5-10,SMU,2/26/1990,5,1,,BanjCh00
24,Vonn Bell,24,SS,16,8,205,5-11,Ohio St.,12/12/1994,2,3,New Orleans Saints / 2nd / 61st pick / 2016,BellVo00
59,Vince Biegel,25,OLB,14,0,246,6-3,Wisconsin,7/22/1993,1,1,Green Bay Packers / 4th / 108th pick / 2017,BiegVi00
9,Drew Brees,39,QB,15,15,209,6-0,Purdue,1/15/1979,17,16,San Diego Chargers / 2nd / 32nd pick / 2001,BreeDr00
5,Teddy Bridgewater,26,QB,5,1,215,6-2,Louisville,11/10/1992,4,0,Minnesota Vikings / 1st / 32nd pick / 2014,BridTe00
90,Jay Bromley,26,DT,2,0,314,6-3,Syracuse,5/28/1992,4,0,New York Giants / 3rd / 74th pick / 2014,BromJa00
74,Jermon Bushrod,34,T,11,6,318,6-5,Towson,8/19/1984,11,4,New Orleans Saints / 4th / 125th pick / 2007,BushJe20
80,Austin Carr,25,WR,14,2,195,6-1,Northwestern,12/25/1993,1,1,,CarrAu00
64,Will Clapp,23,C,3,1,311,6-5,LSU,12/10/1995,Rook,1,New Orleans Saints / 7th / 245th pick / 2018,ClapWi00
29,Kurt Coleman,30,LB,16,9,208,5-11,Ohio St.,7/1/1988,8,3,Philadelphia Eagles / 7th / 244th pick / 2010,ColeKu99
20,Ken Crawley,25,DB,10,5,180,6-1,Colorado,2/8/1993,2,2,,CrawKe02
92,Marcus Davenport,22,DE,13,0,265,6-6,Texas-San Antonio,9/4/1996,Rook,1,New Orleans Saints / 1st / 14th pick / 2018,DaveMa00
56,Demario Davis,29,OLB,16,16,248,6-2,Arkansas St.,1/11/1989,6,7,New York Jets / 3rd / 77th pick / 2012,DaviDe00
95,Tyeler Davison,26,DT,14,12,309,6-2,Fresno St.,9/3/1992,3,4,New Orleans Saints / 5th / 154th pick / 2015,DaviTy01
25,Mike Gillislee,28,RB,4,0,210,5-11,Florida,11/1/1990,5,0,Miami Dolphins / 5th / 164th pick / 2013,GillMi00
19,Ted Ginn Jr.,33,WR,5,3,180,5-11,Ohio St.,4/12/1985,11,3,Miami Dolphins / 1st / 9th pick / 2007,GinnTe00
48,J.T. Gray,22,DB,5,0,202,6-0,Mississippi St.,1/18/1996,Rook,0,,GrayJ.00
34,Justin Hardee,24,WR,16,0,200,6-1,Illinois,2/7/1994,1,1,,HardJu01
91,Trey Hendrickson,24,DE,5,0,270,6-4,Florida Atlantic,12/5/1994,1,1,New Orleans Saints / 3rd / 103rd pick / 2017,HendTr00
89,Josh Hill,28,TE,16,11,250,6-5,Idaho St.,5/21/1990,5,2,,HillJo02
7,Taysom Hill,28,QB,16,4,221,6-2,BYU,8/23/1990,1,2,,HillTa00
22,Mark Ingram,29,RB,12,6,215,5-9,Alabama,12/21/1989,7,7,New Orleans Saints / 1st / 28th pick / 2011,IngrMa01
94,Cameron Jordan,29,DE,16,16,287,6-4,California,7/10/1989,7,12,New Orleans Saints / 1st / 24th pick / 2011,JordCa00
41,Alvin Kamara,23,RB,15,13,215,5-10,AlabamaHutchinson (KS)Tennessee,7/25/1995,1,15,New Orleans Saints / 3rd / 67th pick / 2017,KamaAl00
18,Keith Kirkwood,24,WR,8,1,210,6-3,HawaiiTemple,12/26/1994,Rook,2,,KirkKe00
53,A.J. Klein,27,ILB,16,15,240,6-1,Iowa St.,7/30/1991,5,7,Carolina Panthers / 5th / 148th pick / 2013,KleiAJ00
23,Marshon Lattimore,22,CB,16,16,192,6-0,Ohio St.,5/20/1996,1,6,New Orleans Saints / 1st / 11th pick / 2017,LattMa01
61,Josh LeRibeus,29,G,6,3,315,6-2,SMU,7/2/1989,6,2,Washington Redskins / 3rd / 71st pick / 2012,LeRiJo00
11,Tommylee Lewis,26,WR,7,3,168,5-7,Northern Illinois,10/24/1992,2,1,,LewiTo00
42,Zach Line,28,FB,16,6,233,6-1,SMU,4/26/1990,5,0,,LineZa01
70,Mitchell Loewen,25,DE,1,0,285,6-5,Arkansas,2/14/1993,1,0,,LoewMi00
78,Cornelius Lucas,27,OT,1,1,327,6-8,Kansas St.,7/18/1991,4,1,,LucaCo01
3,Wil Lutz,24,K,16,0,184,5-11,Georgia St.,7/7/1994,2,5,,LutzWi00
37,Arthur Maulet,25,CB,1,0,190,5-10,Memphis,7/13/1993,1,0,,MaulAr00
81,Cameron Meredith,26,WR,6,1,207,6-3,Illinois St.,9/21/1992,3,1,,MereCa00
6,Thomas Morstead,32,P,16,0,235,6-4,SMU,3/8/1986,9,3,New Orleans Saints / 5th / 164th pick / 2009,MorsTh00
77,Derek Newton,31,T,1,0,315,6-6,Arkansas St.,11/16/1987,7,0,Houston Texans / 7th / 214th pick / 2011,NewtDe00
57,Alex Okafor,27,DE,16,16,261,6-4,Texas,2/8/1991,5,7,Arizona Cardinals / 4th / 103rd pick / 2013,OkafAl00
65,Michael Ola,30,T,7,1,312,6-5,Hampton,4/19/1988,4,1,,OlaxMi00
93,David Onyemata,26,DT,16,4,300,6-4,Manitoba,11/13/1992,2,3,New Orleans Saints / 4th / 120th pick / 2016,OnyeDa00
75,Andrus Peat,25,OT,13,13,316,6-7,Stanford,11/4/1993,3,11,New Orleans Saints / 1st / 13th pick / 2015,PeatAn00
71,Ryan Ramczyk,24,OT,15,15,314,6-6,Wisconsin,4/22/1994,1,15,New Orleans Saints / 1st / 32nd pick / 2017,RamcRy00
98,Sheldon Rankins,24,DT,16,16,305,6-2,Louisville,4/2/1994,2,7,New Orleans Saints / 1st / 12th pick / 2016,RankSh00
52,Craig Robertson,30,LB,16,0,234,6-1,North Texas,2/11/1988,7,1,,RobeCr00
32,Josh Robinson,27,CB,11,0,200,5-10,Central Florida,1/8/1991,6,1,Minnesota Vikings / 3rd / 66th pick / 2012,RobiJo01
21,Patrick Robinson,31,DB,3,1,191,5-11,Florida St.,9/7/1987,8,0,New Orleans Saints / 1st / 32nd pick / 2010,RobiPa99
10,Tre'Quan Smith,22,WR,15,7,210,6-2,Central Florida,1/7/1996,Rook,5,New Orleans Saints / 3rd / 91st pick / 2018,SmitTr03
76,Taylor Stallworth,23,DT,14,0,305,6-2,South Carolina,8/18/1995,Rook,1,,StalTa00
87,Brandon Tate,31,WR,1,0,195,6-1,North Carolina,10/5/1987,9,0,New England Patriots / 3rd / 83rd pick / 2009,TateBr00
51,Manti Te'o,27,ILB,5,2,241,6-1,Notre Dame,1/26/1991,5,1,San Diego Chargers / 2nd / 38th pick / 2013,TeoxMa00
13,Michael Thomas,25,WR,16,16,212,6-3,Ohio St.,3/3/1993,2,16,New Orleans Saints / 2nd / 47th pick / 2016,ThomMi05
