No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
78,Victor Abiamiri,21,DE,6,1,267,6-4,Notre Dame,1/14/1986,Rook,1,Philadelphia Eagles / 2nd / 57th pick / 2007,AbiaVi99
2,David Akers,33,K,16,0,200,5-10,Louisville,12/9/1974,9,2,,akersdav01
73,Shawn Andrews,25,G,15,15,335,6-4,Arkansas,12/25/1982,3,9,Philadelphia Eagles / 1st / 16th pick / 2004,AndrSh55
81,Jason Avant,24,WR,15,5,210,6-0,Michigan,4/20/1983,1,2,Philadelphia Eagles / 4th / 109th pick / 2006,AvanJa00
84,Hank Baskett,25,WR,16,0,220,6-4,New Mexico,9/4/1982,1,1,,BaskHa00
55,Stewart Bradley,24,MLB,16,1,254,6-4,Nebraska,11/2/1983,Rook,2,Philadelphia Eagles / 3rd / 87th pick / 2007,BradSt99
86,Reggie Brown,26,WR,16,14,197,6-1,Georgia,1/13/1981,2,7,Philadelphia Eagles / 2nd / 35th pick / 2005,BrowRe01
24,Sheldon Brown,28,DB,16,16,200,5-10,South Carolina,3/19/1979,5,7,Philadelphia Eagles / 2nd / 59th pick / 2002,BrowSh20
28,Correll Buckhalter,29,RB,14,2,223,6-0,Nebraska,10/6/1978,6,3,Philadelphia Eagles / 4th / 121st pick / 2001,BuckCo00
97,Brodrick Bunkley,24,DT,15,15,306,6-2,Florida St.,11/23/1983,1,8,Philadelphia Eagles / 1st / 14th pick / 2006,BunkBr20
87,Brent Celek,22,TE,16,4,261,6-4,Cincinnati,1/25/1985,Rook,2,Philadelphia Eagles / 5th / 162nd pick / 2007,CeleBr00
59,Nick Cole,23,C,16,1,350,6-0,New Mexico St.,7/28/1984,1,2,,ColeNi20
58,Trent Cole,25,DE,16,16,270,6-3,Cincinnati,10/5/1982,2,13,Philadelphia Eagles / 5th / 146th pick / 2005,ColeTr20
37,Sean Considine,25,DB,8,8,212,6-0,Iowa,12/17/1982,2,4,Philadelphia Eagles / 4th / 102nd pick / 2005,ConsSe20
80,Kevin Curtis,29,WR,16,16,186,6-0,Snow College (UT)Utah St.,7/17/1978,4,9,St. Louis Rams / 3rd / 74th pick / 2003,CurtKe00
20,Brian Dawkins,34,DB,10,10,210,6-0,Clemson,10/13/1973,11,4,Philadelphia Eagles / 2nd / 61st pick / 1996,DawkBr00
46,Jon Dorenbos,27,C,16,0,250,6-0,Texas-El Paso,7/21/1980,4,2,,DoreJo20
14,A.J. Feeley,30,QB,3,2,220,6-3,Oregon,5/16/1977,6,2,Philadelphia Eagles / 5th / 155th pick / 2001,FeelA.00
96,Omar Gaither,23,MLB,16,16,235,6-2,Tennessee,3/18/1984,1,8,Philadelphia Eagles / 5th / 168th pick / 2006,GaitOm20
19,Michael Gasperson,25,WR,1,0,220,6-4,San Diego,6/10/1982,Rook,0,,GaspMi00
57,Chris Gocong,24,DE,16,12,263,6-2,Cal Poly-San Luis Obispo,11/16/1983,Rook,6,Philadelphia Eagles / 3rd / 71st pick / 2006,GocoCh99
35,Nick Graham,23,DB,15,0,191,5-10,Tulsa,1/19/1984,Rook,1,,GrahNi99
22,Joselio Hanson,26,DB,16,4,180,5-9,Texas Tech,8/13/1981,3,3,,HansJo20
79,Todd Herremans,25,T,16,15,323,6-6,Saginaw Valley St.,10/13/1982,2,7,Philadelphia Eagles / 4th / 126th pick / 2005,HerrTo20
