No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
95,Jonathan Babineaux,24,DE,16,6,300,6-2,Iowa,10/12/1981,Rook,4,Atlanta Falcons / 2nd / 59th pick / 2005,BabiJo20
80,Eric Beverly,31,C,16,2,300,6-3,Miami (OH),3/28/1974,7,2,,BeveEr00
85,Dwayne Blakley,26,TE,16,1,257,6-4,Missouri,8/10/1979,1,0,,BlakDw00
59,Michael Boley,23,LB,16,11,230,6-3,Southern Miss,8/24/1982,Rook,5,Atlanta Falcons / 5th / 160th pick / 2005,BoleMi20
56,Keith Brooking,30,LB,16,16,240,6-2,Georgia Tech,10/30/1975,7,10,Atlanta Falcons / 1st / 12th pick / 1998,BrooKe00
87,Romby Bryant,26,WR,3,0,181,6-1,Tulsa,12/21/1979,Rook,0,,BryaRo00
29,Keion Carpenter,28,DB,15,15,205,5-11,Virginia Tech,10/31/1977,6,5,,CarpKe20
54,Antoine Cash,23,LB,3,0,223,6-1,Southern Miss,3/5/1982,Rook,0,,CashAn20
27,Chris Cash,25,DB,3,0,170,5-11,USC,7/13/1980,3,0,Detroit Lions / 6th / 175th pick / 2002,CashCh20
69,Ben Claxton,25,G,2,0,300,6-3,Mississippi,7/30/1980,Rook,0,Denver Broncos / 5th / 157th pick / 2003,ClaxBe20
34,DeAndra Cobb,24,RB,3,0,196,5-10,Michigan St.,5/18/1981,Rook,0,Atlanta Falcons / 6th / 201st pick / 2005,CobbDe00
75,Roderick Coleman,29,DT,16,16,285,6-2,East Carolina,8/16/1976,6,11,Oakland Raiders / 5th / 153rd pick / 1999,ColeRo99
83,Alge Crumpler,28,TE,16,16,275,6-2,North Carolina,12/23/1977,4,10,Atlanta Falcons / 2nd / 35th pick / 2001,CrumAl00
92,Chauncey Davis,22,DE,16,5,262,6-2,Florida St.,1/27/1983,Rook,4,Atlanta Falcons / 4th / 128th pick / 2005,DaviCh22
45,T.J. Duckett,24,RB,14,0,254,6-0,Michigan St.,2/17/1981,3,4,Atlanta Falcons / 1st / 18th pick / 2002,DuckT.00
41,Kevin Dudley,23,RB,1,0,238,6-0,Michigan,1/2/1982,Rook,0,,DudlKe00
28,Warrick Dunn,30,RB,16,16,180,5-9,Florida St.,1/5/1975,8,14,Tampa Bay Buccaneers / 1st / 12th pick / 1997,DunnWa00
42,Antuan Edwards,28,DB,4,1,210,6-1,Clemson,5/26/1977,6,1,Green Bay Packers / 1st / 25th pick / 1999,EdwaAn21
86,Brian Finneran,29,WR,16,7,210,6-5,Villanova,1/31/1976,6,7,,FinnBr00
