No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
55,John Abraham,34,DE,16,15,263,6-4,South Carolina,5/6/1978,12,8,New York Jets / 1st / 13th pick / 2000,AbraJo00
95,Jonathan Babineaux,31,DE,16,16,300,6-2,Iowa,10/12/1981,7,8,Atlanta Falcons / 2nd / 59th pick / 2005,BabiJo20
72,Sam Baker,27,T,16,16,308,6-5,USC,5/30/1985,4,10,Atlanta Falcons / 1st / 21st pick / 2008,BakeSa21
71,Kroy Biermann,27,LB,16,3,242,6-3,Montana,9/12/1985,4,4,Atlanta Falcons / 5th / 154th pick / 2008,BierKr99
63,Justin Blalock,29,G,16,16,320,6-3,Texas,12/20/1983,5,10,Atlanta Falcons / 2nd / 39th pick / 2007,BlalJu20
5,Matthew Bosher,25,P,16,0,208,6-0,Miami (FL),10/18/1987,1,2,Atlanta Falcons / 6th / 192nd pick / 2011,BoshMa00
3,Matt Bryant,37,K,16,0,203,5-9,Baylor,5/29/1975,10,4,,bryanmat01
77,Tyson Clabo,31,T,16,16,315,6-6,Wake Forest,10/17/1981,6,10,,ClabTy20
86,Chase Coffman,26,TE,5,0,250,6-5,Missouri,11/10/1986,3,0,Cincinnati Bengals / 3rd / 98th pick / 2009,CoffCh00
15,Kevin Cone,24,WR,12,0,207,6-2,Georgia Tech,3/20/1988,1,0,,ConeKe00
42,Mike Cox,27,RB,8,7,259,6-0,Georgia Tech,7/11/1985,4,0,,Cox_Mi20
,Dominique Davis,23,QB,1,0,210,6-3,East Carolina,7/17/1989,Rook,0,,DaviDo02
19,Drew Davis,23,WR,16,0,205,6-1,Oregon,1/4/1989,1,0,,DaviDr00
28,Thomas DeCoud,27,DB,16,16,196,6-1,California,3/19/1985,4,11,Atlanta Falcons / 3rd / 98th pick / 2008,DeCoTh99
52,Akeem Dent,25,MLB,16,13,242,6-1,Georgia,9/27/1987,1,6,Atlanta Falcons / 3rd / 91st pick / 2011,DentAk00
83,Harry Douglas,28,WR,15,1,183,6-0,Louisville,9/16/1984,4,4,Atlanta Falcons / 3rd / 84th pick / 2008,DougHa00
93,Ray Edwards,27,DE,9,4,268,6-5,Purdue,1/1/1985,6,3,Minnesota Vikings / 4th / 127th pick / 2006,EdwaRa21
29,Dominique Franks,25,DB,16,0,180,6-0,Oklahoma,10/8/1987,2,1,Atlanta Falcons / 5th / 135th pick / 2010,FranDo99
87,Tommy Gallarda,24,TE,9,0,262,6-5,Boise St.,5/8/1988,Rook,0,,GallTo00
88,Tony Gonzalez,36,TE,16,16,247,6-5,California,2/27/1976,15,10,Kansas City Chiefs / 1st / 13th pick / 1997,GonzTo00
20,Brent Grimes,29,DB,1,1,185,5-10,Shippensburg,7/19/1983,5,0,,GrimBr20
47,Josh Harris,23,LS,16,0,224,6-1,Auburn,4/27/1989,Rook,1,,HarrJo02
61,Joe Hawley,24,G,6,0,302,6-3,UNLV,10/22/1988,2,1,Atlanta Falcons / 4th / 117th pick / 2010,HawlJo20
