No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
83,Robert Baker,26,WR,10,0,200,5-11,Auburn,5/14/1976,Rook,0,,BakeRo00
96,David Bowens,25,DE,14,0,265,6-3,MichiganWestern Illinois,7/3/1977,3,1,Denver Broncos / 5th / 158th pick / 1999,BoweDa20
95,Tim Bowens,29,DT,16,16,325,6-4,Mississippi,2/7/1973,8,8,Miami Dolphins / 1st / 20th pick / 1994,BoweTi00
90,Rob Burnett,35,DE,15,0,265,6-4,Syracuse,8/27/1967,12,1,Cleveland Browns / 5th / 129th pick / 1990,BurnRo00
88,Cris Carter,37,WR,5,1,202,6-3,Ohio St.,11/25/1965,15,1,Philadelphia Eagles / 4th / 3rd pick / 1987 Supp,CartCr00
84,Chris Chambers,24,WR,15,15,210,5-11,Wisconsin,8/12/1978,1,9,Miami Dolphins / 2nd / 52nd pick / 2001,ChamCh00
64,Larry Chester,27,DT,16,16,325,6-2,Temple,10/17/1975,4,6,,ChesLa20
85,Desmond Clark,25,TE,11,0,249,6-3,Wake Forest,4/20/1977,3,0,Denver Broncos / 6th / 179th pick / 1999,ClarDe00
63,Mark Dixon,32,G,13,12,295,6-4,Virginia,11/26/1970,4,7,,DixoMa20
33,Deon Dyer,25,FB,13,0,255,6-0,North Carolina,10/2/1977,2,0,Miami Dolphins / 4th / 117th pick / 2000,DyerDe00
47,Robert Edwards,28,RB,12,0,218,5-11,Georgia,10/2/1974,4,2,New England Patriots / 1st / 18th pick / 1998,EdwaRo00
9,Jay Fiedler,31,QB,11,10,225,6-2,Dartmouth,12/29/1971,7,9,,FiedJa00
21,Jamar Fletcher,23,DB,16,4,187,5-9,Wisconsin,8/28/1979,1,2,Miami Dolphins / 1st / 26th pick / 2001,FletJa20
27,Arturo Freeman,26,DB,16,16,200,6-1,South Carolina,10/27/1976,2,5,Miami Dolphins / 5th / 152nd pick / 2000,FreeAr20
86,Oronde Gadsden,31,WR,6,6,215,6-2,Winston-Salem St.,8/20/1971,4,3,,GadsOr00
58,Scott Galyon,28,MLB,15,0,238,6-2,Tennessee,3/23/1974,6,1,New York Giants / 6th / 182nd pick / 1996,GalySc20
42,Trent Gamble,25,DB,13,0,185,5-9,Wyoming,7/24/1977,2,1,,GambTr20
40,Ray Green,25,DB,8,0,195,6-3,South Carolina,3/22/1977,2,1,,GreeRa20
52,Morlon Greenwood,24,LB,16,13,239,6-0,Syracuse,7/17/1978,1,5,Miami Dolphins / 3rd / 88th pick / 2001,GreeMo20
