No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Branden Albert,28,G,13,11,314,6-5,Virginia,11/4/1984,4,3,Kansas City Chiefs / 1st / 15th pick / 2008,AlbeBr20
71,Jeff Allen,22,T,16,13,306,6-4,Illinois,1/8/1990,Rook,4,Kansas City Chiefs / 2nd / 44th pick / 2012,AlleJe01
21,Javier Arenas,25,DB,16,9,195,5-9,Alabama,10/28/1987,2,4,Kansas City Chiefs / 2nd / 50th pick / 2010,ArenJa99
73,Jon Asamoah,24,G,15,15,304,6-4,Illinois,7/21/1988,2,4,Kansas City Chiefs / 3rd / 68th pick / 2010,AsamJo20
97,Allen Bailey,23,DL,10,1,288,6-3,Miami (FL),3/25/1989,1,1,Kansas City Chiefs / 3rd / 86th pick / 2011,BailAl00
89,Jonathan Baldwin,23,WR,15,7,225,6-4,Pittsburgh,8/10/1989,1,2,Kansas City Chiefs / 1st / 26th pick / 2011,BaldJo00
59,Jovan Belcher,25,LILB,11,10,228,6-2,Maine,7/24/1987,3,4,,BelcJo00
11,Josh Bellamy,23,WR,3,0,208,6-0,Louisville,5/18/1989,Rook,0,,BellJo02
29,Eric Berry,24,DB,16,16,212,6-0,Tennessee,12/29/1988,2,7,Kansas City Chiefs / 1st / 5th pick / 2010,BerrEr99
80,Kevin Boss,28,TE,2,2,255,6-7,Western Oregon,1/11/1984,5,0,New York Giants / 5th / 153rd pick / 2007,BossKe00
82,Dwayne Bowe,28,WR,13,12,221,6-2,LSU,9/21/1984,5,5,Kansas City Chiefs / 1st / 23rd pick / 2007,BoweDw00
15,Steve Breaston,29,WR,10,4,175,6-1,Michigan,8/20/1983,5,0,Arizona Cardinals / 5th / 142nd pick / 2007,BreaSt00
30,Jalil Brown,25,DB,15,2,202,6-0,Colorado,10/14/1987,1,1,Kansas City Chiefs / 4th / 118th pick / 2011,BrowJa00
7,Matt Cassel,30,QB,9,8,225,6-4,USC,5/17/1982,7,2,New England Patriots / 7th / 230th pick / 2005,CassMa00
25,Jamaal Charles,26,RB,16,15,199,5-11,Texas,12/27/1986,4,9,Kansas City Chiefs / 3rd / 73rd pick / 2008,CharJa00
2,Dustin Colquitt,30,P,16,0,210,6-3,Tennessee,5/6/1982,7,3,Kansas City Chiefs / 3rd / 99th pick / 2005,ColqDu20
10,Terrance Copper,30,WR,15,0,207,6-0,East Carolina,3/12/1982,8,1,,CoppTe00
34,Travis Daniels,30,DB,15,0,195,6-1,LSU,9/8/1982,7,1,Miami Dolphins / 4th / 104th pick / 2005,DaniTr20
49,Patrick DiMarco,23,FB,5,4,234,6-1,South Carolina,4/30/1989,Rook,0,,DiMaPa00
72,Glenn Dorsey,27,DT,4,4,316,6-2,LSU,8/1/1985,4,1,Kansas City Chiefs / 1st / 5th pick / 2008,DorsGl99
20,Shaun Draughn,25,RB,16,0,205,6-0,North Carolina,12/7/1987,1,2,,DrauSh00
45,Nate Eachus,22,RB,11,2,212,5-10,Colgate,6/15/1990,Rook,0,,EachNa00
27,Abram Elam,31,DB,12,7,212,6-0,Notre DameKent St.,10/15/1981,6,3,,ElamAb20
24,Brandon Flowers,26,DB,15,15,190,5-10,Virginia Tech,2/18/1986,4,6,Kansas City Chiefs / 2nd / 35th pick / 2008,FlowBr99
43,Thomas Gafford,29,LB,16,0,250,6-2,Houston,1/29/1983,4,2,,GaffTh20
32,Cyrus Gray,23,RB,10,0,206,5-10,Texas A&M,11/18/1989,Rook,0,Kansas City Chiefs / 6th / 182nd pick / 2012,GrayCy00
93,Cory Greenwood,27,LB,16,0,235,6-2,Concordia (QB),6/5/1985,2,1,,GreeCo01
