No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
24,Kevin Abrams,25,DB,1,0,175,5-8,Syracuse,2/28/1974,2,0,Detroit Lions / 2nd / 54th pick / 1997,AbraKe20
55,Allen Aldridge,27,LB,16,14,254,6-1,Houston,5/30/1972,5,7,Denver Broncos / 2nd / 51st pick / 1994,AldrAl21
35,Robert Bailey,31,DB,16,11,176,5-9,Miami (FL),9/3/1968,8,4,Los Angeles Rams / 4th / 107th pick / 1991,BailRo20
10,Charlie Batch,25,QB,11,10,216,6-2,East. Michigan,12/5/1974,1,7,Detroit Lions / 2nd / 60th pick / 1998,BatcCh00
79,Eric Beverly,25,C,16,2,300,6-3,Miami (OH),3/28/1974,1,2,,BeveEr00
65,Kerlin Blaise,25,G,16,4,315,6-5,Miami (FL),12/25/1974,Rook,3,,BlaiKe20
57,Stephen Boyd,27,LB,14,14,247,6-0,Boston Col.,8/22/1972,4,10,Detroit Lions / 5th / 141st pick / 1995,BoydSt00
76,Barrett Brooks,27,T,16,12,325,6-4,Kansas St.,5/5/1972,4,6,Philadelphia Eagles / 2nd / 58th pick / 1995,BrooBa20
44,Corwin Brown,29,DB,13,1,200,6-1,Michigan,4/25/1970,6,1,New England Patriots / 4th / 110th pick / 1993,BrowCo21
31,J.B. Brown,32,DB,13,3,193,6-0,Maryland,1/5/1967,10,1,Miami Dolphins / 12th / 315th pick / 1989,BrowJ.20
39,Lamar Campbell,23,DB,15,2,182,5-11,Wisconsin,8/29/1976,1,1,,CampLa20
27,Mark Carrier,31,DB,15,15,192,6-1,USC,4/28/1968,9,6,Chicago Bears / 1st / 6th pick / 1990,CarrMa01
81,Pete Chryplewicz,25,TE,11,1,253,6-5,Notre Dame,4/27/1974,2,0,Detroit Lions / 5th / 135th pick / 1997,ChryPe00
50,Chris Claiborne,21,LB,15,13,258,6-3,USC,7/26/1978,Rook,7,Detroit Lions / 1st / 9th pick / 1999,ClaiCh20
53,Andre Collins,31,LB,7,0,237,6-1,Penn St.,5/4/1968,9,1,Washington Redskins / 2nd / 46th pick / 1990,CollAn20
77,Mike Compton,29,G,15,15,310,6-6,West Virginia,9/18/1970,6,7,Detroit Lions / 3rd / 68th pick / 1993,CompMi20
82,Germane Crowell,23,WR,16,15,213,6-3,Virginia,9/13/1976,1,12,Detroit Lions / 2nd / 50th pick / 1998,CrowGe00
95,Jared DeVries,23,DE,2,0,275,6-4,Iowa,6/11/1976,Rook,0,Detroit Lions / 3rd / 70th pick / 1999,DeVrJa20
38,Andre Dixon,24,DB,4,0,200,6-1,Northeastern,12/4/1975,Rook,0,,DixoAn20
94,Luther Elliss,26,DT,15,14,318,6-5,Utah,3/22/1973,4,10,Detroit Lions / 1st / 20th pick / 1995,ElliLu00
51,Greg Engel,28,C,1,0,285,6-3,Illinois,1/18/1971,4,0,,EngeGr20
23,Terry Fair,23,DB,11,11,185,5-9,Tennessee,7/20/1976,1,5,Detroit Lions / 1st / 20th pick / 1998,FairTe20
12,Gus Frerotte,28,QB,9,6,237,6-3,Tulsa,7/31/1971,5,7,Washington Redskins / 7th / 197th pick / 1994,FrerGu00
4,Jason Hanson,29,K,16,0,190,6-0,Washington St.,6/17/1970,7,5,Detroit Lions / 2nd / 56th pick / 1992,hansojas01
40,Dwayne Harper,33,DB,3,1,175,5-11,South Carolina St.,3/29/1966,11,0,Seattle Seahawks / 11th / 299th pick / 1988,HarpDw20
64,Jeff Hartings,27,C,16,16,299,6-3,Penn St.,9/7/1972,3,8,Detroit Lions / 1st / 23rd pick / 1996,HartJe55
21,Greg Hill,27,RB,14,8,207,5-11,Texas A&M,2/23/1972,5,5,Kansas City Chiefs / 1st / 25th pick / 1994,HillGr00
18,Desmond Howard,29,WR,5,0,185,5-10,Michigan,5/15/1970,7,1,Washington Redskins / 1st / 4th pick / 1992,HowaDe00
33,Sedrick Irvin,21,RB,14,0,226,5-11,Michigan St.,3/30/1978,Rook,3,Detroit Lions / 4th / 103rd pick / 1999,IrviSe00
19,John Jett,31,P,16,0,197,6-0,East Carolina,11/11/1968,6,2,,JettJo21
98,James Jones,30,DT,16,16,290,6-2,Northern Iowa,2/6/1969,8,8,Cleveland Browns / 3rd / 57th pick / 1991,JoneJa20
99,Richard Jordan,25,LB,9,0,252,6-1,Missouri Southern,12/1/1974,2,1,Detroit Lions / 7th / 239th pick / 1997,JordRi20
67,Travis Kirschke,25,DT,15,7,298,6-3,UCLA,9/6/1974,2,4,,KirsTr20
52,Scott Kowalkowski,31,MLB,16,3,220,6-2,Notre Dame,8/23/1968,8,3,Philadelphia Eagles / 8th / 216th pick / 1991,KowaSc20
58,Clint Kriewaldt,23,LILB,12,0,248,6-1,Wisconsin–Stevens Point,3/17/1976,Rook,1,Detroit Lions / 6th / 177th pick / 1999,KrieCl20
84,Herman Moore,30,WR,8,4,210,6-4,Virginia,10/20/1969,8,2,Detroit Lions / 1st / 10th pick / 1991,MoorHe00
87,Johnnie Morton,28,WR,16,12,190,6-0,USC,10/7/1971,5,10,Detroit Lions / 1st / 21st pick / 1994,MortJo00
59,Kevin O'Neill,24,LB,4,0,239,6-2,Bowling Green,4/14/1975,1,0,,ONeiKe21
26,Brock Olivo,23,RB,14,0,226,6-0,Missouri,6/24/1976,1,0,,OlivBr00
90,Dan Owens,32,DE,8,0,280,6-3,USC,3/16/1967,9,1,Detroit Lions / 2nd / 35th pick / 1990,OwenDa20
91,Robert Porcher,30,DE,15,14,266,6-3,South Carolina St.,7/30/1969,7,10,Detroit Lions / 1st / 26th pick / 1992,PorcRo00
92,Mike Pringley,23,DE,9,0,277,6-4,North Carolina,5/22/1976,Rook,1,Detroit Lions / 7th / 215th pick / 1999,PrinMi21
93,Kelvin Pritchett,30,DT,16,2,322,6-3,Mississippi,10/24/1969,8,2,Dallas Cowboys / 1st / 20th pick / 1991,PritKe20
75,Tony Ramirez,26,T,12,3,296,6-6,Northern Colorado,1/26/1973,2,2,Detroit Lions / 6th / 168th pick / 1997,RamiTo20
89,Walter Rasby,27,TE,16,6,252,6-3,Wake Forest,9/7/1972,5,0,,RasbWa00
36,Travis Reece,24,RB,4,0,252,6-3,Michigan St.,4/3/1975,1,0,,ReecTr00
28,Ron Rice,27,DB,16,16,216,6-1,East. Michigan,11/9/1972,3,6,,RiceRo21
34,Ron Rivers,28,RB,7,6,205,5-8,Fresno St.,11/13/1971,4,4,,RiveRo00
72,Ray Roberts,30,T,14,14,315,6-6,Virginia,6/3/1969,7,7,Seattle Seahawks / 1st / 10th pick / 1992,RobeRa20
74,Juan Roque,25,T,4,2,333,6-8,Arizona St.,2/6/1974,2,1,Detroit Lions / 2nd / 35th pick / 1997,RoquJu20
30,Cory Schlesinger,27,FB,16,11,247,6-0,Nebraska,6/23/1972,4,2,Detroit Lions / 6th / 192nd pick / 1995,SchlCo00
97,Tracy Scroggins,30,DE,14,11,273,6-3,Tulsa,9/11/1969,7,7,Detroit Lions / 2nd / 53rd pick / 1992,ScroTr20
62,Tony Semple,29,G,12,12,286,6-5,Memphis,12/20/1970,4,6,Detroit Lions / 5th / 154th pick / 1994,SempTo20
86,David Sloan,27,TE,16,15,260,6-6,New Mexico,6/8/1972,4,5,Detroit Lions / 3rd / 70th pick / 1995,SloaDa00
45,Ed Smith,30,TE,3,0,253,6-4,None,6/5/1969,2,0,,SmitEd00
60,Paul Spicer,24,DE,2,0,292,6-4,DuPage (IL)Saginaw Valley St.,8/18/1975,Rook,0,,SpicPa20
83,Brian Stablein,29,WR,16,2,193,6-1,Ohio St.,4/14/1970,4,1,Denver Broncos / 8th / 210th pick / 1993,StabBr00
42,Ryan Stewart,26,DB,2,0,207,6-1,Georgia Tech,9/30/1973,3,0,Detroit Lions / 3rd / 76th pick / 1996,StewRy20
29,Kywin Supernaw,24,DB,2,0,206,6-1,NE Oklahoma A&MIndiana,6/2/1975,1,0,,SupeKy20
25,Tyree Talton,23,DB,12,0,201,5-11,Northern Iowa,5/10/1976,Rook,1,Detroit Lions / 5th / 137th pick / 1999,TaltTy20
80,Iheanyi Uwaezuoke,26,WR,10,0,198,6-2,California,7/24/1973,3,0,San Francisco 49ers / 5th / 160th pick / 1996,UwaeIh00
32,Bryant Westbrook,25,DB,10,8,199,6-0,Texas,12/19/1974,2,3,Detroit Lions / 1st / 5th pick / 1997,WestBr20
