No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
29,Paulson Adebo,23,CB,,,192,6-1,Stanford,7/3/1999,1,,New Orleans Saints / 3rd / 76th pick / 2021,AdebPa00
53,Zack Baun,26,LB,,,225,6-3,Wisconsin,12/30/1996,2,,New Orleans Saints / 3rd / 74th pick / 2020,BaunZa00
1,Marquez Callaway,24,WR,,,204,6-2,Tennessee,3/27/1998,2,,,CallMa01
14,Andy Dalton,35,QB,,,219,6-2,TCU,10/29/1987,11,,Cincinnati Bengals / 2nd / 35th pick / 2011,DaltAn00
92,Marcus Davenport,26,DE,,,265,6-6,Texas-San Antonio,9/4/1996,4,,New Orleans Saints / 1st / 14th pick / 2018,DaveMa00
56,Demario Davis,33,OLB,,,248,6-2,Arkansas St.,1/11/1989,10,,New York Jets / 3rd / 77th pick / 2012,DaviDe00
50,Andrew Dowell,26,LB,,,225,6-1,Michigan St.,11/16/1996,2,,,DoweAn00
55,Kaden Elliss,27,LB,,,238,6-3,Idaho,7/10/1995,3,,New Orleans Saints / 7th / 244th pick / 2019,ElliKa00
30,Justin Evans,27,SS,,,199,6-0,Mississippi Gulf Coast CCTexas A&M,8/26/1995,5,,Tampa Bay Buccaneers / 2nd / 50th pick / 2017,EvanJu00
4,Blake Gillikin,24,P,,,196,6-2,Penn St.,1/21/1998,1,,,GillBl00
96,Carl Granderson,26,DE,,,261,6-5,Wyoming,12/18/1996,3,,,GranCa01
48,J.T. Gray,26,DB,,,202,6-0,Mississippi St.,1/18/1996,4,,,GrayJ.00
11,Deonte Harty,25,WR,,,170,5-6,Assumption,12/4/1997,3,,,HarrDe07
7,Taysom Hill,32,QB,,,221,6-2,BYU,8/23/1990,5,,,HillTa00
74,James Hurst,31,OT,,,310,6-5,North Carolina,12/17/1991,8,,,HursJa00
22,Mark Ingram,33,RB,,,215,5-9,Alabama,12/21/1989,11,,New Orleans Saints / 1st / 28th pick / 2011,IngrMa01
83,Juwan Johnson,26,WR,,,231,6-4,OregonPenn St.,9/13/1996,2,,,JohnJu02
34,Tony Jones,25,RB,,,224,5-11,Notre Dame,11/24/1997,2,,,JoneTo04
94,Cameron Jordan,33,DE,,,287,6-4,California,7/10/1989,11,,New Orleans Saints / 1st / 24th pick / 2011,JordCa00
41,Alvin Kamara,27,RB,,,215,5-10,AlabamaHutchinson (KS)Tennessee,7/25/1995,5,,New Orleans Saints / 3rd / 67th pick / 2017,KamaAl00
66,Lewis Kidd,,OL,,,311,6-6,Montana State,,Rook,,,KiddLe00
90,Tanoh Kpassagnon,28,DE,,,289,6-7,Villanova,6/14/1994,5,,Kansas City Chiefs / 2nd / 59th pick / 2017,KpasTa00
80,Jarvis Landry,30,WR,,,196,5-11,LSU,11/28/1992,8,,Miami Dolphins / 2nd / 63rd pick / 2014,LandJa00
23,Marshon Lattimore,26,CB,,,192,6-0,Ohio St.,5/20/1996,5,,New Orleans Saints / 1st / 11th pick / 2017,LattMa01
3,Wil Lutz,28,K,,,184,5-11,Georgia St.,7/7/1994,6,,,LutzWi00
32,Tyrann Mathieu,30,CB,,,190,5-9,LSU,5/13/1992,9,,Arizona Cardinals / 3rd / 69th pick / 2013,MathTy00
6,Marcus Maye,29,FS,,,207,6-0,Florida,3/9/1993,5,,New York Jets / 2nd / 39th pick / 2017,MayeMa00
78,Erik McCoy,25,OL,,,303,6-4,Texas A&M,8/27/1997,3,,New Orleans Saints / 2nd / 48th pick / 2019,McCoEr01
12,Chris Olave,22,WR,,,188,6-1,Ohio St.,6/27/2000,Rook,,New Orleans Saints / 1st / 11th pick / 2022,OlavCh00
93,David Onyemata,30,DT,,,300,6-4,Manitoba,11/13/1992,6,,New Orleans Saints / 4th / 120th pick / 2016,OnyeDa00
75,Tanner Owen,26,T,,,292,6-5,Northwest Missouri State,9/16/1996,Rook,,,OwenTa00
75,Andrus Peat,29,OT,,,316,6-7,Stanford,11/4/1993,7,,New Orleans Saints / 1st / 13th pick / 2015,PeatAn00
46,Adam Prentice,25,RB,,,245,6-0,South Carolina,1/16/1997,1,,,PrenAd00
71,Ryan Ramczyk,28,OT,,,314,6-6,Wisconsin,4/22/1994,5,,New Orleans Saints / 1st / 32nd pick / 2017,RamcRy00
21,Bradley Roby,30,CB,,,194,5-11,Ohio St.,5/1/1992,8,,Denver Broncos / 1st / 31st pick / 2014,RobyBr00
