No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
70,Jeff Adams,25,T,2,0,305,6-5,Columbia,9/6/1989,2,0,,AdamJe00
91,Jason Ankrah,23,LB,2,0,262,6-3,Nebraska,2/28/1991,Rook,0,,AnkrJa00
37,Josh Aubrey,23,DB,2,0,200,5-10,S.F. Austin,4/9/1991,1,0,,AubrJo00
28,Alfred Blue,23,RB,16,3,225,6-2,LSU,4/27/1991,Rook,4,Houston Texans / 6th / 181st pick / 2014,BlueAl00
34,A.J. Bouye,23,CB,14,6,191,6-0,Central Florida,8/16/1991,1,4,,BouyA.00
79,Brandon Brooks,25,G,15,15,335,6-5,Miami (OH),8/19/1989,2,7,Houston Texans / 3rd / 76th pick / 2012,BrooBr00
76,Duane Brown,29,LT,16,16,315,6-4,Virginia Tech,8/30/1985,6,10,Houston Texans / 1st / 26th pick / 2008,BrowDu20
22,Ronnie Brown,33,RB,3,0,223,6-0,Auburn,12/12/1981,9,0,Miami Dolphins / 1st / 2nd pick / 2005,BrowRo05
98,Keith Browner,26,DE,3,0,276,6-4,California,4/7/1988,2,0,,BrowKe01
4,Randy Bullock,25,K,16,0,210,5-9,Texas A&M,12/16/1989,2,3,Houston Texans / 5th / 161st pick / 2012,BullRa00
53,Max Bullough,22,ILB,1,0,249,6-4,Michigan St.,2/11/1992,Rook,0,,BullMa00
74,Tyson Clabo,33,T,16,0,315,6-6,Wake Forest,10/17/1981,8,1,,ClabTy20
90,Jadeveon Clowney,21,DE,4,2,255,6-5,South Carolina,2/14/1993,Rook,1,Houston Texans / 1st / 1st pick / 2014,ClowJa00
93,Jared Crick,25,DT,16,15,285,6-4,Nebraska,8/21/1989,2,8,Houston Texans / 4th / 126th pick / 2012,CricJa00
56,Brian Cushing,27,LB,14,14,255,6-3,USC,1/24/1987,5,7,Houston Texans / 1st / 15th pick / 2009,CushBr99
81,Anthony Denham,23,TE,4,0,235,6-4,Utah,7/21/1991,Rook,0,,DenhAn00
50,Akeem Dent,27,MLB,15,7,242,6-1,Georgia,9/27/1987,3,4,Atlanta Falcons / 3rd / 91st pick / 2011,DentAk00
91,Zach Diles,29,MLB,1,0,240,6-0,Kansas St.,6/11/1985,7,0,Houston Texans / 7th / 218th pick / 2007,DileZa99
87,C.J. Fiedorowicz,23,TE,15,8,265,6-5,Iowa,10/22/1991,Rook,0,Houston Texans / 3rd / 65th pick / 2014,FiedC.00
14,Ryan Fitzpatrick,32,QB,12,12,221,6-2,Harvard,11/24/1982,9,8,St. Louis Rams / 7th / 250th pick / 2005,FitzRy00
23,Arian Foster,28,RB,13,13,227,6-1,Tennessee,8/24/1986,5,10,,FostAr00
