No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Calvin Anderson,26,T,,,300,6-5,RiceTexas,3/25/1996,2,,,AndeCa00
83,Andrew Beck,26,TE,,,255,6-3,Texas,5/15/1996,3,,,BeckAn01
46,Jacob Bobenmoyer,25,LS,,,235,6-2,Northern Colorado,5/28/1997,2,,,BobeJa00
72,Garett Bolles,30,OT,,,300,6-5,Snow College (UT)Utah,5/27/1992,5,,Denver Broncos / 1st / 20th pick / 2017,BollGa00
42,Nik Bonitto,23,OLB,,,240,6-3,Oklahoma,9/26/1999,Rook,,Denver Broncos / 2nd / 64th pick / 2022,BoniNi00
26,Mike Boone,27,RB,,,205,5-10,Cincinnati,7/30/1995,4,,,BoonMi00
56,Baron Browning,23,LB,,,240,6-3,Ohio St.,2/19/1999,1,,Denver Broncos / 3rd / 105th pick / 2021,BrowBa01
55,Bradley Chubb,26,DE,,,275,6-4,North Carolina St.,6/24/1996,4,,Denver Broncos / 1st / 5th pick / 2018,ChubBr00
16,Tyrie Cleveland,25,WR,,,209,6-2,Florida,9/20/1997,2,,Denver Broncos / 7th / 252nd pick / 2020,ClevTy00
53,Jonathon Cooper,24,OLB,,,254,6-3,Ohio St.,1/8/1998,1,,Denver Broncos / 7th / 239th pick / 2021,CoopJo02
79,Lloyd Cushenberry III,25,OL,,,312,6-3,LSU,11/22/1997,2,,Denver Broncos / 3rd / 83rd pick / 2020,CushLl00
23,Ronald Darby,28,CB,,,193,5-11,Florida St.,1/2/1994,7,,Buffalo Bills / 2nd / 50th pick / 2015,DarbRo00
73,Cameron Fleming,30,OT,,,325,6-6,Stanford,9/3/1992,8,,New England Patriots / 4th / 140th pick / 2014,FlemCa00
61,Graham Glasgow,30,OG,,,310,6-6,Michigan,7/19/1992,6,,Detroit Lions / 3rd / 95th pick / 2016,GlasGr00
25,Melvin Gordon,29,RB,,,215,6-1,Wisconsin,4/13/1993,7,,San Diego Chargers / 1st / 15th pick / 2015,GordMe00
5,Randy Gregory,30,DE,,,255,6-5,Nebraska,11/23/1992,7,,Dallas Cowboys / 2nd / 60th pick / 2015,GregRa00
50,Jonas Griffith,25,LB,,,250,6-4,Indiana St.,1/27/1997,1,,,GrifJo01
1,KJ Hamler,23,WR,,,178,5-9,Penn St.,7/8/1999,2,,Denver Broncos / 2nd / 46th pick / 2020,HamlKJ00
91,Matt Henningsen,23,DE,,,291,6-3,Wisconsin,5/1/1999,Rook,,Denver Broncos / 6th / 206th pick / 2022,HennMa01
22,Kareem Jackson,34,DB,,,183,5-10,Alabama,4/10/1988,12,,Houston Texans / 1st / 20th pick / 2010,JackKa99
10,Jerry Jeudy,23,WR,,,193,6-1,Alabama,4/24/1999,2,,Denver Broncos / 1st / 15th pick / 2020,JeudJe00
47,Josey Jewell,28,ILB,,,236,6-1,Iowa,12/25/1994,4,,Denver Broncos / 4th / 106th pick / 2018,JeweJo00
97,D.J. Jones,27,DT,,,305,6-0,East Mississippi CCMississippi,1/19/1995,5,,San Francisco 49ers / 6th / 198th pick / 2017,JoneD.01
93,Dre'Mont Jones,25,DL,,,281,6-3,Ohio St.,1/5/1997,3,,Denver Broncos / 3rd / 71st pick / 2019,JoneDr00
37,P.J. Locke,25,DB,,,202,5-10,Texas,2/12/1997,2,,,LockPJ00
27,Damarri Mathis,23,DB,,,195,5-11,Pittsburgh,4/12/1999,Rook,,,MathDa00
8,Brandon McManus,31,K,,,201,6-3,Temple,7/25/1991,8,,,McMaBr01
77,Quinn Meinerz,24,OL,,,320,6-3,Wisconsin–Whitewater,11/15/1998,1,,Denver Broncos / 3rd / 98th pick / 2021,MeinQu02
85,Albert Okwuegbunam,24,TE,,,258,6-5,Missouri,4/25/1998,2,,Denver Broncos / 4th / 118th pick / 2020,OkwuAl00
