No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
40,Phillip Adams,23,DB,1,0,193,6-0,South Carolina St.,7/20/1988,1,0,San Francisco 49ers / 7th / 224th pick / 2010,AdamPh00
15,Doug Baldwin,23,WR,16,1,192,5-10,Stanford,9/21/1988,Rook,7,,BaldDo00
78,Allen Barbre,27,T,4,0,310,6-4,Missouri Southern,6/22/1984,4,0,Green Bay Packers / 4th / 119th pick / 2007,BarbAl20
27,Atari Bigby,30,DB,15,2,211,5-11,Central Florida,9/19/1981,6,2,,BigbAt20
99,Alan Branch,27,DT,15,15,350,6-6,Michigan,12/29/1984,4,7,Arizona Cardinals / 2nd / 33rd pick / 2007,BranAl99
98,Raheem Brock,33,DE,16,0,274,6-4,Temple,6/10/1978,9,2,Philadelphia Eagles / 7th / 238th pick / 2002,BrocRa20
39,Brandon Browner,27,CB,16,16,221,6-4,Oregon St.,8/2/1984,Rook,12,,BrowBr00
79,Red Bryant,27,DT,16,16,326,6-5,Texas A&M,4/18/1984,3,8,Seattle Seahawks / 4th / 121st pick / 2008,BryaRe99
11,Deon Butler,25,WR,5,0,170,5-10,Penn St.,1/4/1986,2,0,Seattle Seahawks / 3rd / 91st pick / 2009,ButlDe00
82,Dominique Byrd,27,TE,1,0,255,6-3,USC,2/7/1984,5,0,St. Louis Rams / 3rd / 93rd pick / 2006,ByrdDo00
75,James Carpenter,22,LG,9,9,321,6-5,Alabama,3/22/1989,Rook,3,Seattle Seahawks / 1st / 25th pick / 2011,CarpJa00
31,Kam Chancellor,23,DB,15,15,225,6-3,Virginia Tech,4/3/1988,1,10,Seattle Seahawks / 5th / 133rd pick / 2010,ChanKa99
91,Chris Clemons,30,LB,16,16,255,6-3,Georgia,10/31/1981,7,9,,ClemCh23
35,Kennard Cox,26,DB,12,0,195,6-1,Pittsburgh,8/17/1985,3,1,Buffalo Bills / 7th / 251st pick / 2008,CoxxKe20
59,Aaron Curry,25,LB,5,2,250,6-2,Wake Forest,4/6/1986,2,2,Seattle Seahawks / 1st / 4th pick / 2009,CurrAa99
58,Dexter Davis,25,LB,1,0,244,6-1,Arizona St.,11/10/1986,1,0,Seattle Seahawks / 7th / 236th pick / 2010,DaviDe99
16,Kris Durham,23,WR,3,0,215,6-5,Georgia,3/17/1988,Rook,0,Seattle Seahawks / 4th / 107th pick / 2011,DurhKr00
66,Paul Fanaika,25,G,3,0,333,6-6,Arizona St.,4/9/1986,2,0,Philadelphia Eagles / 7th / 213th pick / 2009,FanaPa20
55,Heath Farwell,30,LB,11,0,235,6-0,San Diego St.,12/31/1981,6,1,,FarwHe20
20,Justin Forsett,26,RB,16,0,195,5-8,California,10/14/1985,3,2,Seattle Seahawks / 7th / 233rd pick / 2008,ForsJu00
72,Robert Gallery,31,T,12,12,325,6-7,Iowa,7/26/1980,7,5,Oakland Raiders / 1st / 2nd pick / 2004,GallRo20
68,Breno Giacomini,26,G,15,8,320,6-7,Louisville,9/27/1985,3,3,Green Bay Packers / 5th / 150th pick / 2008,GiacBr20
64,Mike Gibson,26,T,3,0,302,6-3,California,11/18/1985,3,0,Philadelphia Eagles / 6th / 184th pick / 2008,GibsMi20
49,Clint Gresham,25,LB,16,0,238,6-3,TCU,8/24/1986,1,1,,GresCl00
94,Anthony Hargrove,28,DE,15,0,282,6-3,Georgia Tech,7/20/1983,7,2,St. Louis Rams / 3rd / 91st pick / 2004,HargAn20
4,Stephen Hauschka,26,K,16,0,210,6-4,MiddleburyNorth Carolina St.,6/29/1985,3,3,,HausSt00
57,David Hawthorne,26,MLB,15,14,230,6-0,TCU,5/14/1985,3,9,,HawtDa20
56,LeRoy Hill,29,LB,16,16,238,6-1,Clemson,9/14/1982,6,8,Seattle Seahawks / 3rd / 98th pick / 2005,HillLe20
7,Tarvaris Jackson,28,QB,15,14,225,6-2,ArkansasAlabama St.,4/21/1983,5,9,Minnesota Vikings / 2nd / 64th pick / 2006,JackTa00
61,Lemuel Jeanpierre,24,GC,16,5,301,6-1,South Carolina,5/19/1987,Rook,3,,JeanLe00
32,Jeron Johnson,23,DB,8,0,212,5-10,Boise St.,6/12/1988,Rook,1,,JohnJe02
77,Jarriel King,24,T,1,0,321,6-5,South Carolina,2/27/1987,Rook,0,,KingJa00
46,Jameson Konz,25,TE,1,0,227,6-3,Kent St.,7/2/1986,Rook,0,Seattle Seahawks / 7th / 245th pick / 2010,KonzJa00
,Lazarius Levingston,24,DL,4,0,292,6-4,LSU,11/16/1987,Rook,0,Seattle Seahawks / 7th / 205th pick / 2011,LeviLa00
34,Roy Lewis,26,DB,10,1,190,5-10,Washington,5/19/1985,3,2,,LewiRo22
83,Ricardo Lockette,25,WR,2,0,211,6-2,Fort Valley St.,5/21/1986,Rook,1,,LockRi00
24,Marshawn Lynch,25,RB,15,15,215,5-11,California,4/22/1986,4,9,Buffalo Bills / 1st / 12th pick / 2007,LyncMa00
42,Chris Maragos,24,DB,11,0,200,5-10,Wisconsin,1/6/1987,1,1,,MaraCh99
41,Byron Maxwell,23,DB,9,0,207,6-1,Clemson,2/23/1988,Rook,1,Seattle Seahawks / 6th / 173rd pick / 2011,MaxwBy00
85,Anthony McCoy,24,TE,16,9,244,6-5,USC,12/12/1987,1,1,Seattle Seahawks / 6th / 185th pick / 2010,McCoAn00
52,Matt McCoy,29,LB,4,1,232,6-0,San Diego St.,10/14/1982,6,1,Philadelphia Eagles / 2nd / 63rd pick / 2005,McCoMa20
69,Clinton McDonald,24,DT,15,1,297,6-2,Memphis,1/6/1987,2,2,Cincinnati Bengals / 7th / 249th pick / 2009,McDoCl99
67,Paul McQuistan,28,T,16,10,315,6-6,Weber St.,4/30/1983,5,4,Oakland Raiders / 3rd / 69th pick / 2006,McQuPa21
92,Brandon Mebane,26,DT,16,16,311,6-1,California,1/15/1985,4,8,Seattle Seahawks / 3rd / 85th pick / 2007,MebaBr99
86,Zach Miller,26,TE,15,15,256,6-5,Arizona St.,12/11/1985,4,2,Oakland Raiders / 2nd / 38th pick / 2007,MillZa01
74,John Moffitt,25,G,9,9,314,6-4,Wisconsin,10/28/1986,Rook,3,Seattle Seahawks / 3rd / 75th pick / 2011,MoffJo00
48,Mike Morgan,23,LB,5,0,224,6-4,USC,1/16/1988,Rook,0,,MorgMi00
88,Cameron Morrah,24,TE,9,4,244,6-3,California,3/18/1987,2,1,Seattle Seahawks / 7th / 248th pick / 2009,MorrCa00
59,Adrian Moten,23,LB,2,0,230,6-2,Maryland,4/22/1988,Rook,0,,MoteAd00
87,Ben Obomanu,28,WR,16,7,204,6-1,Auburn,10/30/1983,4,4,Seattle Seahawks / 7th / 249th pick / 2006,ObomBe00
76,Russell Okung,23,T,12,12,310,6-5,Oklahoma St.,10/7/1988,1,5,Seattle Seahawks / 1st / 6th pick / 2010,OkunRu20
36,Ron Parker,24,CB,2,0,206,6-0,Independence (KS)Newberry,8/17/1987,Rook,0,,ParkRo01
78,Tyler Polumbus,26,G,5,0,302,6-7,Colorado,4/10/1985,3,0,,PoluTy20
18,Sidney Rice,25,WR,9,9,200,6-4,South Carolina,9/1/1986,4,4,Minnesota Vikings / 2nd / 44th pick / 2007,RiceSi01
26,Michael Robinson,28,FB,14,4,240,6-1,Penn St.,2/6/1983,5,1,San Francisco 49ers / 4th / 100th pick / 2006,RobiMi00
9,Jon Ryan,30,P,16,0,217,6-0,Regina,11/26/1981,5,3,,RyanJo21
25,Richard Sherman,23,DB,16,10,195,6-3,Stanford,3/30/1988,Rook,6,Seattle Seahawks / 5th / 154th pick / 2011,SherRi00
53,Malcolm Smith,22,MLB,12,0,225,6-0,USC,7/5/1989,Rook,1,Seattle Seahawks / 7th / 242nd pick / 2011,SmitMa02
81,Golden Tate,23,WR,16,5,197,5-10,Notre Dame,8/2/1988,1,3,Seattle Seahawks / 2nd / 60th pick / 2010,TateGo00
29,Earl Thomas,22,DB,16,16,202,5-10,Texas,5/7/1989,1,12,Seattle Seahawks / 1st / 14th pick / 2010,ThomEa99
28,Walter Thurmond,24,DB,6,3,186,5-11,Oregon,8/12/1987,1,1,Seattle Seahawks / 4th / 111th pick / 2010,ThurWa99
23,Marcus Trufant,31,DB,4,4,197,5-11,Washington St.,12/25/1980,8,2,Seattle Seahawks / 1st / 11th pick / 2003,TrufMa20
60,Max Unger,25,C,15,15,305,6-5,Oregon,4/14/1986,2,6,Seattle Seahawks / 2nd / 49th pick / 2009,UngeMa20
54,David Vobora,25,MLB,6,0,236,6-1,Idaho,4/8/1986,3,0,St. Louis Rams / 7th / 252nd pick / 2008,VoboDa99
33,Leon Washington,29,RB,16,1,192,5-8,Florida St.,8/29/1982,5,2,New York Jets / 4th / 117th pick / 2006,WashLe00
6,Charlie Whitehurst,29,QB,3,2,226,6-4,Clemson,8/6/1982,5,1,San Diego Chargers / 3rd / 81st pick / 2006,WhitCh02
40,Eddie Williams,24,RB,3,0,235,6-1,Idaho,8/22/1987,2,0,Washington Redskins / 7th / 221st pick / 2009,WillEd00
17,Mike Williams,27,WR,12,10,235,6-5,USC,1/4/1984,6,2,Detroit Lions / 1st / 10th pick / 2005,WillMi03
90,Al Woods,24,DT,2,0,330,6-4,LSU,3/25/1987,1,0,New Orleans Saints / 4th / 123rd pick / 2010,WoodAl99
50,K.J. Wright,22,MLB,16,12,246,6-4,Mississippi St.,7/23/1989,Rook,7,Seattle Seahawks / 4th / 99th pick / 2011,WrigK.00
,Team Total,25.7,,16,,246.7,6-2.1,,,2.7,,,-9999
