No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
50,James Anderson,24,MLB,10,1,235,6-2,Virginia Tech,9/26/1983,1,1,Carolina Panthers / 3rd / 88th pick / 2006,AndeJa21
7,Jason Baker,29,P,16,0,205,6-2,Iowa,5/17/1978,6,3,,BakeJa20
52,Jon Beason,22,LB,16,16,237,6-0,Miami (FL),1/14/1985,Rook,8,Carolina Panthers / 1st / 25th pick / 2007,BeasJo99
73,Jeremy Bridges,27,G,13,10,318,6-5,Southern Miss,4/19/1980,3,4,Philadelphia Eagles / 6th / 185th pick / 2003,BridJe20
8,David Carr,28,QB,6,4,212,6-3,Fresno St.,7/21/1979,5,2,Houston Texans / 1st / 1st pick / 2002,CarrDa00
18,Drew Carter,26,WR,16,7,200,6-3,Ohio St.,9/5/1981,2,4,Carolina Panthers / 5th / 163rd pick / 2004,CartDr00
83,Keary Colbert,25,WR,12,8,205,6-1,USC,5/21/1982,3,3,Carolina Panthers / 2nd / 62nd pick / 2004,ColbKe00
35,Deke Cooper,30,DB,16,15,215,6-3,Notre Dame,10/18/1977,5,7,,CoopDe20
96,Donte Curry,29,MLB,7,0,233,6-1,Morris Brown,7/22/1978,6,1,,CurrDo21
58,Thomas Davis,24,LB,16,16,235,6-1,Georgia,3/22/1983,2,8,Carolina Panthers / 1st / 14th pick / 2005,DaviTh20
17,Jake Delhomme,32,QB,3,3,215,6-2,Louisiana,1/10/1975,8,2,,DelhJa00
41,Curtis DeLoatch,26,DB,6,0,210,6-2,North Carolina A&T,10/4/1981,3,0,,DeLoCu20
29,Patrick Dendy,25,DB,7,1,190,6-0,Rice,3/10/1982,2,1,,DendPa20
53,Na'il Diggs,29,LB,16,9,240,6-4,Ohio St.,7/8/1978,7,5,Green Bay Packers / 4th / 98th pick / 2000,DiggNa20
86,Christian Fauria,36,TE,15,4,250,6-4,Colorado,9/22/1971,12,0,Seattle Seahawks / 2nd / 39th pick / 1995,FaurCh00
26,DeShaun Foster,27,RB,16,16,222,6-0,UCLA,1/10/1980,4,6,Carolina Panthers / 2nd / 34th pick / 2002,FostDe00
20,Chris Gamble,24,DB,15,12,205,6-1,Ohio St.,3/11/1983,3,5,Carolina Panthers / 1st / 28th pick / 2004,GambCh20
91,Gary Gibson,25,DT,1,0,285,6-3,Rutgers,5/5/1982,Rook,0,,GibsGa99
37,Nick Goings,29,RB,4,0,225,6-0,Ohio St.Pittsburgh,1/26/1978,6,0,,GoinNi00
98,Otis Grigsby,27,DE,4,0,262,6-3,Kentucky,11/19/1980,Rook,0,,GrigOt99
69,Jordan Gross,27,T,16,16,305,6-4,Utah,7/20/1980,4,6,Carolina Panthers / 1st / 8th pick / 2003,GrosJo20
63,Geoff Hangartner,25,C,16,4,305,6-5,Texas A&M,4/22/1982,2,2,Carolina Panthers / 5th / 169th pick / 2005,HangGe20
43,Chris Harris,25,DB,15,15,211,6-0,La-Monroe,8/6/1982,2,7,Chicago Bears / 6th / 181st pick / 2005,HarrCh20
75,Justin Hartwig,29,C,15,15,312,6-5,Kansas,11/21/1978,5,6,Tennessee Titans / 6th / 187th pick / 2002,HartJu20
24,Alex Haynes,25,RB,10,0,223,5-10,Central Florida,2/13/1982,Rook,0,,HaynAl00
45,Brad Hoover,31,FB,16,12,245,6-0,Western Carolina,11/11/1976,7,1,,HoovBr00
57,Brandon Jamison,26,LB,15,0,205,6-1,ClemsonWest Georgia,7/31/1981,1,1,,JamiBr20
80,Dwayne Jarrett,21,WR,7,0,219,6-4,USC,9/11/1986,Rook,1,Carolina Panthers / 2nd / 45th pick / 2007,JarrDw00
77,Kris Jenkins,28,DT,16,15,360,6-4,Maryland,8/3/1979,6,7,Carolina Panthers / 2nd / 44th pick / 2001,JenkKr00
95,Charles Johnson,21,DE,3,2,270,6-2,Georgia,7/10/1986,Rook,1,Carolina Panthers / 3rd / 83rd pick / 2007,JohnCh98
65,Ryan Kalil,22,C,6,3,300,6-2,USC,3/29/1985,Rook,1,Carolina Panthers / 2nd / 59th pick / 2007,KaliRy20
4,John Kasay,38,K,16,0,210,5-10,Georgia,10/27/1969,16,3,Seattle Seahawks / 4th / 98th pick / 1991,kasayjoh01
99,Ma'ake Kemoeatu,28,DT,16,13,345,6-5,Utah,1/10/1979,5,7,,KemoMa20
87,Jeff King,24,TE,16,16,260,6-3,Virginia Tech,2/19/1983,1,3,Carolina Panthers / 5th / 155th pick / 2006,KingJe00
56,Jason Kyle,35,LB,16,0,242,6-3,Arizona St.,5/12/1972,12,1,Seattle Seahawks / 4th / 126th pick / 1995,KyleJa20
92,Damione Lewis,29,DT,15,2,301,6-2,Miami (FL),3/1/1978,6,3,St. Louis Rams / 1st / 12th pick / 2001,LewiDa20
5,Rhys Lloyd,25,K,1,0,231,5-11,Minnesota,6/5/1982,Rook,0,,LloyRh44
21,Ken Lucas,28,DB,16,16,205,6-0,Mississippi,1/23/1979,6,8,Seattle Seahawks / 2nd / 40th pick / 2001,LucaKe20
36,Marquand Manuel,28,DB,16,2,213,6-0,Florida,7/11/1979,5,2,Cincinnati Bengals / 6th / 181st pick / 2002,ManuMa20
31,Richard Marshall,23,DB,16,6,198,5-11,Fresno St.,12/12/1984,1,5,Carolina Panthers / 2nd / 58th pick / 2006,MarsRi20
71,Evan Mathis,26,G,1,0,301,6-5,Alabama,11/1/1981,2,0,Carolina Panthers / 3rd / 79th pick / 2005,MathEv20
74,Stanley McClover,23,DE,11,0,260,6-2,Auburn,12/16/1984,1,1,Carolina Panthers / 7th / 237th pick / 2006,McClSt20
3,Matt Moore,23,QB,9,3,219,6-3,College of the Canyons (CA)Oregon St.,8/9/1984,Rook,2,,MoorMa01
94,Kindal Moorehead,29,DT,16,1,285,6-2,Alabama,10/14/1978,4,2,Carolina Panthers / 5th / 145th pick / 2003,MoorKi20
55,Dan Morgan,29,LB,3,3,245,6-2,Miami (FL),12/19/1978,6,1,Carolina Panthers / 1st / 11th pick / 2001,MorgDa99
90,Julius Peppers,27,DE,14,14,295,6-7,North Carolina,1/18/1980,5,7,Carolina Panthers / 1st / 2nd pick / 2002,PeppJu99
10,Ryne Robinson,23,WR,16,0,179,5-9,Miami (OH),11/4/1984,Rook,0,Carolina Panthers / 4th / 118th pick / 2007,RobiRy00
88,Dante Rosario,23,TE,16,2,244,6-3,Oregon,10/25/1984,Rook,1,Carolina Panthers / 5th / 155th pick / 2007,RosaDa00
93,Mike Rucker,32,DE,16,16,275,6-5,Nebraska,2/28/1975,8,8,Carolina Panthers / 2nd / 38th pick / 1999,RuckMi20
59,Adam Seward,25,MLB,11,0,250,6-3,UNLV,6/15/1982,2,1,Carolina Panthers / 5th / 149th pick / 2005,SewaAd20
97,Tim Shaw,23,MLB,14,0,236,6-2,Penn St.,3/27/1984,Rook,1,Carolina Panthers / 5th / 164th pick / 2007,ShawTi99
89,Steve Smith Sr.,28,WR,15,15,195,5-9,Utah,5/12/1979,6,9,Carolina Panthers / 3rd / 74th pick / 2001,SmitSt01
28,Quinton Teal,23,DB,15,1,198,6-1,Coastal Carolina,3/8/1984,Rook,1,,TealQu99
16,Vinny Testaverde,44,QB,7,6,235,6-5,Miami (FL),11/13/1963,20,0,Tampa Bay Buccaneers / 1st / 1st pick / 1987,TestVi00
68,Mike Wahle,30,G,16,16,304,6-6,Navy,3/29/1977,9,6,Green Bay Packers / 2nd / 1st pick / 1998 Supp,WahlMi55
23,Dante Wesley,28,DB,2,0,215,6-1,Ark-Pine Bluff,4/5/1979,5,0,Carolina Panthers / 4th / 100th pick / 2002,WeslDa20
70,Travelle Wharton,26,T,16,16,320,6-4,South Carolina,5/19/1981,3,6,Carolina Panthers / 3rd / 94th pick / 2004,WharTr20
34,DeAngelo Williams,24,RB,16,0,207,5-9,Memphis,4/25/1983,1,6,Carolina Panthers / 1st / 27th pick / 2006,WillDe02
