No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
79,Willie Anderson,33,T,14,11,340,6-5,Auburn,7/11/1975,12,5,Cincinnati Bengals / 1st / 10th pick / 1996,AndeWi00
51,Brendon Ayanbadejo,32,LB,16,0,225,6-1,UCLA,9/6/1976,5,5,,AyanBr99
94,Justin Bannan,29,DT,16,15,312,6-3,Colorado,4/18/1979,6,9,Buffalo Bills / 5th / 139th pick / 2002,BannJu20
50,Antwan Barnes,24,LB,13,0,240,6-1,Florida International,10/19/1984,1,1,Baltimore Ravens / 4th / 134th pick / 2007,BarnAn99
60,Jason Brown,25,C,16,16,328,6-3,North Carolina,5/5/1983,3,7,Baltimore Ravens / 4th / 124th pick / 2005,BrowJa23
65,Chris Chester,25,G,16,11,303,6-3,Oklahoma,1/12/1983,2,5,Baltimore Ravens / 2nd / 56th pick / 2006,ChesCh21
89,Mark Clayton,26,WR,16,13,190,5-10,Oklahoma,7/2/1982,3,8,Baltimore Ravens / 1st / 22nd pick / 2005,ClayMa01
15,Terrance Copper,26,WR,2,0,207,6-0,East Carolina,3/12/1982,4,0,,CoppTe00
64,Oniel Cousins,24,T,5,0,315,6-4,Texas-El Paso,6/29/1984,Rook,0,Baltimore Ravens / 3rd / 99th pick / 2008,CousOn00
96,Lamar Divens,23,DT,3,0,333,6-3,Tennessee St.,11/12/1985,Rook,0,,DiveLa20
91,Marques Douglas,31,DE,16,0,290,6-2,Howard,3/5/1977,8,2,,DougMa20
16,Yamon Figurs,25,WR,12,0,174,6-0,Kansas St.,1/10/1983,1,0,Baltimore Ravens / 3rd / 74th pick / 2007,FiguYa00
5,Joe Flacco,23,QB,16,16,245,6-6,PittsburghDelaware,1/16/1985,Rook,12,Baltimore Ravens / 1st / 18th pick / 2008,FlacJo00
71,Jared Gaither,22,T,16,15,350,6-9,Maryland,3/18/1986,1,6,Baltimore Ravens / 5th / 1st pick / 2007 Supp,GaitJa20
56,Tavares Gooden,24,LB,4,0,233,6-1,Miami (FL),10/7/1984,Rook,0,Baltimore Ravens / 3rd / 71st pick / 2008,GoodTa99
59,Nick Greisen,29,MLB,14,1,250,6-1,Wisconsin,8/10/1979,6,2,New York Giants / 5th / 152nd pick / 2002,GreiNi20
66,Ben Grubbs,24,G,16,16,311,6-3,Auburn,3/10/1984,1,7,Baltimore Ravens / 1st / 29th pick / 2007,GrubBe20
76,David Hale,25,G,6,0,300,6-6,Weber St.,3/3/1983,Rook,0,Baltimore Ravens / 4th / 133rd pick / 2008,HaleDa22
6,Stephen Hauschka,23,K,8,0,210,6-4,MiddleburyNorth Carolina St.,6/29/1985,Rook,0,,HausSt00
86,Todd Heap,28,TE,16,16,252,6-5,Arizona St.,3/16/1980,7,4,Baltimore Ravens / 1st / 31st pick / 2001,HeapTo00
35,Corey Ivy,31,DB,16,1,183,5-9,Oklahoma,3/29/1977,7,2,,IvyxCo20
95,Jarret Johnson,27,DE,16,16,260,6-3,Alabama,8/14/1981,5,9,Baltimore Ravens / 4th / 109th pick / 2003,JohnJa23
84,Edgar Jones,24,DE,7,0,263,6-3,SE Missouri St.,12/1/1984,1,1,,JoneEd22
70,Matt Katula,26,C,16,0,265,6-6,Wisconsin,8/22/1982,3,2,,KatuMa20
4,Sam Koch,26,P,16,0,222,6-1,Nebraska,8/13/1982,2,3,Baltimore Ravens / 6th / 203rd pick / 2006,KochSa20
74,Michael Kracalik,26,T,1,0,337,6-8,San Diego St.,9/9/1982,2,0,,KracMi20
26,Dawan Landry,26,DB,2,2,212,6-1,Georgia Tech,12/30/1982,2,1,Baltimore Ravens / 5th / 146th pick / 2006,LandDa21
36,Jim Leonhard,26,DB,16,13,188,5-8,Wisconsin,10/27/1982,3,6,,LeonJi23
52,Ray Lewis,33,LB,16,16,240,6-1,Miami (FL),5/15/1975,12,20,Baltimore Ravens / 1st / 26th pick / 1996,LewiRa00
29,Derrick Martin,23,DB,4,0,198,5-10,Wyoming,5/16/1985,2,0,Baltimore Ravens / 6th / 208th pick / 2006,MartDe22
85,Derrick Mason,34,WR,16,16,197,5-10,Michigan St.,1/17/1974,11,11,Tennessee Oilers / 4th / 98th pick / 1997,MasoDe00
21,Chris McAlister,31,DB,6,5,206,6-1,Arizona,6/14/1977,9,3,Baltimore Ravens / 1st / 10th pick / 1999,McAlCh00
53,Jameel McClain,23,MLB,16,0,245,6-1,Syracuse,7/25/1985,Rook,2,,McClJa01
33,Le'Ron McClain,24,RB,16,16,260,6-0,Alabama,12/27/1984,1,7,Baltimore Ravens / 4th / 137th pick / 2007,McClLe00
58,Robert McCune,29,LB,1,0,235,6-1,Louisville,3/9/1979,3,0,Washington Redskins / 5th / 154th pick / 2005,McCuRo20
23,Willis McGahee,27,RB,13,8,235,6-0,Miami (FL),10/21/1981,4,7,Buffalo Bills / 1st / 23rd pick / 2003,McGaWi00
68,Brandon McKinney,25,DT,11,0,345,6-2,Michigan St.,8/24/1983,2,2,,McKiBr20
43,Haruki Nakamura,22,DB,16,0,190,5-10,Cincinnati,4/18/1986,Rook,1,Baltimore Ravens / 6th / 206th pick / 2008,NakaHa99
42,Lorenzo Neal,38,FB,16,5,255,5-11,Fresno St.,12/27/1970,15,1,New Orleans Saints / 4th / 89th pick / 1993,NealLo00
92,Haloti Ngata,24,DT,16,16,340,6-4,Oregon,1/21/1984,2,16,Baltimore Ravens / 1st / 12th pick / 2006,NgatHa20
25,Evan Oglesby,27,DB,9,0,182,5-11,North Alabama,12/18/1981,3,1,,OgleEv20
38,Jalen Parmele,23,RB,1,0,224,6-0,Toledo,12/30/1985,Rook,0,Miami Dolphins / 6th / 176th pick / 2008,ParmJa00
24,Anwar Phillips,26,DB,1,0,185,6-1,Penn St.,10/25/1982,Rook,0,,PhilAn21
90,Trevor Pryce,33,DT,16,16,290,6-5,MichiganClemson,8/3/1975,11,9,Denver Broncos / 1st / 28th pick / 1997,PrycTr00
20,Ed Reed,30,DB,16,16,205,5-11,Miami (FL),9/11/1978,6,17,Baltimore Ravens / 1st / 24th pick / 2002,ReedEd00
27,Ray Rice,21,RB,13,4,195,5-9,Rutgers,1/22/1987,Rook,6,Baltimore Ravens / 2nd / 55th pick / 2008,RiceRa00
22,Samari Rolle,32,DB,10,10,175,6-0,Florida St.,8/10/1976,10,5,Tennessee Oilers / 2nd / 46th pick / 1998,RollSa00
57,Bart Scott,28,RILB,16,16,242,6-2,Southern Illinois,8/18/1980,6,9,,ScotBa20
69,Chad Slaughter,30,T,6,0,340,6-8,Alcorn St.,6/4/1978,5,0,,SlauCh20
81,Marcus Smith,23,WR,7,0,214,6-1,New Mexico,1/11/1985,Rook,0,Baltimore Ravens / 4th / 106th pick / 2008,SmitMa01
10,Troy Smith,24,QB,6,0,225,6-0,Ohio St.,7/20/1984,1,1,Baltimore Ravens / 5th / 174th pick / 2007,SmitTr02
39,Daren Stone,23,DB,8,0,211,6-3,Maine,8/21/1985,1,1,Atlanta Falcons / 6th / 203rd pick / 2007,StonDa99
3,Matt Stover,40,K,16,0,180,5-11,Louisiana Tech,1/27/1968,17,2,New York Giants / 12th / 329th pick / 1990,stovemat01
55,Terrell Suggs,26,LB,16,16,265,6-3,Arizona St.,10/11/1982,5,17,Baltimore Ravens / 1st / 10th pick / 2003,SuggTe99
78,Adam Terry,26,T,12,7,335,6-8,Syracuse,9/1/1982,3,3,Baltimore Ravens / 2nd / 64th pick / 2005,TerrAd20
41,Frank Walker,28,DB,15,5,196,5-11,Tuskegee,8/6/1980,5,3,New York Giants / 6th / 207th pick / 2003,WalkFr20
31,Fabian Washington,25,DB,12,12,175,5-11,Nebraska,6/9/1983,3,5,Oakland Raiders / 1st / 23rd pick / 2005,WashFa20
12,Ernie Wheelwright,24,WR,3,0,215,6-5,Minnesota,7/10/1984,Rook,0,,WheeEr21
83,Daniel Wilcox,31,TE,13,1,245,6-1,Georgia MilitaryAppalachian St.,3/23/1977,7,0,,WilcDa01
87,Demetrius Williams,25,WR,7,0,202,6-2,Oregon,3/28/1983,2,2,Baltimore Ravens / 4th / 111th pick / 2006,WillDe03
73,Marshal Yanda,24,G,5,5,305,6-3,Iowa,9/15/1984,1,2,Baltimore Ravens / 3rd / 86th pick / 2007,YandMa20
28,Tom Zbikowski,23,DB,16,0,209,5-11,Notre Dame,5/22/1985,Rook,1,Baltimore Ravens / 3rd / 86th pick / 2008,ZbikTo99
,Team Total,26.7,,16,,246.8,6-1.8,,,3.7,,,-9999
