No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Player-additional
76,Ian Allen,27,T,2,0,310,6-4,Purdue,7/22/1978,3,0,,AlleIa20
22,Damien Anderson,26,RB,5,0,212,5-11,Northwestern,7/17/1979,3,0,,AndeDa00
28,J.J. Arrington,22,RB,15,5,212,5-9,California,1/23/1983,Rook,3,Arizona Cardinals / 2nd / 44th pick / 2005,ArriJ.00
30,Obafemi Ayanbadejo,30,RB,16,2,237,6-2,San Diego St.,3/5/1975,7,2,,AyanOb00
44,Jarrod Baxter,26,FB,8,2,245,6-1,New Mexico,3/9/1979,3,0,Houston Texans / 5th / 136th pick / 2002,BaxtJa00
89,Adam Bergen,22,TE,16,9,261,6-5,Lehigh,9/3/1983,Rook,2,,BergAd00
92,Bertrand Berry,30,DE,8,8,254,6-3,Notre Dame,8/15/1975,8,4,Indianapolis Colts / 3rd / 86th pick / 1997,BerrBe99
55,Darryl Blackstock,22,LB,14,1,245,6-3,Virginia,5/30/1983,Rook,1,Arizona Cardinals / 3rd / 95th pick / 2005,BlacDa20
81,Anquan Boldin,25,WR,14,14,220,6-1,Florida St.,10/3/1980,2,10,Arizona Cardinals / 2nd / 54th pick / 2003,BoldAn00
73,Jeremy Bridges,25,G,7,3,318,6-5,Southern Miss,4/19/1980,1,2,Philadelphia Eagles / 6th / 185th pick / 2003,BridJe20
85,John Bronson,23,TE,1,0,264,6-3,Penn St.,7/8/1982,Rook,0,,BronJo00
61,Elton Brown,23,G,9,9,335,6-6,Virginia,5/22/1982,Rook,4,Arizona Cardinals / 4th / 111th pick / 2005,BrowEl20
93,Tim Bulman,23,DT,8,1,281,6-4,Boston Col.,10/31/1982,Rook,1,,BulmTi20
69,Rolando Cantu,24,T,1,0,361,6-5,ITESM Monterey,2/25/1981,Rook,0,,CantRo20
22,Dyshod Carter,27,DB,3,0,197,5-10,Kansas St.,6/18/1978,4,0,,CartDy20
94,Antonio Cochran,29,DE,3,0,299,6-4,Georgia,6/21/1976,6,0,Seattle Seahawks / 4th / 115th pick / 1999,CochAn20
58,Karlos Dansby,24,LB,15,15,250,6-4,Auburn,11/3/1981,1,9,Arizona Cardinals / 2nd / 33rd pick / 2004,DansKa20
51,James Darling,31,LLB,14,14,247,6-1,Washington St.,12/29/1974,8,7,Philadelphia Eagles / 2nd / 57th pick / 1997,DarlJa20
75,Leonard Davis,27,T,15,15,355,6-6,Texas,9/5/1978,4,7,Arizona Cardinals / 1st / 2nd pick / 2001,DaviLe21
98,Russell Davis,30,DT,3,3,310,6-4,North Carolina,3/28/1975,6,1,Chicago Bears / 2nd / 48th pick / 1999,DaviRu20
90,Darnell Dockett,24,DT,16,16,290,6-4,Florida St.,5/27/1981,1,7,Arizona Cardinals / 3rd / 64th pick / 2004,DockDa20
83,Eric Edwards,25,TE,16,9,256,6-5,LSU,8/4/1980,1,1,,EdwaEr00
68,Dante Ellington,25,T,2,0,330,6-6,Alabama,2/29/1980,Rook,0,,ElliDa20
11,Larry Fitzgerald,22,WR,16,16,218,6-3,Pittsburgh,8/31/1983,1,10,Arizona Cardinals / 1st / 3rd pick / 2004,FitzLa00
47,Aaron Francisco,22,DB,11,0,207,6-2,BYU,7/5/1983,Rook,1,,FranAa20
25,Eric Green,23,DB,12,5,198,6-0,Virginia Tech,3/16/1982,Rook,3,Arizona Cardinals / 3rd / 75th pick / 2005,GreeEr20
34,Robert Griffith,35,DB,16,16,197,5-11,San Diego St.,11/30/1970,11,6,,GrifRo00
64,Adam Haayer,28,T,12,4,308,6-6,Minnesota,2/22/1977,3,3,Tennessee Titans / 6th / 199th pick / 2001,HaayAd20
29,Quentin Harris,28,DB,16,1,214,6-1,Syracuse,1/26/1977,3,2,,HarrQu20
48,Nathan Hodel,28,TE,16,0,249,6-2,Illinois,11/12/1977,3,1,,HodeNa20
42,James Hodgins,28,FB,1,0,275,6-1,San Jose St.,4/30/1977,6,0,,HodgJa00
15,Carlyle Holiday,24,WR,1,0,217,6-2,Notre Dame,10/4/1981,Rook,0,,HoliCa00
57,Orlando Huff,27,MLB,16,12,250,6-2,Fresno St.,8/14/1978,4,6,Seattle Seahawks / 4th / 104th pick / 2001,HuffOr20
32,James Jackson,29,RB,8,0,215,5-10,Miami (FL),8/4/1976,4,0,Cleveland Browns / 3rd / 65th pick / 2001,JackJa00
80,Bryant Johnson,24,WR,14,4,212,6-3,Penn St.,3/7/1981,2,3,Arizona Cardinals / 1st / 17th pick / 2003,JohnBr02
59,Eric Johnson,29,DB,3,0,210,6-0,Nebraska,4/30/1976,5,0,,JohnEr21
84,Teyo Johnson,24,TE,6,3,260,6-5,Stanford,11/29/1981,2,0,Oakland Raiders / 2nd / 63rd pick / 2003,JohnTe00
